,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-09-25 00:00:07,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.41356167,-125.44935333,67.6,11.0,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
1,2023-09-25 00:00:17,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.41377,-125.44857167,67.6,11.0,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
2,2023-09-25 00:05:18,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.41955833,-125.42746667,66.9,10.8,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
3,2023-09-25 00:08:37,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.42338333,-125.41359833,69.4,10.7,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
4,2023-09-25 00:13:37,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.42873667,-125.39281333,68.2,10.7,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
5,2023-09-25 00:18:37,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.434265,-125.37199167,67.8,10.8,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
6,2023-09-25 00:23:37,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.43966,-125.35121333,68.2,10.7,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
7,2023-09-25 00:28:37,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.44517333,-125.33047833,66.7,10.7,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
8,2023-09-25 00:29:57,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.44665333,-125.32497833,69.2,10.7,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
9,2023-09-25 00:34:57,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,48.45166,-125.30416167,70.1,10.6,CA YVR,2023-09-25 08:45:00,Passenger ship,0.0,330,38
