bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-08-14 00:00:01,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.27496500,-135.68387000,118.9,16.3,US JNU,2023-08-11 21:00:00,Passenger ship,8.1,237,32
2023-08-14 00:00:07,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.27479167,-135.68323167,118.7,16.3,US JNU,2023-08-11 21:00:00,Passenger ship,8.1,237,32
2023-08-14 00:05:08,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.26380500,-135.64506500,118.0,16.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:10:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.25276333,-135.60611833,119.1,16.2,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:15:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.24185833,-135.56853333,118.7,16.2,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:20:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.23104167,-135.53081667,118.2,16.3,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:25:19,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.21985833,-135.49203667,119.2,16.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:30:19,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.20867500,-135.45410667,119.1,16.5,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:35:20,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.19759833,-135.41648833,118.9,16.2,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:40:26,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.18648000,-135.37850500,119.3,16.1,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:45:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.17551833,-135.34071000,118.2,16.0,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:49:37,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.16708000,-135.31050167,117.9,15.5,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:54:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.15736833,-135.27520667,117.8,16.0,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:55:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.15526667,-135.26756167,117.6,16.6,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:56:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.15303000,-135.25964333,117.9,17.2,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:57:49,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.15011667,-135.24923500,118.1,17.8,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 00:59:01,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.14724667,-135.23912000,117.9,18.3,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:04:01,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.13484000,-135.19581000,118.6,18.8,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:09:01,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.12230500,-135.15198000,118.5,19.0,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:14:02,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.10956500,-135.10756833,118.2,19.3,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:19:02,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.09689167,-135.06269833,118.1,19.1,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:24:08,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.08398833,-135.01781833,118.1,19.1,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:29:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.07093000,-134.97271333,118.9,19.1,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:33:02,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.06124833,-134.93952000,121.3,18.7,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:33:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.05980500,-134.93541833,123.8,18.6,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:34:02,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.05832500,-134.93143000,126.0,18.5,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:34:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.05673833,-134.92758000,128.4,18.3,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:35:31,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.05350500,-134.92036333,130.4,18.0,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:35:55,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.05215167,-134.91758833,132.7,17.8,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:36:19,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.05081333,-134.91492667,135.0,17.6,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:36:44,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.04923667,-134.91220000,137.1,17.5,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:37:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.04746333,-134.90928167,139.7,17.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:37:44,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.04552333,-134.90632000,142.0,17.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:38:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.04365000,-134.90371500,144.1,17.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:38:44,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.04163667,-134.90113333,146.2,17.3,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:39:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.03967333,-134.89876333,148.4,17.3,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:39:44,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.03753667,-134.89640833,150.8,17.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:40:13,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.03543833,-134.89436833,153.4,17.4,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:40:44,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.03320000,-134.89238000,155.7,17.5,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:41:25,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.03013000,-134.88993333,158.4,17.6,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:41:55,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.02781833,-134.88833167,160.5,17.7,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
2023-08-14 01:42:25,245968000,PCHM,9156515,VOLENDAM,Under way using engine,58.02551333,-134.88692000,162.5,17.8,US KTN,2023-08-12 14:00:00,Passenger ship,8.1,237,32
