,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-04-28 23:31:39,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.08136667,-126.082,50.6,21.2,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
1,2023-04-28 23:36:40,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.10023333,-126.04821667,49.8,21.2,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
2,2023-04-28 23:41:42,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.11903333,-126.0145,49.2,21.2,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
3,2023-04-28 23:46:44,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.13831667,-125.98026667,50.9,21.1,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
4,2023-04-28 23:51:45,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.15695,-125.9469,49.4,20.8,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
5,2023-04-28 23:53:44,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.16433333,-125.93366667,51.5,21.1,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
6,2023-04-28 23:53:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.16513333,-125.93221667,49.0,20.9,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
7,2023-04-28 23:54:03,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.16551667,-125.93155,51.2,21.0,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
8,2023-04-28 23:54:14,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.16625,-125.9302,48.8,20.9,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
9,2023-04-28 23:54:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.16698333,-125.92883333,52.2,21.1,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
10,2023-04-28 23:54:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.16735,-125.92818333,50.0,20.8,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
11,2023-04-28 23:59:03,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.18426667,-125.89795,49.9,21.3,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
12,2023-04-28 23:59:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.1877,-125.89186667,49.0,21.3,CAVAN,2023-04-29 14:00:00,Passenger ship,8.2,288,50
13,2023-04-28 00:00:26,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10728333,61.0,0.0,CA - YYJ,2023-04-28 12:30:00,Passenger ship,8.6,330,44
14,2023-04-28 00:00:56,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10728333,61.0,0.0,CA - YYJ,2023-04-28 12:30:00,Passenger ship,8.6,330,44
15,2023-04-28 00:06:15,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10728333,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
16,2023-04-28 00:09:14,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10728333,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
17,2023-04-28 00:16:12,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10728333,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
18,2023-04-28 00:20:22,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10728333,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
19,2023-04-28 00:25:30,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10726667,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
20,2023-04-28 00:31:29,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10726667,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
21,2023-04-28 00:34:32,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10726667,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
22,2023-04-28 00:40:31,310661000,ZCEI3,9584712,ROYAL PRINCESS,Under way using engine,49.2894,-123.10726667,61.0,0.0,US-SFO,2023-04-30 11:45:00,Passenger ship,8.6,330,44
