,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-08-02 00:00:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14271833,-135.43849833,230.6,0.0,US GLACIER BAY,2023-07-31 17:15:00,Passenger ship,8.5,330.0,38.0
1,2023-08-02 00:03:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14273833,-135.43851,359.3,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
2,2023-08-02 00:09:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14285167,-135.438465,346.3,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
3,2023-08-02 00:15:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14291333,-135.43866,316.9,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
4,2023-08-02 00:21:31,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.1431,-135.43876,3.7,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
5,2023-08-02 00:27:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14319333,-135.438635,71.6,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
6,2023-08-02 00:33:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.143215,-135.43844,87.4,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
7,2023-08-02 00:39:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14315833,-135.43822667,165.5,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
8,2023-08-02 00:45:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14306,-135.43834333,234.7,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
9,2023-08-02 00:51:31,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14304167,-135.43861167,285.9,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
10,2023-08-02 00:57:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14302167,-135.43885,241.2,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
11,2023-08-02 01:03:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14294,-135.43892,142.5,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
12,2023-08-02 01:09:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14284667,-135.43883667,152.8,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
13,2023-08-02 01:15:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.1428,-135.43878167,217.1,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
14,2023-08-02 01:21:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14283333,-135.43885833,239.6,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
15,2023-08-02 01:27:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14283,-135.438855,88.3,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
16,2023-08-02 01:33:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14281833,-135.43884333,206.2,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
17,2023-08-02 01:39:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14280833,-135.43890333,278.8,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
18,2023-08-02 01:45:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.142865,-135.439,264.4,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
19,2023-08-02 01:51:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14280667,-135.43899167,172.9,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
20,2023-08-02 01:57:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.142805,-135.43882,86.2,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
21,2023-08-02 02:03:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14280833,-135.43882167,340.4,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
22,2023-08-02 02:09:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14292,-135.438895,334.6,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
23,2023-08-02 02:15:30,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14308,-135.43904,356.3,0.0,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
24,2023-08-02 02:21:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.143135,-135.43889167,79.7,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
25,2023-08-02 02:27:29,232002990,MABI4,9614141.0,MAJESTIC PRINCESS,At anchor,58.14307167,-135.438895,267.2,0.1,US KETCHIKAN,2023-08-03 18:00:00,Passenger ship,8.5,330.0,38.0
