,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-07-23 00:00:01,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,18.5,0.0,BARLETT COVE,2023-07-21 17:15:00,Passenger ship,8.2,288,50
1,2023-07-23 00:03:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,BARLETT COVE,2023-07-21 17:15:00,Passenger ship,8.2,288,50
2,2023-07-23 00:09:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
3,2023-07-23 00:15:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45016667,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
4,2023-07-23 00:20:59,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45016667,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
5,2023-07-23 00:27:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45016667,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
6,2023-07-23 00:33:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45016667,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
7,2023-07-23 00:39:01,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45016667,-135.32716667,44.9,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
8,2023-07-23 00:44:59,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
9,2023-07-23 00:51:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
10,2023-07-23 00:57:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
11,2023-07-23 01:03:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32715,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
12,2023-07-23 01:09:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32715,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
13,2023-07-23 01:15:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32715,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
14,2023-07-23 01:21:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32715,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
15,2023-07-23 01:26:59,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
16,2023-07-23 01:33:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
17,2023-07-23 01:39:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,354.3,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
18,2023-07-23 01:45:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.9,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
19,2023-07-23 01:51:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32715,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
20,2023-07-23 01:56:59,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32715,44.9,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
21,2023-07-23 02:03:00,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
22,2023-07-23 02:08:59,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,59.45015,-135.32716667,44.7,0.0,AK-KTN,2023-07-24 15:30:00,Passenger ship,8.2,288,50
