bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-07-16 00:00:02,246028000,PHET,9230115,NOORDAM,Under way using engine,60.76868833,-147.46283833,255.8,16.7,US GB,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:00:08,246028000,PHET,9230115,NOORDAM,Under way using engine,60.76856333,-147.46374167,255.9,16.7,US GB,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:05:08,246028000,PHET,9230115,NOORDAM,Under way using engine,60.76299667,-147.50985000,256.7,17.0,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:10:08,246028000,PHET,9230115,NOORDAM,Under way using engine,60.75745500,-147.55635500,256.5,17.0,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:15:09,246028000,PHET,9230115,NOORDAM,Under way using engine,60.75152000,-147.60322000,254.7,17.0,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:20:09,246028000,PHET,9230115,NOORDAM,Under way using engine,60.74506500,-147.64920333,254.2,16.6,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:25:15,246028000,PHET,9230115,NOORDAM,Under way using engine,60.73845667,-147.69547833,253.8,16.7,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:30:21,246028000,PHET,9230115,NOORDAM,Under way using engine,60.73181000,-147.74181500,253.8,16.8,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:33:44,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72739000,-147.77280667,256.1,16.9,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:34:14,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72689333,-147.77741833,258.5,16.8,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:34:38,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72657833,-147.78118000,260.5,16.9,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:35:02,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72633000,-147.78489167,262.5,16.9,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:35:32,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72606000,-147.78968667,264.9,16.8,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:36:02,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72590167,-147.79445833,266.9,16.9,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:36:26,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72585333,-147.79825500,269.0,16.8,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
2023-07-16 00:36:50,246028000,PHET,9230115,NOORDAM,Under way using engine,60.72586667,-147.80205000,271.0,16.8,US WQF,2023-07-14 14:15:00,Passenger ship,8,285,32
