,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-10-08 00:00:04,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.364415,-125.41913667,60.7,13.2,CA YVR,2023-10-08 14:30:00,Passenger ship,8.2,288,50
1,2023-10-08 00:00:14,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.36474333,-125.41825167,61.0,13.2,CA YVR,2023-10-08 14:30:00,Passenger ship,8.2,288,50
2,2023-10-08 00:04:45,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.37277833,-125.39684667,58.8,13.0,CA YVR,2023-10-08 14:30:00,Passenger ship,8.2,288,50
3,2023-10-08 00:04:54,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.37306667,-125.39604833,61.9,13.0,CA YVR,2023-10-08 14:30:00,Passenger ship,8.2,288,50
4,2023-10-08 00:06:55,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.376595,-125.38662167,59.8,13.0,CA YVJ,2023-10-09 15:00:00,Passenger ship,8.2,288,50
5,2023-10-08 00:11:55,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.38549667,-125.36324833,60.9,12.8,CA YVJ,2023-10-09 15:00:00,Passenger ship,8.2,288,50
6,2023-10-08 00:17:05,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.39434167,-125.33925333,60.3,12.8,CA YVJ,2023-10-09 15:00:00,Passenger ship,8.2,288,50
7,2023-10-08 00:22:14,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.40319667,-125.31521667,60.8,12.7,CA YVJ,2023-10-09 15:00:00,Passenger ship,8.2,288,50
8,2023-10-08 00:27:14,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.41163667,-125.29214667,61.0,12.7,CA YVJ,2023-10-09 15:00:00,Passenger ship,8.2,288,50
9,2023-10-08 00:32:14,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,48.41998833,-125.26871167,61.5,12.7,CA YVJ,2023-10-09 15:00:00,Passenger ship,8.2,288,50
