bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-09-03 00:01:10,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39835000,128.4,0.0,CA VAN,2023-08-28 14:00:00,Passenger ship,6.8,228,34
2023-09-03 00:04:10,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39835000,150.0,0.1,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:10:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39835000,269.5,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:16:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39835000,136.7,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:22:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39835000,51.3,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:28:10,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39835000,302.7,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:34:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39833333,46.5,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:40:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39835000,48.0,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:46:12,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39833333,302.5,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:52:10,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39833333,197.8,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 00:58:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39833333,358.7,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:04:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39833333,197.2,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:10:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28831667,-134.39833333,98.4,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:16:12,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39835000,323.0,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:22:10,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39835000,65.5,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:28:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39833333,320.7,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:31:12,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39833333,29.3,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:40:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39833333,77.4,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:46:10,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39833333,338.5,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:52:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39833333,232.8,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
2023-09-03 01:58:11,257034130,LAYQ7,9796250,VIKING ORION,Moored,58.28830000,-134.39833333,355.4,0.0,HUBBARD GLACIER,2023-09-04 16:30:00,Passenger ship,6.8,228,34
