bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-08-01 00:00:16,309416000,C6XC6,9417086,SEABOURN ODYSSEY,At anchor,57.04437833,-135.32633167,220.0,0.0,KETCHIKAN  AK,2023-07-30 15:00:00,Passenger ship,6.8,198,30
2023-08-01 00:00:20,309416000,C6XC6,9417086,SEABOURN ODYSSEY,At anchor,57.04437833,-135.32633000,220.0,0.0,KETCHIKAN  AK,2023-07-30 15:00:00,Passenger ship,6.8,198,30
2023-08-01 00:03:52,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04441333,-135.32631667,222.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:09:14,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04445333,-135.32634667,226.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:14:15,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04446500,-135.32643500,229.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:19:15,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04449833,-135.32637667,229.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:21:31,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04453000,-135.32635667,229.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:28:28,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04450167,-135.32640000,228.0,0.1,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:34:37,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04443167,-135.32642167,224.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:39:41,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04443500,-135.32631667,220.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:45:15,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04448000,-135.32635667,223.0,0.0,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:46:15,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04454000,-135.32650500,307.6,0.5,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:46:19,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04454667,-135.32652667,298.1,0.5,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:47:14,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04463000,-135.32685333,271.9,0.6,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:47:18,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04462833,-135.32687500,259.4,0.6,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:48:14,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04459667,-135.32715000,252.4,0.6,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:53:16,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04428833,-135.32749667,133.0,0.5,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:53:36,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04425167,-135.32741167,128.0,0.5,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:54:24,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04416500,-135.32718333,136.8,0.5,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
2023-08-01 00:54:40,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,57.04413500,-135.32709833,131.8,0.5,YAKUTAT BAY  AK,2023-08-01 18:00:00,Passenger ship,6.8,198,30
