bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-08-04 00:00:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.45375667,-136.01547000,122.8,10.9,US KTN,2023-07-31 14:00:00,Passenger ship,8.5,290,36
2023-08-04 00:00:29,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.45323833,-136.01396500,122.8,10.7,US KTN,2023-07-31 14:00:00,Passenger ship,8.5,290,36
2023-08-04 00:01:29,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.45172667,-136.00932500,121.4,10.1,US KTN,2023-07-31 14:00:00,Passenger ship,8.5,290,36
2023-08-04 00:02:20,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.45053000,-136.00557000,121.0,9.5,US KTN,2023-07-31 14:00:00,Passenger ship,8.5,290,36
2023-08-04 00:03:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44944333,-136.00211500,121.3,8.9,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:03:50,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44859167,-135.99954667,122.5,8.4,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:04:31,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44772500,-135.99711333,124.8,8.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:05:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44688833,-135.99494667,127.7,7.6,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:05:49,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44604000,-135.99297833,130.3,7.4,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:06:20,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44533667,-135.99151167,133.1,7.1,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:06:49,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44465000,-135.99024833,136.6,7.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:07:20,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44389500,-135.98900167,140.2,6.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:07:39,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44343167,-135.98831333,142.5,6.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:08:00,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44287833,-135.98758167,145.1,6.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:08:20,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44234000,-135.98693333,147.8,6.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:08:39,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44180333,-135.98635333,150.5,6.9,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:09:00,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44120667,-135.98576333,153.2,7.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:09:20,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.44060333,-135.98526833,156.2,7.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:09:40,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43998500,-135.98480500,158.9,7.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:10:00,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43936500,-135.98441000,161.6,7.1,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:10:20,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43871167,-135.98406500,164.4,7.1,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:10:40,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43809333,-135.98378500,166.9,7.2,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:11:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43741500,-135.98354333,169.0,7.2,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:11:40,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43609333,-135.98313000,171.3,7.4,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:12:30,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43429167,-135.98266500,172.4,7.9,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:13:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.43235000,-135.98218000,172.6,8.5,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:14:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.42988000,-135.98158000,172.7,9.2,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:14:59,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.42822333,-135.98117833,172.8,9.7,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:15:50,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.42592333,-135.98061167,172.6,10.3,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:16:30,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.42391500,-135.98012667,172.9,10.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:17:30,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.42086500,-135.97939333,172.9,11.3,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:22:30,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.40480167,-135.97595333,174.3,11.7,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:24:30,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.39836167,-135.97489000,176.5,11.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:25:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.39617333,-135.97472833,178.6,11.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:25:40,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.39448500,-135.97476833,181.2,11.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:26:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.39291000,-135.97494167,183.9,11.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:26:40,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.39120500,-135.97530000,187.2,11.9,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:27:00,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.39017000,-135.97562333,189.5,11.9,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:27:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38903333,-135.97608167,192.3,11.9,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:27:40,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38795833,-135.97660167,194.5,12.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:28:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38645500,-135.97746000,197.2,12.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:28:30,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38535167,-135.97818500,199.2,12.1,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:28:51,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38423167,-135.97899333,201.4,12.2,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:29:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38269167,-135.98029500,204.4,12.3,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:29:51,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.38113833,-135.98175500,207.0,12.5,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:30:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37960167,-135.98338500,209.8,12.6,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:30:51,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37810000,-135.98518167,212.7,12.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:31:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37662667,-135.98712833,215.5,13.0,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:31:51,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37517333,-135.98926000,218.3,13.2,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:32:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37373833,-135.99155833,220.9,13.5,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:32:51,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37234500,-135.99402333,223.5,13.7,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:33:21,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.37097667,-135.99667167,225.8,14.1,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:33:45,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.36989167,-135.99891833,227.9,14.5,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
2023-08-04 00:34:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Under way using engine,58.36879000,-136.00140333,230.1,14.8,US CF1,2023-08-05 01:00:00,Passenger ship,8.5,290,36
