,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-07-22 00:00:03,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.004705,-126.40706333,126.1,20.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
1,2023-07-22 00:00:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.00436667,-126.40635667,126.1,20.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
2,2023-07-22 00:05:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.98731167,-126.371035,126.6,20.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
3,2023-07-22 00:10:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.96999833,-126.33578667,126.8,20.8,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
4,2023-07-22 00:15:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.95275,-126.300575,126.1,20.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
5,2023-07-22 00:20:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.93581333,-126.26473,125.6,20.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
6,2023-07-22 00:25:15,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.91860333,-126.22793167,125.8,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
7,2023-07-22 00:30:15,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.90152833,-126.191895,125.8,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
8,2023-07-22 00:35:21,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.88392333,-126.15516667,126.4,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
9,2023-07-22 00:40:27,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.8663,-126.11895333,126.2,20.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
10,2023-07-22 00:45:33,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.84889,-126.08300667,125.9,20.8,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
11,2023-07-22 00:50:33,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.83196,-126.04737167,125.4,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
12,2023-07-22 00:52:03,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.827045,-126.036365,123.2,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
13,2023-07-22 00:57:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.81082667,-125.99797167,122.8,21.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
14,2023-07-22 01:02:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.79472,-125.96056833,123.4,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
15,2023-07-22 01:07:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.77824667,-125.92295333,123.8,21.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
16,2023-07-22 01:12:14,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.76165333,-125.88496,123.4,21.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
17,2023-07-22 01:17:20,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.74458667,-125.84506667,122.9,21.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
18,2023-07-22 01:22:25,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.7282,-125.80617333,121.9,22.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
19,2023-07-22 01:27:26,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.71198333,-125.76717167,123.0,22.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
20,2023-07-22 01:32:26,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.694915,-125.72849,124.0,22.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
21,2023-07-22 01:37:26,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.67708667,-125.68888333,124.5,22.5,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
22,2023-07-22 01:42:31,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.65937167,-125.650295,124.9,22.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
23,2023-07-22 01:47:33,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.64111167,-125.61141333,125.9,22.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
24,2023-07-22 01:52:38,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.62270167,-125.57353,126.5,22.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
25,2023-07-22 01:57:39,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.60464333,-125.53616667,126.0,21.8,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
26,2023-07-22 02:02:44,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.58680333,-125.49922,126.3,21.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
27,2023-07-22 02:07:51,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.56819167,-125.46103,127.3,21.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
28,2023-07-22 02:11:44,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.55375,-125.433575,129.4,22.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
29,2023-07-22 02:13:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.54825667,-125.42388667,131.4,22.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
30,2023-07-22 02:13:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.54492833,-125.4185,133.7,22.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
31,2023-07-22 02:15:25,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.53848,-125.408815,135.9,21.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
32,2023-07-22 02:16:15,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.53450167,-125.40331667,138.2,21.6,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
33,2023-07-22 02:16:57,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.53131333,-125.39926333,140.7,21.5,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
34,2023-07-22 02:17:42,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.528035,-125.39542667,142.9,21.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
35,2023-07-22 02:21:14,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.511515,-125.37664,140.7,21.4,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
36,2023-07-22 02:23:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.499835,-125.36161167,138.5,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
37,2023-07-22 02:25:56,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.49074833,-125.34903167,136.3,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
38,2023-07-22 02:26:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.486935,-125.34329333,134.2,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
39,2023-07-22 02:30:38,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47162167,-125.3189,132.2,21.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
40,2023-07-22 02:31:20,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46891667,-125.31419333,129.9,21.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
41,2023-07-22 02:31:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.467105,-125.31069167,127.4,21.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
42,2023-07-22 02:32:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46608833,-125.30856,125.4,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
43,2023-07-22 02:32:32,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46479167,-125.305605,122.9,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
44,2023-07-22 02:33:00,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46330833,-125.301805,119.7,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
45,2023-07-22 02:33:24,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46222833,-125.29868167,117.1,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
46,2023-07-22 02:33:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46125333,-125.29548833,114.3,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
47,2023-07-22 02:34:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46038,-125.292235,111.6,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
48,2023-07-22 02:34:38,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45961,-125.28892833,109.0,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
49,2023-07-22 02:35:02,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45894,-125.28557167,106.3,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
50,2023-07-22 02:35:20,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45837167,-125.28217,103.8,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
51,2023-07-22 02:35:45,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.457905,-125.27873167,101.3,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
52,2023-07-22 02:36:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45753833,-125.27526167,98.7,21.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
53,2023-07-22 02:36:39,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45722333,-125.27088833,95.6,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
54,2023-07-22 02:37:02,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45712,-125.26824833,93.3,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
55,2023-07-22 02:37:20,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45708833,-125.26472167,90.5,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
56,2023-07-22 02:37:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45716,-125.26119333,88.0,21.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
57,2023-07-22 02:38:27,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45744167,-125.25501,85.4,21.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
58,2023-07-22 02:40:03,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.458425,-125.24088167,83.3,21.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
59,2023-07-22 02:41:17,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45931333,-125.23052667,82.0,20.6,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
60,2023-07-22 02:42:03,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.45994333,-125.22383667,81.9,20.0,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
61,2023-07-22 02:42:50,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.460465,-125.21815667,82.2,19.4,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
62,2023-07-22 02:43:33,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46106,-125.21188167,81.8,18.8,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
63,2023-07-22 02:44:20,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46157667,-125.20656833,81.6,18.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
64,2023-07-22 02:44:51,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46200167,-125.20214333,82.0,17.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
65,2023-07-22 02:46:03,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46262,-125.19421833,84.4,17.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
66,2023-07-22 02:47:26,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46319167,-125.18452333,84.6,16.6,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
67,2023-07-22 02:49:39,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.464265,-125.1694,82.5,16.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
68,2023-07-22 02:53:12,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46656333,-125.14590333,81.9,15.6,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
69,2023-07-22 02:58:14,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.46949333,-125.11384,82.6,15.5,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
70,2023-07-22 03:03:18,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.472085,-125.081345,84.2,15.3,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
71,2023-07-22 03:04:33,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47247667,-125.072975,87.3,15.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
72,2023-07-22 03:06:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47262,-125.06348,89.3,15.1,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
73,2023-07-22 03:11:14,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47275333,-125.03126,88.6,15.4,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
74,2023-07-22 03:16:14,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47330167,-124.99857833,88.9,15.8,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
75,2023-07-22 03:17:42,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47328,-124.98788,91.7,15.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
76,2023-07-22 03:20:32,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47281667,-124.97032833,92.3,15.4,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
77,2023-07-22 03:22:20,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47234333,-124.95888333,93.8,14.9,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
78,2023-07-22 03:23:34,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47210333,-124.95091833,91.7,14.6,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
79,2023-07-22 03:28:44,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47174667,-124.91991667,90.7,14.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
80,2023-07-22 03:33:45,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47157833,-124.88964167,91.0,14.5,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
81,2023-07-22 03:38:58,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.471375,-124.85778167,90.5,14.4,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
82,2023-07-22 03:44:03,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47122,-124.82798333,90.7,14.2,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
83,2023-07-22 03:49:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.471125,-124.79686,89.3,14.5,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
84,2023-07-22 03:54:14,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.471565,-124.76642833,88.5,14.6,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
85,2023-07-22 03:55:56,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,48.47165833,-124.75603833,90.6,14.7,US KETCHIKAN,2023-07-24 14:30:00,Passenger ship,8.5,330,38
