,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-08-10 00:00:09,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.36101333,-131.71033167,316.9,7.6,KETCHIKAN,2023-08-09 16:00:00,Passenger ship,8.1,294,36
1,2023-08-10 00:00:19,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.36126333,-131.71074333,317.0,7.6,KETCHIKAN,2023-08-09 16:00:00,Passenger ship,8.1,294,36
2,2023-08-10 00:04:38,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.36786,-131.721975,314.9,7.6,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
3,2023-08-10 00:09:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.37556667,-131.735745,314.7,7.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
4,2023-08-10 00:11:19,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.377805,-131.73977333,312.7,7.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
5,2023-08-10 00:13:17,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.38060833,-131.745345,310.7,7.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
6,2023-08-10 00:18:17,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.38758833,-131.75944833,311.3,7.6,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
7,2023-08-10 00:19:28,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.38926333,-131.76283667,311.0,8.2,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
8,2023-08-10 00:20:17,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39055833,-131.76548833,310.6,8.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
9,2023-08-10 00:20:58,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39169,-131.76781,310.4,9.4,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
10,2023-08-10 00:21:28,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.392535,-131.769545,311.1,9.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
11,2023-08-10 00:22:07,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.3938,-131.77197,313.3,10.4,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
12,2023-08-10 00:22:38,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39487,-131.77384,316.1,10.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
13,2023-08-10 00:23:07,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39594333,-131.775535,318.9,10.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
14,2023-08-10 00:23:28,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39672333,-131.77665833,321.1,11.0,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
15,2023-08-10 00:23:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.397575,-131.77778833,323.2,11.0,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
16,2023-08-10 00:24:09,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39841167,-131.77881167,325.5,11.1,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
17,2023-08-10 00:24:29,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.39927,-131.77978333,327.6,11.1,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
18,2023-08-10 00:24:59,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.40057833,-131.78114,330.1,11.1,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
19,2023-08-10 00:26:29,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.40469,-131.78503167,332.2,11.3,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
20,2023-08-10 00:27:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.40848,-131.78830833,334.3,11.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
21,2023-08-10 00:28:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.41149667,-131.790815,334.8,12.2,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
22,2023-08-10 00:29:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.41468667,-131.793465,334.0,12.8,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
23,2023-08-10 00:30:08,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.41573667,-131.79444,331.8,12.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
24,2023-08-10 00:30:38,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.41727167,-131.795985,329.3,13.2,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
25,2023-08-10 00:30:59,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.418375,-131.79721167,327.1,13.5,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
26,2023-08-10 00:31:28,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.41994,-131.79914167,323.9,13.8,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
27,2023-08-10 00:31:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.42095667,-131.80055167,321.5,14.1,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
28,2023-08-10 00:32:12,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.42216167,-131.80237167,318.8,14.4,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
29,2023-08-10 00:32:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.42396333,-131.80529,316.9,14.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
30,2023-08-10 00:33:18,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.4254,-131.80778,314.8,15.3,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
31,2023-08-10 00:33:53,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.42718667,-131.81110667,312.9,15.8,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
32,2023-08-10 00:34:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.42929667,-131.81520667,311.6,16.4,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
33,2023-08-10 00:35:53,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.43318167,-131.82327167,309.6,16.8,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
34,2023-08-10 00:40:54,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.44767833,-131.85504,309.7,16.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
35,2023-08-10 00:42:42,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.45303333,-131.86657,307.5,17.3,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
36,2023-08-10 00:43:12,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.454455,-131.87002333,305.2,17.5,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
37,2023-08-10 00:43:42,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.455815,-131.87363,302.7,17.8,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
38,2023-08-10 00:44:06,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.45684833,-131.87662833,300.7,17.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
39,2023-08-10 00:44:30,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.45783,-131.87971333,298.6,18.1,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
40,2023-08-10 00:45:00,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.45897833,-131.88367333,296.2,18.2,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
41,2023-08-10 00:45:30,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.46002333,-131.88770333,293.8,18.3,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
42,2023-08-10 00:50:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.47039,-131.93018,294.6,18.6,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
43,2023-08-10 00:55:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.48143333,-131.97083,295.6,18.3,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
44,2023-08-10 00:56:54,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.48439333,-131.98129167,297.9,18.5,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
45,2023-08-10 01:00:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.493725,-132.01058833,299.9,18.7,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
46,2023-08-10 01:03:48,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.502125,-132.035925,301.9,18.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
47,2023-08-10 01:04:18,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.50350167,-132.03964667,304.0,18.9,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
48,2023-08-10 01:05:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.50747333,-132.04945333,306.0,19.0,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
49,2023-08-10 01:10:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.52298667,-132.08735833,305.3,19.1,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
50,2023-08-10 01:15:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.53810333,-132.12575667,304.5,19.2,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
51,2023-08-10 01:20:36,310625000,ZCEF2,9477438,QUEEN ELIZABETH,Under way using engine,55.55321333,-132.16475167,305.2,19.5,HUBBARD,2023-08-10 20:15:00,Passenger ship,8.1,294,36
