bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-09-25 04:25:13,245206000,PHOS,9378448,EURODAM,Under way using engine,54.06208667,-133.69133167,346.4,20.3,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 04:30:20,245206000,PHOS,9378448,EURODAM,Under way using engine,54.09014500,-133.70321167,346.6,20.2,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 04:35:29,245206000,PHOS,9378448,EURODAM,Under way using engine,54.11839000,-133.71512500,345.6,20.3,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 04:40:29,245206000,PHOS,9378448,EURODAM,Under way using engine,54.14609167,-133.72658500,346.0,20.4,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 04:45:41,245206000,PHOS,9378448,EURODAM,Under way using engine,54.17496167,-133.73917333,345.0,20.6,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 04:50:41,245206000,PHOS,9378448,EURODAM,Under way using engine,54.20299333,-133.75083500,346.3,20.7,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 04:55:41,245206000,PHOS,9378448,EURODAM,Under way using engine,54.23092000,-133.76242333,344.7,20.6,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:00:17,245206000,PHOS,9378448,EURODAM,Under way using engine,54.25648167,-133.77350500,347.0,20.5,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:05:17,245206000,PHOS,9378448,EURODAM,Under way using engine,54.28441500,-133.78493500,345.4,20.7,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:10:17,245206000,PHOS,9378448,EURODAM,Under way using engine,54.31222333,-133.79672000,346.4,20.7,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:15:20,245206000,PHOS,9378448,EURODAM,Under way using engine,54.34039167,-133.80848333,345.6,20.7,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:20:37,245206000,PHOS,9378448,EURODAM,Under way using engine,54.36985667,-133.82094333,345.8,20.5,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:25:37,245206000,PHOS,9378448,EURODAM,Under way using engine,54.39769500,-133.83273000,346.3,20.4,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:30:37,245206000,PHOS,9378448,EURODAM,Under way using engine,54.42497667,-133.84449667,345.3,20.3,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:35:45,245206000,PHOS,9378448,EURODAM,Under way using engine,54.45337167,-133.85648167,345.8,20.4,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:40:57,245206000,PHOS,9378448,EURODAM,Under way using engine,54.48184500,-133.86841167,345.8,20.3,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:45:57,245206000,PHOS,9378448,EURODAM,Under way using engine,54.50918000,-133.87998333,346.2,20.3,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:51:05,245206000,PHOS,9378448,EURODAM,Under way using engine,54.53733667,-133.89191833,345.8,20.2,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 05:56:05,245206000,PHOS,9378448,EURODAM,Under way using engine,54.56463667,-133.90349000,346.2,20.2,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
2023-09-25 06:01:17,245206000,PHOS,9378448,EURODAM,Under way using engine,54.59304167,-133.91587167,345.3,20.1,US JNU,2023-09-25 19:15:00,Passenger ship,8,287,36
