date,boatName,portCode,ts_in,ts_out,portName,nextPort
2014-07-07,AMSTERDAM,AS,2014-07-07 06:00:00,2014-07-07 22:00:00,AT SEA,TRACY ARM
2014-07-08,AMSTERDAM,TA,2014-07-08 14:00:00,2014-07-08 19:00:00,TRACY ARM,JUNEAU
2014-07-09,AMSTERDAM,JNU,2014-07-09 07:00:00,2014-07-09 18:00:00,JUNEAU,SITKA
2014-07-10,AMSTERDAM,SIT,2014-07-10 08:00:00,2014-07-10 16:00:00,SITKA,KETCHIKAN
2014-07-11,AMSTERDAM,KTN,2014-07-11 07:00:00,2014-07-11 13:00:00,KETCHIKAN,VICTORIA
2014-07-12,AMSTERDAM,VIC,2014-07-12 18:00:00,2014-07-12 23:59:00,VICTORIA,SEATTLE
2014-07-13,AMSTERDAM,SEA,2014-07-13 07:00:00,2014-07-13 16:00:00,SEATTLE,AT SEA
2014-07-14,AMSTERDAM,AS,2014-07-14 06:00:00,2014-07-14 22:00:00,AT SEA,TRACY ARM
2014-07-15,AMSTERDAM,TA,2014-07-15 14:00:00,2014-07-15 19:00:00,TRACY ARM,JUNEAU
2014-07-16,AMSTERDAM,JNU,2014-07-16 07:00:00,2014-07-16 18:00:00,JUNEAU,SITKA
2014-07-17,AMSTERDAM,SIT,2014-07-17 08:00:00,2014-07-17 16:00:00,SITKA,KETCHIKAN
2014-07-18,AMSTERDAM,KTN,2014-07-18 07:00:00,2014-07-18 13:00:00,KETCHIKAN,VICTORIA
2014-07-19,AMSTERDAM,VIC,2014-07-19 18:00:00,2014-07-19 23:59:00,VICTORIA,SEATTLE
2014-07-20,AMSTERDAM,SEA,2014-07-20 07:00:00,2014-07-20 16:00:00,SEATTLE,AT SEA
2014-07-21,AMSTERDAM,AS,2014-07-21 06:00:00,2014-07-21 22:00:00,AT SEA,TRACY ARM
2014-07-22,AMSTERDAM,TA,2014-07-22 14:00:00,2014-07-22 19:00:00,TRACY ARM,JUNEAU
2014-07-23,AMSTERDAM,JNU,2014-07-23 07:00:00,2014-07-23 18:00:00,JUNEAU,SITKA
2014-07-24,AMSTERDAM,SIT,2014-07-24 08:00:00,2014-07-24 16:00:00,SITKA,KETCHIKAN
2014-07-25,AMSTERDAM,KTN,2014-07-25 07:00:00,2014-07-25 13:00:00,KETCHIKAN,VICTORIA
2014-07-26,AMSTERDAM,VIC,2014-07-26 18:00:00,2014-07-26 23:59:00,VICTORIA,SEATTLE
2014-07-27,AMSTERDAM,SEA,2014-07-27 07:00:00,2014-07-27 16:00:00,SEATTLE,AT SEA
2014-07-28,AMSTERDAM,AS,2014-07-28 06:00:00,2014-07-28 22:00:00,AT SEA,KETCHIKAN
2014-07-29,AMSTERDAM,KTN,2014-07-29 08:00:00,2014-07-29 17:00:00,KETCHIKAN,JUNEAU
2014-07-30,AMSTERDAM,JNU,2014-07-30 11:00:00,2014-07-30 23:59:00,JUNEAU,TRACY ARM
2014-07-31,AMSTERDAM,TA,2014-07-31 08:00:00,2014-07-31 16:00:00,TRACY ARM,POINT SOPHIA
2014-08-01,AMSTERDAM,PTS,2014-08-01 07:00:00,2014-08-01 16:00:00,POINT SOPHIA,AT SEA
2014-08-02,AMSTERDAM,AS,2014-08-02 06:00:00,2014-08-02 22:00:00,AT SEA,ANCHORAGE
2014-08-03,AMSTERDAM,ANC,2014-08-03 07:00:00,2014-08-03 23:00:00,ANCHORAGE,HOMER
2014-08-04,AMSTERDAM,HOM,2014-08-04 10:00:00,2014-08-04 18:00:00,HOMER,KODIAK
2014-08-05,AMSTERDAM,KDK,2014-08-05 07:00:00,2014-08-05 15:00:00,KODIAK,HUBBARD GLACIER
2014-08-06,AMSTERDAM,HUB,2014-08-06 14:00:00,2014-08-06 18:00:00,HUBBARD GLACIER,SITKA
2014-08-07,AMSTERDAM,SIT,2014-08-07 09:00:00,2014-08-07 17:00:00,SITKA,AT SEA
2014-08-08,AMSTERDAM,AS,2014-08-08 06:00:00,2014-08-08 22:00:00,AT SEA,VICTORIA
2014-08-09,AMSTERDAM,VIC,2014-08-09 13:00:00,2014-08-09 23:00:00,VICTORIA,SEATTLE
2014-08-10,AMSTERDAM,SEA,2014-08-10 07:00:00,2014-08-10 16:00:00,SEATTLE,AT SEA
2014-08-11,AMSTERDAM,AS,2014-08-11 06:00:00,2014-08-11 22:00:00,AT SEA,TRACY ARM
2014-08-12,AMSTERDAM,TA,2014-08-12 14:00:00,2014-08-12 19:00:00,TRACY ARM,JUNEAU
2014-08-13,AMSTERDAM,JNU,2014-08-13 07:00:00,2014-08-13 18:00:00,JUNEAU,SITKA
2014-08-14,AMSTERDAM,SIT,2014-08-14 08:00:00,2014-08-14 16:00:00,SITKA,KETCHIKAN
2014-08-15,AMSTERDAM,KTN,2014-08-15 07:00:00,2014-08-15 13:00:00,KETCHIKAN,VICTORIA
2014-08-16,AMSTERDAM,VIC,2014-08-16 18:00:00,2014-08-16 23:59:00,VICTORIA,SEATTLE
2014-08-17,AMSTERDAM,SEA,2014-08-17 07:00:00,2014-08-17 16:00:00,SEATTLE,AT SEA
2014-08-18,AMSTERDAM,AS,2014-08-18 06:00:00,2014-08-18 22:00:00,AT SEA,TRACY ARM
2014-08-19,AMSTERDAM,TA,2014-08-19 14:00:00,2014-08-19 19:00:00,TRACY ARM,JUNEAU
2014-08-20,AMSTERDAM,JNU,2014-08-20 07:00:00,2014-08-20 18:00:00,JUNEAU,SITKA
2014-08-21,AMSTERDAM,SIT,2014-08-21 08:00:00,2014-08-21 16:00:00,SITKA,KETCHIKAN
2014-08-22,AMSTERDAM,KTN,2014-08-22 07:00:00,2014-08-22 13:00:00,KETCHIKAN,VICTORIA
2014-08-23,AMSTERDAM,VIC,2014-08-23 18:00:00,2014-08-23 23:59:00,VICTORIA,SEATTLE
2014-08-24,AMSTERDAM,SEA,2014-08-24 07:00:00,2014-08-24 16:00:00,SEATTLE,AT SEA
2014-08-25,AMSTERDAM,AS,2014-08-25 06:00:00,2014-08-25 22:00:00,AT SEA,KETCHIKAN
2014-08-26,AMSTERDAM,KTN,2014-08-26 08:00:00,2014-08-26 17:00:00,KETCHIKAN,TRACY ARM
2014-08-27,AMSTERDAM,TA,2014-08-27 11:00:00,2014-08-27 16:00:00,TRACY ARM,JUNEAU
2014-08-28,AMSTERDAM,JNU,2014-08-28 08:00:00,2014-08-28 22:00:00,JUNEAU,POINT SOPHIA
2014-08-29,AMSTERDAM,PTS,2014-08-29 07:00:00,2014-08-29 16:00:00,POINT SOPHIA,AT SEA
2014-08-30,AMSTERDAM,AS,2014-08-30 06:00:00,2014-08-30 22:00:00,AT SEA,ANCHORAGE
2014-08-31,AMSTERDAM,ANC,2014-08-31 07:00:00,2014-08-31 23:00:00,ANCHORAGE,HOMER
2014-09-01,AMSTERDAM,HOM,2014-09-01 10:00:00,2014-09-01 18:00:00,HOMER,KODIAK
2014-09-02,AMSTERDAM,KDK,2014-09-02 07:00:00,2014-09-02 15:00:00,KODIAK,HUBBARD GLACIER
2014-09-03,AMSTERDAM,HUB,2014-09-03 14:00:00,2014-09-03 18:00:00,HUBBARD GLACIER,SITKA
2014-09-04,AMSTERDAM,SIT,2014-09-04 09:00:00,2014-09-04 17:00:00,SITKA,AT SEA
2014-09-05,AMSTERDAM,AS,2014-09-05 06:00:00,2014-09-05 22:00:00,AT SEA,VICTORIA
2014-09-06,AMSTERDAM,VIC,2014-09-06 13:00:00,2014-09-06 23:00:00,VICTORIA,SEATTLE
2014-09-07,AMSTERDAM,SEA,2014-09-07 07:00:00,2014-09-07 16:00:00,SEATTLE,AT SEA
2014-09-08,AMSTERDAM,AS,2014-09-08 06:00:00,2014-09-08 22:00:00,AT SEA,TRACY ARM
2014-09-09,AMSTERDAM,TA,2014-09-09 14:00:00,2014-09-09 19:00:00,TRACY ARM,JUNEAU
2014-09-10,AMSTERDAM,JNU,2014-09-10 07:00:00,2014-09-10 18:00:00,JUNEAU,SITKA
2014-09-11,AMSTERDAM,SIT,2014-09-11 08:00:00,2014-09-11 16:00:00,SITKA,KETCHIKAN
2014-09-12,AMSTERDAM,KTN,2014-09-12 07:00:00,2014-09-12 13:00:00,KETCHIKAN,VICTORIA
2014-09-13,AMSTERDAM,VIC,2014-09-13 18:00:00,2014-09-13 23:59:00,VICTORIA,SEATTLE
2014-09-14,AMSTERDAM,SEA,2014-09-14 07:00:00,2014-09-14 16:00:00,SEATTLE,AT SEA
2014-09-15,AMSTERDAM,AS,2014-09-15 06:00:00,2014-09-15 22:00:00,AT SEA,TRACY ARM
2014-09-16,AMSTERDAM,TA,2014-09-16 14:00:00,2014-09-16 19:00:00,TRACY ARM,JUNEAU
2014-09-17,AMSTERDAM,JNU,2014-09-17 07:00:00,2014-09-17 18:00:00,JUNEAU,SITKA
2014-09-18,AMSTERDAM,SIT,2014-09-18 08:00:00,2014-09-18 16:00:00,SITKA,KETCHIKAN
2014-09-19,AMSTERDAM,KTN,2014-09-19 07:00:00,2014-09-19 13:00:00,KETCHIKAN,VICTORIA
2014-09-20,AMSTERDAM,VIC,2014-09-20 18:00:00,2014-09-20 23:59:00,VICTORIA,SEATTLE
2014-09-21,AMSTERDAM,SEA,2014-09-21 07:00:00,2014-09-21 16:00:00,SEATTLE,AT SEA
2014-09-22,AMSTERDAM,AS,2014-09-22 06:00:00,2014-09-22 22:00:00,AT SEA,AT SEA
2014-09-23,AMSTERDAM,AS,2014-09-23 06:00:00,2014-09-23 22:00:00,AT SEA,AT SEA
2014-09-24,AMSTERDAM,AS,2014-09-24 06:00:00,2014-09-24 22:00:00,AT SEA,KODIAK
2014-09-25,AMSTERDAM,KDK,2014-09-25 08:00:00,2014-09-25 15:00:00,KODIAK,AT SEA
2014-09-26,AMSTERDAM,AS,2014-09-26 06:00:00,2014-09-26 22:00:00,AT SEA,DUTCH HARBOR
2014-09-27,AMSTERDAM,DH,2014-09-27 08:00:00,2014-09-27 14:00:00,DUTCH HARBOR,
2014-06-08,CALEDONIAN SKY,ATT,2014-06-08 14:00:00,2014-06-08 19:00:00,ATTU,AT SEA
2014-06-09,CALEDONIAN SKY,AS,2014-06-09 06:00:00,2014-06-09 22:00:00,AT SEA,AT SEA
2014-06-10,CALEDONIAN SKY,AS,2014-06-10 06:00:00,2014-06-10 22:00:00,AT SEA,AT SEA
2014-06-11,CALEDONIAN SKY,AS,2014-06-11 06:00:00,2014-06-11 22:00:00,AT SEA,DUTCH HARBOR
2014-06-12,CALEDONIAN SKY,DH,2014-06-12 15:00:00,2014-06-12 21:00:00,DUTCH HARBOR,AT SEA
2014-06-13,CALEDONIAN SKY,AS,2014-06-13 06:00:00,2014-06-13 22:00:00,AT SEA,AT SEA
2014-06-14,CALEDONIAN SKY,AS,2014-06-14 06:00:00,2014-06-14 22:00:00,AT SEA,AT SEA
2014-06-15,CALEDONIAN SKY,AS,2014-06-15 06:00:00,2014-06-15 22:00:00,AT SEA,KODIAK
2014-06-16,CALEDONIAN SKY,KDK,2014-06-16 08:00:00,2014-06-16 17:00:00,KODIAK,SEWARD
2014-06-17,CALEDONIAN SKY,SEW,2014-06-17 22:00:00,unknown,SEWARD,SEWARD
2014-06-18,CALEDONIAN SKY,SEW,unknown,2014-06-18 18:00:00,SEWARD,COLLEGE FJORD
2014-06-19,CALEDONIAN SKY,CFJ,2014-06-19 14:00:00,2014-06-19 17:00:00,COLLEGE FJORD,ICY BAY
2014-06-20,CALEDONIAN SKY,ICB,2014-06-20 21:00:00,2014-06-20 23:00:00,ICY BAY,HUBBARD GLACIER
2014-06-21,CALEDONIAN SKY,HUB,2014-06-21 07:00:00,2014-06-21 14:00:00,HUBBARD GLACIER,ELFIN COVE
2014-06-22,CALEDONIAN SKY,ELF,2014-06-22 13:00:00,2014-06-22 14:30:00,ELFIN COVE,AT SEA
2014-06-23,CALEDONIAN SKY,AS,2014-06-23 06:00:00,2014-06-23 22:00:00,AT SEA,ENDICOTT ARM
2014-06-24,CALEDONIAN SKY,END,2014-06-24 07:00:00,2014-06-24 11:00:00,ENDICOTT ARM,TRACY ARM
2014-06-24,CALEDONIAN SKY,TA,2014-06-24 15:00:00,2014-06-24 20:00:00,TRACY ARM,PETERSBURG
2014-06-25,CALEDONIAN SKY,PTB,2014-06-25 06:00:00,2014-06-25 12:30:00,PETERSBURG,MISTY FJORD
2014-06-26,CALEDONIAN SKY,MFJ,2014-06-26 09:00:00,2014-06-26 20:00:00,MISTY FJORD,PRINCE RUPERT
2014-06-27,CALEDONIAN SKY,PR,2014-06-27 06:30:00,2014-06-27 13:00:00,PRINCE RUPERT,AT SEA
2014-06-28,CALEDONIAN SKY,AS,2014-06-28 06:00:00,2014-06-28 22:00:00,AT SEA,AT SEA
2014-06-29,CALEDONIAN SKY,AS,2014-06-29 06:00:00,2014-06-29 22:00:00,AT SEA,VANCOUVER
2014-06-30,CALEDONIAN SKY,VAN,2014-06-30 07:00:00,2014-06-30 19:00:00,VANCOUVER,AT SEA
2014-07-01,CALEDONIAN SKY,AS,2014-07-01 06:00:00,2014-07-01 22:00:00,AT SEA,AT SEA
2014-07-02,CALEDONIAN SKY,AS,2014-07-02 06:00:00,2014-07-02 22:00:00,AT SEA,MISTY FJORD
2014-07-03,CALEDONIAN SKY,MFJ,2014-07-03 12:00:00,2014-07-03 19:00:00,MISTY FJORD,PETERSBURG
2014-07-04,CALEDONIAN SKY,PTB,2014-07-04 10:30:00,2014-07-04 13:00:00,PETERSBURG,ENDICOTT ARM
2014-07-05,CALEDONIAN SKY,END,2014-07-05 07:00:00,2014-07-05 11:00:00,ENDICOTT ARM,TRACY ARM
2014-07-05,CALEDONIAN SKY,TA,2014-07-05 15:00:00,2014-07-05 23:00:00,TRACY ARM,AT SEA
2014-07-06,CALEDONIAN SKY,AS,2014-07-06 06:00:00,2014-07-06 22:00:00,AT SEA,AT SEA
2014-07-07,CALEDONIAN SKY,AS,2014-07-07 06:00:00,2014-07-07 22:00:00,AT SEA,ELFIN COVE
2014-07-08,CALEDONIAN SKY,ELF,2014-07-08 14:30:00,2014-07-08 17:30:00,ELFIN COVE,HUBBARD GLACIER
2014-07-09,CALEDONIAN SKY,HUB,2014-07-09 09:30:00,2014-07-09 14:00:00,HUBBARD GLACIER,AT SEA
2014-07-10,CALEDONIAN SKY,AS,2014-07-10 06:00:00,2014-07-10 22:00:00,AT SEA,COLLEGE FJORD
2014-07-11,CALEDONIAN SKY,CFJ,2014-07-11 06:00:00,2014-07-11 19:00:00,COLLEGE FJORD,SEWARD
2014-07-12,CALEDONIAN SKY,SEW,2014-07-12 08:00:00,2014-07-12 19:00:00,SEWARD,KODIAK
2014-07-13,CALEDONIAN SKY,KDK,2014-07-13 13:30:00,2014-07-13 18:00:00,KODIAK,AT SEA
2014-07-14,CALEDONIAN SKY,AS,2014-07-14 06:00:00,2014-07-14 22:00:00,AT SEA,AT SEA
2014-07-15,CALEDONIAN SKY,AS,2014-07-15 06:00:00,2014-07-15 22:00:00,AT SEA,AT SEA
2014-07-16,CALEDONIAN SKY,AS,2014-07-16 06:00:00,2014-07-16 22:00:00,AT SEA,DUTCH HARBOR
2014-07-17,CALEDONIAN SKY,DH,2014-07-17 12:30:00,2014-07-17 18:30:00,DUTCH HARBOR,AT SEA
2014-07-18,CALEDONIAN SKY,AS,2014-07-18 06:00:00,2014-07-18 22:00:00,AT SEA,ST. PAUL
2014-07-19,CALEDONIAN SKY,STP,2014-07-19 06:00:00,2014-07-19 20:00:00,ST. PAUL,AT SEA
2014-07-20,CALEDONIAN SKY,AS,2014-07-20 06:00:00,2014-07-20 22:00:00,AT SEA,ADAK
2014-07-21,CALEDONIAN SKY,ADK,2014-07-21 06:00:00,2014-07-21 11:45:00,ADAK,AT SEA
2014-07-22,CALEDONIAN SKY,AS,2014-07-22 06:00:00,2014-07-22 22:00:00,AT SEA,ATTU
2014-07-23,CALEDONIAN SKY,ATT,2014-07-23 07:00:00,2014-07-23 15:00:00,ATTU,
2014-04-28,CARNIVAL MIRACLE,VAN,2014-04-28 08:00:00,2014-04-28 16:00:00,VANCOUVER,AT SEA
2014-04-29,CARNIVAL MIRACLE,AS,2014-04-29 06:00:00,2014-04-29 22:00:00,AT SEA,AT SEA
2014-04-30,CARNIVAL MIRACLE,AS,2014-04-30 06:00:00,2014-04-30 22:00:00,AT SEA,JUNEAU
2014-05-01,CARNIVAL MIRACLE,JNU,2014-05-01 07:00:00,2014-05-01 22:00:00,JUNEAU,SKAGWAY
2014-05-02,CARNIVAL MIRACLE,SKG,2014-05-02 07:00:00,2014-05-02 20:00:00,SKAGWAY,GLACIER BAY
2014-05-03,CARNIVAL MIRACLE,GB,2014-05-03 06:00:00,2014-05-03 15:00:00,GLACIER BAY,KETCHIKAN
2014-05-04,CARNIVAL MIRACLE,KTN,2014-05-04 08:00:00,2014-05-04 17:00:00,KETCHIKAN,AT SEA
2014-05-05,CARNIVAL MIRACLE,AS,2014-05-05 06:00:00,2014-05-05 22:00:00,AT SEA,SEATTLE
2014-05-06,CARNIVAL MIRACLE,SEA,2014-05-06 07:00:00,2014-05-06 16:00:00,SEATTLE,AT SEA
2014-05-07,CARNIVAL MIRACLE,AS,2014-05-07 06:00:00,2014-05-07 22:00:00,AT SEA,JUNEAU
2014-05-08,CARNIVAL MIRACLE,JNU,2014-05-08 14:00:00,2014-05-08 23:00:00,JUNEAU,SKAGWAY
2014-05-09,CARNIVAL MIRACLE,SKG,2014-05-09 07:00:00,2014-05-09 18:00:00,SKAGWAY,GLACIER BAY
2014-05-10,CARNIVAL MIRACLE,GB,2014-05-10 06:00:00,2014-05-10 15:00:00,GLACIER BAY,KETCHIKAN
2014-05-11,CARNIVAL MIRACLE,KTN,2014-05-11 07:00:00,2014-05-11 13:00:00,KETCHIKAN,VICTORIA
2014-05-12,CARNIVAL MIRACLE,VIC,2014-05-12 19:30:00,2014-05-12 23:59:00,VICTORIA,SEATTLE
2014-05-13,CARNIVAL MIRACLE,SEA,2014-05-13 07:00:00,2014-05-13 16:00:00,SEATTLE,AT SEA
2014-05-14,CARNIVAL MIRACLE,AS,2014-05-14 06:00:00,2014-05-14 22:00:00,AT SEA,JUNEAU
2014-05-15,CARNIVAL MIRACLE,JNU,2014-05-15 14:00:00,2014-05-15 23:00:00,JUNEAU,SKAGWAY
2014-05-16,CARNIVAL MIRACLE,SKG,2014-05-16 07:00:00,2014-05-16 18:00:00,SKAGWAY,GLACIER BAY
2014-05-17,CARNIVAL MIRACLE,GB,2014-05-17 06:00:00,2014-05-17 15:00:00,GLACIER BAY,KETCHIKAN
2014-05-18,CARNIVAL MIRACLE,KTN,2014-05-18 07:00:00,2014-05-18 13:00:00,KETCHIKAN,VICTORIA
2014-05-19,CARNIVAL MIRACLE,VIC,2014-05-19 19:30:00,2014-05-19 23:59:00,VICTORIA,SEATTLE
2014-05-20,CARNIVAL MIRACLE,SEA,2014-05-20 07:00:00,2014-05-20 16:00:00,SEATTLE,AT SEA
2014-05-21,CARNIVAL MIRACLE,AS,2014-05-21 06:00:00,2014-05-21 22:00:00,AT SEA,TRACY ARM
2014-05-22,CARNIVAL MIRACLE,TA,2014-05-22 11:00:00,2014-05-22 18:00:00,TRACY ARM,SKAGWAY
2014-05-23,CARNIVAL MIRACLE,SKG,2014-05-23 07:00:00,2014-05-23 21:00:00,SKAGWAY,JUNEAU
2014-05-24,CARNIVAL MIRACLE,JNU,2014-05-24 07:00:00,2014-05-24 15:00:00,JUNEAU,KETCHIKAN
2014-05-25,CARNIVAL MIRACLE,KTN,2014-05-25 07:00:00,2014-05-25 13:00:00,KETCHIKAN,VICTORIA
2014-05-26,CARNIVAL MIRACLE,VIC,2014-05-26 19:30:00,2014-05-26 23:59:00,VICTORIA,SEATTLE
2014-05-27,CARNIVAL MIRACLE,SEA,2014-05-27 07:00:00,2014-05-27 16:00:00,SEATTLE,AT SEA
2014-05-28,CARNIVAL MIRACLE,AS,2014-05-28 06:00:00,2014-05-28 22:00:00,AT SEA,TRACY ARM
2014-05-29,CARNIVAL MIRACLE,TA,2014-05-29 11:00:00,2014-05-29 18:00:00,TRACY ARM,SKAGWAY
2014-05-30,CARNIVAL MIRACLE,SKG,2014-05-30 07:00:00,2014-05-30 21:00:00,SKAGWAY,JUNEAU
2014-05-31,CARNIVAL MIRACLE,JNU,2014-05-31 07:00:00,2014-05-31 15:00:00,JUNEAU,KETCHIKAN
2014-06-01,CARNIVAL MIRACLE,KTN,2014-06-01 07:00:00,2014-06-01 13:00:00,KETCHIKAN,VICTORIA
2014-06-02,CARNIVAL MIRACLE,VIC,2014-06-02 19:30:00,2014-06-02 23:59:00,VICTORIA,SEATTLE
2014-06-03,CARNIVAL MIRACLE,SEA,2014-06-03 07:00:00,2014-06-03 16:00:00,SEATTLE,AT SEA
2014-06-04,CARNIVAL MIRACLE,AS,2014-06-04 06:00:00,2014-06-04 22:00:00,AT SEA,TRACY ARM
2014-06-05,CARNIVAL MIRACLE,TA,2014-06-05 11:00:00,2014-06-05 18:00:00,TRACY ARM,SKAGWAY
2014-06-06,CARNIVAL MIRACLE,SKG,2014-06-06 07:00:00,2014-06-06 21:00:00,SKAGWAY,JUNEAU
2014-06-07,CARNIVAL MIRACLE,JNU,2014-06-07 07:00:00,2014-06-07 15:00:00,JUNEAU,KETCHIKAN
2014-06-08,CARNIVAL MIRACLE,KTN,2014-06-08 07:00:00,2014-06-08 13:00:00,KETCHIKAN,VICTORIA
2014-06-09,CARNIVAL MIRACLE,VIC,2014-06-09 19:30:00,2014-06-09 23:59:00,VICTORIA,SEATTLE
2014-06-10,CARNIVAL MIRACLE,SEA,2014-06-10 07:00:00,2014-06-10 16:00:00,SEATTLE,AT SEA
2014-06-11,CARNIVAL MIRACLE,AS,2014-06-11 06:00:00,2014-06-11 22:00:00,AT SEA,TRACY ARM
