date,boatName,portCode,ts_in,ts_out,portName,nextPort
2017-09-26,AMSTERDAM,VAN,2017-09-26 08:00:00,2017-09-26 23:00:00,VANCOUVER,VICTORIA
2017-09-27,AMSTERDAM,VIC,2017-09-27 08:00:00,2017-09-27 14:00:00,VICTORIA,AT SEA
2017-09-28,AMSTERDAM,AS,2017-09-28 06:00:00,2017-09-28 22:00:00,AT SEA,SAN FRANCISCO
2017-09-29,AMSTERDAM,SFO,2017-09-29 10:00:00,2017-09-29 23:00:00,SAN FRANCISCO,AT SEA
2017-09-30,AMSTERDAM,AS,2017-09-30 06:00:00,2017-09-30 22:00:00,AT SEA,SAN DIEGO
2017-10-01,AMSTERDAM,SDG,2017-10-01 07:00:00,2017-10-01 16:00:00,SAN DIEGO,AT SEA
2017-10-02,AMSTERDAM,AS,2017-10-02 06:00:00,2017-10-02 22:00:00,AT SEA,AT SEA
2017-10-03,AMSTERDAM,AS,2017-10-03 06:00:00,2017-10-03 22:00:00,AT SEA,AT SEA
2017-10-04,AMSTERDAM,AS,2017-10-04 06:00:00,2017-10-04 22:00:00,AT SEA,AT SEA
2017-10-05,AMSTERDAM,AS,2017-10-05 06:00:00,2017-10-05 22:00:00,AT SEA,AT SEA
2017-10-06,AMSTERDAM,AS,2017-10-06 06:00:00,2017-10-06 22:00:00,AT SEA,DUTCH HARBOR
2017-10-07,AMSTERDAM,DH,2017-10-07 08:00:00,2017-10-07 17:00:00,DUTCH HARBOR,
2017-07-06,BREMEN,ATT,2017-07-06 13:00:00,2017-07-06 19:00:00,ATTU,AT SEA
2017-07-07,BREMEN,AS,2017-07-07 06:00:00,2017-07-07 22:00:00,AT SEA,AT SEA
2017-07-08,BREMEN,AS,2017-07-08 06:00:00,2017-07-08 22:00:00,AT SEA,AT SEA
2017-07-09,BREMEN,AS,2017-07-09 06:00:00,2017-07-09 22:00:00,AT SEA,DUTCH HARBOR
2017-07-10,BREMEN,DH,2017-07-10 11:00:00,2017-07-10 19:00:00,DUTCH HARBOR,AT SEA
2017-07-11,BREMEN,AS,2017-07-11 06:00:00,2017-07-11 22:00:00,AT SEA,ST. MATHEW
2017-07-12,BREMEN,STM,2017-07-12 07:00:00,2017-07-12 14:00:00,ST. MATHEW,NOME
2017-07-13,BREMEN,NOM,2017-07-13 20:00:00,unknown,NOME,NOME
2017-07-14,BREMEN,NOM,unknown,2017-07-14 19:00:00,NOME,AT SEA
2017-07-15,BREMEN,AS,2017-07-15 06:00:00,2017-07-15 22:00:00,AT SEA,ST. PAUL
2017-07-16,BREMEN,STP,2017-07-16 07:00:00,2017-07-16 12:00:00,ST. PAUL,DUTCH HARBOR
2017-07-17,BREMEN,DH,2017-07-17 07:00:00,2017-07-17 12:00:00,DUTCH HARBOR,AT SEA
2017-07-18,BREMEN,AS,2017-07-18 06:00:00,2017-07-18 22:00:00,AT SEA,AT SEA
2017-07-19,BREMEN,AS,2017-07-19 06:00:00,2017-07-19 22:00:00,AT SEA,KODIAK
2017-07-20,BREMEN,KDK,2017-07-20 06:00:00,2017-07-20 21:00:00,KODIAK,AT SEA
2017-07-21,BREMEN,AS,2017-07-21 06:00:00,2017-07-21 22:00:00,AT SEA,ELFIN COVE
2017-07-22,BREMEN,ELF,2017-07-22 13:00:00,2017-07-22 18:00:00,ELFIN COVE,ENDICOTT ARM
2017-07-23,BREMEN,END,2017-07-23 21:00:00,unknown,ENDICOTT ARM,TRACY ARM
2017-07-23,BREMEN,TA,2017-07-23 10:00:00,2017-07-23 18:00:00,TRACY ARM,PETERSBURG
2017-07-24,BREMEN,PTB,2017-07-24 22:30:00,unknown,PETERSBURG,PETERSBURG
2017-07-25,BREMEN,PTB,unknown,2017-07-25 15:00:00,PETERSBURG,WRANGELL
2017-07-25,BREMEN,WRG,2017-07-25 20:00:00,unknown,WRANGELL,WRANGELL
2017-07-26,BREMEN,WRG,unknown,2017-07-26 20:00:00,WRANGELL,KETCHIKAN
2017-07-27,BREMEN,KTN,2017-07-27 19:00:00,unknown,KETCHIKAN,MISTY FJORD
2017-07-27,BREMEN,MFJ,2017-07-27 08:00:00,2017-07-27 14:00:00,MISTY FJORD,KETCHIKAN
2017-07-28,BREMEN,KTN,unknown,2017-07-28 17:00:00,KETCHIKAN,AT SEA
2017-07-29,BREMEN,AS,2017-07-29 06:00:00,2017-07-29 22:00:00,AT SEA,VANCOUVER
2017-07-30,BREMEN,VAN,2017-07-30 18:00:00,unknown,VANCOUVER,VANCOUVER
2017-07-31,BREMEN,VAN,unknown,2017-07-31 18:00:00,VANCOUVER,AT SEA
2017-08-01,BREMEN,AS,2017-08-01 06:00:00,2017-08-01 22:00:00,AT SEA,AT SEA
2017-08-02,BREMEN,AS,2017-08-02 06:00:00,2017-08-02 22:00:00,AT SEA,KETCHIKAN
2017-08-03,BREMEN,KTN,2017-08-03 07:00:00,unknown,KETCHIKAN,KETCHIKAN
2017-08-04,BREMEN,KTN,unknown,2017-08-04 04:00:00,KETCHIKAN,MISTY FJORD
2017-08-04,BREMEN,MFJ,2017-08-04 08:30:00,2017-08-04 17:30:00,MISTY FJORD,PETERSBURG
2017-08-05,BREMEN,PTB,2017-08-05 21:00:00,unknown,PETERSBURG,WRANGELL
2017-08-05,BREMEN,WRG,2017-08-05 07:00:00,2017-08-05 17:00:00,WRANGELL,PETERSBURG
2017-08-06,BREMEN,PTB,unknown,2017-08-06 18:00:00,PETERSBURG,AT SEA
2017-08-07,BREMEN,AS,2017-08-07 06:00:00,2017-08-07 22:00:00,AT SEA,JUNEAU
2017-08-08,BREMEN,JNU,2017-08-08 18:30:00,2017-08-08 23:30:00,JUNEAU,TRACY ARM
2017-08-08,BREMEN,TA,2017-08-08 09:00:00,2017-08-08 17:00:00,TRACY ARM,ELFIN COVE
2017-08-09,BREMEN,ELF,2017-08-09 07:00:00,2017-08-09 12:00:00,ELFIN COVE,AT SEA
2017-08-10,BREMEN,AS,2017-08-10 06:00:00,2017-08-10 22:00:00,AT SEA,KODIAK
2017-08-11,BREMEN,KDK,2017-08-11 06:00:00,2017-08-11 21:00:00,KODIAK,AT SEA
2017-08-12,BREMEN,AS,2017-08-12 06:00:00,2017-08-12 22:00:00,AT SEA,AT SEA
2017-08-13,BREMEN,AS,2017-08-13 06:00:00,2017-08-13 22:00:00,AT SEA,DUTCH HARBOR
2017-08-14,BREMEN,DH,2017-08-14 11:00:00,2017-08-14 18:00:00,DUTCH HARBOR,ST. PAUL
2017-08-15,BREMEN,STP,2017-08-15 12:30:00,2017-08-15 17:00:00,ST. PAUL,AT SEA
2017-08-16,BREMEN,AS,2017-08-16 06:00:00,2017-08-16 22:00:00,AT SEA,NOME
2017-08-17,BREMEN,NOM,2017-08-17 06:00:00,2017-08-17 17:00:00,NOME,AT SEA
2017-08-18,BREMEN,AS,2017-08-18 06:00:00,2017-08-18 22:00:00,AT SEA,POINT BARROW
2017-08-19,BREMEN,BRW,2017-08-19 15:00:00,2017-08-19 20:00:00,POINT BARROW,
2017-04-30,CARNIVAL LEGEND,VAN,2017-04-30 07:00:00,2017-04-30 16:00:00,VANCOUVER,AT SEA
2017-05-01,CARNIVAL LEGEND,AS,2017-05-01 06:00:00,2017-05-01 22:00:00,AT SEA,TRACY ARM
2017-05-02,CARNIVAL LEGEND,TA,2017-05-02 15:00:00,2017-05-02 20:00:00,TRACY ARM,JUNEAU
2017-05-03,CARNIVAL LEGEND,JNU,2017-05-03 07:00:00,2017-05-03 22:00:00,JUNEAU,SKAGWAY
2017-05-04,CARNIVAL LEGEND,SKG,2017-05-04 07:00:00,2017-05-04 20:00:00,SKAGWAY,GLACIER BAY
2017-05-05,CARNIVAL LEGEND,GB,2017-05-05 06:00:00,2017-05-05 15:00:00,GLACIER BAY,KETCHIKAN
2017-05-06,CARNIVAL LEGEND,KTN,2017-05-06 08:00:00,2017-05-06 17:00:00,KETCHIKAN,AT SEA
2017-05-07,CARNIVAL LEGEND,AS,2017-05-07 06:00:00,2017-05-07 22:00:00,AT SEA,SEATTLE
2017-05-08,CARNIVAL LEGEND,SEA,2017-05-08 07:00:00,2017-05-08 16:00:00,SEATTLE,AT SEA
2017-05-09,CARNIVAL LEGEND,AS,2017-05-09 06:00:00,2017-05-09 22:00:00,AT SEA,TRACY ARM
2017-05-10,CARNIVAL LEGEND,TA,2017-05-10 11:00:00,2017-05-10 18:00:00,TRACY ARM,SKAGWAY
2017-05-11,CARNIVAL LEGEND,SKG,2017-05-11 07:00:00,2017-05-11 21:00:00,SKAGWAY,JUNEAU
2017-05-12,CARNIVAL LEGEND,JNU,2017-05-12 07:00:00,2017-05-12 16:00:00,JUNEAU,KETCHIKAN
2017-05-13,CARNIVAL LEGEND,KTN,2017-05-13 10:00:00,2017-05-13 21:00:00,KETCHIKAN,AT SEA
2017-05-14,CARNIVAL LEGEND,AS,2017-05-14 06:00:00,2017-05-14 22:00:00,AT SEA,VICTORIA
2017-05-15,CARNIVAL LEGEND,VIC,2017-05-15 10:00:00,2017-05-15 22:00:00,VICTORIA,SEATTLE
2017-05-16,CARNIVAL LEGEND,SEA,2017-05-16 07:00:00,2017-05-16 16:00:00,SEATTLE,AT SEA
2017-05-17,CARNIVAL LEGEND,AS,2017-05-17 06:00:00,2017-05-17 22:00:00,AT SEA,JUNEAU
2017-05-18,CARNIVAL LEGEND,JNU,2017-05-18 14:00:00,2017-05-18 23:00:00,JUNEAU,SKAGWAY
2017-05-19,CARNIVAL LEGEND,SKG,2017-05-19 07:00:00,2017-05-19 21:00:00,SKAGWAY,GLACIER BAY
2017-05-20,CARNIVAL LEGEND,GB,2017-05-20 06:00:00,2017-05-20 15:00:00,GLACIER BAY,KETCHIKAN
2017-05-21,CARNIVAL LEGEND,KTN,2017-05-21 07:00:00,2017-05-21 13:00:00,KETCHIKAN,VICTORIA
2017-05-22,CARNIVAL LEGEND,VIC,2017-05-22 19:30:00,2017-05-22 23:59:00,VICTORIA,SEATTLE
2017-05-23,CARNIVAL LEGEND,SEA,2017-05-23 07:00:00,2017-05-23 16:00:00,SEATTLE,AT SEA
2017-05-24,CARNIVAL LEGEND,AS,2017-05-24 06:00:00,2017-05-24 22:00:00,AT SEA,JUNEAU
2017-05-25,CARNIVAL LEGEND,JNU,2017-05-25 14:00:00,2017-05-25 23:00:00,JUNEAU,SKAGWAY
2017-05-26,CARNIVAL LEGEND,SKG,2017-05-26 07:00:00,2017-05-26 21:00:00,SKAGWAY,GLACIER BAY
2017-05-27,CARNIVAL LEGEND,GB,2017-05-27 06:00:00,2017-05-27 15:00:00,GLACIER BAY,KETCHIKAN
2017-05-28,CARNIVAL LEGEND,KTN,2017-05-28 07:00:00,2017-05-28 13:00:00,KETCHIKAN,VICTORIA
2017-05-29,CARNIVAL LEGEND,VIC,2017-05-29 19:30:00,2017-05-29 23:59:00,VICTORIA,SEATTLE
2017-05-30,CARNIVAL LEGEND,SEA,2017-05-30 07:00:00,2017-05-30 16:00:00,SEATTLE,AT SEA
2017-05-31,CARNIVAL LEGEND,AS,2017-05-31 06:00:00,2017-05-31 22:00:00,AT SEA,TRACY ARM
2017-06-01,CARNIVAL LEGEND,TA,2017-06-01 11:00:00,2017-06-01 18:00:00,TRACY ARM,SKAGWAY
2017-06-02,CARNIVAL LEGEND,SKG,2017-06-02 07:00:00,2017-06-02 21:00:00,SKAGWAY,JUNEAU
2017-06-03,CARNIVAL LEGEND,JNU,2017-06-03 07:00:00,2017-06-03 15:00:00,JUNEAU,KETCHIKAN
