date,boatName,portCode,ts_in,ts_out,portName,nextPort
2015-08-04,AMSTERDAM,TA,2015-08-04 14:00:00,2015-08-04 19:00:00,TRACY ARM,JUNEAU
2015-08-05,AMSTERDAM,JNU,2015-08-05 07:00:00,2015-08-05 18:00:00,JUNEAU,SITKA
2015-08-06,AMSTERDAM,SIT,2015-08-06 08:00:00,2015-08-06 16:00:00,SITKA,KETCHIKAN
2015-08-07,AMSTERDAM,KTN,2015-08-07 07:00:00,2015-08-07 13:00:00,KETCHIKAN,VICTORIA
2015-08-08,AMSTERDAM,VIC,2015-08-08 18:00:00,2015-08-08 23:59:00,VICTORIA,SEATTLE
2015-08-09,AMSTERDAM,SEA,2015-08-09 07:00:00,2015-08-09 16:00:00,SEATTLE,AT SEA
2015-08-10,AMSTERDAM,AS,2015-08-10 06:00:00,2015-08-10 22:00:00,AT SEA,TRACY ARM
2015-08-11,AMSTERDAM,TA,2015-08-11 14:00:00,2015-08-11 19:00:00,TRACY ARM,JUNEAU
2015-08-12,AMSTERDAM,JNU,2015-08-12 07:00:00,2015-08-12 18:00:00,JUNEAU,SITKA
2015-08-13,AMSTERDAM,SIT,2015-08-13 08:00:00,2015-08-13 16:00:00,SITKA,KETCHIKAN
2015-08-14,AMSTERDAM,KTN,2015-08-14 07:00:00,2015-08-14 13:00:00,KETCHIKAN,VICTORIA
2015-08-15,AMSTERDAM,VIC,2015-08-15 18:00:00,2015-08-15 23:59:00,VICTORIA,SEATTLE
2015-08-16,AMSTERDAM,SEA,2015-08-16 07:00:00,2015-08-16 16:00:00,SEATTLE,AT SEA
2015-08-17,AMSTERDAM,AS,2015-08-17 06:00:00,2015-08-17 22:00:00,AT SEA,TRACY ARM
2015-08-18,AMSTERDAM,TA,2015-08-18 14:00:00,2015-08-18 19:00:00,TRACY ARM,JUNEAU
2015-08-19,AMSTERDAM,JNU,2015-08-19 07:00:00,2015-08-19 18:00:00,JUNEAU,SITKA
2015-08-20,AMSTERDAM,SIT,2015-08-20 08:00:00,2015-08-20 16:00:00,SITKA,KETCHIKAN
2015-08-21,AMSTERDAM,KTN,2015-08-21 07:00:00,2015-08-21 13:00:00,KETCHIKAN,VICTORIA
2015-08-22,AMSTERDAM,VIC,2015-08-22 18:00:00,2015-08-22 23:59:00,VICTORIA,SEATTLE
2015-08-23,AMSTERDAM,SEA,2015-08-23 07:00:00,2015-08-23 16:00:00,SEATTLE,AT SEA
2015-08-24,AMSTERDAM,AS,2015-08-24 06:00:00,2015-08-24 22:00:00,AT SEA,TRACY ARM
2015-08-25,AMSTERDAM,TA,2015-08-25 14:00:00,2015-08-25 19:00:00,TRACY ARM,JUNEAU
2015-08-26,AMSTERDAM,JNU,2015-08-26 07:00:00,2015-08-26 18:00:00,JUNEAU,SITKA
2015-08-27,AMSTERDAM,SIT,2015-08-27 08:00:00,2015-08-27 16:00:00,SITKA,KETCHIKAN
2015-08-28,AMSTERDAM,KTN,2015-08-28 07:00:00,2015-08-28 13:00:00,KETCHIKAN,VICTORIA
2015-08-29,AMSTERDAM,VIC,2015-08-29 18:00:00,2015-08-29 23:59:00,VICTORIA,SEATTLE
2015-08-30,AMSTERDAM,SEA,2015-08-30 07:00:00,2015-08-30 16:00:00,SEATTLE,AT SEA
2015-08-31,AMSTERDAM,AS,2015-08-31 06:00:00,2015-08-31 22:00:00,AT SEA,TRACY ARM
2015-09-01,AMSTERDAM,TA,2015-09-01 14:00:00,2015-09-01 19:00:00,TRACY ARM,JUNEAU
2015-09-02,AMSTERDAM,JNU,2015-09-02 07:00:00,2015-09-02 18:00:00,JUNEAU,SITKA
2015-09-03,AMSTERDAM,SIT,2015-09-03 08:00:00,2015-09-03 16:00:00,SITKA,KETCHIKAN
2015-09-04,AMSTERDAM,KTN,2015-09-04 07:00:00,2015-09-04 13:00:00,KETCHIKAN,VICTORIA
2015-09-05,AMSTERDAM,VIC,2015-09-05 18:00:00,2015-09-05 23:59:00,VICTORIA,SEATTLE
2015-09-06,AMSTERDAM,SEA,2015-09-06 07:00:00,2015-09-06 16:00:00,SEATTLE,AT SEA
2015-09-07,AMSTERDAM,AS,2015-09-07 06:00:00,2015-09-07 22:00:00,AT SEA,TRACY ARM
2015-09-08,AMSTERDAM,TA,2015-09-08 14:00:00,2015-09-08 19:00:00,TRACY ARM,JUNEAU
2015-09-09,AMSTERDAM,JNU,2015-09-09 07:00:00,2015-09-09 18:00:00,JUNEAU,SITKA
2015-09-10,AMSTERDAM,SIT,2015-09-10 08:00:00,2015-09-10 16:00:00,SITKA,KETCHIKAN
2015-09-11,AMSTERDAM,KTN,2015-09-11 07:00:00,2015-09-11 13:00:00,KETCHIKAN,VICTORIA
2015-09-12,AMSTERDAM,VIC,2015-09-12 18:00:00,2015-09-12 23:59:00,VICTORIA,SEATTLE
2015-09-13,AMSTERDAM,SEA,2015-09-13 07:00:00,2015-09-13 16:00:00,SEATTLE,AT SEA
2015-09-14,AMSTERDAM,AS,2015-09-14 06:00:00,2015-09-14 22:00:00,AT SEA,TRACY ARM
2015-09-15,AMSTERDAM,TA,2015-09-15 14:00:00,2015-09-15 19:00:00,TRACY ARM,JUNEAU
2015-09-16,AMSTERDAM,JNU,2015-09-16 07:00:00,2015-09-16 18:00:00,JUNEAU,SITKA
2015-09-17,AMSTERDAM,SIT,2015-09-17 08:00:00,2015-09-17 16:00:00,SITKA,KETCHIKAN
2015-09-18,AMSTERDAM,KTN,2015-09-18 07:00:00,2015-09-18 13:00:00,KETCHIKAN,VICTORIA
2015-09-19,AMSTERDAM,VIC,2015-09-19 18:00:00,2015-09-19 23:59:00,VICTORIA,SEATTLE
2015-09-20,AMSTERDAM,SEA,2015-09-20 07:00:00,2015-09-20 16:00:00,SEATTLE,AT SEA
2015-09-21,AMSTERDAM,AS,2015-09-21 06:00:00,2015-09-21 22:00:00,AT SEA,TRACY ARM
2015-09-22,AMSTERDAM,TA,2015-09-22 14:00:00,2015-09-22 19:00:00,TRACY ARM,JUNEAU
2015-09-23,AMSTERDAM,JNU,2015-09-23 07:00:00,2015-09-23 18:00:00,JUNEAU,SITKA
2015-09-24,AMSTERDAM,SIT,2015-09-24 08:00:00,2015-09-24 16:00:00,SITKA,KETCHIKAN
2015-09-25,AMSTERDAM,KTN,2015-09-25 07:00:00,2015-09-25 13:00:00,KETCHIKAN,VICTORIA
2015-09-26,AMSTERDAM,VIC,2015-09-26 18:00:00,2015-09-26 23:59:00,VICTORIA,SEATTLE
2015-09-27,AMSTERDAM,SEA,2015-09-27 07:00:00,2015-09-27 16:00:00,SEATTLE,
2015-06-30,ASUKA,VAN,2015-06-30 07:00:00,2015-06-30 19:00:00,VANCOUVER,AT SEA
2015-07-01,ASUKA,AS,2015-07-01 06:00:00,2015-07-01 22:00:00,AT SEA,AT SEA
2015-07-02,ASUKA,AS,2015-07-02 06:00:00,2015-07-02 22:00:00,AT SEA,JUNEAU
2015-07-03,ASUKA,JNU,2015-07-03 07:00:00,2015-07-03 22:00:00,JUNEAU,TRACY ARM
2015-07-04,ASUKA,TA,2015-07-04 09:00:00,2015-07-04 13:00:00,TRACY ARM,HUBBARD GLACIER
2015-07-05,ASUKA,HUB,2015-07-05 06:00:00,2015-07-05 12:30:00,HUBBARD GLACIER,COLLEGE FJORD
2015-07-06,ASUKA,CFJ,2015-07-06 09:00:00,2015-07-06 13:30:00,COLLEGE FJORD,SEWARD
2015-07-07,ASUKA,SEW,2015-07-07 07:00:00,2015-07-07 19:00:00,SEWARD,
2015-09-07,BREMEN,NOM,2015-09-07 13:00:00,2015-09-07 19:00:00,NOME,
2015-05-18,CARNIVAL LEGEND,VAN,2015-05-18 07:00:00,2015-05-18 16:00:00,VANCOUVER,AT SEA
2015-05-19,CARNIVAL LEGEND,AS,2015-05-19 06:00:00,2015-05-19 22:00:00,AT SEA,TRACY ARM
2015-05-20,CARNIVAL LEGEND,TA,2015-05-20 15:00:00,2015-05-20 20:00:00,TRACY ARM,JUNEAU
2015-05-21,CARNIVAL LEGEND,JNU,2015-05-21 07:00:00,2015-05-21 22:00:00,JUNEAU,SKAGWAY
2015-05-22,CARNIVAL LEGEND,SKG,2015-05-22 07:00:00,2015-05-22 20:00:00,SKAGWAY,GLACIER BAY
2015-05-23,CARNIVAL LEGEND,GB,2015-05-23 06:00:00,2015-05-23 15:00:00,GLACIER BAY,KETCHIKAN
2015-05-24,CARNIVAL LEGEND,KTN,2015-05-24 08:00:00,2015-05-24 17:00:00,KETCHIKAN,AT SEA
2015-05-25,CARNIVAL LEGEND,AS,2015-05-25 06:00:00,2015-05-25 22:00:00,AT SEA,SEATTLE
2015-05-26,CARNIVAL LEGEND,SEA,2015-05-26 07:00:00,2015-05-26 16:00:00,SEATTLE,AT SEA
2015-05-27,CARNIVAL LEGEND,AS,2015-05-27 06:00:00,2015-05-27 22:00:00,AT SEA,JUNEAU
2015-05-28,CARNIVAL LEGEND,JNU,2015-05-28 13:00:00,2015-05-28 22:00:00,JUNEAU,SKAGWAY
2015-05-29,CARNIVAL LEGEND,SKG,2015-05-29 07:00:00,2015-05-29 21:00:00,SKAGWAY,GLACIER BAY
2015-05-30,CARNIVAL LEGEND,GB,2015-05-30 06:00:00,2015-05-30 15:00:00,GLACIER BAY,KETCHIKAN
2015-05-31,CARNIVAL LEGEND,KTN,2015-05-31 07:00:00,2015-05-31 13:00:00,KETCHIKAN,VICTORIA
2015-06-01,CARNIVAL LEGEND,VIC,2015-06-01 19:30:00,2015-06-01 23:59:00,VICTORIA,SEATTLE
2015-06-02,CARNIVAL LEGEND,SEA,2015-06-02 07:00:00,2015-06-02 16:00:00,SEATTLE,AT SEA
2015-06-03,CARNIVAL LEGEND,AS,2015-06-03 06:00:00,2015-06-03 22:00:00,AT SEA,TRACY ARM
2015-06-04,CARNIVAL LEGEND,TA,2015-06-04 11:00:00,2015-06-04 18:00:00,TRACY ARM,SKAGWAY
2015-06-05,CARNIVAL LEGEND,SKG,2015-06-05 07:00:00,2015-06-05 21:00:00,SKAGWAY,JUNEAU
2015-06-06,CARNIVAL LEGEND,JNU,2015-06-06 07:00:00,2015-06-06 15:00:00,JUNEAU,KETCHIKAN
2015-06-07,CARNIVAL LEGEND,KTN,2015-06-07 07:00:00,2015-06-07 13:00:00,KETCHIKAN,VICTORIA
2015-06-08,CARNIVAL LEGEND,VIC,2015-06-08 19:30:00,2015-06-08 23:59:00,VICTORIA,SEATTLE
2015-06-09,CARNIVAL LEGEND,SEA,2015-06-09 07:00:00,2015-06-09 16:00:00,SEATTLE,AT SEA
2015-06-10,CARNIVAL LEGEND,AS,2015-06-10 06:00:00,2015-06-10 22:00:00,AT SEA,TRACY ARM
2015-06-11,CARNIVAL LEGEND,TA,2015-06-11 11:00:00,2015-06-11 18:00:00,TRACY ARM,SKAGWAY
2015-06-12,CARNIVAL LEGEND,SKG,2015-06-12 07:00:00,2015-06-12 21:00:00,SKAGWAY,JUNEAU
2015-06-13,CARNIVAL LEGEND,JNU,2015-06-13 07:00:00,2015-06-13 15:00:00,JUNEAU,KETCHIKAN
2015-06-14,CARNIVAL LEGEND,KTN,2015-06-14 07:00:00,2015-06-14 13:00:00,KETCHIKAN,VICTORIA
2015-06-15,CARNIVAL LEGEND,VIC,2015-06-15 19:30:00,2015-06-15 23:59:00,VICTORIA,SEATTLE
2015-06-16,CARNIVAL LEGEND,SEA,2015-06-16 07:00:00,2015-06-16 16:00:00,SEATTLE,AT SEA
2015-06-17,CARNIVAL LEGEND,AS,2015-06-17 06:00:00,2015-06-17 22:00:00,AT SEA,TRACY ARM
2015-06-18,CARNIVAL LEGEND,TA,2015-06-18 11:00:00,2015-06-18 18:00:00,TRACY ARM,SKAGWAY
2015-06-19,CARNIVAL LEGEND,SKG,2015-06-19 07:00:00,2015-06-19 21:00:00,SKAGWAY,JUNEAU
2015-06-20,CARNIVAL LEGEND,JNU,2015-06-20 07:00:00,2015-06-20 15:00:00,JUNEAU,KETCHIKAN
2015-06-21,CARNIVAL LEGEND,KTN,2015-06-21 07:00:00,2015-06-21 13:00:00,KETCHIKAN,VICTORIA
2015-06-22,CARNIVAL LEGEND,VIC,2015-06-22 19:30:00,2015-06-22 23:59:00,VICTORIA,SEATTLE
2015-06-23,CARNIVAL LEGEND,SEA,2015-06-23 07:00:00,2015-06-23 16:00:00,SEATTLE,AT SEA
2015-06-24,CARNIVAL LEGEND,AS,2015-06-24 06:00:00,2015-06-24 22:00:00,AT SEA,TRACY ARM
2015-06-25,CARNIVAL LEGEND,TA,2015-06-25 11:00:00,2015-06-25 18:00:00,TRACY ARM,SKAGWAY
2015-06-26,CARNIVAL LEGEND,SKG,2015-06-26 07:00:00,2015-06-26 21:00:00,SKAGWAY,JUNEAU
2015-06-27,CARNIVAL LEGEND,JNU,2015-06-27 07:00:00,2015-06-27 15:00:00,JUNEAU,KETCHIKAN
2015-06-28,CARNIVAL LEGEND,KTN,2015-06-28 07:00:00,2015-06-28 13:00:00,KETCHIKAN,VICTORIA
2015-06-29,CARNIVAL LEGEND,VIC,2015-06-29 19:30:00,2015-06-29 23:59:00,VICTORIA,SEATTLE
2015-06-30,CARNIVAL LEGEND,SEA,2015-06-30 07:00:00,2015-06-30 16:00:00,SEATTLE,AT SEA
2015-07-01,CARNIVAL LEGEND,AS,2015-07-01 06:00:00,2015-07-01 22:00:00,AT SEA,TRACY ARM
2015-07-02,CARNIVAL LEGEND,TA,2015-07-02 11:00:00,2015-07-02 18:00:00,TRACY ARM,SKAGWAY
2015-07-03,CARNIVAL LEGEND,SKG,2015-07-03 07:00:00,2015-07-03 21:00:00,SKAGWAY,JUNEAU
2015-07-04,CARNIVAL LEGEND,JNU,2015-07-04 07:00:00,2015-07-04 15:00:00,JUNEAU,KETCHIKAN
2015-07-05,CARNIVAL LEGEND,KTN,2015-07-05 07:00:00,2015-07-05 13:00:00,KETCHIKAN,VICTORIA
2015-07-06,CARNIVAL LEGEND,VIC,2015-07-06 19:30:00,2015-07-06 23:59:00,VICTORIA,SEATTLE
2015-07-07,CARNIVAL LEGEND,SEA,2015-07-07 07:00:00,2015-07-07 16:00:00,SEATTLE,AT SEA
2015-07-08,CARNIVAL LEGEND,AS,2015-07-08 06:00:00,2015-07-08 22:00:00,AT SEA,TRACY ARM
2015-07-09,CARNIVAL LEGEND,TA,2015-07-09 11:00:00,2015-07-09 18:00:00,TRACY ARM,SKAGWAY
2015-07-10,CARNIVAL LEGEND,SKG,2015-07-10 07:00:00,2015-07-10 21:00:00,SKAGWAY,JUNEAU
2015-07-11,CARNIVAL LEGEND,JNU,2015-07-11 07:00:00,2015-07-11 15:00:00,JUNEAU,KETCHIKAN
2015-07-12,CARNIVAL LEGEND,KTN,2015-07-12 07:00:00,2015-07-12 13:00:00,KETCHIKAN,VICTORIA
2015-07-13,CARNIVAL LEGEND,VIC,2015-07-13 19:30:00,2015-07-13 23:59:00,VICTORIA,SEATTLE
2015-07-14,CARNIVAL LEGEND,SEA,2015-07-14 07:00:00,2015-07-14 16:00:00,SEATTLE,AT SEA
2015-07-15,CARNIVAL LEGEND,AS,2015-07-15 06:00:00,2015-07-15 22:00:00,AT SEA,TRACY ARM
2015-07-16,CARNIVAL LEGEND,TA,2015-07-16 11:00:00,2015-07-16 18:00:00,TRACY ARM,SKAGWAY
2015-07-17,CARNIVAL LEGEND,SKG,2015-07-17 07:00:00,2015-07-17 21:00:00,SKAGWAY,JUNEAU
2015-07-18,CARNIVAL LEGEND,JNU,2015-07-18 07:00:00,2015-07-18 15:00:00,JUNEAU,KETCHIKAN
2015-07-19,CARNIVAL LEGEND,KTN,2015-07-19 07:00:00,2015-07-19 13:00:00,KETCHIKAN,VICTORIA
2015-07-20,CARNIVAL LEGEND,VIC,2015-07-20 19:30:00,2015-07-20 23:59:00,VICTORIA,SEATTLE
2015-07-21,CARNIVAL LEGEND,SEA,2015-07-21 07:00:00,2015-07-21 16:00:00,SEATTLE,AT SEA
2015-07-22,CARNIVAL LEGEND,AS,2015-07-22 06:00:00,2015-07-22 22:00:00,AT SEA,TRACY ARM
2015-07-23,CARNIVAL LEGEND,TA,2015-07-23 11:00:00,2015-07-23 18:00:00,TRACY ARM,SKAGWAY
2015-07-24,CARNIVAL LEGEND,SKG,2015-07-24 07:00:00,2015-07-24 21:00:00,SKAGWAY,JUNEAU
2015-07-25,CARNIVAL LEGEND,JNU,2015-07-25 07:00:00,2015-07-25 15:00:00,JUNEAU,KETCHIKAN
2015-07-26,CARNIVAL LEGEND,KTN,2015-07-26 07:00:00,2015-07-26 13:00:00,KETCHIKAN,VICTORIA
2015-07-27,CARNIVAL LEGEND,VIC,2015-07-27 19:30:00,2015-07-27 23:59:00,VICTORIA,SEATTLE
2015-07-28,CARNIVAL LEGEND,SEA,2015-07-28 07:00:00,2015-07-28 16:00:00,SEATTLE,AT SEA
2015-07-29,CARNIVAL LEGEND,AS,2015-07-29 06:00:00,2015-07-29 22:00:00,AT SEA,TRACY ARM
2015-07-30,CARNIVAL LEGEND,TA,2015-07-30 11:00:00,2015-07-30 18:00:00,TRACY ARM,SKAGWAY
2015-07-31,CARNIVAL LEGEND,SKG,2015-07-31 07:00:00,2015-07-31 21:00:00,SKAGWAY,JUNEAU
2015-08-01,CARNIVAL LEGEND,JNU,2015-08-01 07:00:00,2015-08-01 15:00:00,JUNEAU,KETCHIKAN
2015-08-02,CARNIVAL LEGEND,KTN,2015-08-02 07:00:00,2015-08-02 13:00:00,KETCHIKAN,VICTORIA
2015-08-03,CARNIVAL LEGEND,VIC,2015-08-03 19:30:00,2015-08-03 23:59:00,VICTORIA,SEATTLE
2015-08-04,CARNIVAL LEGEND,SEA,2015-08-04 07:00:00,2015-08-04 16:00:00,SEATTLE,AT SEA
2015-08-05,CARNIVAL LEGEND,AS,2015-08-05 06:00:00,2015-08-05 22:00:00,AT SEA,TRACY ARM
2015-08-06,CARNIVAL LEGEND,TA,2015-08-06 11:00:00,2015-08-06 18:00:00,TRACY ARM,SKAGWAY
2015-08-07,CARNIVAL LEGEND,SKG,2015-08-07 07:00:00,2015-08-07 21:00:00,SKAGWAY,JUNEAU
2015-08-08,CARNIVAL LEGEND,JNU,2015-08-08 07:00:00,2015-08-08 15:00:00,JUNEAU,KETCHIKAN
2015-08-09,CARNIVAL LEGEND,KTN,2015-08-09 07:00:00,2015-08-09 13:00:00,KETCHIKAN,VICTORIA
2015-08-10,CARNIVAL LEGEND,VIC,2015-08-10 19:30:00,2015-08-10 23:59:00,VICTORIA,SEATTLE
2015-08-11,CARNIVAL LEGEND,SEA,2015-08-11 07:00:00,2015-08-11 16:00:00,SEATTLE,AT SEA
2015-08-12,CARNIVAL LEGEND,AS,2015-08-12 06:00:00,2015-08-12 22:00:00,AT SEA,TRACY ARM
2015-08-13,CARNIVAL LEGEND,TA,2015-08-13 11:00:00,2015-08-13 18:00:00,TRACY ARM,SKAGWAY
2015-08-14,CARNIVAL LEGEND,SKG,2015-08-14 07:00:00,2015-08-14 21:00:00,SKAGWAY,JUNEAU
2015-08-15,CARNIVAL LEGEND,JNU,2015-08-15 07:00:00,2015-08-15 15:00:00,JUNEAU,KETCHIKAN
2015-08-16,CARNIVAL LEGEND,KTN,2015-08-16 07:00:00,2015-08-16 13:00:00,KETCHIKAN,VICTORIA
2015-08-17,CARNIVAL LEGEND,VIC,2015-08-17 19:30:00,2015-08-17 23:59:00,VICTORIA,SEATTLE
