date,boatName,portCode,ts_in,ts_out,portName,nextPort
2010-05-12,INFINITY,AS,2010-05-12 06:00:00,2010-05-12 22:00:00,AT SEA,KETCHIKAN
2010-05-13,INFINITY,KTN,2010-05-13 08:00:00,2010-05-13 16:00:00,KETCHIKAN,JUNEAU
2010-05-14,INFINITY,JNU,2010-05-14 10:30:00,2010-05-14 22:30:00,JUNEAU,SKAGWAY
2010-05-15,INFINITY,SKG,2010-05-15 07:00:00,2010-05-15 20:30:00,SKAGWAY,POINT SOPHIA
2010-05-16,INFINITY,PTS,2010-05-16 07:00:00,2010-05-16 17:00:00,POINT SOPHIA,HUBBARD GLACIER
2010-05-17,INFINITY,HUB,2010-05-17 08:00:00,2010-05-17 12:00:00,HUBBARD GLACIER,SITKA
2010-05-18,INFINITY,SIT,2010-05-18 07:00:00,2010-05-18 14:00:00,SITKA,AT SEA
2010-05-19,INFINITY,AS,2010-05-19 06:00:00,2010-05-19 22:00:00,AT SEA,VICTORIA
2010-05-20,INFINITY,VIC,2010-05-20 11:00:00,2010-05-20 20:00:00,VICTORIA,SEATTLE
2010-05-21,INFINITY,SEA,2010-05-21 19:00:00,2010-05-21 23:59:00,SEATTLE,VANCOUVER
2010-05-21,INFINITY,VAN,2010-05-21 06:00:00,2010-05-21 10:30:00,VANCOUVER,AT SEA
2010-05-22,INFINITY,AS,2010-05-22 06:00:00,2010-05-22 22:00:00,AT SEA,KETCHIKAN
2010-05-23,INFINITY,KTN,2010-05-23 09:00:00,2010-05-23 16:00:00,KETCHIKAN,JUNEAU
2010-05-24,INFINITY,JNU,2010-05-24 14:30:00,2010-05-24 22:00:00,JUNEAU,TRACY ARM
2010-05-24,INFINITY,TA,2010-05-24 06:00:00,2010-05-24 10:00:00,TRACY ARM,SKAGWAY
2010-05-25,INFINITY,SKG,2010-05-25 07:00:00,2010-05-25 20:30:00,SKAGWAY,AT SEA
2010-05-26,INFINITY,AS,2010-05-26 06:00:00,2010-05-26 22:00:00,AT SEA,VICTORIA
2010-05-27,INFINITY,VIC,2010-05-27 19:00:00,2010-05-27 23:59:00,VICTORIA,SEATTLE
2010-05-28,INFINITY,SEA,2010-05-28 06:00:00,2010-05-28 16:00:00,SEATTLE,AT SEA
2010-05-29,INFINITY,AS,2010-05-29 06:00:00,2010-05-29 22:00:00,AT SEA,KETCHIKAN
2010-05-30,INFINITY,KTN,2010-05-30 07:00:00,2010-05-30 16:00:00,KETCHIKAN,JUNEAU
2010-05-31,INFINITY,JNU,2010-05-31 14:30:00,2010-05-31 22:00:00,JUNEAU,TRACY ARM
2010-05-31,INFINITY,TA,2010-05-31 06:00:00,2010-05-31 10:00:00,TRACY ARM,SKAGWAY
2010-06-01,INFINITY,SKG,2010-06-01 07:00:00,2010-06-01 20:30:00,SKAGWAY,AT SEA
2010-06-02,INFINITY,AS,2010-06-02 06:00:00,2010-06-02 22:00:00,AT SEA,VICTORIA
2010-06-03,INFINITY,VIC,2010-06-03 19:00:00,2010-06-03 23:59:00,VICTORIA,SEATTLE
2010-06-04,INFINITY,SEA,2010-06-04 06:00:00,2010-06-04 16:00:00,SEATTLE,AT SEA
2010-06-05,INFINITY,AS,2010-06-05 06:00:00,2010-06-05 22:00:00,AT SEA,KETCHIKAN
2010-06-06,INFINITY,KTN,2010-06-06 07:00:00,2010-06-06 16:00:00,KETCHIKAN,JUNEAU
2010-06-07,INFINITY,JNU,2010-06-07 14:30:00,2010-06-07 22:00:00,JUNEAU,TRACY ARM
2010-06-07,INFINITY,TA,2010-06-07 06:00:00,2010-06-07 10:00:00,TRACY ARM,SKAGWAY
2010-06-08,INFINITY,SKG,2010-06-08 07:00:00,2010-06-08 20:30:00,SKAGWAY,AT SEA
2010-06-09,INFINITY,AS,2010-06-09 06:00:00,2010-06-09 22:00:00,AT SEA,VICTORIA
2010-06-10,INFINITY,VIC,2010-06-10 19:00:00,2010-06-10 23:59:00,VICTORIA,SEATTLE
2010-06-11,INFINITY,SEA,2010-06-11 06:00:00,2010-06-11 16:00:00,SEATTLE,AT SEA
2010-06-12,INFINITY,AS,2010-06-12 06:00:00,2010-06-12 22:00:00,AT SEA,KETCHIKAN
2010-06-13,INFINITY,KTN,2010-06-13 07:00:00,2010-06-13 16:00:00,KETCHIKAN,JUNEAU
2010-06-14,INFINITY,JNU,2010-06-14 14:30:00,2010-06-14 22:00:00,JUNEAU,TRACY ARM
2010-06-14,INFINITY,TA,2010-06-14 06:00:00,2010-06-14 10:00:00,TRACY ARM,SKAGWAY
2010-06-15,INFINITY,SKG,2010-06-15 07:00:00,2010-06-15 20:30:00,SKAGWAY,AT SEA
2010-06-16,INFINITY,AS,2010-06-16 06:00:00,2010-06-16 22:00:00,AT SEA,VICTORIA
2010-06-17,INFINITY,VIC,2010-06-17 19:00:00,2010-06-17 23:59:00,VICTORIA,SEATTLE
2010-06-18,INFINITY,SEA,2010-06-18 06:00:00,2010-06-18 16:00:00,SEATTLE,AT SEA
2010-06-19,INFINITY,AS,2010-06-19 06:00:00,2010-06-19 22:00:00,AT SEA,KETCHIKAN
2010-06-20,INFINITY,KTN,2010-06-20 07:00:00,2010-06-20 16:00:00,KETCHIKAN,JUNEAU
2010-06-21,INFINITY,JNU,2010-06-21 14:30:00,2010-06-21 22:00:00,JUNEAU,TRACY ARM
2010-06-21,INFINITY,TA,2010-06-21 06:00:00,2010-06-21 10:00:00,TRACY ARM,SKAGWAY
2010-06-22,INFINITY,SKG,2010-06-22 07:00:00,2010-06-22 20:30:00,SKAGWAY,AT SEA
2010-06-23,INFINITY,AS,2010-06-23 06:00:00,2010-06-23 22:00:00,AT SEA,VICTORIA
2010-06-24,INFINITY,VIC,2010-06-24 19:00:00,2010-06-24 23:59:00,VICTORIA,SEATTLE
2010-06-25,INFINITY,SEA,2010-06-25 06:00:00,2010-06-25 16:00:00,SEATTLE,AT SEA
2010-06-26,INFINITY,AS,2010-06-26 06:00:00,2010-06-26 22:00:00,AT SEA,KETCHIKAN
2010-06-27,INFINITY,KTN,2010-06-27 07:00:00,2010-06-27 16:00:00,KETCHIKAN,JUNEAU
2010-06-28,INFINITY,JNU,2010-06-28 14:30:00,2010-06-28 22:00:00,JUNEAU,TRACY ARM
2010-06-28,INFINITY,TA,2010-06-28 06:00:00,2010-06-28 10:00:00,TRACY ARM,SKAGWAY
2010-06-29,INFINITY,SKG,2010-06-29 07:00:00,2010-06-29 20:30:00,SKAGWAY,AT SEA
2010-06-30,INFINITY,AS,2010-06-30 06:00:00,2010-06-30 22:00:00,AT SEA,VICTORIA
2010-07-01,INFINITY,VIC,2010-07-01 19:00:00,2010-07-01 23:59:00,VICTORIA,SEATTLE
2010-07-02,INFINITY,SEA,2010-07-02 06:00:00,2010-07-02 16:00:00,SEATTLE,AT SEA
2010-07-03,INFINITY,AS,2010-07-03 06:00:00,2010-07-03 22:00:00,AT SEA,KETCHIKAN
2010-07-04,INFINITY,KTN,2010-07-04 07:00:00,2010-07-04 16:00:00,KETCHIKAN,JUNEAU
2010-07-05,INFINITY,JNU,2010-07-05 14:30:00,2010-07-05 22:00:00,JUNEAU,TRACY ARM
2010-07-05,INFINITY,TA,2010-07-05 06:00:00,2010-07-05 10:00:00,TRACY ARM,SKAGWAY
2010-07-06,INFINITY,SKG,2010-07-06 07:00:00,2010-07-06 20:30:00,SKAGWAY,AT SEA
2010-07-07,INFINITY,AS,2010-07-07 06:00:00,2010-07-07 22:00:00,AT SEA,VICTORIA
2010-07-08,INFINITY,VIC,2010-07-08 19:00:00,2010-07-08 23:59:00,VICTORIA,SEATTLE
2010-07-09,INFINITY,SEA,2010-07-09 06:00:00,2010-07-09 16:00:00,SEATTLE,AT SEA
2010-07-10,INFINITY,AS,2010-07-10 06:00:00,2010-07-10 22:00:00,AT SEA,KETCHIKAN
2010-07-11,INFINITY,KTN,2010-07-11 07:00:00,2010-07-11 16:00:00,KETCHIKAN,JUNEAU
2010-07-12,INFINITY,JNU,2010-07-12 14:30:00,2010-07-12 22:00:00,JUNEAU,TRACY ARM
2010-07-12,INFINITY,TA,2010-07-12 06:00:00,2010-07-12 10:00:00,TRACY ARM,SKAGWAY
2010-07-13,INFINITY,SKG,2010-07-13 07:00:00,2010-07-13 20:30:00,SKAGWAY,AT SEA
2010-07-14,INFINITY,AS,2010-07-14 06:00:00,2010-07-14 22:00:00,AT SEA,VICTORIA
2010-07-15,INFINITY,VIC,2010-07-15 19:00:00,2010-07-15 23:59:00,VICTORIA,SEATTLE
2010-07-16,INFINITY,SEA,2010-07-16 06:00:00,2010-07-16 16:00:00,SEATTLE,AT SEA
2010-07-17,INFINITY,AS,2010-07-17 06:00:00,2010-07-17 22:00:00,AT SEA,KETCHIKAN
2010-07-18,INFINITY,KTN,2010-07-18 07:00:00,2010-07-18 16:00:00,KETCHIKAN,JUNEAU
2010-07-19,INFINITY,JNU,2010-07-19 14:30:00,2010-07-19 22:00:00,JUNEAU,TRACY ARM
2010-07-19,INFINITY,TA,2010-07-19 06:00:00,2010-07-19 10:00:00,TRACY ARM,SKAGWAY
2010-07-20,INFINITY,SKG,2010-07-20 07:00:00,2010-07-20 20:30:00,SKAGWAY,AT SEA
2010-07-21,INFINITY,AS,2010-07-21 06:00:00,2010-07-21 22:00:00,AT SEA,VICTORIA
2010-07-22,INFINITY,VIC,2010-07-22 19:00:00,2010-07-22 23:59:00,VICTORIA,SEATTLE
2010-07-23,INFINITY,SEA,2010-07-23 06:00:00,2010-07-23 16:00:00,SEATTLE,AT SEA
2010-07-24,INFINITY,AS,2010-07-24 06:00:00,2010-07-24 22:00:00,AT SEA,KETCHIKAN
2010-07-25,INFINITY,KTN,2010-07-25 07:00:00,2010-07-25 16:00:00,KETCHIKAN,JUNEAU
2010-07-26,INFINITY,JNU,2010-07-26 14:30:00,2010-07-26 22:00:00,JUNEAU,TRACY ARM
2010-07-26,INFINITY,TA,2010-07-26 06:00:00,2010-07-26 10:00:00,TRACY ARM,SKAGWAY
2010-07-27,INFINITY,SKG,2010-07-27 07:00:00,2010-07-27 20:30:00,SKAGWAY,AT SEA
2010-07-28,INFINITY,AS,2010-07-28 06:00:00,2010-07-28 22:00:00,AT SEA,VICTORIA
2010-07-29,INFINITY,VIC,2010-07-29 19:00:00,2010-07-29 23:59:00,VICTORIA,SEATTLE
2010-07-30,INFINITY,SEA,2010-07-30 06:00:00,2010-07-30 16:00:00,SEATTLE,AT SEA
2010-07-31,INFINITY,AS,2010-07-31 06:00:00,2010-07-31 22:00:00,AT SEA,KETCHIKAN
2010-08-01,INFINITY,KTN,2010-08-01 07:00:00,2010-08-01 16:00:00,KETCHIKAN,JUNEAU
2010-08-02,INFINITY,JNU,2010-08-02 14:30:00,2010-08-02 22:00:00,JUNEAU,TRACY ARM
2010-08-02,INFINITY,TA,2010-08-02 06:00:00,2010-08-02 10:00:00,TRACY ARM,SKAGWAY
2010-08-03,INFINITY,SKG,2010-08-03 07:00:00,2010-08-03 20:30:00,SKAGWAY,AT SEA
2010-08-04,INFINITY,AS,2010-08-04 06:00:00,2010-08-04 22:00:00,AT SEA,VICTORIA
2010-08-05,INFINITY,VIC,2010-08-05 19:00:00,2010-08-05 23:59:00,VICTORIA,SEATTLE
2010-08-06,INFINITY,SEA,2010-08-06 06:00:00,2010-08-06 16:00:00,SEATTLE,AT SEA
2010-08-07,INFINITY,AS,2010-08-07 06:00:00,2010-08-07 22:00:00,AT SEA,KETCHIKAN
2010-08-08,INFINITY,KTN,2010-08-08 07:00:00,2010-08-08 16:00:00,KETCHIKAN,JUNEAU
2010-08-09,INFINITY,JNU,2010-08-09 14:30:00,2010-08-09 22:00:00,JUNEAU,TRACY ARM
2010-08-09,INFINITY,TA,2010-08-09 06:00:00,2010-08-09 10:00:00,TRACY ARM,SKAGWAY
2010-08-10,INFINITY,SKG,2010-08-10 07:00:00,2010-08-10 20:30:00,SKAGWAY,AT SEA
2010-08-11,INFINITY,AS,2010-08-11 06:00:00,2010-08-11 22:00:00,AT SEA,VICTORIA
2010-08-12,INFINITY,VIC,2010-08-12 19:00:00,2010-08-12 23:59:00,VICTORIA,SEATTLE
2010-08-13,INFINITY,SEA,2010-08-13 06:00:00,2010-08-13 16:00:00,SEATTLE,AT SEA
2010-08-14,INFINITY,AS,2010-08-14 06:00:00,2010-08-14 22:00:00,AT SEA,KETCHIKAN
2010-08-15,INFINITY,KTN,2010-08-15 07:00:00,2010-08-15 16:00:00,KETCHIKAN,JUNEAU
2010-08-16,INFINITY,JNU,2010-08-16 14:30:00,2010-08-16 22:00:00,JUNEAU,TRACY ARM
2010-08-16,INFINITY,TA,2010-08-16 06:00:00,2010-08-16 10:00:00,TRACY ARM,SKAGWAY
2010-08-17,INFINITY,SKG,2010-08-17 07:00:00,2010-08-17 20:30:00,SKAGWAY,AT SEA
2010-08-18,INFINITY,AS,2010-08-18 06:00:00,2010-08-18 22:00:00,AT SEA,VICTORIA
2010-08-19,INFINITY,VIC,2010-08-19 19:00:00,2010-08-19 23:59:00,VICTORIA,SEATTLE
2010-08-20,INFINITY,SEA,2010-08-20 06:00:00,2010-08-20 16:00:00,SEATTLE,AT SEA
2010-08-21,INFINITY,AS,2010-08-21 06:00:00,2010-08-21 22:00:00,AT SEA,KETCHIKAN
2010-08-22,INFINITY,KTN,2010-08-22 07:00:00,2010-08-22 16:00:00,KETCHIKAN,JUNEAU
2010-08-23,INFINITY,JNU,2010-08-23 14:30:00,2010-08-23 22:00:00,JUNEAU,TRACY ARM
2010-08-23,INFINITY,TA,2010-08-23 06:00:00,2010-08-23 10:00:00,TRACY ARM,SKAGWAY
2010-08-24,INFINITY,SKG,2010-08-24 07:00:00,2010-08-24 20:30:00,SKAGWAY,AT SEA
2010-08-25,INFINITY,AS,2010-08-25 06:00:00,2010-08-25 22:00:00,AT SEA,VICTORIA
2010-08-26,INFINITY,VIC,2010-08-26 19:00:00,2010-08-26 23:59:00,VICTORIA,SEATTLE
2010-08-27,INFINITY,SEA,2010-08-27 06:00:00,2010-08-27 16:00:00,SEATTLE,AT SEA
2010-08-28,INFINITY,AS,2010-08-28 06:00:00,2010-08-28 22:00:00,AT SEA,KETCHIKAN
2010-08-29,INFINITY,KTN,2010-08-29 07:00:00,2010-08-29 16:00:00,KETCHIKAN,JUNEAU
2010-08-30,INFINITY,JNU,2010-08-30 14:30:00,2010-08-30 22:00:00,JUNEAU,TRACY ARM
2010-08-30,INFINITY,TA,2010-08-30 06:00:00,2010-08-30 10:00:00,TRACY ARM,SKAGWAY
2010-08-31,INFINITY,SKG,2010-08-31 07:00:00,2010-08-31 20:30:00,SKAGWAY,AT SEA
2010-09-01,INFINITY,AS,2010-09-01 06:00:00,2010-09-01 22:00:00,AT SEA,VICTORIA
2010-09-02,INFINITY,VIC,2010-09-02 19:00:00,2010-09-02 23:59:00,VICTORIA,SEATTLE
2010-09-03,INFINITY,SEA,2010-09-03 06:00:00,2010-09-03 16:00:00,SEATTLE,AT SEA
2010-09-04,INFINITY,AS,2010-09-04 06:00:00,2010-09-04 22:00:00,AT SEA,KETCHIKAN
2010-09-05,INFINITY,KTN,2010-09-05 07:00:00,2010-09-05 16:00:00,KETCHIKAN,JUNEAU
2010-09-06,INFINITY,JNU,2010-09-06 14:30:00,2010-09-06 22:00:00,JUNEAU,TRACY ARM
2010-09-06,INFINITY,TA,2010-09-06 06:00:00,2010-09-06 10:00:00,TRACY ARM,SKAGWAY
2010-09-07,INFINITY,SKG,2010-09-07 07:00:00,2010-09-07 20:30:00,SKAGWAY,AT SEA
2010-09-08,INFINITY,AS,2010-09-08 06:00:00,2010-09-08 22:00:00,AT SEA,VICTORIA
2010-09-09,INFINITY,VIC,2010-09-09 19:00:00,2010-09-09 23:59:00,VICTORIA,SEATTLE
2010-09-10,INFINITY,SEA,2010-09-10 06:00:00,2010-09-10 16:00:00,SEATTLE,AT SEA
2010-09-11,INFINITY,AS,2010-09-11 06:00:00,2010-09-11 22:00:00,AT SEA,KETCHIKAN
2010-09-12,INFINITY,KTN,2010-09-12 07:00:00,2010-09-12 16:00:00,KETCHIKAN,JUNEAU
2010-09-13,INFINITY,JNU,2010-09-13 14:30:00,2010-09-13 22:00:00,JUNEAU,TRACY ARM
2010-09-13,INFINITY,TA,2010-09-13 06:00:00,2010-09-13 10:00:00,TRACY ARM,SKAGWAY
2010-09-14,INFINITY,SKG,2010-09-14 07:00:00,2010-09-14 20:30:00,SKAGWAY,AT SEA
2010-09-15,INFINITY,AS,2010-09-15 06:00:00,2010-09-15 22:00:00,AT SEA,VICTORIA
2010-09-16,INFINITY,VIC,2010-09-16 19:00:00,2010-09-16 23:59:00,VICTORIA,SEATTLE
2010-09-17,INFINITY,SEA,2010-09-17 06:00:00,2010-09-17 16:00:00,SEATTLE,AT SEA
2010-09-18,INFINITY,AS,2010-09-18 06:00:00,2010-09-18 22:00:00,AT SEA,KETCHIKAN
2010-09-19,INFINITY,KTN,2010-09-19 07:00:00,2010-09-19 16:00:00,KETCHIKAN,JUNEAU
2010-09-20,INFINITY,JNU,2010-09-20 14:30:00,2010-09-20 22:00:00,JUNEAU,TRACY ARM
2010-09-20,INFINITY,TA,2010-09-20 06:00:00,2010-09-20 10:00:00,TRACY ARM,SKAGWAY
2010-09-21,INFINITY,SKG,2010-09-21 07:00:00,2010-09-21 20:30:00,SKAGWAY,AT SEA
2010-09-22,INFINITY,AS,2010-09-22 06:00:00,2010-09-22 22:00:00,AT SEA,VICTORIA
2010-09-23,INFINITY,VIC,2010-09-23 19:00:00,2010-09-23 23:59:00,VICTORIA,SEATTLE
2010-09-24,INFINITY,SEA,2010-09-24 06:00:00,2010-09-24 17:00:00,SEATTLE,
2010-05-17,ISLAND PRINCESS,VAN,2010-05-17 07:30:00,2010-05-17 16:30:00,VANCOUVER,AT SEA
2010-05-18,ISLAND PRINCESS,AS,2010-05-18 06:00:00,2010-05-18 22:00:00,AT SEA,KETCHIKAN
2010-05-19,ISLAND PRINCESS,KTN,2010-05-19 06:30:00,2010-05-19 14:00:00,KETCHIKAN,JUNEAU
2010-05-20,ISLAND PRINCESS,JNU,2010-05-20 08:00:00,2010-05-20 21:00:00,JUNEAU,SKAGWAY
2010-05-21,ISLAND PRINCESS,SKG,2010-05-21 07:00:00,2010-05-21 20:30:00,SKAGWAY,GLACIER BAY
2010-05-22,ISLAND PRINCESS,GB,2010-05-22 06:00:00,2010-05-22 15:00:00,GLACIER BAY,COLLEGE FJORD
2010-05-23,ISLAND PRINCESS,CFJ,2010-05-23 17:30:00,2010-05-23 20:30:00,COLLEGE FJORD,WHITTIER
2010-05-24,ISLAND PRINCESS,WHT,2010-05-24 00:30:00,2010-05-24 20:30:00,WHITTIER,HUBBARD GLACIER
2010-05-25,ISLAND PRINCESS,HUB,2010-05-25 15:00:00,2010-05-25 20:00:00,HUBBARD GLACIER,GLACIER BAY
2010-05-26,ISLAND PRINCESS,GB,2010-05-26 10:30:00,2010-05-26 20:30:00,GLACIER BAY,SKAGWAY
2010-05-27,ISLAND PRINCESS,SKG,2010-05-27 05:00:00,2010-05-27 20:30:00,SKAGWAY,JUNEAU
2010-05-28,ISLAND PRINCESS,JNU,2010-05-28 06:30:00,2010-05-28 16:00:00,JUNEAU,KETCHIKAN
2010-05-29,ISLAND PRINCESS,KTN,2010-05-29 10:00:00,2010-05-29 18:00:00,KETCHIKAN,AT SEA
2010-05-30,ISLAND PRINCESS,AS,2010-05-30 06:00:00,2010-05-30 22:00:00,AT SEA,VANCOUVER
2010-05-31,ISLAND PRINCESS,VAN,2010-05-31 07:30:00,2010-05-31 16:30:00,VANCOUVER,AT SEA
2010-06-01,ISLAND PRINCESS,AS,2010-06-01 06:00:00,2010-06-01 22:00:00,AT SEA,KETCHIKAN
2010-06-02,ISLAND PRINCESS,KTN,2010-06-02 06:30:00,2010-06-02 14:00:00,KETCHIKAN,JUNEAU
2010-06-03,ISLAND PRINCESS,JNU,2010-06-03 08:00:00,2010-06-03 21:00:00,JUNEAU,SKAGWAY
2010-06-04,ISLAND PRINCESS,SKG,2010-06-04 07:00:00,2010-06-04 20:30:00,SKAGWAY,GLACIER BAY
2010-06-05,ISLAND PRINCESS,GB,2010-06-05 06:00:00,2010-06-05 15:00:00,GLACIER BAY,COLLEGE FJORD
2010-06-06,ISLAND PRINCESS,CFJ,2010-06-06 17:30:00,2010-06-06 20:30:00,COLLEGE FJORD,WHITTIER
2010-06-07,ISLAND PRINCESS,WHT,2010-06-07 00:30:00,2010-06-07 20:30:00,WHITTIER,HUBBARD GLACIER
2010-06-08,ISLAND PRINCESS,HUB,2010-06-08 15:00:00,2010-06-08 20:00:00,HUBBARD GLACIER,GLACIER BAY
2010-06-09,ISLAND PRINCESS,GB,2010-06-09 10:30:00,2010-06-09 20:30:00,GLACIER BAY,SKAGWAY
2010-06-10,ISLAND PRINCESS,SKG,2010-06-10 05:00:00,2010-06-10 20:30:00,SKAGWAY,JUNEAU
2010-06-11,ISLAND PRINCESS,JNU,2010-06-11 06:30:00,2010-06-11 16:00:00,JUNEAU,KETCHIKAN
2010-06-12,ISLAND PRINCESS,KTN,2010-06-12 10:00:00,2010-06-12 18:00:00,KETCHIKAN,AT SEA
2010-06-13,ISLAND PRINCESS,AS,2010-06-13 06:00:00,2010-06-13 22:00:00,AT SEA,VANCOUVER
2010-06-14,ISLAND PRINCESS,VAN,2010-06-14 07:30:00,2010-06-14 16:30:00,VANCOUVER,AT SEA
2010-06-15,ISLAND PRINCESS,AS,2010-06-15 06:00:00,2010-06-15 22:00:00,AT SEA,KETCHIKAN
2010-06-16,ISLAND PRINCESS,KTN,2010-06-16 06:30:00,2010-06-16 14:00:00,KETCHIKAN,JUNEAU
2010-06-17,ISLAND PRINCESS,JNU,2010-06-17 08:00:00,2010-06-17 21:00:00,JUNEAU,SKAGWAY
2010-06-18,ISLAND PRINCESS,SKG,2010-06-18 07:00:00,2010-06-18 20:30:00,SKAGWAY,GLACIER BAY
2010-06-19,ISLAND PRINCESS,GB,2010-06-19 06:00:00,2010-06-19 15:00:00,GLACIER BAY,COLLEGE FJORD
2010-06-20,ISLAND PRINCESS,CFJ,2010-06-20 17:30:00,2010-06-20 20:30:00,COLLEGE FJORD,WHITTIER
2010-06-21,ISLAND PRINCESS,WHT,2010-06-21 00:30:00,2010-06-21 20:30:00,WHITTIER,HUBBARD GLACIER
2010-06-22,ISLAND PRINCESS,HUB,2010-06-22 15:00:00,2010-06-22 20:00:00,HUBBARD GLACIER,GLACIER BAY
2010-06-23,ISLAND PRINCESS,GB,2010-06-23 10:30:00,2010-06-23 20:30:00,GLACIER BAY,SKAGWAY
2010-06-24,ISLAND PRINCESS,SKG,2010-06-24 05:00:00,2010-06-24 20:30:00,SKAGWAY,JUNEAU
2010-06-25,ISLAND PRINCESS,JNU,2010-06-25 06:30:00,2010-06-25 16:00:00,JUNEAU,KETCHIKAN
2010-06-26,ISLAND PRINCESS,KTN,2010-06-26 10:00:00,2010-06-26 18:00:00,KETCHIKAN,AT SEA
2010-06-27,ISLAND PRINCESS,AS,2010-06-27 06:00:00,2010-06-27 22:00:00,AT SEA,VANCOUVER
2010-06-28,ISLAND PRINCESS,VAN,2010-06-28 07:30:00,2010-06-28 16:30:00,VANCOUVER,AT SEA
2010-06-29,ISLAND PRINCESS,AS,2010-06-29 06:00:00,2010-06-29 22:00:00,AT SEA,KETCHIKAN
2010-06-30,ISLAND PRINCESS,KTN,2010-06-30 06:30:00,2010-06-30 14:00:00,KETCHIKAN,JUNEAU
2010-07-01,ISLAND PRINCESS,JNU,2010-07-01 08:00:00,2010-07-01 21:00:00,JUNEAU,SKAGWAY
2010-07-02,ISLAND PRINCESS,SKG,2010-07-02 07:00:00,2010-07-02 20:30:00,SKAGWAY,GLACIER BAY
2010-07-03,ISLAND PRINCESS,GB,2010-07-03 06:00:00,2010-07-03 15:00:00,GLACIER BAY,COLLEGE FJORD
2010-07-04,ISLAND PRINCESS,CFJ,2010-07-04 17:30:00,2010-07-04 20:30:00,COLLEGE FJORD,WHITTIER
2010-07-05,ISLAND PRINCESS,WHT,2010-07-05 00:30:00,2010-07-05 20:30:00,WHITTIER,HUBBARD GLACIER
2010-07-06,ISLAND PRINCESS,HUB,2010-07-06 15:00:00,2010-07-06 20:00:00,HUBBARD GLACIER,GLACIER BAY
2010-07-07,ISLAND PRINCESS,GB,2010-07-07 10:30:00,2010-07-07 20:30:00,GLACIER BAY,SKAGWAY
2010-07-08,ISLAND PRINCESS,SKG,2010-07-08 05:00:00,2010-07-08 20:30:00,SKAGWAY,JUNEAU
2010-07-09,ISLAND PRINCESS,JNU,2010-07-09 06:30:00,2010-07-09 16:00:00,JUNEAU,KETCHIKAN
2010-07-10,ISLAND PRINCESS,KTN,2010-07-10 10:00:00,2010-07-10 18:00:00,KETCHIKAN,AT SEA
2010-07-11,ISLAND PRINCESS,AS,2010-07-11 06:00:00,2010-07-11 22:00:00,AT SEA,VANCOUVER
2010-07-12,ISLAND PRINCESS,VAN,2010-07-12 07:30:00,2010-07-12 16:30:00,VANCOUVER,AT SEA
2010-07-13,ISLAND PRINCESS,AS,2010-07-13 06:00:00,2010-07-13 22:00:00,AT SEA,KETCHIKAN
2010-07-14,ISLAND PRINCESS,KTN,2010-07-14 06:30:00,2010-07-14 14:00:00,KETCHIKAN,JUNEAU
2010-07-15,ISLAND PRINCESS,JNU,2010-07-15 08:00:00,2010-07-15 21:00:00,JUNEAU,SKAGWAY
2010-07-16,ISLAND PRINCESS,SKG,2010-07-16 07:00:00,2010-07-16 20:30:00,SKAGWAY,GLACIER BAY
2010-07-17,ISLAND PRINCESS,GB,2010-07-17 06:00:00,2010-07-17 15:00:00,GLACIER BAY,COLLEGE FJORD
2010-07-18,ISLAND PRINCESS,CFJ,2010-07-18 17:30:00,2010-07-18 20:30:00,COLLEGE FJORD,WHITTIER
2010-07-19,ISLAND PRINCESS,WHT,2010-07-19 00:30:00,2010-07-19 20:30:00,WHITTIER,HUBBARD GLACIER
2010-07-20,ISLAND PRINCESS,HUB,2010-07-20 15:00:00,2010-07-20 20:00:00,HUBBARD GLACIER,GLACIER BAY
2010-07-21,ISLAND PRINCESS,GB,2010-07-21 10:30:00,2010-07-21 20:30:00,GLACIER BAY,SKAGWAY
2010-07-22,ISLAND PRINCESS,SKG,2010-07-22 05:00:00,2010-07-22 20:30:00,SKAGWAY,JUNEAU
2010-07-23,ISLAND PRINCESS,JNU,2010-07-23 06:30:00,2010-07-23 16:00:00,JUNEAU,KETCHIKAN
2010-07-24,ISLAND PRINCESS,KTN,2010-07-24 10:00:00,2010-07-24 18:00:00,KETCHIKAN,AT SEA
2010-07-25,ISLAND PRINCESS,AS,2010-07-25 06:00:00,2010-07-25 22:00:00,AT SEA,VANCOUVER
2010-07-26,ISLAND PRINCESS,VAN,2010-07-26 07:30:00,2010-07-26 16:30:00,VANCOUVER,AT SEA
2010-07-27,ISLAND PRINCESS,AS,2010-07-27 06:00:00,2010-07-27 22:00:00,AT SEA,KETCHIKAN
2010-07-28,ISLAND PRINCESS,KTN,2010-07-28 06:30:00,2010-07-28 14:00:00,KETCHIKAN,JUNEAU
2010-07-29,ISLAND PRINCESS,JNU,2010-07-29 08:00:00,2010-07-29 21:00:00,JUNEAU,SKAGWAY
2010-07-30,ISLAND PRINCESS,SKG,2010-07-30 07:00:00,2010-07-30 20:30:00,SKAGWAY,GLACIER BAY
2010-07-31,ISLAND PRINCESS,GB,2010-07-31 06:00:00,2010-07-31 15:00:00,GLACIER BAY,COLLEGE FJORD
2010-08-01,ISLAND PRINCESS,CFJ,2010-08-01 17:30:00,2010-08-01 20:30:00,COLLEGE FJORD,WHITTIER
2010-08-02,ISLAND PRINCESS,WHT,2010-08-02 00:30:00,2010-08-02 20:30:00,WHITTIER,HUBBARD GLACIER
