date,boatName,portCode,ts_in,ts_out,portName,nextPort
2009-06-26,AMSTERDAM,VIC,2009-06-26 18:00:00,2009-06-26 23:59:00,VICTORIA,SEATTLE
2009-06-27,AMSTERDAM,SEA,2009-06-27 07:00:00,2009-06-27 16:00:00,SEATTLE,AT SEA
2009-06-28,AMSTERDAM,AS,2009-06-28 06:00:00,2009-06-28 22:00:00,AT SEA,JUNEAU
2009-06-29,AMSTERDAM,JNU,2009-06-29 11:00:00,2009-06-29 21:00:00,JUNEAU,HUBBARD GLACIER
2009-06-30,AMSTERDAM,HUB,2009-06-30 13:00:00,2009-06-30 18:00:00,HUBBARD GLACIER,SITKA
2009-07-01,AMSTERDAM,SIT,2009-07-01 08:00:00,2009-07-01 17:00:00,SITKA,KETCHIKAN
2009-07-02,AMSTERDAM,KTN,2009-07-02 07:00:00,2009-07-02 13:00:00,KETCHIKAN,VICTORIA
2009-07-03,AMSTERDAM,VIC,2009-07-03 18:00:00,2009-07-03 23:59:00,VICTORIA,SEATTLE
2009-07-04,AMSTERDAM,SEA,2009-07-04 07:00:00,2009-07-04 16:00:00,SEATTLE,AT SEA
2009-07-05,AMSTERDAM,AS,2009-07-05 06:00:00,2009-07-05 22:00:00,AT SEA,JUNEAU
2009-07-06,AMSTERDAM,JNU,2009-07-06 11:00:00,2009-07-06 21:00:00,JUNEAU,HUBBARD GLACIER
2009-07-07,AMSTERDAM,HUB,2009-07-07 13:00:00,2009-07-07 18:00:00,HUBBARD GLACIER,SITKA
2009-07-08,AMSTERDAM,SIT,2009-07-08 08:00:00,2009-07-08 17:00:00,SITKA,KETCHIKAN
2009-07-09,AMSTERDAM,KTN,2009-07-09 07:00:00,2009-07-09 13:00:00,KETCHIKAN,VICTORIA
2009-07-10,AMSTERDAM,VIC,2009-07-10 18:00:00,2009-07-10 23:59:00,VICTORIA,SEATTLE
2009-07-11,AMSTERDAM,SEA,2009-07-11 07:00:00,2009-07-11 16:00:00,SEATTLE,AT SEA
2009-07-12,AMSTERDAM,AS,2009-07-12 06:00:00,2009-07-12 22:00:00,AT SEA,JUNEAU
2009-07-13,AMSTERDAM,JNU,2009-07-13 11:00:00,2009-07-13 21:00:00,JUNEAU,HUBBARD GLACIER
2009-07-14,AMSTERDAM,HUB,2009-07-14 13:00:00,2009-07-14 18:00:00,HUBBARD GLACIER,SITKA
2009-07-15,AMSTERDAM,SIT,2009-07-15 08:00:00,2009-07-15 17:00:00,SITKA,KETCHIKAN
2009-07-16,AMSTERDAM,KTN,2009-07-16 07:00:00,2009-07-16 13:00:00,KETCHIKAN,VICTORIA
2009-07-17,AMSTERDAM,VIC,2009-07-17 18:00:00,2009-07-17 23:59:00,VICTORIA,SEATTLE
2009-07-18,AMSTERDAM,SEA,2009-07-18 07:00:00,2009-07-18 16:00:00,SEATTLE,AT SEA
2009-07-19,AMSTERDAM,AS,2009-07-19 06:00:00,2009-07-19 22:00:00,AT SEA,JUNEAU
2009-07-20,AMSTERDAM,JNU,2009-07-20 11:00:00,2009-07-20 21:00:00,JUNEAU,HUBBARD GLACIER
2009-07-21,AMSTERDAM,HUB,2009-07-21 13:00:00,2009-07-21 18:00:00,HUBBARD GLACIER,SITKA
2009-07-22,AMSTERDAM,SIT,2009-07-22 08:00:00,2009-07-22 17:00:00,SITKA,KETCHIKAN
2009-07-23,AMSTERDAM,KTN,2009-07-23 07:00:00,2009-07-23 13:00:00,KETCHIKAN,VICTORIA
2009-07-24,AMSTERDAM,VIC,2009-07-24 18:00:00,2009-07-24 23:59:00,VICTORIA,SEATTLE
2009-07-25,AMSTERDAM,SEA,2009-07-25 07:00:00,2009-07-25 16:00:00,SEATTLE,AT SEA
2009-07-26,AMSTERDAM,AS,2009-07-26 06:00:00,2009-07-26 22:00:00,AT SEA,JUNEAU
2009-07-27,AMSTERDAM,JNU,2009-07-27 11:00:00,2009-07-27 21:00:00,JUNEAU,HUBBARD GLACIER
2009-07-28,AMSTERDAM,HUB,2009-07-28 13:00:00,2009-07-28 18:00:00,HUBBARD GLACIER,SITKA
2009-07-29,AMSTERDAM,SIT,2009-07-29 08:00:00,2009-07-29 17:00:00,SITKA,KETCHIKAN
2009-07-30,AMSTERDAM,KTN,2009-07-30 07:00:00,2009-07-30 13:00:00,KETCHIKAN,VICTORIA
2009-07-31,AMSTERDAM,VIC,2009-07-31 18:00:00,2009-07-31 23:59:00,VICTORIA,SEATTLE
2009-08-01,AMSTERDAM,SEA,2009-08-01 07:00:00,2009-08-01 16:00:00,SEATTLE,AT SEA
2009-08-02,AMSTERDAM,AS,2009-08-02 06:00:00,2009-08-02 22:00:00,AT SEA,JUNEAU
2009-08-03,AMSTERDAM,JNU,2009-08-03 11:00:00,2009-08-03 21:00:00,JUNEAU,HUBBARD GLACIER
2009-08-04,AMSTERDAM,HUB,2009-08-04 13:00:00,2009-08-04 18:00:00,HUBBARD GLACIER,SITKA
2009-08-05,AMSTERDAM,SIT,2009-08-05 08:00:00,2009-08-05 17:00:00,SITKA,AT SEA
2009-08-06,AMSTERDAM,AS,2009-08-06 06:00:00,2009-08-06 22:00:00,AT SEA,VICTORIA
2009-08-07,AMSTERDAM,VIC,2009-08-07 18:00:00,2009-08-07 23:59:00,VICTORIA,SEATTLE
2009-08-08,AMSTERDAM,SEA,2009-08-08 07:00:00,2009-08-08 16:00:00,SEATTLE,AT SEA
2009-08-09,AMSTERDAM,AS,2009-08-09 06:00:00,2009-08-09 22:00:00,AT SEA,JUNEAU
2009-08-10,AMSTERDAM,JNU,2009-08-10 11:00:00,2009-08-10 21:00:00,JUNEAU,HUBBARD GLACIER
2009-08-11,AMSTERDAM,HUB,2009-08-11 13:00:00,2009-08-11 18:00:00,HUBBARD GLACIER,SITKA
2009-08-12,AMSTERDAM,SIT,2009-08-12 08:00:00,2009-08-12 17:00:00,SITKA,KETCHIKAN
2009-08-13,AMSTERDAM,KTN,2009-08-13 07:00:00,2009-08-13 13:00:00,KETCHIKAN,VICTORIA
2009-08-14,AMSTERDAM,VIC,2009-08-14 18:00:00,2009-08-14 23:59:00,VICTORIA,SEATTLE
2009-08-15,AMSTERDAM,SEA,2009-08-15 07:00:00,2009-08-15 16:00:00,SEATTLE,AT SEA
2009-08-16,AMSTERDAM,AS,2009-08-16 06:00:00,2009-08-16 22:00:00,AT SEA,JUNEAU
2009-08-17,AMSTERDAM,JNU,2009-08-17 11:00:00,2009-08-17 21:00:00,JUNEAU,HUBBARD GLACIER
2009-08-18,AMSTERDAM,HUB,2009-08-18 13:00:00,2009-08-18 18:00:00,HUBBARD GLACIER,SITKA
2009-08-19,AMSTERDAM,SIT,2009-08-19 08:00:00,2009-08-19 17:00:00,SITKA,KETCHIKAN
2009-08-20,AMSTERDAM,KTN,2009-08-20 07:00:00,2009-08-20 13:00:00,KETCHIKAN,VICTORIA
2009-08-21,AMSTERDAM,VIC,2009-08-21 18:00:00,2009-08-21 23:59:00,VICTORIA,SEATTLE
2009-08-22,AMSTERDAM,SEA,2009-08-22 07:00:00,2009-08-22 16:00:00,SEATTLE,AT SEA
2009-08-23,AMSTERDAM,AS,2009-08-23 06:00:00,2009-08-23 22:00:00,AT SEA,JUNEAU
2009-08-24,AMSTERDAM,JNU,2009-08-24 11:00:00,2009-08-24 21:00:00,JUNEAU,HUBBARD GLACIER
2009-08-25,AMSTERDAM,HUB,2009-08-25 13:00:00,2009-08-25 18:00:00,HUBBARD GLACIER,SITKA
2009-08-26,AMSTERDAM,SIT,2009-08-26 08:00:00,2009-08-26 17:00:00,SITKA,KETCHIKAN
2009-08-27,AMSTERDAM,KTN,2009-08-27 07:00:00,2009-08-27 13:00:00,KETCHIKAN,VICTORIA
2009-08-28,AMSTERDAM,VIC,2009-08-28 18:00:00,2009-08-28 23:59:00,VICTORIA,SEATTLE
2009-08-29,AMSTERDAM,SEA,2009-08-29 07:00:00,2009-08-29 16:00:00,SEATTLE,AT SEA
2009-08-30,AMSTERDAM,AS,2009-08-30 06:00:00,2009-08-30 22:00:00,AT SEA,JUNEAU
2009-08-31,AMSTERDAM,JNU,2009-08-31 11:00:00,2009-08-31 21:00:00,JUNEAU,HUBBARD GLACIER
2009-09-01,AMSTERDAM,HUB,2009-09-01 13:00:00,2009-09-01 18:00:00,HUBBARD GLACIER,SITKA
2009-09-02,AMSTERDAM,SIT,2009-09-02 08:00:00,2009-09-02 17:00:00,SITKA,KETCHIKAN
2009-09-03,AMSTERDAM,KTN,2009-09-03 07:00:00,2009-09-03 13:00:00,KETCHIKAN,VICTORIA
2009-09-04,AMSTERDAM,VIC,2009-09-04 18:00:00,2009-09-04 23:59:00,VICTORIA,SEATTLE
2009-09-05,AMSTERDAM,SEA,2009-09-05 07:00:00,2009-09-05 16:00:00,SEATTLE,AT SEA
2009-09-06,AMSTERDAM,AS,2009-09-06 06:00:00,2009-09-06 22:00:00,AT SEA,JUNEAU
2009-09-07,AMSTERDAM,JNU,2009-09-07 11:00:00,2009-09-07 21:00:00,JUNEAU,HUBBARD GLACIER
2009-09-08,AMSTERDAM,HUB,2009-09-08 13:00:00,2009-09-08 18:00:00,HUBBARD GLACIER,SITKA
2009-09-09,AMSTERDAM,SIT,2009-09-09 08:00:00,2009-09-09 17:00:00,SITKA,KETCHIKAN
2009-09-10,AMSTERDAM,KTN,2009-09-10 07:00:00,2009-09-10 13:00:00,KETCHIKAN,VICTORIA
2009-09-11,AMSTERDAM,VIC,2009-09-11 18:00:00,2009-09-11 23:59:00,VICTORIA,SEATTLE
2009-09-12,AMSTERDAM,SEA,2009-09-12 07:00:00,2009-09-12 16:00:00,SEATTLE,AT SEA
2009-09-13,AMSTERDAM,AS,2009-09-13 06:00:00,2009-09-13 22:00:00,AT SEA,JUNEAU
2009-09-14,AMSTERDAM,JNU,2009-09-14 11:00:00,2009-09-14 21:00:00,JUNEAU,HUBBARD GLACIER
2009-09-15,AMSTERDAM,HUB,2009-09-15 13:00:00,2009-09-15 18:00:00,HUBBARD GLACIER,SITKA
2009-09-16,AMSTERDAM,SIT,2009-09-16 08:00:00,2009-09-16 17:00:00,SITKA,KETCHIKAN
2009-09-17,AMSTERDAM,KTN,2009-09-17 07:00:00,2009-09-17 13:00:00,KETCHIKAN,VICTORIA
2009-09-18,AMSTERDAM,VIC,2009-09-18 18:00:00,2009-09-18 23:59:00,VICTORIA,SEATTLE
2009-09-19,AMSTERDAM,SEA,2009-09-19 07:00:00,2009-09-19 16:00:00,SEATTLE,AT SEA
2009-09-20,AMSTERDAM,AS,2009-09-20 06:00:00,2009-09-20 22:00:00,AT SEA,JUNEAU
2009-09-21,AMSTERDAM,JNU,2009-09-21 11:00:00,2009-09-21 21:00:00,JUNEAU,HUBBARD GLACIER
2009-09-22,AMSTERDAM,HUB,2009-09-22 13:00:00,2009-09-22 18:00:00,HUBBARD GLACIER,SITKA
2009-09-23,AMSTERDAM,SIT,2009-09-23 08:00:00,2009-09-23 17:00:00,SITKA,KETCHIKAN
2009-09-24,AMSTERDAM,KTN,2009-09-24 07:00:00,2009-09-24 13:00:00,KETCHIKAN,VICTORIA
2009-09-25,AMSTERDAM,VIC,2009-09-25 18:00:00,2009-09-25 23:59:00,VICTORIA,SEATTLE
2009-09-26,AMSTERDAM,SEA,2009-09-26 07:00:00,2009-09-26 17:00:00,SEATTLE,
2009-04-15,BALMORAL,KDK,2009-04-15 06:00:00,2009-04-15 20:00:00,KODIAK,SEWARD
2009-04-16,BALMORAL,SEW,2009-04-16 08:00:00,2009-04-16 17:00:00,SEWARD,COLLEGE FJORD
2009-04-17,BALMORAL,CFJ,2009-04-17 07:00:00,2009-04-17 12:00:00,COLLEGE FJORD,HUBBARD GLACIER
2009-04-18,BALMORAL,HUB,2009-04-18 09:00:00,2009-04-18 12:00:00,HUBBARD GLACIER,SKAGWAY
2009-04-19,BALMORAL,SKG,2009-04-19 09:00:00,2009-04-19 23:00:00,SKAGWAY,JUNEAU
2009-04-20,BALMORAL,JNU,2009-04-20 07:00:00,2009-04-20 23:00:00,JUNEAU,AT SEA
2009-04-21,BALMORAL,AS,2009-04-21 06:00:00,2009-04-21 22:00:00,AT SEA,KETCHIKAN
2009-04-22,BALMORAL,KTN,2009-04-22 07:00:00,2009-04-22 14:00:00,KETCHIKAN,AT SEA
2009-04-23,BALMORAL,AS,2009-04-23 06:00:00,2009-04-23 22:00:00,AT SEA,VANCOUVER
2009-04-24,BALMORAL,VAN,2009-04-24 06:00:00,unknown,VANCOUVER,VANCOUVER
2009-04-25,BALMORAL,VAN,unknown,2009-04-25 20:00:00,VANCOUVER,SEATTLE
2009-04-26,BALMORAL,SEA,2009-04-26 06:00:00,2009-04-26 23:00:00,SEATTLE,AT SEA
2009-04-27,BALMORAL,AS,2009-04-27 06:00:00,2009-04-27 22:00:00,AT SEA,AT SEA
2009-04-28,BALMORAL,AS,2009-04-28 06:00:00,2009-04-28 22:00:00,AT SEA,SAN FRANCISCO
2009-04-29,BALMORAL,SFO,2009-04-29 08:00:00,2009-04-29 23:00:00,SAN FRANCISCO,AT SEA
2009-04-30,BALMORAL,AS,2009-04-30 06:00:00,2009-04-30 22:00:00,AT SEA,LOS ANGELES
2009-05-01,BALMORAL,LAX,2009-05-01 08:00:00,2009-05-01 23:00:00,LOS ANGELES,
2009-09-04,BREMEN,BRW,2009-09-04 05:30:00,2009-09-04 16:00:00,POINT BARROW,AT SEA
2009-09-05,BREMEN,AS,2009-09-05 06:00:00,2009-09-05 22:00:00,AT SEA,AT SEA
2009-09-06,BREMEN,AS,2009-09-06 06:00:00,2009-09-06 22:00:00,AT SEA,NOME
2009-09-07,BREMEN,NOM,2009-09-07 06:00:00,2009-09-07 18:00:00,NOME,AT SEA
2009-09-08,BREMEN,AS,2009-09-08 06:00:00,2009-09-08 22:00:00,AT SEA,ST. MATHEW
2009-09-09,BREMEN,STM,2009-09-09 08:00:00,2009-09-09 13:00:00,ST. MATHEW,ST. PAUL
2009-09-10,BREMEN,STP,2009-09-10 08:00:00,2009-09-10 13:00:00,ST. PAUL,DUTCH HARBOR
2009-09-11,BREMEN,DH,2009-09-11 08:00:00,2009-09-11 19:00:00,DUTCH HARBOR,AT SEA
2009-09-12,BREMEN,AS,2009-09-12 06:00:00,2009-09-12 22:00:00,AT SEA,ADAK
2009-09-13,BREMEN,ADK,2009-09-13 08:00:00,2009-09-13 11:00:00,ADAK,AT SEA
2009-09-14,BREMEN,AS,2009-09-14 06:00:00,2009-09-14 22:00:00,AT SEA,ATTU
2009-09-15,BREMEN,ATT,2009-09-15 12:00:00,2009-09-15 17:00:00,ATTU,
2009-05-06,CARNIVAL SPIRIT,VAN,2009-05-06 07:00:00,2009-05-06 17:30:00,VANCOUVER,AT SEA
2009-05-07,CARNIVAL SPIRIT,AS,2009-05-07 06:00:00,2009-05-07 22:00:00,AT SEA,JUNEAU
2009-05-08,CARNIVAL SPIRIT,JNU,2009-05-08 14:00:00,2009-05-08 23:00:00,JUNEAU,GLACIER BAY
2009-05-09,CARNIVAL SPIRIT,GB,2009-05-09 07:00:00,2009-05-09 17:00:00,GLACIER BAY,SKAGWAY
2009-05-10,CARNIVAL SPIRIT,SKG,2009-05-10 07:00:00,2009-05-10 15:00:00,SKAGWAY,KETCHIKAN
2009-05-11,CARNIVAL SPIRIT,KTN,2009-05-11 11:00:00,2009-05-11 19:00:00,KETCHIKAN,AT SEA
2009-05-12,CARNIVAL SPIRIT,AS,2009-05-12 06:00:00,2009-05-12 22:00:00,AT SEA,VANCOUVER
2009-05-13,CARNIVAL SPIRIT,VAN,2009-05-13 08:00:00,2009-05-13 17:30:00,VANCOUVER,AT SEA
2009-05-14,CARNIVAL SPIRIT,AS,2009-05-14 06:00:00,2009-05-14 22:00:00,AT SEA,KETCHIKAN
2009-05-15,CARNIVAL SPIRIT,KTN,2009-05-15 06:30:00,2009-05-15 17:00:00,KETCHIKAN,JUNEAU
2009-05-16,CARNIVAL SPIRIT,JNU,2009-05-16 09:00:00,2009-05-16 23:00:00,JUNEAU,SKAGWAY
2009-05-17,CARNIVAL SPIRIT,SKG,2009-05-17 07:00:00,2009-05-17 17:00:00,SKAGWAY,SITKA
2009-05-18,CARNIVAL SPIRIT,SIT,2009-05-18 06:30:00,2009-05-18 17:00:00,SITKA,COLLEGE FJORD
2009-05-19,CARNIVAL SPIRIT,CFJ,2009-05-19 17:00:00,2009-05-19 20:00:00,COLLEGE FJORD,WHITTIER
2009-05-20,CARNIVAL SPIRIT,WHT,2009-05-20 07:00:00,2009-05-20 21:00:00,WHITTIER,COLLEGE FJORD
2009-05-21,CARNIVAL SPIRIT,CFJ,2009-05-21 06:00:00,2009-05-21 09:00:00,COLLEGE FJORD,SITKA
2009-05-22,CARNIVAL SPIRIT,SIT,2009-05-22 08:30:00,2009-05-22 19:00:00,SITKA,JUNEAU
2009-05-23,CARNIVAL SPIRIT,JNU,2009-05-23 07:00:00,2009-05-23 23:00:00,JUNEAU,SKAGWAY
2009-05-24,CARNIVAL SPIRIT,SKG,2009-05-24 07:00:00,2009-05-24 16:30:00,SKAGWAY,KETCHIKAN
2009-05-25,CARNIVAL SPIRIT,KTN,2009-05-25 11:00:00,2009-05-25 20:00:00,KETCHIKAN,AT SEA
2009-05-26,CARNIVAL SPIRIT,AS,2009-05-26 06:00:00,2009-05-26 22:00:00,AT SEA,VANCOUVER
2009-05-27,CARNIVAL SPIRIT,VAN,2009-05-27 08:00:00,2009-05-27 17:30:00,VANCOUVER,AT SEA
2009-05-28,CARNIVAL SPIRIT,AS,2009-05-28 06:00:00,2009-05-28 22:00:00,AT SEA,KETCHIKAN
2009-05-29,CARNIVAL SPIRIT,KTN,2009-05-29 06:30:00,2009-05-29 17:00:00,KETCHIKAN,JUNEAU
2009-05-30,CARNIVAL SPIRIT,JNU,2009-05-30 09:00:00,2009-05-30 23:00:00,JUNEAU,SKAGWAY
2009-05-31,CARNIVAL SPIRIT,SKG,2009-05-31 07:00:00,2009-05-31 17:00:00,SKAGWAY,SITKA
2009-06-01,CARNIVAL SPIRIT,SIT,2009-06-01 06:30:00,2009-06-01 17:00:00,SITKA,COLLEGE FJORD
2009-06-02,CARNIVAL SPIRIT,CFJ,2009-06-02 17:00:00,2009-06-02 20:00:00,COLLEGE FJORD,WHITTIER
2009-06-03,CARNIVAL SPIRIT,WHT,2009-06-03 07:00:00,2009-06-03 21:00:00,WHITTIER,COLLEGE FJORD
2009-06-04,CARNIVAL SPIRIT,CFJ,2009-06-04 06:00:00,2009-06-04 09:00:00,COLLEGE FJORD,SITKA
2009-06-05,CARNIVAL SPIRIT,SIT,2009-06-05 08:30:00,2009-06-05 19:00:00,SITKA,JUNEAU
2009-06-06,CARNIVAL SPIRIT,JNU,2009-06-06 07:00:00,2009-06-06 23:00:00,JUNEAU,SKAGWAY
2009-06-07,CARNIVAL SPIRIT,SKG,2009-06-07 07:00:00,2009-06-07 16:30:00,SKAGWAY,KETCHIKAN
2009-06-08,CARNIVAL SPIRIT,KTN,2009-06-08 11:00:00,2009-06-08 20:00:00,KETCHIKAN,AT SEA
2009-06-09,CARNIVAL SPIRIT,AS,2009-06-09 06:00:00,2009-06-09 22:00:00,AT SEA,VANCOUVER
2009-06-10,CARNIVAL SPIRIT,VAN,2009-06-10 08:00:00,2009-06-10 17:30:00,VANCOUVER,AT SEA
2009-06-11,CARNIVAL SPIRIT,AS,2009-06-11 06:00:00,2009-06-11 22:00:00,AT SEA,KETCHIKAN
2009-06-12,CARNIVAL SPIRIT,KTN,2009-06-12 06:30:00,2009-06-12 17:00:00,KETCHIKAN,JUNEAU
2009-06-13,CARNIVAL SPIRIT,JNU,2009-06-13 09:00:00,2009-06-13 23:00:00,JUNEAU,SKAGWAY
2009-06-14,CARNIVAL SPIRIT,SKG,2009-06-14 07:00:00,2009-06-14 17:00:00,SKAGWAY,SITKA
2009-06-15,CARNIVAL SPIRIT,SIT,2009-06-15 06:30:00,2009-06-15 17:00:00,SITKA,COLLEGE FJORD
2009-06-16,CARNIVAL SPIRIT,CFJ,2009-06-16 17:00:00,2009-06-16 20:00:00,COLLEGE FJORD,WHITTIER
2009-06-17,CARNIVAL SPIRIT,WHT,2009-06-17 07:00:00,2009-06-17 21:00:00,WHITTIER,COLLEGE FJORD
2009-06-18,CARNIVAL SPIRIT,CFJ,2009-06-18 06:00:00,2009-06-18 09:00:00,COLLEGE FJORD,SITKA
2009-06-19,CARNIVAL SPIRIT,SIT,2009-06-19 08:30:00,2009-06-19 19:00:00,SITKA,JUNEAU
2009-06-20,CARNIVAL SPIRIT,JNU,2009-06-20 07:00:00,2009-06-20 23:00:00,JUNEAU,SKAGWAY
2009-06-21,CARNIVAL SPIRIT,SKG,2009-06-21 07:00:00,2009-06-21 16:30:00,SKAGWAY,KETCHIKAN
2009-06-22,CARNIVAL SPIRIT,KTN,2009-06-22 11:00:00,2009-06-22 20:00:00,KETCHIKAN,AT SEA
2009-06-23,CARNIVAL SPIRIT,AS,2009-06-23 06:00:00,2009-06-23 22:00:00,AT SEA,VANCOUVER
2009-06-24,CARNIVAL SPIRIT,VAN,2009-06-24 08:00:00,2009-06-24 17:30:00,VANCOUVER,AT SEA
2009-06-25,CARNIVAL SPIRIT,AS,2009-06-25 06:00:00,2009-06-25 22:00:00,AT SEA,KETCHIKAN
2009-06-26,CARNIVAL SPIRIT,KTN,2009-06-26 06:30:00,2009-06-26 17:00:00,KETCHIKAN,JUNEAU
2009-06-27,CARNIVAL SPIRIT,JNU,2009-06-27 09:00:00,2009-06-27 23:00:00,JUNEAU,SKAGWAY
2009-06-28,CARNIVAL SPIRIT,SKG,2009-06-28 07:00:00,2009-06-28 17:00:00,SKAGWAY,SITKA
2009-06-29,CARNIVAL SPIRIT,SIT,2009-06-29 06:30:00,2009-06-29 17:00:00,SITKA,COLLEGE FJORD
