date,boatName,portCode,ts_in,ts_out,portName,nextPort
2016-07-05,AMSTERDAM,JNU,2016-07-05 13:00:00,2016-07-05 21:00:00,JUNEAU,HUBBARD GLACIER
2016-07-06,AMSTERDAM,HUB,2016-07-06 14:00:00,2016-07-06 18:00:00,HUBBARD GLACIER,SITKA
2016-07-07,AMSTERDAM,SIT,2016-07-07 08:00:00,2016-07-07 16:00:00,SITKA,KETCHIKAN
2016-07-08,AMSTERDAM,KTN,2016-07-08 07:00:00,2016-07-08 13:00:00,KETCHIKAN,VICTORIA
2016-07-09,AMSTERDAM,VIC,2016-07-09 18:00:00,2016-07-09 23:59:00,VICTORIA,SEATTLE
2016-07-10,AMSTERDAM,SEA,2016-07-10 07:00:00,2016-07-10 16:00:00,SEATTLE,AT SEA
2016-07-11,AMSTERDAM,AS,2016-07-11 06:00:00,2016-07-11 22:00:00,AT SEA,JUNEAU
2016-07-12,AMSTERDAM,JNU,2016-07-12 13:00:00,2016-07-12 21:00:00,JUNEAU,HUBBARD GLACIER
2016-07-13,AMSTERDAM,HUB,2016-07-13 14:00:00,2016-07-13 18:00:00,HUBBARD GLACIER,SITKA
2016-07-14,AMSTERDAM,SIT,2016-07-14 08:00:00,2016-07-14 16:00:00,SITKA,KETCHIKAN
2016-07-15,AMSTERDAM,KTN,2016-07-15 07:00:00,2016-07-15 13:00:00,KETCHIKAN,VICTORIA
2016-07-16,AMSTERDAM,VIC,2016-07-16 18:00:00,2016-07-16 23:59:00,VICTORIA,SEATTLE
2016-07-17,AMSTERDAM,SEA,2016-07-17 07:00:00,2016-07-17 16:00:00,SEATTLE,AT SEA
2016-07-18,AMSTERDAM,AS,2016-07-18 06:00:00,2016-07-18 22:00:00,AT SEA,SITKA
2016-07-19,AMSTERDAM,SIT,2016-07-19 11:00:00,2016-07-19 19:00:00,SITKA,HUBBARD GLACIER
2016-07-20,AMSTERDAM,HUB,2016-07-20 07:00:00,2016-07-20 11:00:00,HUBBARD GLACIER,JUNEAU
2016-07-21,AMSTERDAM,JNU,2016-07-21 07:00:00,2016-07-21 15:00:00,JUNEAU,KETCHIKAN
2016-07-22,AMSTERDAM,KTN,2016-07-22 07:00:00,2016-07-22 13:00:00,KETCHIKAN,VICTORIA
2016-07-23,AMSTERDAM,VIC,2016-07-23 18:00:00,2016-07-23 23:59:00,VICTORIA,SEATTLE
2016-07-24,AMSTERDAM,SEA,2016-07-24 07:00:00,2016-07-24 16:00:00,SEATTLE,AT SEA
2016-07-25,AMSTERDAM,AS,2016-07-25 06:00:00,2016-07-25 22:00:00,AT SEA,JUNEAU
2016-07-26,AMSTERDAM,JNU,2016-07-26 13:00:00,2016-07-26 21:00:00,JUNEAU,HUBBARD GLACIER
2016-07-27,AMSTERDAM,HUB,2016-07-27 14:00:00,2016-07-27 18:00:00,HUBBARD GLACIER,SITKA
2016-07-28,AMSTERDAM,SIT,2016-07-28 08:00:00,2016-07-28 16:00:00,SITKA,KETCHIKAN
2016-07-29,AMSTERDAM,KTN,2016-07-29 07:00:00,2016-07-29 13:00:00,KETCHIKAN,VICTORIA
2016-07-30,AMSTERDAM,VIC,2016-07-30 18:00:00,2016-07-30 23:59:00,VICTORIA,SEATTLE
2016-07-31,AMSTERDAM,SEA,2016-07-31 07:00:00,unknown,SEATTLE,SEATTLE
2016-08-01,AMSTERDAM,SEA,unknown,2016-08-01 16:00:00,SEATTLE,AT SEA
2016-08-02,AMSTERDAM,AS,2016-08-02 06:00:00,2016-08-02 22:00:00,AT SEA,TRACY ARM
2016-08-03,AMSTERDAM,TA,2016-08-03 14:00:00,2016-08-03 19:00:00,TRACY ARM,JUNEAU
2016-08-04,AMSTERDAM,JNU,2016-08-04 07:00:00,2016-08-04 14:00:00,JUNEAU,KETCHIKAN
2016-08-05,AMSTERDAM,KTN,2016-08-05 07:00:00,2016-08-05 13:00:00,KETCHIKAN,VICTORIA
2016-08-06,AMSTERDAM,VIC,2016-08-06 18:00:00,2016-08-06 23:59:00,VICTORIA,SEATTLE
2016-08-07,AMSTERDAM,SEA,2016-08-07 07:00:00,2016-08-07 16:00:00,SEATTLE,AT SEA
2016-08-08,AMSTERDAM,AS,2016-08-08 06:00:00,2016-08-08 22:00:00,AT SEA,JUNEAU
2016-08-09,AMSTERDAM,JNU,2016-08-09 13:00:00,2016-08-09 21:00:00,JUNEAU,HUBBARD GLACIER
2016-08-10,AMSTERDAM,HUB,2016-08-10 14:00:00,2016-08-10 18:00:00,HUBBARD GLACIER,SITKA
2016-08-11,AMSTERDAM,SIT,2016-08-11 08:00:00,2016-08-11 16:00:00,SITKA,KETCHIKAN
2016-08-12,AMSTERDAM,KTN,2016-08-12 07:00:00,2016-08-12 13:00:00,KETCHIKAN,VICTORIA
2016-08-13,AMSTERDAM,VIC,2016-08-13 18:00:00,2016-08-13 23:59:00,VICTORIA,SEATTLE
2016-08-14,AMSTERDAM,SEA,2016-08-14 07:00:00,2016-08-14 16:00:00,SEATTLE,AT SEA
2016-08-15,AMSTERDAM,AS,2016-08-15 06:00:00,2016-08-15 22:00:00,AT SEA,JUNEAU
2016-08-16,AMSTERDAM,JNU,2016-08-16 13:00:00,2016-08-16 21:00:00,JUNEAU,HUBBARD GLACIER
2016-08-17,AMSTERDAM,HUB,2016-08-17 14:00:00,2016-08-17 18:00:00,HUBBARD GLACIER,SITKA
2016-08-18,AMSTERDAM,SIT,2016-08-18 08:00:00,2016-08-18 16:00:00,SITKA,KETCHIKAN
2016-08-19,AMSTERDAM,KTN,2016-08-19 07:00:00,2016-08-19 13:00:00,KETCHIKAN,VICTORIA
2016-08-20,AMSTERDAM,VIC,2016-08-20 18:00:00,2016-08-20 23:59:00,VICTORIA,SEATTLE
2016-08-21,AMSTERDAM,SEA,2016-08-21 07:00:00,2016-08-21 16:00:00,SEATTLE,AT SEA
2016-08-22,AMSTERDAM,AS,2016-08-22 06:00:00,2016-08-22 22:00:00,AT SEA,JUNEAU
2016-08-23,AMSTERDAM,JNU,2016-08-23 13:00:00,2016-08-23 21:00:00,JUNEAU,HUBBARD GLACIER
2016-08-24,AMSTERDAM,HUB,2016-08-24 14:00:00,2016-08-24 18:00:00,HUBBARD GLACIER,SITKA
2016-08-25,AMSTERDAM,SIT,2016-08-25 08:00:00,2016-08-25 16:00:00,SITKA,KETCHIKAN
2016-08-26,AMSTERDAM,KTN,2016-08-26 07:00:00,2016-08-26 13:00:00,KETCHIKAN,VICTORIA
2016-08-27,AMSTERDAM,VIC,2016-08-27 18:00:00,2016-08-27 23:59:00,VICTORIA,SEATTLE
2016-08-28,AMSTERDAM,SEA,2016-08-28 07:00:00,2016-08-28 16:00:00,SEATTLE,AT SEA
2016-08-29,AMSTERDAM,AS,2016-08-29 06:00:00,2016-08-29 22:00:00,AT SEA,JUNEAU
2016-08-30,AMSTERDAM,JNU,2016-08-30 13:00:00,2016-08-30 21:00:00,JUNEAU,HUBBARD GLACIER
2016-08-31,AMSTERDAM,HUB,2016-08-31 14:00:00,2016-08-31 18:00:00,HUBBARD GLACIER,SITKA
2016-09-01,AMSTERDAM,SIT,2016-09-01 08:00:00,2016-09-01 16:00:00,SITKA,KETCHIKAN
2016-09-02,AMSTERDAM,KTN,2016-09-02 07:00:00,2016-09-02 13:00:00,KETCHIKAN,VICTORIA
2016-09-03,AMSTERDAM,VIC,2016-09-03 18:00:00,2016-09-03 23:59:00,VICTORIA,SEATTLE
2016-09-04,AMSTERDAM,SEA,2016-09-04 07:00:00,2016-09-04 16:00:00,SEATTLE,AT SEA
2016-09-05,AMSTERDAM,AS,2016-09-05 06:00:00,2016-09-05 22:00:00,AT SEA,JUNEAU
2016-09-06,AMSTERDAM,JNU,2016-09-06 13:00:00,2016-09-06 21:00:00,JUNEAU,HUBBARD GLACIER
2016-09-07,AMSTERDAM,HUB,2016-09-07 14:00:00,2016-09-07 18:00:00,HUBBARD GLACIER,SITKA
2016-09-08,AMSTERDAM,SIT,2016-09-08 08:00:00,2016-09-08 16:00:00,SITKA,KETCHIKAN
2016-09-09,AMSTERDAM,KTN,2016-09-09 07:00:00,2016-09-09 13:00:00,KETCHIKAN,VICTORIA
2016-09-10,AMSTERDAM,VIC,2016-09-10 18:00:00,2016-09-10 23:59:00,VICTORIA,SEATTLE
2016-09-11,AMSTERDAM,SEA,2016-09-11 07:00:00,2016-09-11 16:00:00,SEATTLE,AT SEA
2016-09-12,AMSTERDAM,AS,2016-09-12 06:00:00,2016-09-12 22:00:00,AT SEA,JUNEAU
2016-09-13,AMSTERDAM,JNU,2016-09-13 13:00:00,2016-09-13 21:00:00,JUNEAU,HUBBARD GLACIER
2016-09-14,AMSTERDAM,HUB,2016-09-14 14:00:00,2016-09-14 18:00:00,HUBBARD GLACIER,SITKA
2016-09-15,AMSTERDAM,SIT,2016-09-15 08:00:00,2016-09-15 16:00:00,SITKA,KETCHIKAN
2016-09-16,AMSTERDAM,KTN,2016-09-16 07:00:00,2016-09-16 13:00:00,KETCHIKAN,VICTORIA
2016-09-17,AMSTERDAM,VIC,2016-09-17 18:00:00,2016-09-17 23:59:00,VICTORIA,SEATTLE
2016-09-18,AMSTERDAM,SEA,2016-09-18 07:00:00,2016-09-18 16:00:00,SEATTLE,AT SEA
2016-09-19,AMSTERDAM,AS,2016-09-19 06:00:00,2016-09-19 22:00:00,AT SEA,JUNEAU
2016-09-20,AMSTERDAM,JNU,2016-09-20 13:00:00,2016-09-20 23:59:00,JUNEAU,ENDICOTT ARM
2016-09-21,AMSTERDAM,END,2016-09-21 08:00:00,2016-09-21 14:00:00,ENDICOTT ARM,KETCHIKAN
2016-09-22,AMSTERDAM,KTN,2016-09-22 07:00:00,2016-09-22 16:00:00,KETCHIKAN,AT SEA
2016-09-23,AMSTERDAM,AS,2016-09-23 06:00:00,2016-09-23 22:00:00,AT SEA,VICTORIA
2016-09-24,AMSTERDAM,VIC,2016-09-24 08:00:00,2016-09-24 23:00:00,VICTORIA,SEATTLE
2016-09-25,AMSTERDAM,SEA,2016-09-25 07:00:00,2016-09-25 16:00:00,SEATTLE,
2016-05-16,CARNIVAL LEGEND,VAN,2016-05-16 07:00:00,2016-05-16 17:00:00,VANCOUVER,AT SEA
2016-05-17,CARNIVAL LEGEND,AS,2016-05-17 06:00:00,2016-05-17 22:00:00,AT SEA,TRACY ARM
2016-05-18,CARNIVAL LEGEND,TA,2016-05-18 15:00:00,2016-05-18 20:00:00,TRACY ARM,JUNEAU
2016-05-19,CARNIVAL LEGEND,JNU,2016-05-19 07:00:00,2016-05-19 22:00:00,JUNEAU,SKAGWAY
2016-05-20,CARNIVAL LEGEND,SKG,2016-05-20 07:00:00,2016-05-20 20:00:00,SKAGWAY,GLACIER BAY
2016-05-21,CARNIVAL LEGEND,GB,2016-05-21 06:00:00,2016-05-21 15:00:00,GLACIER BAY,KETCHIKAN
2016-05-22,CARNIVAL LEGEND,KTN,2016-05-22 08:00:00,2016-05-22 17:00:00,KETCHIKAN,AT SEA
2016-05-23,CARNIVAL LEGEND,AS,2016-05-23 06:00:00,2016-05-23 22:00:00,AT SEA,SEATTLE
2016-05-24,CARNIVAL LEGEND,SEA,2016-05-24 07:00:00,2016-05-24 16:00:00,SEATTLE,AT SEA
2016-05-25,CARNIVAL LEGEND,AS,2016-05-25 06:00:00,2016-05-25 22:00:00,AT SEA,JUNEAU
2016-05-26,CARNIVAL LEGEND,JNU,2016-05-26 13:00:00,2016-05-26 22:00:00,JUNEAU,SKAGWAY
2016-05-27,CARNIVAL LEGEND,SKG,2016-05-27 07:00:00,2016-05-27 21:00:00,SKAGWAY,GLACIER BAY
2016-05-28,CARNIVAL LEGEND,GB,2016-05-28 06:00:00,2016-05-28 15:00:00,GLACIER BAY,KETCHIKAN
2016-05-29,CARNIVAL LEGEND,KTN,2016-05-29 07:00:00,2016-05-29 13:00:00,KETCHIKAN,VICTORIA
2016-05-30,CARNIVAL LEGEND,VIC,2016-05-30 19:30:00,2016-05-30 23:59:00,VICTORIA,SEATTLE
2016-05-31,CARNIVAL LEGEND,SEA,2016-05-31 07:00:00,2016-05-31 16:00:00,SEATTLE,AT SEA
2016-06-01,CARNIVAL LEGEND,AS,2016-06-01 06:00:00,2016-06-01 22:00:00,AT SEA,TRACY ARM
2016-06-02,CARNIVAL LEGEND,TA,2016-06-02 11:00:00,2016-06-02 18:00:00,TRACY ARM,SKAGWAY
2016-06-03,CARNIVAL LEGEND,SKG,2016-06-03 07:00:00,2016-06-03 21:00:00,SKAGWAY,JUNEAU
2016-06-04,CARNIVAL LEGEND,JNU,2016-06-04 07:00:00,2016-06-04 15:00:00,JUNEAU,KETCHIKAN
2016-06-05,CARNIVAL LEGEND,KTN,2016-06-05 07:00:00,2016-06-05 13:00:00,KETCHIKAN,VICTORIA
2016-06-06,CARNIVAL LEGEND,VIC,2016-06-06 19:30:00,2016-06-06 23:59:00,VICTORIA,SEATTLE
2016-06-07,CARNIVAL LEGEND,SEA,2016-06-07 07:00:00,2016-06-07 16:00:00,SEATTLE,AT SEA
2016-06-08,CARNIVAL LEGEND,AS,2016-06-08 06:00:00,2016-06-08 22:00:00,AT SEA,TRACY ARM
2016-06-09,CARNIVAL LEGEND,TA,2016-06-09 11:00:00,2016-06-09 18:00:00,TRACY ARM,SKAGWAY
2016-06-10,CARNIVAL LEGEND,SKG,2016-06-10 07:00:00,2016-06-10 21:00:00,SKAGWAY,JUNEAU
2016-06-11,CARNIVAL LEGEND,JNU,2016-06-11 07:00:00,2016-06-11 15:00:00,JUNEAU,KETCHIKAN
2016-06-12,CARNIVAL LEGEND,KTN,2016-06-12 07:00:00,2016-06-12 13:00:00,KETCHIKAN,VICTORIA
2016-06-13,CARNIVAL LEGEND,VIC,2016-06-13 19:30:00,2016-06-13 23:59:00,VICTORIA,SEATTLE
2016-06-14,CARNIVAL LEGEND,SEA,2016-06-14 07:00:00,2016-06-14 16:00:00,SEATTLE,AT SEA
2016-06-15,CARNIVAL LEGEND,AS,2016-06-15 06:00:00,2016-06-15 22:00:00,AT SEA,TRACY ARM
2016-06-16,CARNIVAL LEGEND,TA,2016-06-16 11:00:00,2016-06-16 18:00:00,TRACY ARM,SKAGWAY
2016-06-17,CARNIVAL LEGEND,SKG,2016-06-17 07:00:00,2016-06-17 21:00:00,SKAGWAY,JUNEAU
2016-06-18,CARNIVAL LEGEND,JNU,2016-06-18 07:00:00,2016-06-18 15:00:00,JUNEAU,KETCHIKAN
2016-06-19,CARNIVAL LEGEND,KTN,2016-06-19 07:00:00,2016-06-19 13:00:00,KETCHIKAN,VICTORIA
2016-06-20,CARNIVAL LEGEND,VIC,2016-06-20 19:30:00,2016-06-20 23:59:00,VICTORIA,SEATTLE
2016-06-21,CARNIVAL LEGEND,SEA,2016-06-21 07:00:00,2016-06-21 16:00:00,SEATTLE,AT SEA
2016-06-22,CARNIVAL LEGEND,AS,2016-06-22 06:00:00,2016-06-22 22:00:00,AT SEA,TRACY ARM
2016-06-23,CARNIVAL LEGEND,TA,2016-06-23 11:00:00,2016-06-23 18:00:00,TRACY ARM,SKAGWAY
2016-06-24,CARNIVAL LEGEND,SKG,2016-06-24 07:00:00,2016-06-24 21:00:00,SKAGWAY,JUNEAU
2016-06-25,CARNIVAL LEGEND,JNU,2016-06-25 07:00:00,2016-06-25 15:00:00,JUNEAU,KETCHIKAN
2016-06-26,CARNIVAL LEGEND,KTN,2016-06-26 07:00:00,2016-06-26 13:00:00,KETCHIKAN,VICTORIA
2016-06-27,CARNIVAL LEGEND,VIC,2016-06-27 19:30:00,2016-06-27 23:59:00,VICTORIA,SEATTLE
2016-06-28,CARNIVAL LEGEND,SEA,2016-06-28 07:00:00,2016-06-28 16:00:00,SEATTLE,AT SEA
2016-06-29,CARNIVAL LEGEND,AS,2016-06-29 06:00:00,2016-06-29 22:00:00,AT SEA,TRACY ARM
2016-06-30,CARNIVAL LEGEND,TA,2016-06-30 11:00:00,2016-06-30 18:00:00,TRACY ARM,SKAGWAY
2016-07-01,CARNIVAL LEGEND,SKG,2016-07-01 07:00:00,2016-07-01 21:00:00,SKAGWAY,JUNEAU
2016-07-02,CARNIVAL LEGEND,JNU,2016-07-02 07:00:00,2016-07-02 15:00:00,JUNEAU,KETCHIKAN
2016-07-03,CARNIVAL LEGEND,KTN,2016-07-03 07:00:00,2016-07-03 13:00:00,KETCHIKAN,VICTORIA
2016-07-04,CARNIVAL LEGEND,VIC,2016-07-04 19:30:00,2016-07-04 23:59:00,VICTORIA,SEATTLE
2016-07-05,CARNIVAL LEGEND,SEA,2016-07-05 07:00:00,2016-07-05 16:00:00,SEATTLE,AT SEA
2016-07-06,CARNIVAL LEGEND,AS,2016-07-06 06:00:00,2016-07-06 22:00:00,AT SEA,TRACY ARM
2016-07-07,CARNIVAL LEGEND,TA,2016-07-07 11:00:00,2016-07-07 18:00:00,TRACY ARM,SKAGWAY
2016-07-08,CARNIVAL LEGEND,SKG,2016-07-08 07:00:00,2016-07-08 21:00:00,SKAGWAY,JUNEAU
2016-07-09,CARNIVAL LEGEND,JNU,2016-07-09 07:00:00,2016-07-09 15:00:00,JUNEAU,KETCHIKAN
2016-07-10,CARNIVAL LEGEND,KTN,2016-07-10 07:00:00,2016-07-10 13:00:00,KETCHIKAN,VICTORIA
2016-07-11,CARNIVAL LEGEND,VIC,2016-07-11 19:30:00,2016-07-11 23:59:00,VICTORIA,SEATTLE
2016-07-12,CARNIVAL LEGEND,SEA,2016-07-12 07:00:00,2016-07-12 16:00:00,SEATTLE,AT SEA
2016-07-13,CARNIVAL LEGEND,AS,2016-07-13 06:00:00,2016-07-13 22:00:00,AT SEA,TRACY ARM
2016-07-14,CARNIVAL LEGEND,TA,2016-07-14 11:00:00,2016-07-14 18:00:00,TRACY ARM,SKAGWAY
2016-07-15,CARNIVAL LEGEND,SKG,2016-07-15 07:00:00,2016-07-15 21:00:00,SKAGWAY,JUNEAU
2016-07-16,CARNIVAL LEGEND,JNU,2016-07-16 07:00:00,2016-07-16 15:00:00,JUNEAU,KETCHIKAN
2016-07-17,CARNIVAL LEGEND,KTN,2016-07-17 07:00:00,2016-07-17 13:00:00,KETCHIKAN,VICTORIA
2016-07-18,CARNIVAL LEGEND,VIC,2016-07-18 19:30:00,2016-07-18 23:59:00,VICTORIA,SEATTLE
2016-07-19,CARNIVAL LEGEND,SEA,2016-07-19 07:00:00,2016-07-19 16:00:00,SEATTLE,AT SEA
2016-07-20,CARNIVAL LEGEND,AS,2016-07-20 06:00:00,2016-07-20 22:00:00,AT SEA,TRACY ARM
2016-07-21,CARNIVAL LEGEND,TA,2016-07-21 11:00:00,2016-07-21 18:00:00,TRACY ARM,SKAGWAY
2016-07-22,CARNIVAL LEGEND,SKG,2016-07-22 07:00:00,2016-07-22 21:00:00,SKAGWAY,JUNEAU
2016-07-23,CARNIVAL LEGEND,JNU,2016-07-23 07:00:00,2016-07-23 15:00:00,JUNEAU,KETCHIKAN
2016-07-24,CARNIVAL LEGEND,KTN,2016-07-24 07:00:00,2016-07-24 13:00:00,KETCHIKAN,VICTORIA
2016-07-25,CARNIVAL LEGEND,VIC,2016-07-25 19:30:00,2016-07-25 23:59:00,VICTORIA,SEATTLE
2016-07-26,CARNIVAL LEGEND,SEA,2016-07-26 07:00:00,2016-07-26 16:00:00,SEATTLE,AT SEA
2016-07-27,CARNIVAL LEGEND,AS,2016-07-27 06:00:00,2016-07-27 22:00:00,AT SEA,TRACY ARM
2016-07-28,CARNIVAL LEGEND,TA,2016-07-28 11:00:00,2016-07-28 18:00:00,TRACY ARM,SKAGWAY
2016-07-29,CARNIVAL LEGEND,SKG,2016-07-29 07:00:00,2016-07-29 21:00:00,SKAGWAY,JUNEAU
2016-07-30,CARNIVAL LEGEND,JNU,2016-07-30 07:00:00,2016-07-30 15:00:00,JUNEAU,KETCHIKAN
2016-07-31,CARNIVAL LEGEND,KTN,2016-07-31 07:00:00,2016-07-31 13:00:00,KETCHIKAN,VICTORIA
2016-08-01,CARNIVAL LEGEND,VIC,2016-08-01 19:30:00,2016-08-01 23:59:00,VICTORIA,SEATTLE
2016-08-02,CARNIVAL LEGEND,SEA,2016-08-02 07:00:00,2016-08-02 16:00:00,SEATTLE,AT SEA
2016-08-03,CARNIVAL LEGEND,AS,2016-08-03 06:00:00,2016-08-03 22:00:00,AT SEA,TRACY ARM
2016-08-04,CARNIVAL LEGEND,TA,2016-08-04 11:00:00,2016-08-04 18:00:00,TRACY ARM,SKAGWAY
2016-08-05,CARNIVAL LEGEND,SKG,2016-08-05 07:00:00,2016-08-05 21:00:00,SKAGWAY,JUNEAU
2016-08-06,CARNIVAL LEGEND,JNU,2016-08-06 07:00:00,2016-08-06 15:00:00,JUNEAU,KETCHIKAN
2016-08-07,CARNIVAL LEGEND,KTN,2016-08-07 07:00:00,2016-08-07 13:00:00,KETCHIKAN,VICTORIA
2016-08-08,CARNIVAL LEGEND,VIC,2016-08-08 19:30:00,2016-08-08 23:59:00,VICTORIA,SEATTLE
2016-08-09,CARNIVAL LEGEND,SEA,2016-08-09 07:00:00,2016-08-09 16:00:00,SEATTLE,AT SEA
2016-08-10,CARNIVAL LEGEND,AS,2016-08-10 06:00:00,2016-08-10 22:00:00,AT SEA,TRACY ARM
2016-08-11,CARNIVAL LEGEND,TA,2016-08-11 11:00:00,2016-08-11 18:00:00,TRACY ARM,SKAGWAY
2016-08-12,CARNIVAL LEGEND,SKG,2016-08-12 07:00:00,2016-08-12 21:00:00,SKAGWAY,JUNEAU
2016-08-13,CARNIVAL LEGEND,JNU,2016-08-13 07:00:00,2016-08-13 15:00:00,JUNEAU,KETCHIKAN
2016-08-14,CARNIVAL LEGEND,KTN,2016-08-14 07:00:00,2016-08-14 13:00:00,KETCHIKAN,VICTORIA
2016-08-15,CARNIVAL LEGEND,VIC,2016-08-15 19:30:00,2016-08-15 23:59:00,VICTORIA,SEATTLE
2016-08-16,CARNIVAL LEGEND,SEA,2016-08-16 07:00:00,2016-08-16 16:00:00,SEATTLE,AT SEA
2016-08-17,CARNIVAL LEGEND,AS,2016-08-17 06:00:00,2016-08-17 22:00:00,AT SEA,TRACY ARM
2016-08-18,CARNIVAL LEGEND,TA,2016-08-18 11:00:00,2016-08-18 18:00:00,TRACY ARM,SKAGWAY
2016-08-19,CARNIVAL LEGEND,SKG,2016-08-19 07:00:00,2016-08-19 21:00:00,SKAGWAY,JUNEAU
