date,boatName,portCode,ts_in,ts_out,portName,nextPort
2023-07-27,AMERICAN CONSTELLA,PTB,2023-07-27 22:00:00,unknown,PETERSBURG,PETERSBURG
2023-07-28,AMERICAN CONSTELLA,PTB,unknown,2023-07-28 18:00:00,PETERSBURG,AT SEA
2023-07-29,AMERICAN CONSTELLA,AS,2023-07-29 06:00:00,2023-07-29 22:00:00,AT SEA,AT SEA
2023-07-30,AMERICAN CONSTELLA,AS,2023-07-30 06:00:00,2023-07-30 22:00:00,AT SEA,AT SEA
2023-07-31,AMERICAN CONSTELLA,AS,2023-07-31 06:00:00,2023-07-31 22:00:00,AT SEA,AT SEA
2023-08-01,AMERICAN CONSTELLA,AS,2023-08-01 06:00:00,2023-08-01 22:00:00,AT SEA,HAINES
2023-08-02,AMERICAN CONSTELLA,HNS,2023-08-02 06:00:00,unknown,HAINES,HAINES
2023-08-03,AMERICAN CONSTELLA,HNS,unknown,2023-08-03 17:30:00,HAINES,AT SEA
2023-08-04,AMERICAN CONSTELLA,AS,2023-08-04 06:00:00,2023-08-04 22:00:00,AT SEA,PETERSBURG
2023-08-05,AMERICAN CONSTELLA,PTB,2023-08-05 14:00:00,unknown,PETERSBURG,PETERSBURG
2023-08-06,AMERICAN CONSTELLA,PTB,unknown,2023-08-06 08:00:00,PETERSBURG,AT SEA
2023-08-07,AMERICAN CONSTELLA,AS,2023-08-07 06:00:00,2023-08-07 22:00:00,AT SEA,AT SEA
2023-08-08,AMERICAN CONSTELLA,AS,2023-08-08 06:00:00,2023-08-08 22:00:00,AT SEA,HAINES
2023-08-09,AMERICAN CONSTELLA,HNS,2023-08-09 06:00:00,unknown,HAINES,HAINES
2023-08-10,AMERICAN CONSTELLA,HNS,unknown,2023-08-10 17:30:00,HAINES,AT SEA
2023-08-11,AMERICAN CONSTELLA,AS,2023-08-11 06:00:00,2023-08-11 22:00:00,AT SEA,PETERSBURG
2023-08-12,AMERICAN CONSTELLA,PTB,2023-08-12 14:00:00,unknown,PETERSBURG,PETERSBURG
2023-08-13,AMERICAN CONSTELLA,PTB,unknown,2023-08-13 08:00:00,PETERSBURG,AT SEA
2023-08-14,AMERICAN CONSTELLA,AS,2023-08-14 06:00:00,2023-08-14 22:00:00,AT SEA,AT SEA
2023-08-15,AMERICAN CONSTELLA,AS,2023-08-15 06:00:00,2023-08-15 22:00:00,AT SEA,HAINES
2023-08-16,AMERICAN CONSTELLA,HNS,2023-08-16 06:00:00,unknown,HAINES,HAINES
2023-08-17,AMERICAN CONSTELLA,HNS,unknown,2023-08-17 17:30:00,HAINES,AT SEA
2023-08-18,AMERICAN CONSTELLA,AS,2023-08-18 06:00:00,2023-08-18 22:00:00,AT SEA,PETERSBURG
2023-08-19,AMERICAN CONSTELLA,PTB,2023-08-19 14:00:00,unknown,PETERSBURG,PETERSBURG
2023-08-20,AMERICAN CONSTELLA,PTB,unknown,2023-08-20 08:00:00,PETERSBURG,AT SEA
2023-08-21,AMERICAN CONSTELLA,AS,2023-08-21 06:00:00,2023-08-21 22:00:00,AT SEA,AT SEA
2023-08-22,AMERICAN CONSTELLA,AS,2023-08-22 06:00:00,2023-08-22 22:00:00,AT SEA,HAINES
2023-08-23,AMERICAN CONSTELLA,HNS,2023-08-23 06:00:00,unknown,HAINES,HAINES
2023-08-24,AMERICAN CONSTELLA,HNS,unknown,2023-08-24 17:30:00,HAINES,AT SEA
2023-08-25,AMERICAN CONSTELLA,AS,2023-08-25 06:00:00,2023-08-25 22:00:00,AT SEA,PETERSBURG
2023-08-26,AMERICAN CONSTELLA,PTB,2023-08-26 14:00:00,unknown,PETERSBURG,PETERSBURG
2023-08-27,AMERICAN CONSTELLA,PTB,unknown,2023-08-27 08:00:00,PETERSBURG,AT SEA
2023-08-28,AMERICAN CONSTELLA,AS,2023-08-28 06:00:00,2023-08-28 22:00:00,AT SEA,AT SEA
2023-08-29,AMERICAN CONSTELLA,AS,2023-08-29 06:00:00,2023-08-29 22:00:00,AT SEA,AT SEA
2023-08-30,AMERICAN CONSTELLA,AS,2023-08-30 06:00:00,2023-08-30 22:00:00,AT SEA,HAINES
2023-08-31,AMERICAN CONSTELLA,HNS,2023-08-31 08:30:00,2023-08-31 17:00:00,HAINES,AT SEA
2023-09-01,AMERICAN CONSTELLA,AS,2023-09-01 06:00:00,2023-09-01 22:00:00,AT SEA,PETERSBURG
2023-09-02,AMERICAN CONSTELLA,PTB,2023-09-02 19:00:00,unknown,PETERSBURG,PETERSBURG
2023-09-03,AMERICAN CONSTELLA,PTB,unknown,unknown,PETERSBURG,PETERSBURG
2023-09-04,AMERICAN CONSTELLA,PTB,unknown,2023-09-04 04:00:00,PETERSBURG,
2023-05-22,AMUNDSEN,WHBROALD,2023-05-22 07:00:00,2023-05-22 15:00:00,Unknown,AT SEA
2023-05-23,AMUNDSEN,AS,2023-05-23 06:00:00,2023-05-23 22:00:00,AT SEA,AT SEA
2023-05-24,AMUNDSEN,AS,2023-05-24 06:00:00,2023-05-24 22:00:00,AT SEA,AT SEA
2023-05-25,AMUNDSEN,AS,2023-05-25 06:00:00,2023-05-25 22:00:00,AT SEA,AT SEA
2023-05-26,AMUNDSEN,AS,2023-05-26 06:00:00,2023-05-26 22:00:00,AT SEA,AT SEA
2023-05-27,AMUNDSEN,AS,2023-05-27 06:00:00,2023-05-27 22:00:00,AT SEA,AT SEA
2023-05-28,AMUNDSEN,AS,2023-05-28 06:00:00,2023-05-28 22:00:00,AT SEA,AT SEA
2023-05-29,AMUNDSEN,AS,2023-05-29 06:00:00,2023-05-29 22:00:00,AT SEA,Unknown
2023-05-30,AMUNDSEN,WHBROALD,2023-05-30 14:30:00,2023-05-30 22:00:00,Unknown,AT SEA
2023-05-31,AMUNDSEN,AS,2023-05-31 06:00:00,2023-05-31 22:00:00,AT SEA,AT SEA
2023-06-01,AMUNDSEN,AS,2023-06-01 06:00:00,2023-06-01 22:00:00,AT SEA,AT SEA
2023-06-02,AMUNDSEN,AS,2023-06-02 06:00:00,2023-06-02 22:00:00,AT SEA,AT SEA
2023-06-03,AMUNDSEN,AS,2023-06-03 06:00:00,2023-06-03 22:00:00,AT SEA,AT SEA
2023-06-04,AMUNDSEN,AS,2023-06-04 06:00:00,2023-06-04 22:00:00,AT SEA,AT SEA
2023-06-05,AMUNDSEN,AS,2023-06-05 06:00:00,2023-06-05 22:00:00,AT SEA,AT SEA
2023-06-06,AMUNDSEN,AS,2023-06-06 06:00:00,2023-06-06 22:00:00,AT SEA,AT SEA
2023-06-07,AMUNDSEN,AS,2023-06-07 06:00:00,2023-06-07 22:00:00,AT SEA,AT SEA
2023-06-08,AMUNDSEN,AS,2023-06-08 06:00:00,2023-06-08 22:00:00,AT SEA,AT SEA
2023-06-09,AMUNDSEN,AS,2023-06-09 06:00:00,2023-06-09 22:00:00,AT SEA,AT SEA
2023-06-10,AMUNDSEN,AS,2023-06-10 06:00:00,2023-06-10 22:00:00,AT SEA,AT SEA
2023-06-11,AMUNDSEN,AS,2023-06-11 06:00:00,2023-06-11 22:00:00,AT SEA,AT SEA
2023-06-12,AMUNDSEN,AS,2023-06-12 06:00:00,2023-06-12 22:00:00,AT SEA,AT SEA
2023-06-13,AMUNDSEN,AS,2023-06-13 06:00:00,2023-06-13 22:00:00,AT SEA,AT SEA
2023-06-14,AMUNDSEN,AS,2023-06-14 06:00:00,2023-06-14 22:00:00,AT SEA,Unknown
2023-06-15,AMUNDSEN,WHBROALD,2023-06-15 07:00:00,2023-06-15 15:00:00,Unknown,AT SEA
2023-06-16,AMUNDSEN,AS,2023-06-16 06:00:00,2023-06-16 22:00:00,AT SEA,AT SEA
2023-06-17,AMUNDSEN,AS,2023-06-17 06:00:00,2023-06-17 22:00:00,AT SEA,AT SEA
2023-06-18,AMUNDSEN,AS,2023-06-18 06:00:00,2023-06-18 22:00:00,AT SEA,AT SEA
2023-06-19,AMUNDSEN,AS,2023-06-19 06:00:00,2023-06-19 22:00:00,AT SEA,AT SEA
2023-06-20,AMUNDSEN,AS,2023-06-20 06:00:00,2023-06-20 22:00:00,AT SEA,AT SEA
2023-06-21,AMUNDSEN,AS,2023-06-21 06:00:00,2023-06-21 22:00:00,AT SEA,AT SEA
2023-06-22,AMUNDSEN,AS,2023-06-22 06:00:00,2023-06-22 22:00:00,AT SEA,AT SEA
2023-06-23,AMUNDSEN,AS,2023-06-23 06:00:00,2023-06-23 22:00:00,AT SEA,Unknown
2023-06-24,AMUNDSEN,WHBROALD,2023-06-24 14:30:00,2023-06-24 22:00:00,Unknown,
2023-04-23,BRILLIANCE OF THE SE,VAN,2023-04-23 05:00:00,2023-04-23 17:00:00,VANCOUVER,AT SEA
2023-04-24,BRILLIANCE OF THE SE,AS,2023-04-24 06:00:00,2023-04-24 22:00:00,AT SEA,SITKA
2023-04-25,BRILLIANCE OF THE SE,SIT,2023-04-25 12:00:00,2023-04-25 19:00:00,SITKA,JUNEAU
2023-04-26,BRILLIANCE OF THE SE,JNU,2023-04-26 09:00:00,2023-04-26 21:00:00,JUNEAU,HAINES
2023-04-27,BRILLIANCE OF THE SE,HNS,2023-04-27 18:30:00,2023-04-27 22:30:00,HAINES,SKAGWAY
2023-04-27,BRILLIANCE OF THE SE,SKG,2023-04-27 07:00:00,2023-04-27 16:30:00,SKAGWAY,TRACY ARM
2023-04-28,BRILLIANCE OF THE SE,TA,2023-04-28 06:00:00,2023-04-28 10:00:00,TRACY ARM,AT SEA
2023-04-29,BRILLIANCE OF THE SE,AS,2023-04-29 06:00:00,2023-04-29 22:00:00,AT SEA,VANCOUVER
2023-04-30,BRILLIANCE OF THE SE,VAN,2023-04-30 07:00:00,2023-04-30 17:00:00,VANCOUVER,AT SEA
2023-05-01,BRILLIANCE OF THE SE,AS,2023-05-01 06:00:00,2023-05-01 22:00:00,AT SEA,SITKA
2023-05-02,BRILLIANCE OF THE SE,SIT,2023-05-02 12:00:00,2023-05-02 19:00:00,SITKA,JUNEAU
2023-05-03,BRILLIANCE OF THE SE,JNU,2023-05-03 09:00:00,2023-05-03 21:00:00,JUNEAU,HAINES
2023-05-04,BRILLIANCE OF THE SE,HNS,2023-05-04 18:30:00,2023-05-04 22:30:00,HAINES,SKAGWAY
2023-05-04,BRILLIANCE OF THE SE,SKG,2023-05-04 07:00:00,2023-05-04 16:30:00,SKAGWAY,TRACY ARM
2023-05-05,BRILLIANCE OF THE SE,TA,2023-05-05 06:00:00,2023-05-05 10:00:00,TRACY ARM,AT SEA
2023-05-06,BRILLIANCE OF THE SE,AS,2023-05-06 06:00:00,2023-05-06 22:00:00,AT SEA,VANCOUVER
2023-05-07,BRILLIANCE OF THE SE,VAN,2023-05-07 07:00:00,2023-05-07 17:00:00,VANCOUVER,AT SEA
2023-05-08,BRILLIANCE OF THE SE,AS,2023-05-08 06:00:00,2023-05-08 22:00:00,AT SEA,SITKA
2023-05-09,BRILLIANCE OF THE SE,SIT,2023-05-09 12:00:00,2023-05-09 19:00:00,SITKA,JUNEAU
2023-05-10,BRILLIANCE OF THE SE,JNU,2023-05-10 09:00:00,2023-05-10 21:00:00,JUNEAU,HAINES
2023-05-11,BRILLIANCE OF THE SE,HNS,2023-05-11 18:30:00,2023-05-11 22:30:00,HAINES,SKAGWAY
2023-05-11,BRILLIANCE OF THE SE,SKG,2023-05-11 07:00:00,2023-05-11 16:30:00,SKAGWAY,TRACY ARM
2023-05-12,BRILLIANCE OF THE SE,TA,2023-05-12 06:00:00,2023-05-12 10:00:00,TRACY ARM,AT SEA
2023-05-13,BRILLIANCE OF THE SE,AS,2023-05-13 06:00:00,2023-05-13 22:00:00,AT SEA,VANCOUVER
2023-05-14,BRILLIANCE OF THE SE,VAN,2023-05-14 07:00:00,2023-05-14 17:00:00,VANCOUVER,AT SEA
2023-05-15,BRILLIANCE OF THE SE,AS,2023-05-15 06:00:00,2023-05-15 22:00:00,AT SEA,SITKA
2023-05-16,BRILLIANCE OF THE SE,SIT,2023-05-16 12:00:00,2023-05-16 19:00:00,SITKA,JUNEAU
2023-05-17,BRILLIANCE OF THE SE,JNU,2023-05-17 13:30:00,2023-05-17 22:00:00,JUNEAU,TRACY ARM
2023-05-17,BRILLIANCE OF THE SE,TA,2023-05-17 06:30:00,2023-05-17 10:30:00,TRACY ARM,HAINES
2023-05-18,BRILLIANCE OF THE SE,HNS,2023-05-18 07:00:00,2023-05-18 16:00:00,HAINES,KETCHIKAN
2023-05-19,BRILLIANCE OF THE SE,KTN,2023-05-19 11:00:00,2023-05-19 22:00:00,KETCHIKAN,AT SEA
2023-05-20,BRILLIANCE OF THE SE,AS,2023-05-20 06:00:00,2023-05-20 22:00:00,AT SEA,VANCOUVER
2023-05-21,BRILLIANCE OF THE SE,VAN,2023-05-21 07:00:00,2023-05-21 17:00:00,VANCOUVER,AT SEA
2023-05-22,BRILLIANCE OF THE SE,AS,2023-05-22 06:00:00,2023-05-22 22:00:00,AT SEA,SITKA
2023-05-23,BRILLIANCE OF THE SE,SIT,2023-05-23 12:00:00,2023-05-23 19:00:00,SITKA,JUNEAU
2023-05-24,BRILLIANCE OF THE SE,JNU,2023-05-24 13:30:00,2023-05-24 22:00:00,JUNEAU,TRACY ARM
2023-05-24,BRILLIANCE OF THE SE,TA,2023-05-24 06:30:00,2023-05-24 10:30:00,TRACY ARM,HAINES
2023-05-25,BRILLIANCE OF THE SE,HNS,2023-05-25 07:00:00,2023-05-25 16:00:00,HAINES,KETCHIKAN
2023-05-26,BRILLIANCE OF THE SE,KTN,2023-05-26 11:00:00,2023-05-26 22:00:00,KETCHIKAN,AT SEA
2023-05-27,BRILLIANCE OF THE SE,AS,2023-05-27 06:00:00,2023-05-27 22:00:00,AT SEA,VANCOUVER
2023-05-28,BRILLIANCE OF THE SE,VAN,2023-05-28 07:00:00,2023-05-28 17:00:00,VANCOUVER,AT SEA
2023-05-29,BRILLIANCE OF THE SE,AS,2023-05-29 06:00:00,2023-05-29 22:00:00,AT SEA,SITKA
2023-05-30,BRILLIANCE OF THE SE,SIT,2023-05-30 12:00:00,2023-05-30 19:00:00,SITKA,JUNEAU
2023-05-31,BRILLIANCE OF THE SE,JNU,2023-05-31 13:30:00,2023-05-31 22:00:00,JUNEAU,TRACY ARM
2023-05-31,BRILLIANCE OF THE SE,TA,2023-05-31 06:30:00,2023-05-31 10:00:00,TRACY ARM,ICY STRAIT POINT
2023-06-01,BRILLIANCE OF THE SE,ISP,2023-06-01 07:00:00,2023-06-01 16:00:00,ICY STRAIT POINT,KETCHIKAN
2023-06-02,BRILLIANCE OF THE SE,KTN,2023-06-02 11:00:00,2023-06-02 22:00:00,KETCHIKAN,AT SEA
2023-06-03,BRILLIANCE OF THE SE,AS,2023-06-03 06:00:00,2023-06-03 22:00:00,AT SEA,VANCOUVER
2023-06-04,BRILLIANCE OF THE SE,VAN,2023-06-04 07:00:00,2023-06-04 17:00:00,VANCOUVER,AT SEA
2023-06-05,BRILLIANCE OF THE SE,AS,2023-06-05 06:00:00,2023-06-05 22:00:00,AT SEA,SITKA
2023-06-06,BRILLIANCE OF THE SE,SIT,2023-06-06 12:00:00,2023-06-06 19:00:00,SITKA,JUNEAU
2023-06-07,BRILLIANCE OF THE SE,JNU,2023-06-07 09:00:00,2023-06-07 21:00:00,JUNEAU,HAINES
2023-06-08,BRILLIANCE OF THE SE,HNS,2023-06-08 18:30:00,2023-06-08 22:30:00,HAINES,SKAGWAY
2023-06-08,BRILLIANCE OF THE SE,SKG,2023-06-08 07:00:00,2023-06-08 16:30:00,SKAGWAY,TRACY ARM
2023-06-09,BRILLIANCE OF THE SE,TA,2023-06-09 06:00:00,2023-06-09 10:00:00,TRACY ARM,AT SEA
2023-06-10,BRILLIANCE OF THE SE,AS,2023-06-10 06:00:00,2023-06-10 22:00:00,AT SEA,VANCOUVER
2023-06-11,BRILLIANCE OF THE SE,VAN,2023-06-11 07:00:00,2023-06-11 17:00:00,VANCOUVER,AT SEA
2023-06-12,BRILLIANCE OF THE SE,AS,2023-06-12 06:00:00,2023-06-12 22:00:00,AT SEA,SITKA
2023-06-13,BRILLIANCE OF THE SE,SIT,2023-06-13 12:00:00,2023-06-13 19:00:00,SITKA,JUNEAU
2023-06-14,BRILLIANCE OF THE SE,JNU,2023-06-14 13:30:00,2023-06-14 20:00:00,JUNEAU,TRACY ARM
2023-06-14,BRILLIANCE OF THE SE,TA,2023-06-14 06:30:00,2023-06-14 10:30:00,TRACY ARM,HUBBARD GLACIER
2023-06-15,BRILLIANCE OF THE SE,HUB,2023-06-15 10:30:00,2023-06-15 14:30:00,HUBBARD GLACIER,KETCHIKAN
2023-06-16,BRILLIANCE OF THE SE,KTN,2023-06-16 14:30:00,2023-06-16 22:00:00,KETCHIKAN,AT SEA
2023-06-17,BRILLIANCE OF THE SE,AS,2023-06-17 06:00:00,2023-06-17 22:00:00,AT SEA,VANCOUVER
2023-06-18,BRILLIANCE OF THE SE,VAN,2023-06-18 07:00:00,2023-06-18 17:00:00,VANCOUVER,AT SEA
2023-06-19,BRILLIANCE OF THE SE,AS,2023-06-19 06:00:00,2023-06-19 22:00:00,AT SEA,SITKA
2023-06-20,BRILLIANCE OF THE SE,SIT,2023-06-20 12:00:00,2023-06-20 19:00:00,SITKA,JUNEAU
2023-06-21,BRILLIANCE OF THE SE,JNU,2023-06-21 13:30:00,2023-06-21 20:00:00,JUNEAU,TRACY ARM
2023-06-21,BRILLIANCE OF THE SE,TA,2023-06-21 06:30:00,2023-06-21 10:30:00,TRACY ARM,HUBBARD GLACIER
2023-06-22,BRILLIANCE OF THE SE,HUB,2023-06-22 10:30:00,2023-06-22 14:30:00,HUBBARD GLACIER,KETCHIKAN
2023-06-23,BRILLIANCE OF THE SE,KTN,2023-06-23 14:30:00,2023-06-23 22:00:00,KETCHIKAN,AT SEA
2023-06-24,BRILLIANCE OF THE SE,AS,2023-06-24 06:00:00,2023-06-24 22:00:00,AT SEA,VANCOUVER
2023-06-25,BRILLIANCE OF THE SE,VAN,2023-06-25 07:00:00,2023-06-25 17:00:00,VANCOUVER,AT SEA
2023-06-26,BRILLIANCE OF THE SE,AS,2023-06-26 06:00:00,2023-06-26 22:00:00,AT SEA,SITKA
2023-06-27,BRILLIANCE OF THE SE,SIT,2023-06-27 12:00:00,2023-06-27 19:00:00,SITKA,JUNEAU
2023-06-28,BRILLIANCE OF THE SE,JNU,2023-06-28 13:30:00,2023-06-28 20:00:00,JUNEAU,TRACY ARM
2023-06-28,BRILLIANCE OF THE SE,TA,2023-06-28 06:30:00,2023-06-28 10:30:00,TRACY ARM,HUBBARD GLACIER
2023-06-29,BRILLIANCE OF THE SE,HUB,2023-06-29 10:30:00,2023-06-29 14:30:00,HUBBARD GLACIER,KETCHIKAN
2023-06-30,BRILLIANCE OF THE SE,KTN,2023-06-30 14:30:00,2023-06-30 22:00:00,KETCHIKAN,AT SEA
2023-07-01,BRILLIANCE OF THE SE,AS,2023-07-01 06:00:00,2023-07-01 22:00:00,AT SEA,VANCOUVER
2023-07-02,BRILLIANCE OF THE SE,VAN,2023-07-02 07:00:00,2023-07-02 17:00:00,VANCOUVER,AT SEA
2023-07-03,BRILLIANCE OF THE SE,AS,2023-07-03 06:00:00,2023-07-03 22:00:00,AT SEA,SITKA
2023-07-04,BRILLIANCE OF THE SE,SIT,2023-07-04 12:00:00,2023-07-04 19:00:00,SITKA,JUNEAU
2023-07-05,BRILLIANCE OF THE SE,JNU,2023-07-05 09:00:00,2023-07-05 21:00:00,JUNEAU,HAINES
2023-07-06,BRILLIANCE OF THE SE,HNS,2023-07-06 18:30:00,2023-07-06 22:30:00,HAINES,SKAGWAY
2023-07-06,BRILLIANCE OF THE SE,SKG,2023-07-06 07:00:00,2023-07-06 16:30:00,SKAGWAY,TRACY ARM
2023-07-07,BRILLIANCE OF THE SE,TA,2023-07-07 06:00:00,2023-07-07 10:00:00,TRACY ARM,AT SEA
2023-07-08,BRILLIANCE OF THE SE,AS,2023-07-08 06:00:00,2023-07-08 22:00:00,AT SEA,VANCOUVER
2023-07-09,BRILLIANCE OF THE SE,VAN,2023-07-09 07:00:00,2023-07-09 17:00:00,VANCOUVER,AT SEA
2023-07-10,BRILLIANCE OF THE SE,AS,2023-07-10 06:00:00,2023-07-10 22:00:00,AT SEA,SITKA
2023-07-11,BRILLIANCE OF THE SE,SIT,2023-07-11 12:00:00,2023-07-11 19:00:00,SITKA,JUNEAU
2023-07-12,BRILLIANCE OF THE SE,JNU,2023-07-12 13:30:00,2023-07-12 20:00:00,JUNEAU,TRACY ARM
2023-07-12,BRILLIANCE OF THE SE,TA,2023-07-12 06:30:00,2023-07-12 10:30:00,TRACY ARM,HUBBARD GLACIER
2023-07-13,BRILLIANCE OF THE SE,HUB,2023-07-13 10:30:00,2023-07-13 14:30:00,HUBBARD GLACIER,KETCHIKAN
2023-07-14,BRILLIANCE OF THE SE,KTN,2023-07-14 14:30:00,2023-07-14 22:00:00,KETCHIKAN,AT SEA
2023-07-15,BRILLIANCE OF THE SE,AS,2023-07-15 06:00:00,2023-07-15 22:00:00,AT SEA,VANCOUVER
2023-07-16,BRILLIANCE OF THE SE,VAN,2023-07-16 07:00:00,2023-07-16 17:00:00,VANCOUVER,AT SEA
2023-07-17,BRILLIANCE OF THE SE,AS,2023-07-17 06:00:00,2023-07-17 22:00:00,AT SEA,SITKA
2023-07-18,BRILLIANCE OF THE SE,SIT,2023-07-18 12:00:00,2023-07-18 19:00:00,SITKA,JUNEAU
2023-07-19,BRILLIANCE OF THE SE,JNU,2023-07-19 13:30:00,2023-07-19 20:00:00,JUNEAU,TRACY ARM
