,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-05-09 00:01:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
1,2023-05-09 00:04:25,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
2,2023-05-09 00:10:25,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
3,2023-05-09 00:16:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
4,2023-05-09 00:22:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
5,2023-05-09 00:28:24,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
6,2023-05-09 00:34:25,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,314.4,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
7,2023-05-09 00:40:24,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
8,2023-05-09 00:46:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
9,2023-05-09 00:52:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,310.0,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
10,2023-05-09 00:58:25,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,326.4,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
11,2023-05-09 01:04:24,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,283.1,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
12,2023-05-09 01:10:25,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,191.5,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
13,2023-05-09 01:16:25,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,55.33913333,-131.64523333,141.8,0.0,CAVAN,2023-05-10 14:01:00,Passenger ship,8.1,288,50
