bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-08-22 00:02:37,245206000,PHOS,9378448,EURODAM,Moored,58.29537333,-134.40230833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:08:36,245206000,PHOS,9378448,EURODAM,Moored,58.29536833,-134.40227500,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:14:35,245206000,PHOS,9378448,EURODAM,Moored,58.29533167,-134.40228833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:20:36,245206000,PHOS,9378448,EURODAM,Moored,58.29530667,-134.40229333,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:26:35,245206000,PHOS,9378448,EURODAM,Moored,58.29534000,-134.40226333,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:32:35,245206000,PHOS,9378448,EURODAM,Moored,58.29534500,-134.40228833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:38:36,245206000,PHOS,9378448,EURODAM,Moored,58.29534833,-134.40231167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:44:35,245206000,PHOS,9378448,EURODAM,Moored,58.29536167,-134.40229167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:50:38,245206000,PHOS,9378448,EURODAM,Moored,58.29538833,-134.40230333,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 00:56:37,245206000,PHOS,9378448,EURODAM,Moored,58.29537167,-134.40230833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:02:37,245206000,PHOS,9378448,EURODAM,Moored,58.29539167,-134.40231833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:08:38,245206000,PHOS,9378448,EURODAM,Moored,58.29537333,-134.40231500,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:14:37,245206000,PHOS,9378448,EURODAM,Moored,58.29537000,-134.40227000,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:20:36,245206000,PHOS,9378448,EURODAM,Moored,58.29537500,-134.40227500,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:26:38,245206000,PHOS,9378448,EURODAM,Moored,58.29537333,-134.40230667,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:32:37,245206000,PHOS,9378448,EURODAM,Moored,58.29536500,-134.40231833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:38:38,245206000,PHOS,9378448,EURODAM,Moored,58.29538167,-134.40227667,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:44:36,245206000,PHOS,9378448,EURODAM,Moored,58.29538000,-134.40231167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:50:36,245206000,PHOS,9378448,EURODAM,Moored,58.29537833,-134.40231500,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 01:56:35,245206000,PHOS,9378448,EURODAM,Moored,58.29537000,-134.40232167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:02:35,245206000,PHOS,9378448,EURODAM,Moored,58.29537667,-134.40231000,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:08:36,245206000,PHOS,9378448,EURODAM,Moored,58.29538333,-134.40230000,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:14:37,245206000,PHOS,9378448,EURODAM,Moored,58.29536333,-134.40230167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:20:36,245206000,PHOS,9378448,EURODAM,Moored,58.29538833,-134.40230833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:26:38,245206000,PHOS,9378448,EURODAM,Moored,58.29536167,-134.40228500,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:32:39,245206000,PHOS,9378448,EURODAM,Moored,58.29534833,-134.40231167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:38:39,245206000,PHOS,9378448,EURODAM,Moored,58.29541667,-134.40230667,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:44:38,245206000,PHOS,9378448,EURODAM,Moored,58.29537833,-134.40228833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:50:38,245206000,PHOS,9378448,EURODAM,Moored,58.29537333,-134.40224500,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 02:56:38,245206000,PHOS,9378448,EURODAM,Moored,58.29534000,-134.40228000,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:02:37,245206000,PHOS,9378448,EURODAM,Moored,58.29535167,-134.40228667,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:05:44,245206000,PHOS,9378448,EURODAM,Moored,58.29533500,-134.40230167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:11:41,245206000,PHOS,9378448,EURODAM,Moored,58.29535167,-134.40229667,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:17:41,245206000,PHOS,9378448,EURODAM,Moored,58.29538500,-134.40230167,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:23:39,245206000,PHOS,9378448,EURODAM,Moored,58.29535833,-134.40230667,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:29:39,245206000,PHOS,9378448,EURODAM,Moored,58.29539167,-134.40230833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:35:40,245206000,PHOS,9378448,EURODAM,Moored,58.29538333,-134.40231000,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
2023-08-22 03:41:37,245206000,PHOS,9378448,EURODAM,Moored,58.29539167,-134.40233833,65.7,0.0,US GB,2023-08-22 14:30:00,Passenger ship,8,287,36
