,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-09-08 00:01:09,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.355195,-130.58353667,350.7,15.2,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
1,2023-09-08 00:03:39,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.36565167,-130.58623333,350.9,15.3,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
2,2023-09-08 00:11:43,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.39953667,-130.59436333,352.5,15.3,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
3,2023-09-08 00:18:34,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.42888667,-130.600675,352.3,15.7,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
4,2023-09-08 00:24:54,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.45666667,-130.60666667,352.0,16.0,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
5,2023-09-08 00:30:58,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.48193833,-130.61550167,346.5,15.4,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
6,2023-09-08 00:32:55,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.49020167,-130.61851333,350.6,15.2,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
7,2023-09-08 00:35:41,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.501305,-130.62221833,343.9,15.0,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
8,2023-09-08 00:38:20,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.51150167,-130.62773,341.1,14.8,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
9,2023-09-08 00:43:31,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.53195667,-130.638995,341.9,15.0,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
10,2023-09-08 00:48:54,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.55333333,-130.65,342.0,15.0,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
11,2023-09-08 00:54:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.57666667,-130.66333333,340.0,15.0,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
12,2023-09-08 00:57:07,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.58624,-130.66899667,343.3,15.1,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
13,2023-09-08 01:03:08,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.61029833,-130.68103667,343.6,15.3,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
14,2023-09-08 01:03:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.61333333,-130.68166667,343.0,15.0,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
15,2023-09-08 01:09:13,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,52.63503,-130.69281333,347.1,15.2,TWIN ISLAND PS,2023-09-08 11:45:00,Passenger ship,8.2,288,50
