bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-07-04 07:46:36,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.09404833,-131.00504167,350.4,16.1,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 07:51:36,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.11614167,-131.01078833,351.1,15.9,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 07:56:42,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.13840167,-131.01680667,352.4,15.7,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:00:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.15336833,-131.02056833,350.2,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:02:29,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.16328333,-131.02347333,352.7,16.0,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:03:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.16646500,-131.02397667,355.3,16.1,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:08:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.18871000,-131.02719167,355.0,15.8,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:13:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.21063333,-131.03025667,356.1,15.8,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:15:28,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.22053333,-131.03163500,353.5,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:16:42,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.22576500,-131.03288000,350.9,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:17:28,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.22905167,-131.03391167,348.5,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:22:28,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.25054333,-131.04114667,348.7,15.8,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:27:29,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.27233833,-131.04851000,348.7,16.3,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:30:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.28435667,-131.05262333,346.4,15.9,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:30:41,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.28641833,-131.05358333,344.0,15.9,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:31:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.28858667,-131.05476333,341.7,15.8,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:31:41,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.29058833,-131.05599333,339.7,15.7,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:32:41,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.29463833,-131.05880333,336.6,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:33:35,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.29817500,-131.06164833,333.7,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:34:12,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.30052500,-131.06382833,331.3,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:35:00,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.30350833,-131.06679000,329.0,15.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:40:06,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.32230500,-131.08600500,329.2,15.3,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:44:36,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.33869500,-131.10289500,331.3,15.1,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:46:05,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.34407500,-131.10812333,329.1,14.7,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:49:54,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.35735833,-131.12183833,331.5,14.6,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:51:19,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.36229000,-131.12661833,329.3,14.5,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
2023-07-04 08:56:19,246648000,PBWQ,9378450,NIEUW AMSTERDAM,Under way using engine,54.37943667,-131.14458167,328.5,14.5,US JNU,2023-07-05 17:45:00,Passenger ship,8.5,285,36
