,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-05-15 00:00:03,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.31031667,-135.82663333,107.6,18.7,USA-JNU,2023-05-12 20:00:00,Passenger ship,8.2,288.0,50.0
1,2023-05-15 00:00:09,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.31015,-135.8257,107.6,18.7,USA-JNU,2023-05-12 20:00:00,Passenger ship,8.2,288.0,50.0
2,2023-05-15 00:02:09,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.30683333,-135.8069,109.7,18.9,USA-JNU,2023-05-12 20:00:00,Passenger ship,8.2,288.0,50.0
3,2023-05-15 00:03:33,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.3043,-135.79378333,112.1,18.9,USA-JNU,2023-05-12 20:00:00,Passenger ship,8.2,288.0,50.0
4,2023-05-15 00:04:15,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.30283333,-135.7874,114.2,18.9,USA-JNU,2023-05-12 20:00:00,Passenger ship,8.2,288.0,50.0
5,2023-05-15 00:05:51,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29931667,-135.77301667,116.3,18.8,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
6,2023-05-15 00:08:27,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29313333,-135.75003333,118.4,19.0,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
7,2023-05-15 00:09:09,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.2913,-135.74396667,120.7,18.9,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
8,2023-05-15 00:14:10,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.2782,-135.70095,119.2,18.7,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
9,2023-05-15 00:19:10,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.26576667,-135.65803333,118.9,18.7,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
10,2023-05-15 00:24:10,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.25318333,-135.6148,119.4,18.8,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
11,2023-05-15 00:29:15,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.24005,-135.57073333,119.5,19.3,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
12,2023-05-15 00:30:39,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.23626667,-135.55811667,119.7,19.8,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
13,2023-05-15 00:32:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.23161667,-135.54266667,119.8,20.4,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
14,2023-05-15 00:35:15,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.22328333,-135.51505,119.8,21.0,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
15,2023-05-15 00:40:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.20913333,-135.46545,118.3,21.4,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
16,2023-05-15 00:45:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.19498333,-135.41588333,118.6,21.5,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
17,2023-05-15 00:50:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.18086667,-135.36685,118.8,21.2,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
18,2023-05-15 00:55:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.16705,-135.3179,117.9,20.9,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
19,2023-05-15 01:00:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.1536,-135.26956667,117.7,20.8,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
20,2023-05-15 01:05:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.14065,-135.221,116.0,20.9,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
21,2023-05-15 01:10:21,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.12768333,-135.17148333,116.7,21.3,VANCOUVER,2023-05-17 14:30:00,Passenger ship,8.2,288.0,50.0
