bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-10-20 00:00:04,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.89356667,-131.69987167,162.9,21.1,"JUNEAU, AK",2023-10-16 22:00:00,Passenger ship,8.8,334,45
2023-10-20 00:00:10,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.89302500,-131.69958333,163.0,21.1,"JUNEAU, AK",2023-10-16 22:00:00,Passenger ship,8.8,334,45
2023-10-20 00:05:15,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.86451167,-131.68459333,163.0,21.2,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:10:16,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.83652333,-131.66921333,162.0,21.0,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:15:16,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.80883000,-131.65395500,163.0,20.9,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:19:03,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.78781667,-131.64252667,160.4,21.0,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:19:39,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.78452500,-131.64035667,158.0,21.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:20:09,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.78181167,-131.63832667,156.0,21.3,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:20:40,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.77903500,-131.63602500,153.5,21.5,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:21:16,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.77586167,-131.63309333,150.9,21.6,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:21:46,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.77327833,-131.63047333,148.7,21.7,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:22:57,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.76724667,-131.62383333,146.5,21.8,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:24:34,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.75908833,-131.61488333,148.8,21.7,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:29:34,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.73343833,-131.58776000,149.1,21.6,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:31:45,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.72223833,-131.57593833,146.7,21.6,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:31:51,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.72171500,-131.57540667,149.2,21.7,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:33:57,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.71101833,-131.56392500,146.9,21.5,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:35:40,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.70255667,-131.55410167,144.7,21.6,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:40:40,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.67786833,-131.52505500,145.7,21.7,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:45:40,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.65297667,-131.49577000,146.4,21.7,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:48:40,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.63817833,-131.47828667,144.1,21.4,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:48:46,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.63759500,-131.47764000,147.1,21.3,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:48:52,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.63721167,-131.47716167,144.6,21.4,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:50:52,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.62752833,-131.46561500,146.8,21.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:51:22,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.62511000,-131.46273167,144.3,21.2,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:54:03,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.61198833,-131.44718333,146.4,21.5,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 00:57:22,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.59554667,-131.42776333,144.2,21.9,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:02:27,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.57017667,-131.39663500,144.2,22.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:07:27,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.54525333,-131.36568167,143.6,22.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:12:28,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.52048167,-131.33482833,144.2,22.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:17:34,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.49503667,-131.30341667,145.0,22.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:19:51,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.48360000,-131.28944333,143.0,22.2,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:21:03,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.47760833,-131.28207833,145.6,22.2,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:26:03,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.45233833,-131.25179333,144.9,22.4,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:31:04,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.42675000,-131.22126500,145.9,22.4,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:36:04,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.40123333,-131.19177333,146.1,22.1,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:41:10,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.37533667,-131.16236333,146.7,22.0,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:46:16,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.34917167,-131.13314000,146.9,22.0,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:51:16,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.32355833,-131.10489833,147.2,21.9,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:56:22,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.29746667,-131.07607833,147.0,22.0,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 01:59:39,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.28065667,-131.05738833,149.0,22.0,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 02:00:10,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.27799833,-131.05480333,151.1,21.9,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
2023-10-20 02:00:39,311000710,C6DL4,9751509,NORWEGIAN BLISS,Under way using engine,54.27530333,-131.05243667,153.8,21.9,"VICTORIA, BC",2023-10-21 01:50:00,Passenger ship,8.5,334,45
