,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-10-02 00:00:04,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.16656167,-126.74479333,126.2,20.0,US SEA,2023-10-02 15:00:00,Passenger ship,8.5,330,38
1,2023-10-02 00:00:09,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.16628667,-126.74422667,126.3,20.0,US SEA,2023-10-02 15:00:00,Passenger ship,8.5,330,38
2,2023-10-02 00:05:16,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.14952833,-126.70928333,125.8,20.1,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
3,2023-10-02 00:07:27,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.14218833,-126.69437167,128.6,20.0,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
4,2023-10-02 00:12:28,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.12495333,-126.66184,129.1,19.6,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
5,2023-10-02 00:17:34,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.10722,-126.62952167,130.8,19.5,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
6,2023-10-02 00:19:57,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.09882667,-126.61438,128.5,19.5,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
7,2023-10-02 00:20:39,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.09654833,-126.60975333,126.0,19.6,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
8,2023-10-02 00:21:51,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.09283167,-126.60159833,123.8,19.6,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
9,2023-10-02 00:23:22,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.08839167,-126.59097333,121.7,19.7,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
10,2023-10-02 00:28:28,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.073985,-126.554505,121.3,19.9,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
11,2023-10-02 00:31:15,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,49.06583,-126.534425,123.7,20.0,CA VAN,2023-10-03 12:00:00,Passenger ship,8.5,330,38
