,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-08-21 00:01:09,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Moored,58.29165,-134.39558333,143.9,0.0,BARTLETT COVE,2023-08-18 17:15:00,Passenger ship,8.2,288.0,50.0
1,2023-08-21 00:04:09,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Moored,58.29165,-134.39556667,143.9,0.0,BARTLETT COVE,2023-08-18 17:15:00,Passenger ship,8.2,288.0,50.0
2,2023-08-21 00:10:10,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29165,-134.39556667,233.9,0.0,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
3,2023-08-21 00:16:10,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29165,-134.39558333,143.9,0.0,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
4,2023-08-21 00:22:10,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29165,-134.39558333,143.8,0.0,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
5,2023-08-21 00:27:16,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29165,-134.39558333,143.9,0.0,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
6,2023-08-21 00:32:25,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29153333,-134.39563333,273.5,0.1,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
7,2023-08-21 00:33:15,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29153333,-134.39575,266.4,0.5,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
8,2023-08-21 00:33:46,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29151667,-134.39591667,259.2,0.8,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
9,2023-08-21 00:33:55,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29151667,-134.396,270.8,0.9,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
10,2023-08-21 00:34:15,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29153333,-134.39618333,278.9,1.1,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
11,2023-08-21 00:34:25,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29155,-134.39628333,285.9,1.2,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
12,2023-08-21 00:35:15,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29163333,-134.39686667,280.6,1.5,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
13,2023-08-21 00:35:46,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29166667,-134.39733333,274.7,1.9,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
14,2023-08-21 00:36:25,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.2917,-134.39801667,280.6,1.9,PINE ISLAND PS,2023-08-22 21:00:00,Passenger ship,8.2,288.0,50.0
