,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-05-03 00:00:30,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.92755,-139.5974,194.6,2.4,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
1,2023-05-03 00:01:29,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.92666667,-139.59833333,194.0,2.0,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
2,2023-05-03 00:08:08,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.9226,-139.5995,192.8,2.4,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
3,2023-05-03 00:13:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.91861667,-139.60076667,187.5,3.1,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
4,2023-05-03 00:16:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.91666667,-139.60166667,196.0,5.0,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
5,2023-05-03 00:17:10,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.91501667,-139.60238333,199.6,5.3,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
6,2023-05-03 00:18:51,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.91291667,-139.60531667,227.3,5.8,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
7,2023-05-03 00:19:30,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.91166667,-139.60666667,235.0,6.0,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
8,2023-05-03 00:21:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.91013333,-139.61506667,247.7,7.6,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
9,2023-05-03 00:25:56,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90673333,-139.6344,250.0,10.7,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
10,2023-05-03 00:26:37,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90601667,-139.63806667,248.0,11.1,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
11,2023-05-03 00:27:35,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90463333,-139.64376667,241.3,11.8,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
12,2023-05-03 00:28:06,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90375,-139.64671667,237.3,12.2,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
13,2023-05-03 00:28:45,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90245,-139.65036667,232.9,12.6,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
14,2023-05-03 00:29:06,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90163333,-139.65236667,230.4,12.7,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
15,2023-05-03 00:29:30,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.90091667,-139.65396667,227.7,12.9,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
16,2023-05-03 00:30:06,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.89915,-139.65745,222.4,13.3,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
17,2023-05-03 00:31:06,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.89621667,-139.66201667,214.5,13.5,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
18,2023-05-03 00:31:26,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.89515,-139.66336667,212.2,13.7,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
19,2023-05-03 00:31:45,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Under way using engine,59.89416667,-139.66451667,209.7,13.7,YAKUTAT BAY,2023-05-02 19:00:00,Passenger ship,8.2,288,50
