bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-06-29 05:01:04,2012-06-28 20:01:04,308628000,9192167,C6FN6,SILVER SHADOW,59.75267,-149.1547,18.4,99.6
2012-06-29 05:02:05,2012-06-28 20:02:05,308628000,9192167,C6FN6,SILVER SHADOW,59.75183,-149.1447,18.4,99.7
2012-06-29 05:03:04,2012-06-28 20:03:04,308628000,9192167,C6FN6,SILVER SHADOW,59.751,-149.1347,18.4,99.1
2012-06-29 05:04:04,2012-06-28 20:04:04,308628000,9192167,C6FN6,SILVER SHADOW,59.75017,-149.1247,18.5,98.6
2012-06-29 05:05:04,2012-06-28 20:05:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74933,-149.1145,18.5,98.7
2012-06-29 05:06:04,2012-06-28 20:06:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74866,-149.1045,18.5,98.7
2012-06-29 05:07:04,2012-06-28 20:07:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74783,-149.0945,18.5,98.8
2012-06-29 05:08:04,2012-06-28 20:08:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74717,-149.0845,18.5,98.8
2012-06-29 05:09:04,2012-06-28 20:09:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74633,-149.0743,18.5,98.6
2012-06-29 05:10:04,2012-06-28 20:10:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74567,-149.0643,18.5,98.6
2012-06-29 05:11:10,2012-06-28 20:11:10,308628000,9192167,C6FN6,SILVER SHADOW,59.74467,-149.0532,18.5,98.6
2012-06-29 05:12:04,2012-06-28 20:12:04,308628000,9192167,C6FN6,SILVER SHADOW,59.744,-149.0442,18.5,98.5
2012-06-29 05:13:04,2012-06-28 20:13:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74333,-149.034,18.6,98.6
2012-06-29 05:14:04,2012-06-28 20:14:04,308628000,9192167,C6FN6,SILVER SHADOW,59.7425,-149.024,18.6,98.7
2012-06-29 05:15:05,2012-06-28 20:15:05,308628000,9192167,C6FN6,SILVER SHADOW,59.74166,-149.0138,18.7,98.8
2012-06-29 05:16:04,2012-06-28 20:16:04,308628000,9192167,C6FN6,SILVER SHADOW,59.741,-149.0037,18.7,98.7
2012-06-29 05:17:04,2012-06-28 20:17:04,308628000,9192167,C6FN6,SILVER SHADOW,59.74017,-148.9935,18.7,98.9
2012-06-29 05:18:28,2012-06-28 20:18:28,308628000,9192167,C6FN6,SILVER SHADOW,59.739,-148.9793,18.6,98.9
2012-06-29 05:19:04,2012-06-28 20:19:04,308628000,9192167,C6FN6,SILVER SHADOW,59.7385,-148.9733,18.7,98.9
