bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-06-05 09:08:30,2012-06-05 00:08:30,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.9382,-133.4808,17.7,312.7
2012-06-05 09:09:00,2012-06-05 00:09:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.9399,-133.4841,17.7,312.3
2012-06-05 09:10:00,2012-06-05 00:10:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.94315,-133.4903,17.7,313.0
2012-06-05 09:11:00,2012-06-05 00:11:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.94645,-133.4966,17.6,313.0
2012-06-05 09:12:00,2012-06-05 00:12:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.94975,-133.5028,17.6,313.0
2012-06-05 09:13:00,2012-06-05 00:13:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.95308,-133.509,17.7,312.3
2012-06-05 09:14:00,2012-06-05 00:14:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.95635,-133.5152,17.7,313.0
2012-06-05 09:15:03,2012-06-05 00:15:03,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.95988,-133.5219,17.7,312.7
2012-06-05 09:16:02,2012-06-05 00:16:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.96327,-133.5281,17.8,313.0
2012-06-05 09:17:02,2012-06-05 00:17:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.96665,-133.5344,17.9,313.0
2012-06-05 09:18:09,2012-06-05 00:18:09,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.97033,-133.5413,17.8,313.3
2012-06-05 09:19:01,2012-06-05 00:19:01,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.97322,-133.5466,17.9,312.7
2012-06-05 09:20:02,2012-06-05 00:20:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.97682,-133.5533,17.9,313.0
2012-06-05 09:21:02,2012-06-05 00:21:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.97798,-133.5555,17.9,313.0
2012-06-05 09:22:02,2012-06-05 00:22:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.98353,-133.5659,17.9,313.3
2012-06-05 09:23:00,2012-06-05 00:23:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.98675,-133.572,17.9,313.3
2012-06-05 09:24:00,2012-06-05 00:24:00,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.9869,-133.5723,18.0,313.4
2012-06-05 09:25:02,2012-06-05 00:25:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.9937,-133.5849,17.9,313.0
2012-06-05 09:26:02,2012-06-05 00:26:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,54.99714,-133.5912,17.9,314.0
2012-06-05 09:27:02,2012-06-05 00:27:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.00051,-133.5973,17.9,314.0
2012-06-05 09:28:02,2012-06-05 00:28:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.00402,-133.6036,17.8,314.9
2012-06-05 09:29:02,2012-06-05 00:29:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.00738,-133.6096,17.9,314.3
2012-06-05 09:30:02,2012-06-05 00:30:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.01083,-133.6158,17.8,314.3
2012-06-05 09:31:02,2012-06-05 00:31:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.01428,-133.6219,17.7,314.9
2012-06-05 09:32:02,2012-06-05 00:32:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.01775,-133.628,17.7,314.9
2012-06-05 09:33:02,2012-06-05 00:33:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.02123,-133.634,17.6,316.9
2012-06-05 09:34:01,2012-06-05 00:34:01,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.02343,-133.6374,17.6,319.9
2012-06-05 09:35:02,2012-06-05 00:35:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.02873,-133.6447,17.3,322.3
2012-06-05 09:36:02,2012-06-05 00:36:02,249054000,9072446,9HJI9,CELEBRITY CENTURY,55.03248,-133.65,17.2,320.9
