bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-08-06 00:34:38,2012-08-05 15:34:38,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.82131,-132.7222,22.0,323.0
2012-08-06 00:35:20,2012-08-05 15:35:20,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.82476,-132.7265,21.8,321.2
2012-08-06 00:37:51,2012-08-05 15:37:51,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.83683,-132.7417,21.9,322.9
2012-08-06 00:39:02,2012-08-05 15:39:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.84267,-132.7489,22.1,323.2
2012-08-06 00:40:56,2012-08-05 15:40:56,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.85191,-132.7603,21.8,323.0
2012-08-06 00:41:02,2012-08-05 15:41:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.85239,-132.7609,21.8,323.7
2012-08-06 00:44:44,2012-08-05 15:44:44,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.87015,-132.783,21.7,323.4
2012-08-06 00:47:08,2012-08-05 15:47:08,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.8817,-132.7973,21.6,321.9
2012-08-06 00:48:15,2012-08-05 15:48:15,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.88701,-132.804,21.5,322.7
2012-08-06 00:49:56,2012-08-05 15:49:56,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.89509,-132.814,21.6,322.1
2012-08-06 00:50:21,2012-08-05 15:50:21,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.89708,-132.8165,21.5,323.4
2012-08-06 00:51:32,2012-08-05 15:51:32,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.90271,-132.8235,21.4,322.9
2012-08-06 00:52:20,2012-08-05 15:52:20,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.90655,-132.8282,21.4,323.1
2012-08-06 00:53:20,2012-08-05 15:53:20,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.91131,-132.8341,21.4,322.6
2012-08-06 00:54:14,2012-08-05 15:54:14,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.91572,-132.8395,21.6,322.6
2012-08-06 00:55:03,2012-08-05 15:55:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.91953,-132.8443,21.6,322.4
2012-08-06 00:56:50,2012-08-05 15:56:50,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.92804,-132.8549,21.5,322.9
2012-08-06 00:57:02,2012-08-05 15:57:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.929,-132.8561,21.6,324.0
2012-08-06 00:58:38,2012-08-05 15:58:38,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.93665,-132.8656,21.5,322.7
2012-08-06 00:59:14,2012-08-05 15:59:14,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.93961,-132.8693,21.5,323.2
2012-08-06 01:00:02,2012-08-05 16:00:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.94337,-132.8739,21.6,322.4
2012-08-06 01:01:02,2012-08-05 16:01:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.94822,-132.8801,21.6,323.0
2012-08-06 01:02:02,2012-08-05 16:02:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.95291,-132.8859,21.4,323.2
2012-08-06 01:03:03,2012-08-05 16:03:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.9577,-132.8919,21.7,322.2
2012-08-06 01:04:09,2012-08-05 16:04:09,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.96292,-132.8985,21.5,323.0
2012-08-06 01:05:44,2012-08-05 16:05:44,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.97059,-132.908,21.4,323.0
2012-08-06 01:06:13,2012-08-05 16:06:13,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.97298,-132.911,21.5,323.7
2012-08-06 01:07:02,2012-08-05 16:07:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.97679,-132.9157,21.5,322.7
2012-08-06 01:08:02,2012-08-05 16:08:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.98158,-132.9217,21.7,323.2
2012-08-06 01:09:21,2012-08-05 16:09:21,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.98775,-132.9294,21.4,323.2
2012-08-06 01:10:08,2012-08-05 16:10:08,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.99161,-132.9343,21.5,323.0
2012-08-06 01:11:10,2012-08-05 16:11:10,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.99161,-132.9343,21.5,323.0
2012-08-06 01:12:01,2012-08-05 16:12:01,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.0006,-132.9453,21.4,323.2
2012-08-06 01:13:03,2012-08-05 16:13:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,52.99821,-132.9424,21.6,324.5
2012-08-06 01:14:02,2012-08-05 16:14:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.01009,-132.9573,21.4,324.2
2012-08-06 01:15:07,2012-08-05 16:15:07,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.00961,-132.9567,21.4,323.4
2012-08-06 01:16:02,2012-08-05 16:16:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.01964,-132.969,21.5,323.5
2012-08-06 01:17:02,2012-08-05 16:17:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.02436,-132.975,21.5,323.0
2012-08-06 01:18:50,2012-08-05 16:18:50,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.03284,-132.9857,21.2,323.0
2012-08-06 01:19:56,2012-08-05 16:19:56,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.03815,-132.9922,21.4,323.5
2012-08-06 01:20:02,2012-08-05 16:20:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.03862,-132.9928,21.3,322.7
2012-08-06 01:21:38,2012-08-05 16:21:38,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.04609,-133.0021,21.3,323.5
2012-08-06 01:22:02,2012-08-05 16:22:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.04797,-133.0045,21.2,323.5
2012-08-06 01:23:15,2012-08-05 16:23:15,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.05365,-133.0116,21.4,323.8
2012-08-06 01:24:02,2012-08-05 16:24:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.05748,-133.0163,21.5,323.5
2012-08-06 01:25:03,2012-08-05 16:25:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.0623,-133.0223,21.5,322.7
2012-08-06 01:26:03,2012-08-05 16:26:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.06692,-133.0282,21.4,322.5
2012-08-06 01:27:03,2012-08-05 16:27:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.07173,-133.0343,21.5,323.2
2012-08-06 01:29:20,2012-08-05 16:29:20,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.08267,-133.0479,21.6,322.7
2012-08-06 01:30:03,2012-08-05 16:30:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.08602,-133.0521,21.6,323.2
2012-08-06 01:31:02,2012-08-05 16:31:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.09084,-133.058,21.6,323.0
2012-08-06 01:32:02,2012-08-05 16:32:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.09563,-133.0641,21.7,322.7
2012-08-06 01:33:02,2012-08-05 16:33:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.10045,-133.0701,21.5,324.0
2012-08-06 01:34:02,2012-08-05 16:34:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.1053,-133.076,21.4,323.8
2012-08-06 01:35:02,2012-08-05 16:35:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.11003,-133.0819,21.6,322.5
2012-08-06 01:36:02,2012-08-05 16:36:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.11489,-133.088,21.8,322.5
2012-08-06 01:37:03,2012-08-05 16:37:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.11967,-133.094,21.7,322.2
2012-08-06 01:38:06,2012-08-05 16:38:06,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.12439,-133.1,21.8,322.2
2012-08-06 01:39:02,2012-08-05 16:39:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.12926,-133.1061,21.7,323.0
2012-08-06 01:40:02,2012-08-05 16:40:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.13394,-133.112,21.6,322.5
2012-08-06 01:41:02,2012-08-05 16:41:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.13872,-133.1179,21.4,323.8
2012-08-06 01:42:02,2012-08-05 16:42:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.14347,-133.1239,21.2,323.3
2012-08-06 01:43:02,2012-08-05 16:43:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.14828,-133.1299,21.3,321.7
2012-08-06 01:44:02,2012-08-05 16:44:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.15303,-133.1358,21.4,323.0
2012-08-06 01:45:03,2012-08-05 16:45:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.15768,-133.1416,21.2,323.0
2012-08-06 01:46:03,2012-08-05 16:46:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.16248,-133.1476,21.0,322.2
2012-08-06 01:47:02,2012-08-05 16:47:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.16715,-133.1535,21.4,323.0
2012-08-06 01:48:02,2012-08-05 16:48:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.17194,-133.1595,21.5,322.5
2012-08-06 01:49:08,2012-08-05 16:49:08,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.17717,-133.166,21.4,323.2
2012-08-06 01:50:02,2012-08-05 16:50:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.18136,-133.1712,21.4,323.6
2012-08-06 01:51:08,2012-08-05 16:51:08,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.18665,-133.1778,21.5,323.0
2012-08-06 01:52:02,2012-08-05 16:52:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.19083,-133.1831,21.5,323.5
2012-08-06 01:53:02,2012-08-05 16:53:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.19554,-133.189,21.2,322.8
2012-08-06 01:54:02,2012-08-05 16:54:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.20027,-133.195,21.4,323.0
2012-08-06 01:55:02,2012-08-05 16:55:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.20502,-133.201,21.5,322.2
2012-08-06 01:56:02,2012-08-05 16:56:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.2098,-133.2069,21.7,324.0
2012-08-06 01:57:02,2012-08-05 16:57:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.21461,-133.2129,21.7,322.2
2012-08-06 01:58:02,2012-08-05 16:58:02,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.21946,-133.219,21.5,322.7
2012-08-06 01:59:03,2012-08-05 16:59:03,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.22415,-133.2249,21.6,322.0
2012-08-06 02:00:08,2012-08-05 17:00:08,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.22942,-133.2315,21.5,323.7
2012-08-06 02:02:15,2012-08-05 17:02:15,310344000,9192351,ZCDA9,GOLDEN PRINCESS,53.23947,-133.244,21.5,323.5
