bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-07-08 06:15:08,2012-07-07 21:15:08,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.7174,-138.5564,19.1,130.2
2012-07-08 06:17:21,2012-07-07 21:17:21,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.7099,-138.5392,19.2,130.2
2012-07-08 06:20:58,2012-07-07 21:20:58,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.69798,-138.5117,19.2,129.6
2012-07-08 06:26:23,2012-07-07 21:26:23,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.68407,-138.4793,19.3,128.9
2012-07-08 06:30:08,2012-07-07 21:30:08,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.6666,-138.438,19.3,129.2
2012-07-08 06:32:09,2012-07-07 21:32:09,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.65983,-138.422,19.4,128.6
2012-07-08 06:34:46,2012-07-07 21:34:46,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.65105,-138.4012,19.3,128.6
2012-07-08 06:36:35,2012-07-07 21:36:35,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.64499,-138.3867,19.4,129.2
2012-07-08 08:09:09,2012-07-07 23:09:09,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.33665,-137.649,18.9,121.4
2012-07-08 08:10:14,2012-07-07 23:10:14,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.3336,-137.6395,18.9,121.4
2012-07-08 08:21:10,2012-07-07 23:21:10,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.3041,-137.5473,18.8,120.7
2012-07-08 08:22:16,2012-07-07 23:22:16,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.30118,-137.538,18.8,121.7
2012-07-08 08:23:11,2012-07-07 23:23:11,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.2988,-137.5304,18.8,120.4
2012-07-08 08:24:16,2012-07-07 23:24:16,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.29583,-137.5211,18.7,120.7
2012-07-08 08:27:58,2012-07-07 23:27:58,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.28638,-137.4892,18.8,114.3
2012-07-08 08:28:04,2012-07-07 23:28:04,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.28617,-137.4883,18.8,113.7
2012-07-08 08:29:10,2012-07-07 23:29:10,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.28402,-137.4782,18.8,109.4
2012-07-08 08:30:00,2012-07-07 23:30:00,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.28262,-137.4707,18.8,109.4
2012-07-08 08:31:22,2012-07-07 23:31:22,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.2803,-137.4576,18.8,107.7
2012-07-08 08:33:22,2012-07-07 23:33:22,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.27725,-137.4387,18.7,106.1
2012-07-08 08:35:59,2012-07-07 23:35:59,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.27335,-137.4143,18.5,106.7
2012-07-08 08:38:46,2012-07-07 23:38:46,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.26912,-137.3883,18.7,109.6
2012-07-08 08:39:40,2012-07-07 23:39:40,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.26768,-137.3799,18.6,107.0
2012-07-08 08:40:16,2012-07-07 23:40:16,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.26675,-137.3743,18.8,107.0
2012-07-08 08:42:58,2012-07-07 23:42:58,249055000,9189419,9HJF9,CELEBRITY MILLENNIUM,58.26262,-137.3488,18.7,106.7
