bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-09-17 18:02:33,2012-09-17 09:02:33,310361000,9192363,ZCDD6,STAR PRINCESS,50.54077,-129.1939,18.1,312.6
2012-09-17 18:03:21,2012-09-17 09:03:21,310361000,9192363,ZCDD6,STAR PRINCESS,50.54357,-129.1986,18.2,312.6
2012-09-17 18:05:26,2012-09-17 09:05:26,310361000,9192363,ZCDD6,STAR PRINCESS,50.55072,-129.2108,18.2,313.6
2012-09-17 18:06:09,2012-09-17 09:06:09,310361000,9192363,ZCDD6,STAR PRINCESS,50.55317,-129.215,18.3,312.3
2012-09-17 18:07:02,2012-09-17 09:07:02,310361000,9192363,ZCDD6,STAR PRINCESS,50.5562,-129.2201,18.2,312.3
2012-09-17 18:08:09,2012-09-17 09:08:09,310361000,9192363,ZCDD6,STAR PRINCESS,50.56,-129.2265,18.3,312.9
2012-09-17 18:09:15,2012-09-17 09:09:15,310361000,9192363,ZCDD6,STAR PRINCESS,50.56377,-129.233,18.1,312.3
2012-09-17 18:10:03,2012-09-17 09:10:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.56656,-129.2377,18.1,312.6
2012-09-17 18:11:03,2012-09-17 09:11:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.56998,-129.2435,18.1,312.6
2012-09-17 18:17:21,2012-09-17 09:17:21,310361000,9192363,ZCDD6,STAR PRINCESS,50.59143,-129.28,18.2,313.0
2012-09-17 18:18:09,2012-09-17 09:18:09,310361000,9192363,ZCDD6,STAR PRINCESS,50.59418,-129.2846,18.0,313.0
2012-09-17 18:19:03,2012-09-17 09:19:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.59726,-129.2898,18.1,312.6
2012-09-17 18:20:03,2012-09-17 09:20:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.60067,-129.2956,18.1,312.6
2012-09-17 18:21:03,2012-09-17 09:21:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.60402,-129.3012,18.1,312.3
2012-09-17 18:28:51,2012-09-17 09:28:51,310361000,9192363,ZCDD6,STAR PRINCESS,50.63026,-129.3455,17.5,313.6
2012-09-17 18:33:51,2012-09-17 09:33:51,310361000,9192363,ZCDD6,STAR PRINCESS,50.64883,-129.3705,17.7,329.0
2012-09-17 18:34:02,2012-09-17 09:34:02,310361000,9192363,ZCDD6,STAR PRINCESS,50.64962,-129.3712,17.8,331.0
2012-09-17 18:35:22,2012-09-17 09:35:22,310361000,9192363,ZCDD6,STAR PRINCESS,50.6555,-129.3758,17.8,336.0
2012-09-17 18:39:26,2012-09-17 09:39:26,310361000,9192363,ZCDD6,STAR PRINCESS,50.67395,-129.3882,17.9,337.6
2012-09-17 18:40:26,2012-09-17 09:40:26,310361000,9192363,ZCDD6,STAR PRINCESS,50.67852,-129.3913,17.8,337.2
2012-09-17 18:41:26,2012-09-17 09:41:26,310361000,9192363,ZCDD6,STAR PRINCESS,50.68308,-129.3944,17.9,336.9
2012-09-17 18:42:03,2012-09-17 09:42:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.68587,-129.3963,18.0,336.5
2012-09-17 18:43:02,2012-09-17 09:43:02,310361000,9192363,ZCDD6,STAR PRINCESS,50.69039,-129.3994,18.0,336.5
2012-09-17 18:44:02,2012-09-17 09:44:02,310361000,9192363,ZCDD6,STAR PRINCESS,50.69498,-129.4025,18.1,336.8
2012-09-17 18:45:08,2012-09-17 09:45:08,310361000,9192363,ZCDD6,STAR PRINCESS,50.70014,-129.4059,18.1,336.8
2012-09-17 18:47:51,2012-09-17 09:47:51,310361000,9192363,ZCDD6,STAR PRINCESS,50.71256,-129.4142,18.1,336.8
2012-09-17 18:48:33,2012-09-17 09:48:33,310361000,9192363,ZCDD6,STAR PRINCESS,50.71587,-129.4164,18.1,337.5
2012-09-17 18:49:09,2012-09-17 09:49:09,310361000,9192363,ZCDD6,STAR PRINCESS,50.71866,-129.4183,18.1,337.5
2012-09-17 18:50:03,2012-09-17 09:50:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.72281,-129.421,18.1,336.5
2012-09-17 18:51:03,2012-09-17 09:51:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.72734,-129.4241,18.0,336.8
2012-09-17 18:52:09,2012-09-17 09:52:09,310361000,9192363,ZCDD6,STAR PRINCESS,50.73249,-129.4275,18.0,337.5
2012-09-17 18:53:03,2012-09-17 09:53:03,310361000,9192363,ZCDD6,STAR PRINCESS,50.73655,-129.4302,17.9,337.2
2012-09-17 18:55:02,2012-09-17 09:55:02,310361000,9192363,ZCDD6,STAR PRINCESS,50.74582,-129.4363,17.8,337.5
2012-09-17 18:56:27,2012-09-17 09:56:27,310361000,9192363,ZCDD6,STAR PRINCESS,50.75222,-129.4406,17.9,336.2
2012-09-17 18:57:44,2012-09-17 09:57:44,310361000,9192363,ZCDD6,STAR PRINCESS,50.75807,-129.4446,17.9,336.9
2012-09-17 19:02:51,2012-09-17 10:02:51,310361000,9192363,ZCDD6,STAR PRINCESS,50.78135,-129.46,17.8,337.2
2012-09-17 19:07:22,2012-09-17 10:07:22,310361000,9192363,ZCDD6,STAR PRINCESS,50.80186,-129.4735,17.4,336.3
