bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-06-14 04:05:45,2012-06-13 19:05:45,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.21989,-131.0339,21.0,355.8
2012-06-14 04:08:33,2012-06-13 19:08:33,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.23421,-131.0379,21.0,346.5
2012-06-14 04:14:39,2012-06-13 19:14:39,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.26967,-131.0551,21.1,344.5
2012-06-14 04:15:39,2012-06-13 19:15:39,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.27515,-131.0581,21.1,342.2
2012-06-14 04:17:18,2012-06-13 19:17:18,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.2818,-131.0619,21.1,341.4
2012-06-14 04:18:44,2012-06-13 19:18:44,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.29268,-131.0691,21.0,335.2
2012-06-14 04:19:02,2012-06-13 19:19:02,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.29416,-131.0704,21.0,334.0
2012-06-14 04:20:08,2012-06-13 19:20:08,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.29986,-131.0757,21.0,329.5
2012-06-14 04:21:20,2012-06-13 19:21:20,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.30564,-131.0824,21.0,324.0
2012-06-14 04:22:09,2012-06-13 19:22:09,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.30927,-131.0875,21.1,319.7
2012-06-14 04:23:01,2012-06-13 19:23:01,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.31303,-131.0938,21.1,313.4
2012-06-14 04:24:56,2012-06-13 19:24:56,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.31871,-131.1067,21.1,302.4
2012-06-14 04:29:49,2012-06-13 19:29:49,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.32538,-131.1559,20.7,271.3
2012-06-14 04:32:07,2012-06-13 19:32:07,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.32573,-131.1784,20.7,272.5
2012-06-14 04:33:12,2012-06-13 19:33:12,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.32604,-131.1883,20.8,272.5
2012-06-14 04:34:07,2012-06-13 19:34:07,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.32618,-131.1932,20.8,273.5
2012-06-14 04:36:56,2012-06-13 19:36:56,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.32719,-131.226,21.1,272.5
2012-06-14 04:37:44,2012-06-13 19:37:44,357658000,9188647,3FPR9,CARNIVAL SPIRIT,54.32722,-131.227,21.1,272.5
