bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-08-05 08:52:42,2012-08-04 23:52:42,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.37472,-131.176,14.2,331.8
2012-08-05 09:05:00,2012-08-05 00:05:00,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.41742,-131.223,14.9,329.4
2012-08-05 09:06:06,2012-08-05 00:06:06,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.4212,-131.2275,14.8,329.8
2012-08-05 09:07:42,2012-08-05 00:07:42,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.42668,-131.2339,6.8,330.8
2012-08-05 09:08:06,2012-08-05 00:08:06,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.42812,-131.2355,11.7,329.8
2012-08-05 09:09:18,2012-08-05 00:09:18,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.43229,-131.2404,11.2,331.1
2012-08-05 09:12:54,2012-08-05 00:12:54,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.44492,-131.2551,9.3,331.7
2012-08-05 09:14:06,2012-08-05 00:14:06,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.4492,-131.2599,14.5,330.5
2012-08-05 09:16:14,2012-08-05 00:16:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.45676,-131.2687,15.1,329.5
2012-08-05 09:17:14,2012-08-05 00:17:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.46027,-131.2728,14.8,329.2
2012-08-05 09:18:14,2012-08-05 00:18:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.46364,-131.2767,14.4,328.9
2012-08-05 09:21:13,2012-08-05 00:21:13,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.47343,-131.288,13.9,329.1
2012-08-05 09:25:49,2012-08-05 00:25:49,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.48866,-131.3055,14.1,329.8
2012-08-05 09:26:50,2012-08-05 00:26:50,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.49199,-131.3092,14.2,330.6
2012-08-05 09:27:03,2012-08-05 00:27:03,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.49272,-131.31,14.2,331.0
2012-08-05 09:28:14,2012-08-05 00:28:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.49674,-131.3146,14.1,331.0
2012-08-05 09:29:08,2012-08-05 00:29:08,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.49976,-131.318,14.3,329.1
2012-08-05 09:31:26,2012-08-05 00:31:26,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.50745,-131.3269,14.2,329.8
2012-08-05 09:32:02,2012-08-05 00:32:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.50947,-131.3292,14.3,330.9
2012-08-05 09:33:14,2012-08-05 00:33:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.51358,-131.3338,14.2,331.0
2012-08-05 09:34:14,2012-08-05 00:34:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.51688,-131.3376,14.4,330.1
2012-08-05 09:36:50,2012-08-05 00:36:50,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.52564,-131.3479,14.4,330.1
2012-08-05 09:37:50,2012-08-05 00:37:50,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.52907,-131.3518,14.5,330.5
2012-08-05 09:39:14,2012-08-05 00:39:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.53394,-131.357,14.5,331.6
2012-08-05 09:40:14,2012-08-05 00:40:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.5374,-131.3608,14.5,330.2
2012-08-05 09:41:38,2012-08-05 00:41:38,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.54217,-131.3662,14.4,329.9
2012-08-05 09:42:38,2012-08-05 00:42:38,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.54549,-131.3701,14.3,329.5
2012-08-05 09:43:38,2012-08-05 00:43:38,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.5489,-131.374,14.3,329.5
2012-08-05 09:44:02,2012-08-05 00:44:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.55017,-131.3755,14.3,329.5
2012-08-05 09:45:33,2012-08-05 00:45:33,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.55526,-131.3813,14.1,330.0
2012-08-05 09:46:15,2012-08-05 00:46:15,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.55759,-131.384,14.1,330.0
2012-08-05 09:47:02,2012-08-05 00:47:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.56025,-131.3871,14.2,330.0
2012-08-05 09:48:09,2012-08-05 00:48:09,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.56403,-131.3913,14.3,330.8
2012-08-05 09:49:08,2012-08-05 00:49:08,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.56736,-131.3949,14.3,331.6
2012-08-05 09:50:02,2012-08-05 00:50:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.57043,-131.3982,14.3,331.6
2012-08-05 09:51:14,2012-08-05 00:51:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.57445,-131.4025,14.2,332.8
2012-08-05 09:52:14,2012-08-05 00:52:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.5779,-131.4061,14.1,332.5
2012-08-05 09:53:21,2012-08-05 00:53:21,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.58162,-131.41,14.0,332.9
2012-08-05 09:54:02,2012-08-05 00:54:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.58392,-131.4125,14.0,332.9
2012-08-05 09:55:14,2012-08-05 00:55:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.58804,-131.4168,14.0,332.9
2012-08-05 09:56:27,2012-08-05 00:56:27,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.59205,-131.4214,14.0,328.9
2012-08-05 09:57:02,2012-08-05 00:57:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.59393,-131.4236,13.9,328.6
2012-08-05 09:58:14,2012-08-05 00:58:14,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.59779,-131.4285,13.9,327.6
2012-08-05 09:59:15,2012-08-05 00:59:15,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.60089,-131.4324,13.9,327.2
2012-08-05 10:00:20,2012-08-05 01:00:20,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.60434,-131.4369,13.9,326.8
2012-08-05 10:01:07,2012-08-05 01:01:07,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.60684,-131.4402,14.0,326.7
2012-08-05 10:02:02,2012-08-05 01:02:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.60967,-131.4438,13.6,327.4
2012-08-05 10:03:03,2012-08-05 01:03:03,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.61282,-131.4479,13.8,327.7
2012-08-05 10:04:02,2012-08-05 01:04:02,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.61594,-131.4519,13.7,327.3
2012-08-05 10:05:19,2012-08-05 01:05:19,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.6199,-131.457,13.7,327.3
2012-08-05 10:06:48,2012-08-05 01:06:48,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.62445,-131.4629,12.9,327.0
2012-08-05 10:07:29,2012-08-05 01:07:29,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.62652,-131.4657,12.6,327.1
2012-08-05 10:08:08,2012-08-05 01:08:08,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.62848,-131.4682,13.0,327.8
2012-08-05 10:11:19,2012-08-05 01:11:19,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.63801,-131.4808,12.4,327.7
2012-08-05 10:12:19,2012-08-05 01:12:19,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.64097,-131.4847,12.9,326.5
2012-08-05 10:13:19,2012-08-05 01:13:19,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.64402,-131.4886,12.7,327.7
2012-08-05 10:14:49,2012-08-05 01:14:49,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.64882,-131.4942,13.5,330.0
2012-08-05 10:15:09,2012-08-05 01:15:09,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.64983,-131.4954,13.6,329.5
2012-08-05 10:16:47,2012-08-05 01:16:47,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.65507,-131.5015,14.1,326.0
2012-08-05 10:17:10,2012-08-05 01:17:10,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.65631,-131.5029,14.1,327.0
2012-08-05 10:19:16,2012-08-05 01:19:16,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.66324,-131.5108,14.0,327.0
2012-08-05 10:20:46,2012-08-05 01:20:46,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.66805,-131.5164,14.0,326.0
2012-08-05 10:21:17,2012-08-05 01:21:17,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.66973,-131.5183,14.0,327.0
2012-08-05 10:22:35,2012-08-05 01:22:35,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.67398,-131.5231,14.1,326.0
2012-08-05 10:23:35,2012-08-05 01:23:35,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.67725,-131.5268,14.2,326.0
2012-08-05 10:24:17,2012-08-05 01:24:17,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.67951,-131.5295,14.2,326.0
2012-08-05 10:25:11,2012-08-05 01:25:11,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.68244,-131.5329,14.0,327.0
2012-08-05 10:26:00,2012-08-05 01:26:00,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.68505,-131.5359,14.3,327.0
2012-08-05 10:27:28,2012-08-05 01:27:28,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.68987,-131.5414,14.0,327.0
2012-08-05 10:28:00,2012-08-05 01:28:00,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.69155,-131.5433,14.0,326.0
2012-08-05 10:29:05,2012-08-05 01:29:05,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.69519,-131.5474,13.9,327.0
2012-08-05 10:30:46,2012-08-05 01:30:46,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.70065,-131.5536,14.3,326.0
2012-08-05 10:31:35,2012-08-05 01:31:35,311319000,9195195,C6SE7,RADIANCE OF THE SEAS,54.7033,-131.5567,14.1,326.0
