bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-08-18 12:00:04,2012-08-18 03:00:04,244370000,9188037,PBAD,AMSTERDAM,60.47211,-151.6324,13.3,182.9
2012-08-18 12:01:03,2012-08-18 03:01:03,244370000,9188037,PBAD,AMSTERDAM,60.46844,-151.6327,13.2,182.0
2012-08-18 12:02:04,2012-08-18 03:02:04,244370000,9188037,PBAD,AMSTERDAM,60.46482,-151.6331,13.0,183.1
2012-08-18 12:03:04,2012-08-18 03:03:04,244370000,9188037,PBAD,AMSTERDAM,60.46127,-151.6335,13.0,181.9
2012-08-18 12:04:04,2012-08-18 03:04:04,244370000,9188037,PBAD,AMSTERDAM,60.45761,-151.6337,13.1,182.0
2012-08-18 12:05:03,2012-08-18 03:05:03,244370000,9188037,PBAD,AMSTERDAM,60.454,-151.6341,13.1,183.0
2012-08-18 12:06:03,2012-08-18 03:06:03,244370000,9188037,PBAD,AMSTERDAM,60.45039,-151.6345,13.0,182.0
2012-08-18 12:07:03,2012-08-18 03:07:03,244370000,9188037,PBAD,AMSTERDAM,60.44685,-151.6348,12.9,182.0
2012-08-18 12:08:03,2012-08-18 03:08:03,244370000,9188037,PBAD,AMSTERDAM,60.44327,-151.635,12.8,183.0
2012-08-18 12:09:03,2012-08-18 03:09:03,244370000,9188037,PBAD,AMSTERDAM,60.43976,-151.6354,12.7,183.9
2012-08-18 12:10:03,2012-08-18 03:10:03,244370000,9188037,PBAD,AMSTERDAM,60.43628,-151.6361,12.5,187.2
2012-08-18 12:11:03,2012-08-18 03:11:03,244370000,9188037,PBAD,AMSTERDAM,60.43289,-151.6373,12.5,191.1
2012-08-18 12:12:04,2012-08-18 03:12:04,244370000,9188037,PBAD,AMSTERDAM,60.42949,-151.639,12.4,196.0
2012-08-18 12:13:04,2012-08-18 03:13:04,244370000,9188037,PBAD,AMSTERDAM,60.42617,-151.641,12.4,197.0
2012-08-18 12:14:05,2012-08-18 03:14:05,244370000,9188037,PBAD,AMSTERDAM,60.42281,-151.6429,12.4,196.1
