bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-06-04 07:03:57,2012-06-03 22:03:57,244128000,9226891,PINX,WESTERDAM,54.67831,-133.946,19.3,345.7
2012-06-04 07:06:51,2012-06-03 22:06:51,244128000,9226891,PINX,WESTERDAM,54.69342,-133.9531,19.6,344.7
2012-06-04 07:07:03,2012-06-03 22:07:03,244128000,9226891,PINX,WESTERDAM,54.69446,-133.9536,19.5,344.3
2012-06-04 07:09:21,2012-06-03 22:09:21,244128000,9226891,PINX,WESTERDAM,54.70641,-133.9594,19.5,344.1
2012-06-04 07:10:03,2012-06-03 22:10:03,244128000,9226891,PINX,WESTERDAM,54.70998,-133.9611,19.5,345.4
2012-06-04 07:12:33,2012-06-03 22:12:33,244128000,9226891,PINX,WESTERDAM,54.72321,-133.9671,19.7,344.7
2012-06-04 07:13:15,2012-06-03 22:13:15,244128000,9226891,PINX,WESTERDAM,54.72691,-133.9689,19.7,344.7
2012-06-04 07:14:09,2012-06-03 22:14:09,244128000,9226891,PINX,WESTERDAM,54.73162,-133.9713,19.8,343.7
2012-06-04 07:15:15,2012-06-03 22:15:15,244128000,9226891,PINX,WESTERDAM,54.73748,-133.9743,19.7,343.4
2012-06-04 07:16:27,2012-06-03 22:16:27,244128000,9226891,PINX,WESTERDAM,54.74369,-133.9776,19.8,343.1
2012-06-04 07:18:27,2012-06-03 22:18:27,244128000,9226891,PINX,WESTERDAM,54.75426,-133.9829,19.9,343.7
2012-06-04 07:20:03,2012-06-03 22:20:03,244128000,9226891,PINX,WESTERDAM,54.76282,-133.9873,19.9,343.4
2012-06-04 07:21:32,2012-06-03 22:21:32,244128000,9226891,PINX,WESTERDAM,54.77063,-133.9913,20.0,343.7
2012-06-04 07:23:03,2012-06-03 22:23:03,244128000,9226891,PINX,WESTERDAM,54.77868,-133.9955,19.9,342.4
2012-06-04 07:25:02,2012-06-03 22:25:02,244128000,9226891,PINX,WESTERDAM,54.78925,-134.001,20.1,343.4
2012-06-04 07:26:27,2012-06-03 22:26:27,244128000,9226891,PINX,WESTERDAM,54.7968,-134.0049,19.9,344.0
2012-06-04 07:27:21,2012-06-03 22:27:21,244128000,9226891,PINX,WESTERDAM,54.80168,-134.0074,19.9,344.0
2012-06-04 07:28:15,2012-06-03 22:28:15,244128000,9226891,PINX,WESTERDAM,54.80641,-134.0098,20.1,343.7
