bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-08-04 04:00:09,2012-08-03 19:00:09,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.28318,-123.8683,22.7,282.7
2012-08-04 04:01:03,2012-08-03 19:01:03,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.28436,-123.8766,22.6,282.1
2012-08-04 04:02:08,2012-08-03 19:02:08,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.2858,-123.8868,22.7,281.9
2012-08-04 04:03:05,2012-08-03 19:03:05,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.28699,-123.8953,22.8,281.5
2012-08-04 04:04:39,2012-08-03 19:04:39,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.28902,-123.91,22.7,280.8
2012-08-04 04:05:15,2012-08-03 19:05:15,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.28974,-123.9156,22.6,281.2
2012-08-04 04:06:05,2012-08-03 19:06:05,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.29076,-123.9231,22.5,281.5
2012-08-04 04:07:04,2012-08-03 19:07:04,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.29198,-123.9322,22.4,281.3
2012-08-04 04:08:04,2012-08-03 19:08:04,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.29328,-123.9412,22.3,283.1
2012-08-04 04:09:16,2012-08-03 19:09:16,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.29523,-123.9521,22.2,286.5
2012-08-04 04:10:10,2012-08-03 19:10:10,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.29691,-123.9599,22.2,288.8
2012-08-04 04:11:11,2012-08-03 19:11:11,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.29926,-123.9695,22.1,292.0
2012-08-04 04:12:10,2012-08-03 19:12:10,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.30119,-123.9771,22.0,290.6
2012-08-04 04:13:10,2012-08-03 19:13:10,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.30328,-123.9858,22.1,290.1
2012-08-04 04:14:33,2012-08-03 19:14:33,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.30618,-123.9979,22.0,290.4
2012-08-04 04:15:04,2012-08-03 19:15:04,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.30724,-124.0022,22.0,290.4
2012-08-04 04:16:28,2012-08-03 19:16:28,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.31041,-124.0151,22.0,289.9
2012-08-04 04:17:04,2012-08-03 19:17:04,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.31145,-124.0194,22.0,290.2
2012-08-04 04:18:11,2012-08-03 19:18:11,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.31408,-124.0299,21.9,290.6
2012-08-04 04:19:10,2012-08-03 19:19:10,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.31594,-124.0375,22.0,290.2
2012-08-04 04:20:04,2012-08-03 19:20:04,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.31785,-124.0452,21.9,290.2
2012-08-04 04:21:05,2012-08-03 19:21:05,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.32013,-124.0546,21.8,290.3
2012-08-04 04:22:15,2012-08-03 19:22:15,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.32244,-124.064,21.9,290.1
2012-08-04 04:23:11,2012-08-03 19:23:11,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.3245,-124.0727,22.0,289.7
2012-08-04 04:24:15,2012-08-03 19:24:15,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.32655,-124.0813,22.1,289.7
2012-08-04 04:25:05,2012-08-03 19:25:05,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.32841,-124.0892,22.2,289.5
2012-08-04 04:26:03,2012-08-03 19:26:03,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.33025,-124.097,22.3,289.3
2012-08-04 04:27:16,2012-08-03 19:27:16,311805000,9116864,C6UA2,RHAPSODY OF THE SEAS,48.33273,-124.1077,22.3,289.0
