bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-09-23 06:05:01,2012-09-22 21:05:01,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,50.12257,-125.3449,13.0,312.6
2012-09-23 06:06:33,2012-09-22 21:06:33,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,50.12712,-125.3497,13.3,332.3
2012-09-23 23:31:15,2012-09-23 14:31:15,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.71164,-130.9035,21.3,349.5
2012-09-23 23:32:27,2012-09-23 14:32:27,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.71856,-130.9059,21.2,348.7
2012-09-23 23:51:03,2012-09-23 14:51:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.82601,-130.9405,21.0,350.0
2012-09-24 00:01:38,2012-09-23 15:01:38,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.88639,-130.9596,20.8,349.1
2012-09-24 00:04:09,2012-09-23 15:04:09,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.9006,-130.9643,20.9,348.7
2012-09-24 00:05:21,2012-09-23 15:05:21,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.9074,-130.9665,21.0,349.2
2012-09-24 00:09:27,2012-09-23 15:09:27,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.93099,-130.9745,21.1,349.2
2012-09-24 00:10:33,2012-09-23 15:10:33,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.93724,-130.9767,21.0,349.0
2012-09-24 00:13:56,2012-09-23 15:13:56,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.9565,-130.9832,20.9,348.4
2012-09-24 00:15:38,2012-09-23 15:15:38,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.96621,-130.9864,20.9,349.2
2012-09-24 00:17:32,2012-09-23 15:17:32,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.97702,-130.99,21.0,349.2
2012-09-24 00:18:32,2012-09-23 15:18:32,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.98278,-130.9919,20.9,348.7
2012-09-24 00:19:09,2012-09-23 15:19:09,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.98618,-130.993,20.9,349.0
2012-09-24 00:20:02,2012-09-23 15:20:02,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.99126,-130.9947,20.9,349.0
2012-09-24 00:21:02,2012-09-23 15:21:02,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,53.997,-130.9967,20.8,349.0
2012-09-24 00:22:21,2012-09-23 15:22:21,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.00441,-130.9991,20.8,349.0
2012-09-24 00:23:03,2012-09-23 15:23:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.00826,-131.0004,20.8,349.0
2012-09-24 00:24:27,2012-09-23 15:24:27,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.01634,-131.0031,20.8,349.2
2012-09-24 00:25:03,2012-09-23 15:25:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.01964,-131.0042,20.8,348.7
2012-09-24 00:26:39,2012-09-23 15:26:39,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.02879,-131.0064,20.7,353.0
2012-09-24 00:27:21,2012-09-23 15:27:21,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.03276,-131.0072,20.8,351.4
2012-09-24 00:28:08,2012-09-23 15:28:08,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.0373,-131.0082,20.8,353.2
2012-09-24 00:29:03,2012-09-23 15:29:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.04253,-131.0093,20.8,353.0
2012-09-24 00:30:03,2012-09-23 15:30:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.04823,-131.0105,20.8,352.7
2012-09-24 00:31:38,2012-09-23 15:31:38,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.05735,-131.0124,20.8,353.0
2012-09-24 00:32:09,2012-09-23 15:32:09,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.0603,-131.013,20.8,352.7
2012-09-24 00:33:33,2012-09-23 15:33:33,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.06828,-131.0146,20.9,353.2
2012-09-24 00:35:03,2012-09-23 15:35:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.07682,-131.0164,20.8,353.2
2012-09-24 00:36:09,2012-09-23 15:36:09,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.08319,-131.0177,20.8,352.7
2012-09-24 00:37:14,2012-09-23 15:37:14,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.08939,-131.0189,20.9,353.0
2012-09-24 00:38:09,2012-09-23 15:38:09,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.09462,-131.02,20.8,353.0
2012-09-24 00:39:03,2012-09-23 15:39:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.09985,-131.0211,20.9,353.0
2012-09-24 00:40:08,2012-09-23 15:40:08,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.10616,-131.0223,20.9,353.2
2012-09-24 00:41:03,2012-09-23 15:41:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.11141,-131.0234,20.9,353.0
2012-09-24 00:42:03,2012-09-23 15:42:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.11715,-131.0245,20.9,354.0
2012-09-24 00:43:15,2012-09-23 15:43:15,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.12401,-131.0258,20.8,353.8
2012-09-24 00:44:03,2012-09-23 15:44:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.12867,-131.0267,20.8,353.8
2012-09-24 00:45:03,2012-09-23 15:45:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.13439,-131.0278,20.9,353.2
2012-09-24 00:46:03,2012-09-23 15:46:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.14014,-131.0289,21.0,353.8
2012-09-24 00:47:27,2012-09-23 15:47:27,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.14821,-131.0304,21.0,353.8
2012-09-24 00:48:03,2012-09-23 15:48:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.15177,-131.031,21.0,354.3
2012-09-24 00:49:03,2012-09-23 15:49:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.15756,-131.0322,21.2,353.8
2012-09-24 00:50:15,2012-09-23 15:50:15,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.16458,-131.0334,21.3,354.0
2012-09-24 00:51:15,2012-09-23 15:51:15,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.17042,-131.0344,21.3,353.8
2012-09-24 00:52:03,2012-09-23 15:52:03,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.17519,-131.0353,21.3,354.3
2012-09-24 00:53:15,2012-09-23 15:53:15,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.18221,-131.0364,21.3,354.0
2012-09-24 00:54:20,2012-09-23 15:54:20,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.18858,-131.0375,21.0,354.9
2012-09-24 00:55:15,2012-09-23 15:55:15,310405000,9228186,ZCDG7,SAPPHIRE PRINCESS,54.19382,-131.0383,20.6,354.6
