bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-07-25 08:48:00,2012-07-24 23:48:00,310465000,9150913,ZCBU3,SEA PRINCESS,53.94419,-131.0772,16.6,7.5
2012-07-25 08:51:25,2012-07-24 23:51:25,310465000,9150913,ZCBU3,SEA PRINCESS,53.95978,-131.0743,16.6,6.5
2012-07-25 08:53:25,2012-07-24 23:53:25,310465000,9150913,ZCBU3,SEA PRINCESS,53.96883,-131.0725,16.6,7.1
2012-07-25 08:57:25,2012-07-24 23:57:25,310465000,9150913,ZCBU3,SEA PRINCESS,53.98723,-131.0687,16.8,7.7
2012-07-25 09:00:37,2012-07-25 00:00:37,310465000,9150913,ZCBU3,SEA PRINCESS,54.00192,-131.0656,16.8,7.4
2012-07-25 09:02:25,2012-07-25 00:02:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.01024,-131.0639,16.8,7.4
2012-07-25 09:08:13,2012-07-25 00:08:13,310465000,9150913,ZCBU3,SEA PRINCESS,54.03706,-131.0583,16.8,6.4
2012-07-25 09:10:13,2012-07-25 00:10:13,310465000,9150913,ZCBU3,SEA PRINCESS,54.04624,-131.0566,16.9,6.1
2012-07-25 09:15:14,2012-07-25 00:15:14,310465000,9150913,ZCBU3,SEA PRINCESS,54.06955,-131.0517,16.9,6.7
2012-07-25 09:16:43,2012-07-25 00:16:43,310465000,9150913,ZCBU3,SEA PRINCESS,54.07662,-131.0501,16.9,7.1
2012-07-25 09:19:25,2012-07-25 00:19:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.08913,-131.0474,16.9,7.1
2012-07-25 09:23:01,2012-07-25 00:23:01,310465000,9150913,ZCBU3,SEA PRINCESS,54.10574,-131.0439,16.6,7.2
2012-07-25 09:24:43,2012-07-25 00:24:43,310465000,9150913,ZCBU3,SEA PRINCESS,54.11354,-131.0423,16.6,6.9
2012-07-25 09:26:13,2012-07-25 00:26:13,310465000,9150913,ZCBU3,SEA PRINCESS,54.12042,-131.041,16.6,6.2
2012-07-25 09:29:01,2012-07-25 00:29:01,310465000,9150913,ZCBU3,SEA PRINCESS,54.13316,-131.0386,16.5,5.6
2012-07-25 09:30:01,2012-07-25 00:30:01,310465000,9150913,ZCBU3,SEA PRINCESS,54.13767,-131.0377,16.5,6.9
2012-07-25 09:31:19,2012-07-25 00:31:19,310465000,9150913,ZCBU3,SEA PRINCESS,54.14367,-131.0365,16.6,6.9
2012-07-25 09:33:25,2012-07-25 00:33:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.15322,-131.0351,16.2,0.4
2012-07-25 09:36:37,2012-07-25 00:36:37,310465000,9150913,ZCBU3,SEA PRINCESS,54.16735,-131.0375,16.0,352.4
2012-07-25 09:42:02,2012-07-25 00:42:02,310465000,9150913,ZCBU3,SEA PRINCESS,54.19092,-131.043,15.7,353.1
2012-07-25 09:44:31,2012-07-25 00:44:31,310465000,9150913,ZCBU3,SEA PRINCESS,54.20165,-131.0451,15.6,353.5
2012-07-25 09:45:02,2012-07-25 00:45:02,310465000,9150913,ZCBU3,SEA PRINCESS,54.2038,-131.0455,15.6,353.5
2012-07-25 09:47:07,2012-07-25 00:47:07,310465000,9150913,ZCBU3,SEA PRINCESS,54.21281,-131.0475,15.5,352.5
2012-07-25 09:48:25,2012-07-25 00:48:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.21833,-131.0488,15.5,351.8
2012-07-25 09:49:25,2012-07-25 00:49:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.22256,-131.0498,15.4,351.4
2012-07-25 09:50:07,2012-07-25 00:50:07,310465000,9150913,ZCBU3,SEA PRINCESS,54.22553,-131.0506,15.4,352.0
2012-07-25 09:51:07,2012-07-25 00:51:07,310465000,9150913,ZCBU3,SEA PRINCESS,54.22986,-131.0515,15.5,353.8
2012-07-25 09:52:13,2012-07-25 00:52:13,310465000,9150913,ZCBU3,SEA PRINCESS,54.23446,-131.0525,15.4,352.4
2012-07-25 09:53:01,2012-07-25 00:53:01,310465000,9150913,ZCBU3,SEA PRINCESS,54.23786,-131.0532,15.5,354.1
2012-07-25 09:54:37,2012-07-25 00:54:37,310465000,9150913,ZCBU3,SEA PRINCESS,54.24463,-131.0548,15.5,351.1
2012-07-25 09:55:14,2012-07-25 00:55:14,310465000,9150913,ZCBU3,SEA PRINCESS,54.24719,-131.0555,15.7,350.4
2012-07-25 09:56:37,2012-07-25 00:56:37,310465000,9150913,ZCBU3,SEA PRINCESS,54.25323,-131.0573,16.2,350.3
2012-07-25 09:57:37,2012-07-25 00:57:37,310465000,9150913,ZCBU3,SEA PRINCESS,54.2578,-131.0587,16.6,349.8
2012-07-25 09:58:01,2012-07-25 00:58:01,310465000,9150913,ZCBU3,SEA PRINCESS,54.25961,-131.0592,16.7,350.1
2012-07-25 09:59:32,2012-07-25 00:59:32,310465000,9150913,ZCBU3,SEA PRINCESS,54.26666,-131.0614,17.0,350.0
2012-07-25 10:00:25,2012-07-25 01:00:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.27076,-131.0627,17.1,348.3
2012-07-25 10:01:07,2012-07-25 01:01:07,310465000,9150913,ZCBU3,SEA PRINCESS,54.27405,-131.0638,17.3,348.9
2012-07-25 10:02:25,2012-07-25 01:02:25,310465000,9150913,ZCBU3,SEA PRINCESS,54.28043,-131.0656,17.8,351.1
