bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-08-12 06:01:12,2012-08-11 21:01:12,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76498,-148.0273,17.5,99.0
2012-08-12 06:02:00,2012-08-11 21:02:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.7644,-148.0195,17.5,99.0
2012-08-12 06:03:00,2012-08-11 21:03:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76369,-148.0099,17.5,99.0
2012-08-12 06:04:00,2012-08-11 21:04:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76293,-147.9999,17.5,99.0
2012-08-12 06:05:06,2012-08-11 21:05:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76209,-147.989,17.6,99.6
2012-08-12 06:06:12,2012-08-11 21:06:12,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76114,-147.9783,17.6,99.6
2012-08-12 06:07:00,2012-08-11 21:07:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76041,-147.9705,17.6,101.0
2012-08-12 06:08:12,2012-08-11 21:08:12,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75909,-147.9587,17.6,105.3
2012-08-12 06:09:12,2012-08-11 21:09:12,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75753,-147.9495,17.6,111.3
2012-08-12 06:10:00,2012-08-11 21:10:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75593,-147.9422,17.6,114.7
2012-08-12 06:11:00,2012-08-11 21:11:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.7536,-147.9335,17.6,120.0
2012-08-12 06:12:12,2012-08-11 21:12:12,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75057,-147.9233,17.6,121.0
2012-08-12 06:13:00,2012-08-11 21:13:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74852,-147.9165,17.6,121.6
2012-08-12 06:14:00,2012-08-11 21:14:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74596,-147.908,17.6,122.0
2012-08-12 06:15:00,2012-08-11 21:15:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74338,-147.8994,17.5,122.0
2012-08-12 06:16:01,2012-08-11 21:16:01,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74088,-147.8911,17.5,120.6
2012-08-12 06:17:00,2012-08-11 21:17:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.7383,-147.8826,17.5,121.6
2012-08-12 06:18:06,2012-08-11 21:18:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.7356,-147.8736,17.5,121.0
2012-08-12 06:19:00,2012-08-11 21:19:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73327,-147.8658,17.5,120.6
2012-08-12 06:20:06,2012-08-11 21:20:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73044,-147.8564,17.5,121.6
2012-08-12 06:21:00,2012-08-11 21:21:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72837,-147.8488,17.4,118.3
2012-08-12 06:22:00,2012-08-11 21:22:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72638,-147.8398,17.4,113.3
2012-08-12 06:23:06,2012-08-11 21:23:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72467,-147.8298,17.3,106.9
2012-08-12 06:24:00,2012-08-11 21:24:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72358,-147.8211,17.3,102.6
2012-08-12 06:25:00,2012-08-11 21:25:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72279,-147.8114,17.3,97.9
2012-08-12 06:26:11,2012-08-11 21:26:11,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72245,-147.7999,17.3,90.9
2012-08-12 06:27:00,2012-08-11 21:27:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72258,-147.7919,17.2,87.3
2012-08-12 06:28:06,2012-08-11 21:28:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72319,-147.7815,17.2,80.9
2012-08-12 06:29:06,2012-08-11 21:29:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72423,-147.7718,17.2,76.6
2012-08-12 06:30:00,2012-08-11 21:30:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72541,-147.7632,17.3,74.0
2012-08-12 06:31:00,2012-08-11 21:31:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72672,-147.754,17.3,73.6
2012-08-12 06:32:00,2012-08-11 21:32:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72807,-147.7446,17.4,73.6
2012-08-12 06:33:00,2012-08-11 21:33:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.72942,-147.7351,17.4,73.6
2012-08-12 06:34:00,2012-08-11 21:34:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73078,-147.7257,17.4,72.6
2012-08-12 06:35:00,2012-08-11 21:35:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73217,-147.7161,17.4,73.6
2012-08-12 06:36:00,2012-08-11 21:36:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73348,-147.7069,17.4,73.6
2012-08-12 06:37:00,2012-08-11 21:37:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73482,-147.6974,17.3,73.6
2012-08-12 06:38:00,2012-08-11 21:38:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73614,-147.688,17.3,73.6
2012-08-12 06:39:00,2012-08-11 21:39:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73746,-147.6786,17.3,74.0
2012-08-12 06:40:00,2012-08-11 21:40:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.73878,-147.6693,17.2,74.0
2012-08-12 06:41:00,2012-08-11 21:41:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74008,-147.6599,17.2,74.0
2012-08-12 06:42:00,2012-08-11 21:42:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74137,-147.6506,17.2,74.0
2012-08-12 06:43:00,2012-08-11 21:43:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74264,-147.6414,17.1,73.6
2012-08-12 06:44:00,2012-08-11 21:44:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74395,-147.6319,17.1,74.0
2012-08-12 06:45:01,2012-08-11 21:45:01,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74524,-147.6226,17.0,74.0
2012-08-12 06:46:00,2012-08-11 21:46:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74647,-147.6135,17.0,74.6
2012-08-12 06:47:00,2012-08-11 21:47:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74777,-147.6041,17.0,74.0
2012-08-12 06:48:00,2012-08-11 21:48:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.74905,-147.5948,17.0,74.0
2012-08-12 06:49:00,2012-08-11 21:49:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75031,-147.5858,16.9,73.6
2012-08-12 06:50:06,2012-08-11 21:50:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75173,-147.5753,16.9,74.0
2012-08-12 06:51:07,2012-08-11 21:51:07,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75297,-147.5663,16.9,74.0
2012-08-12 06:52:06,2012-08-11 21:52:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75422,-147.5571,16.9,74.6
2012-08-12 06:53:00,2012-08-11 21:53:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75535,-147.5487,16.9,75.0
2012-08-12 06:54:06,2012-08-11 21:54:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75669,-147.5387,16.9,74.6
2012-08-12 06:55:00,2012-08-11 21:55:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75783,-147.5302,16.9,75.0
2012-08-12 06:56:00,2012-08-11 21:56:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.75909,-147.5212,16.9,74.0
2012-08-12 06:57:00,2012-08-11 21:57:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76035,-147.512,16.9,74.0
2012-08-12 06:58:00,2012-08-11 21:58:00,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.7616,-147.5027,16.9,74.0
2012-08-12 06:59:06,2012-08-11 21:59:06,310404000,9228198,ZCDF8,DIAMOND PRINCESS,60.76297,-147.4927,17.0,73.6
