bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-08-28 05:47:40,2012-08-27 21:47:40,244078000,8919245,PHSG,STATENDAM,53.63048,-131.0324,13.3,1.0
2012-08-28 06:04:11,2012-08-27 22:04:11,244078000,8919245,PHSG,STATENDAM,53.69119,-131.0306,13.4,1.0
2012-08-28 06:08:11,2012-08-27 22:08:11,244078000,8919245,PHSG,STATENDAM,53.70612,-131.0302,13.4,1.0
2012-08-28 06:15:51,2012-08-27 22:15:51,244078000,8919245,PHSG,STATENDAM,53.73421,-131.032,13.1,357.0
2012-08-28 06:16:40,2012-08-27 22:16:40,244078000,8919245,PHSG,STATENDAM,53.73709,-131.0322,13.0,357.0
2012-08-28 06:17:00,2012-08-27 22:17:00,244078000,8919245,PHSG,STATENDAM,53.73835,-131.0323,13.0,357.0
2012-08-28 06:20:01,2012-08-27 22:20:01,244078000,8919245,PHSG,STATENDAM,53.74922,-131.0331,13.2,357.0
2012-08-28 06:21:41,2012-08-27 22:21:41,244078000,8919245,PHSG,STATENDAM,53.7554,-131.0335,13.3,358.0
2012-08-28 06:22:41,2012-08-27 22:22:41,244078000,8919245,PHSG,STATENDAM,53.75906,-131.0338,13.3,358.0
2012-08-28 06:23:30,2012-08-27 22:23:30,244078000,8919245,PHSG,STATENDAM,53.76207,-131.034,13.2,358.0
2012-08-28 06:24:51,2012-08-27 22:24:51,244078000,8919245,PHSG,STATENDAM,53.76703,-131.0343,13.3,358.0
2012-08-28 06:25:31,2012-08-27 22:25:31,244078000,8919245,PHSG,STATENDAM,53.76941,-131.0344,13.3,358.0
2012-08-28 06:26:12,2012-08-27 22:26:12,244078000,8919245,PHSG,STATENDAM,53.77193,-131.0346,13.2,358.0
2012-08-28 06:27:11,2012-08-27 22:27:11,244078000,8919245,PHSG,STATENDAM,53.77559,-131.0348,13.3,358.0
2012-08-28 06:33:50,2012-08-27 22:33:50,244078000,8919245,PHSG,STATENDAM,53.80007,-131.0363,13.5,358.0
2012-08-28 06:34:30,2012-08-27 22:34:30,244078000,8919245,PHSG,STATENDAM,53.80257,-131.0364,13.5,358.0
2012-08-28 06:35:11,2012-08-27 22:35:11,244078000,8919245,PHSG,STATENDAM,53.80518,-131.0366,13.5,358.0
2012-08-28 06:36:40,2012-08-27 22:36:40,244078000,8919245,PHSG,STATENDAM,53.81068,-131.0367,13.5,1.0
2012-08-28 06:45:01,2012-08-27 22:45:01,244078000,8919245,PHSG,STATENDAM,53.84173,-131.0344,13.4,1.0
2012-08-28 06:46:01,2012-08-27 22:46:01,244078000,8919245,PHSG,STATENDAM,53.84545,-131.0342,13.5,2.0
2012-08-28 06:49:40,2012-08-27 22:49:40,244078000,8919245,PHSG,STATENDAM,53.85906,-131.0334,13.5,2.0
2012-08-28 06:50:22,2012-08-27 22:50:22,244078000,8919245,PHSG,STATENDAM,53.86163,-131.0333,13.5,2.0
2012-08-28 06:51:01,2012-08-27 22:51:01,244078000,8919245,PHSG,STATENDAM,53.86412,-131.0332,13.5,2.0
2012-08-28 06:52:01,2012-08-27 22:52:01,244078000,8919245,PHSG,STATENDAM,53.86792,-131.0331,13.5,1.0
2012-08-28 06:53:02,2012-08-27 22:53:02,244078000,8919245,PHSG,STATENDAM,53.87165,-131.0329,13.5,1.0
2012-08-28 06:54:01,2012-08-27 22:54:01,244078000,8919245,PHSG,STATENDAM,53.87532,-131.0327,13.4,1.0
2012-08-28 06:55:01,2012-08-27 22:55:01,244078000,8919245,PHSG,STATENDAM,53.87904,-131.0326,13.4,1.0
2012-08-28 06:56:00,2012-08-27 22:56:00,244078000,8919245,PHSG,STATENDAM,53.8827,-131.0325,13.4,1.0
2012-08-28 06:57:20,2012-08-27 22:57:20,244078000,8919245,PHSG,STATENDAM,53.88757,-131.0324,13.4,1.0
2012-08-28 06:58:00,2012-08-27 22:58:00,244078000,8919245,PHSG,STATENDAM,53.89012,-131.0323,13.4,1.0
2012-08-28 06:59:01,2012-08-27 22:59:01,244078000,8919245,PHSG,STATENDAM,53.89385,-131.0322,13.4,1.0
2012-08-28 07:00:00,2012-08-27 23:00:00,244078000,8919245,PHSG,STATENDAM,53.89756,-131.0321,13.5,1.0
2012-08-28 07:01:20,2012-08-27 23:01:20,244078000,8919245,PHSG,STATENDAM,53.90248,-131.032,13.5,1.0
2012-08-28 07:02:30,2012-08-27 23:02:30,244078000,8919245,PHSG,STATENDAM,53.90689,-131.0319,13.5,1.0
2012-08-28 07:03:00,2012-08-27 23:03:00,244078000,8919245,PHSG,STATENDAM,53.90876,-131.0319,13.5,1.0
