bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-06-18 02:14:03,2012-06-17 17:14:03,245304000,9221279,PBIG,ZUIDERDAM,54.35188,-131.094,19.4,286.2
2012-06-18 02:16:03,2012-06-17 17:16:03,245304000,9221279,PBIG,ZUIDERDAM,54.35484,-131.1116,19.4,286.2
2012-06-18 02:17:08,2012-06-17 17:17:08,245304000,9221279,PBIG,ZUIDERDAM,54.35649,-131.1214,19.3,286.2
2012-06-18 02:19:07,2012-06-17 17:19:07,245304000,9221279,PBIG,ZUIDERDAM,54.35958,-131.1392,19.2,285.6
2012-06-18 02:21:02,2012-06-17 17:21:02,245304000,9221279,PBIG,ZUIDERDAM,54.36245,-131.1557,19.2,285.9
2012-06-18 02:30:13,2012-06-17 17:30:13,245304000,9221279,PBIG,ZUIDERDAM,54.37585,-131.235,18.7,285.1
2012-06-18 02:34:44,2012-06-17 17:34:44,245304000,9221279,PBIG,ZUIDERDAM,54.38213,-131.2735,18.5,285.1
2012-06-18 02:35:25,2012-06-17 17:35:25,245304000,9221279,PBIG,ZUIDERDAM,54.38307,-131.2792,18.4,286.1
2012-06-18 02:51:12,2012-06-17 17:51:12,245304000,9221279,PBIG,ZUIDERDAM,54.40313,-131.414,18.5,283.3
2012-06-18 02:52:05,2012-06-17 17:52:05,245304000,9221279,PBIG,ZUIDERDAM,54.40386,-131.4193,18.4,283.3
2012-06-18 02:53:12,2012-06-17 17:53:12,245304000,9221279,PBIG,ZUIDERDAM,54.40548,-131.4311,18.5,283.0
2012-06-18 02:54:25,2012-06-17 17:54:25,245304000,9221279,PBIG,ZUIDERDAM,54.40698,-131.4416,18.6,284.2
2012-06-18 02:55:06,2012-06-17 17:55:06,245304000,9221279,PBIG,ZUIDERDAM,54.40781,-131.4473,18.7,283.3
2012-06-18 03:04:35,2012-06-17 18:04:35,245304000,9221279,PBIG,ZUIDERDAM,54.419,-131.5269,19.2,282.1
2012-06-18 03:09:59,2012-06-17 18:09:59,245304000,9221279,PBIG,ZUIDERDAM,54.42542,-131.5761,19.5,281.8
