bs_ts,ak_dt,mmsi,imo,call_sign,name,lat,lon,sog,cog
2012-07-24 02:13:44,2012-07-23 17:13:44,309653000,9342281,C6VG7,NORWEGIAN PEARL,53.98875,-131.2079,20.1,338.7
2012-07-24 02:24:44,2012-07-23 17:24:44,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.0465,-131.2455,20.5,338.9
2012-07-24 02:28:08,2012-07-23 17:28:08,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.06451,-131.2571,20.4,339.2
2012-07-24 02:33:44,2012-07-23 17:33:44,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.09418,-131.2772,20.6,337.7
2012-07-24 02:34:56,2012-07-23 17:34:56,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.10055,-131.2816,20.7,337.4
2012-07-24 02:35:32,2012-07-23 17:35:32,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.10373,-131.2838,20.7,337.2
2012-07-24 02:36:09,2012-07-23 17:36:09,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.10691,-131.286,20.7,337.9
2012-07-24 02:37:56,2012-07-23 17:37:56,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.11639,-131.2926,20.6,337.9
2012-07-24 02:39:08,2012-07-23 17:39:08,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.12276,-131.297,20.7,338.6
2012-07-24 02:40:08,2012-07-23 17:40:08,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.12822,-131.3006,20.8,339.2
2012-07-24 02:41:32,2012-07-23 17:41:32,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.13583,-131.3057,20.9,338.4
2012-07-24 02:42:08,2012-07-23 17:42:08,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.13888,-131.3078,20.9,338.0
2012-07-24 02:43:33,2012-07-23 17:43:33,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.14645,-131.3133,20.9,337.0
2012-07-24 02:46:03,2012-07-23 17:46:03,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.15988,-131.323,21.1,337.2
2012-07-24 02:49:09,2012-07-23 17:49:09,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.17671,-131.3351,21.4,337.4
2012-07-24 02:50:32,2012-07-23 17:50:32,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.18434,-131.3407,21.4,336.4
2012-07-24 02:51:44,2012-07-23 17:51:44,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.19091,-131.3455,21.5,336.4
2012-07-24 02:52:45,2012-07-23 17:52:45,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.19641,-131.3495,21.6,337.4
2012-07-24 02:53:45,2012-07-23 17:53:45,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.20189,-131.3535,21.6,336.1
2012-07-24 02:54:44,2012-07-23 17:54:44,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.20722,-131.3577,21.6,334.4
2012-07-24 02:56:56,2012-07-23 17:56:56,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.21919,-131.3677,21.7,334.4
2012-07-24 02:57:38,2012-07-23 17:57:38,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.22287,-131.3707,21.7,333.6
2012-07-24 02:58:03,2012-07-23 17:58:03,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.22508,-131.3727,21.6,331.9
2012-07-24 02:59:08,2012-07-23 17:59:08,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.23072,-131.3782,21.6,329.7
2012-07-24 03:00:02,2012-07-23 18:00:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.23546,-131.3829,21.6,330.7
2012-07-24 03:01:03,2012-07-23 18:01:03,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.24065,-131.388,21.6,330.9
2012-07-24 03:02:02,2012-07-23 18:02:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.24585,-131.393,21.6,329.5
2012-07-24 03:03:02,2012-07-23 18:03:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.25072,-131.3985,21.3,324.8
2012-07-24 03:04:27,2012-07-23 18:04:27,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.25707,-131.4076,20.9,316.6
2012-07-24 03:05:20,2012-07-23 18:05:20,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.26067,-131.4139,20.7,312.4
2012-07-24 03:06:02,2012-07-23 18:06:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.2632,-131.419,20.6,309.1
2012-07-24 03:07:02,2012-07-23 18:07:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.26666,-131.427,20.5,304.7
2012-07-24 03:08:15,2012-07-23 18:08:15,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.27017,-131.4369,20.4,298.5
2012-07-24 03:09:20,2012-07-23 18:09:20,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.27275,-131.4464,20.3,293.9
2012-07-24 03:10:02,2012-07-23 18:10:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.27435,-131.4526,20.2,293.6
2012-07-24 03:11:08,2012-07-23 18:11:08,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.27673,-131.4623,20.1,293.1
2012-07-24 03:12:03,2012-07-23 18:12:03,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.27861,-131.4702,20.0,291.2
2012-07-24 03:14:09,2012-07-23 18:14:09,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.28295,-131.4887,20.0,293.8
2012-07-24 03:15:02,2012-07-23 18:15:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.28508,-131.4964,20.1,294.8
2012-07-24 03:16:02,2012-07-23 18:16:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.28709,-131.5053,20.2,289.7
2012-07-24 03:17:09,2012-07-23 18:17:09,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.28931,-131.5151,20.2,291.5
2012-07-24 03:18:02,2012-07-23 18:18:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.29124,-131.5229,20.2,292.8
2012-07-24 03:19:02,2012-07-23 18:19:02,309653000,9342281,C6VG7,NORWEGIAN PEARL,54.2935,-131.5319,20.3,293.1
