date,boatName,portCode,ts_in,ts_out,portName,nextPort
2019-07-23,AMERICAN CONSTELLA,AS,2019-07-23 06:00:00,2019-07-23 22:00:00,AT SEA,AT SEA
2019-07-24,AMERICAN CONSTELLA,AS,2019-07-24 06:00:00,2019-07-24 22:00:00,AT SEA,AT SEA
2019-07-25,AMERICAN CONSTELLA,AS,2019-07-25 06:00:00,2019-07-25 22:00:00,AT SEA,AT SEA
2019-07-26,AMERICAN CONSTELLA,AS,2019-07-26 06:00:00,2019-07-26 22:00:00,AT SEA,AT SEA
2019-07-27,AMERICAN CONSTELLA,AS,2019-07-27 06:00:00,2019-07-27 22:00:00,AT SEA,SKAGWAY
2019-07-28,AMERICAN CONSTELLA,SKG,2019-07-28 05:00:00,unknown,SKAGWAY,SKAGWAY
2019-07-29,AMERICAN CONSTELLA,SKG,unknown,2019-07-29 05:00:00,SKAGWAY,AT SEA
2019-07-30,AMERICAN CONSTELLA,AS,2019-07-30 06:00:00,2019-07-30 22:00:00,AT SEA,AT SEA
2019-07-31,AMERICAN CONSTELLA,AS,2019-07-31 06:00:00,2019-07-31 22:00:00,AT SEA,AT SEA
2019-08-01,AMERICAN CONSTELLA,AS,2019-08-01 06:00:00,2019-08-01 22:00:00,AT SEA,AT SEA
2019-08-02,AMERICAN CONSTELLA,AS,2019-08-02 06:00:00,2019-08-02 22:00:00,AT SEA,AT SEA
2019-08-03,AMERICAN CONSTELLA,AS,2019-08-03 06:00:00,2019-08-03 22:00:00,AT SEA,AT SEA
2019-08-04,AMERICAN CONSTELLA,AS,2019-08-04 06:00:00,2019-08-04 22:00:00,AT SEA,SKAGWAY
2019-08-05,AMERICAN CONSTELLA,SKG,2019-08-05 08:30:00,2019-08-05 17:30:00,SKAGWAY,AT SEA
2019-08-06,AMERICAN CONSTELLA,AS,2019-08-06 06:00:00,2019-08-06 22:00:00,AT SEA,AT SEA
2019-08-07,AMERICAN CONSTELLA,AS,2019-08-07 06:00:00,2019-08-07 22:00:00,AT SEA,AT SEA
2019-08-08,AMERICAN CONSTELLA,AS,2019-08-08 06:00:00,2019-08-08 22:00:00,AT SEA,AT SEA
2019-08-09,AMERICAN CONSTELLA,AS,2019-08-09 06:00:00,2019-08-09 22:00:00,AT SEA,AT SEA
2019-08-10,AMERICAN CONSTELLA,AS,2019-08-10 06:00:00,2019-08-10 22:00:00,AT SEA,SKAGWAY
2019-08-11,AMERICAN CONSTELLA,SKG,2019-08-11 05:00:00,unknown,SKAGWAY,SKAGWAY
2019-08-12,AMERICAN CONSTELLA,SKG,unknown,2019-08-12 05:00:00,SKAGWAY,AT SEA
2019-08-13,AMERICAN CONSTELLA,AS,2019-08-13 06:00:00,2019-08-13 22:00:00,AT SEA,AT SEA
2019-08-14,AMERICAN CONSTELLA,AS,2019-08-14 06:00:00,2019-08-14 22:00:00,AT SEA,AT SEA
2019-08-15,AMERICAN CONSTELLA,AS,2019-08-15 06:00:00,2019-08-15 22:00:00,AT SEA,AT SEA
2019-08-16,AMERICAN CONSTELLA,AS,2019-08-16 06:00:00,2019-08-16 22:00:00,AT SEA,AT SEA
2019-08-17,AMERICAN CONSTELLA,AS,2019-08-17 06:00:00,2019-08-17 22:00:00,AT SEA,SKAGWAY
2019-08-18,AMERICAN CONSTELLA,SKG,2019-08-18 05:00:00,unknown,SKAGWAY,SKAGWAY
2019-08-19,AMERICAN CONSTELLA,SKG,unknown,2019-08-19 05:00:00,SKAGWAY,AT SEA
2019-08-20,AMERICAN CONSTELLA,AS,2019-08-20 06:00:00,2019-08-20 22:00:00,AT SEA,AT SEA
2019-08-21,AMERICAN CONSTELLA,AS,2019-08-21 06:00:00,2019-08-21 22:00:00,AT SEA,AT SEA
2019-08-22,AMERICAN CONSTELLA,AS,2019-08-22 06:00:00,2019-08-22 22:00:00,AT SEA,AT SEA
2019-08-23,AMERICAN CONSTELLA,AS,2019-08-23 06:00:00,2019-08-23 22:00:00,AT SEA,AT SEA
2019-08-24,AMERICAN CONSTELLA,AS,2019-08-24 06:00:00,2019-08-24 22:00:00,AT SEA,SKAGWAY
2019-08-25,AMERICAN CONSTELLA,SKG,2019-08-25 05:00:00,unknown,SKAGWAY,SKAGWAY
2019-08-26,AMERICAN CONSTELLA,SKG,unknown,2019-08-26 05:00:00,SKAGWAY,AT SEA
2019-08-27,AMERICAN CONSTELLA,AS,2019-08-27 06:00:00,2019-08-27 22:00:00,AT SEA,AT SEA
2019-08-28,AMERICAN CONSTELLA,AS,2019-08-28 06:00:00,2019-08-28 22:00:00,AT SEA,AT SEA
2019-08-29,AMERICAN CONSTELLA,AS,2019-08-29 06:00:00,2019-08-29 22:00:00,AT SEA,AT SEA
2019-08-30,AMERICAN CONSTELLA,AS,2019-08-30 06:00:00,2019-08-30 22:00:00,AT SEA,AT SEA
2019-08-31,AMERICAN CONSTELLA,AS,2019-08-31 06:00:00,2019-08-31 22:00:00,AT SEA,SKAGWAY
2019-09-01,AMERICAN CONSTELLA,SKG,2019-09-01 05:00:00,unknown,SKAGWAY,SKAGWAY
2019-09-02,AMERICAN CONSTELLA,SKG,unknown,2019-09-02 05:00:00,SKAGWAY,AT SEA
2019-09-03,AMERICAN CONSTELLA,AS,2019-09-03 06:00:00,2019-09-03 22:00:00,AT SEA,AT SEA
2019-09-04,AMERICAN CONSTELLA,AS,2019-09-04 06:00:00,2019-09-04 22:00:00,AT SEA,AT SEA
2019-09-05,AMERICAN CONSTELLA,AS,2019-09-05 06:00:00,2019-09-05 22:00:00,AT SEA,AT SEA
2019-09-06,AMERICAN CONSTELLA,AS,2019-09-06 06:00:00,2019-09-06 22:00:00,AT SEA,AT SEA
2019-09-07,AMERICAN CONSTELLA,AS,2019-09-07 06:00:00,2019-09-07 22:00:00,AT SEA,SKAGWAY
2019-09-08,AMERICAN CONSTELLA,SKG,2019-09-08 05:00:00,unknown,SKAGWAY,SKAGWAY
2019-09-09,AMERICAN CONSTELLA,SKG,unknown,2019-09-09 05:00:00,SKAGWAY,
2019-05-30,AMSTERDAM,SFO,2019-05-30 08:00:00,2019-05-30 17:00:00,SAN FRANCISCO,AT SEA
2019-05-31,AMSTERDAM,AS,2019-05-31 06:00:00,2019-05-31 22:00:00,AT SEA,VICTORIA
2019-06-01,AMSTERDAM,VIC,2019-06-01 13:00:00,2019-06-01 23:00:00,VICTORIA,VANCOUVER
2019-06-02,AMSTERDAM,VAN,2019-06-02 07:00:00,2019-06-02 17:00:00,VANCOUVER,SEATTLE
2019-06-03,AMSTERDAM,SEA,2019-06-03 07:00:00,2019-06-03 16:00:00,SEATTLE,AT SEA
2019-06-04,AMSTERDAM,AS,2019-06-04 06:00:00,2019-06-04 22:00:00,AT SEA,KETCHIKAN
2019-06-05,AMSTERDAM,KTN,2019-06-05 08:00:00,2019-06-05 17:00:00,KETCHIKAN,TRACY ARM
2019-06-06,AMSTERDAM,TA,2019-06-06 12:00:00,2019-06-06 17:00:00,TRACY ARM,JUNEAU
2019-06-07,AMSTERDAM,JNU,2019-06-07 08:00:00,2019-06-07 22:00:00,JUNEAU,ICY STRAIT POINT
2019-06-08,AMSTERDAM,ISP,2019-06-08 07:00:00,2019-06-08 14:00:00,ICY STRAIT POINT,AT SEA
2019-06-09,AMSTERDAM,AS,2019-06-09 06:00:00,2019-06-09 22:00:00,AT SEA,ANCHORAGE
2019-06-10,AMSTERDAM,ANC,2019-06-10 08:00:00,2019-06-10 21:00:00,ANCHORAGE,HOMER
2019-06-11,AMSTERDAM,HOM,2019-06-11 08:00:00,2019-06-11 18:00:00,HOMER,KODIAK
2019-06-12,AMSTERDAM,KDK,2019-06-12 07:00:00,2019-06-12 14:00:00,KODIAK,HUBBARD GLACIER
2019-06-13,AMSTERDAM,HUB,2019-06-13 13:00:00,2019-06-13 18:00:00,HUBBARD GLACIER,SITKA
2019-06-14,AMSTERDAM,SIT,2019-06-14 08:00:00,2019-06-14 16:00:00,SITKA,AT SEA
2019-06-15,AMSTERDAM,AS,2019-06-15 06:00:00,2019-06-15 22:00:00,AT SEA,VICTORIA
2019-06-16,AMSTERDAM,VIC,2019-06-16 13:00:00,2019-06-16 23:00:00,VICTORIA,SEATTLE
2019-06-17,AMSTERDAM,SEA,2019-06-17 07:00:00,2019-06-17 16:00:00,SEATTLE,AT SEA
2019-06-18,AMSTERDAM,AS,2019-06-18 06:00:00,2019-06-18 22:00:00,AT SEA,KETCHIKAN
2019-06-19,AMSTERDAM,KTN,2019-06-19 08:00:00,2019-06-19 17:00:00,KETCHIKAN,TRACY ARM
2019-06-20,AMSTERDAM,TA,2019-06-20 12:00:00,2019-06-20 17:00:00,TRACY ARM,JUNEAU
2019-06-21,AMSTERDAM,JNU,2019-06-21 08:00:00,2019-06-21 22:00:00,JUNEAU,ICY STRAIT POINT
2019-06-22,AMSTERDAM,ISP,2019-06-22 07:00:00,2019-06-22 14:00:00,ICY STRAIT POINT,AT SEA
2019-06-23,AMSTERDAM,AS,2019-06-23 06:00:00,2019-06-23 22:00:00,AT SEA,ANCHORAGE
2019-06-24,AMSTERDAM,ANC,2019-06-24 08:00:00,2019-06-24 21:00:00,ANCHORAGE,HOMER
2019-06-25,AMSTERDAM,HOM,2019-06-25 08:00:00,2019-06-25 18:00:00,HOMER,KODIAK
2019-06-26,AMSTERDAM,KDK,2019-06-26 07:00:00,2019-06-26 14:00:00,KODIAK,HUBBARD GLACIER
2019-06-27,AMSTERDAM,HUB,2019-06-27 13:00:00,2019-06-27 18:00:00,HUBBARD GLACIER,SITKA
2019-06-28,AMSTERDAM,SIT,2019-06-28 08:00:00,2019-06-28 16:00:00,SITKA,AT SEA
2019-06-29,AMSTERDAM,AS,2019-06-29 06:00:00,2019-06-29 22:00:00,AT SEA,VICTORIA
2019-06-30,AMSTERDAM,VIC,2019-06-30 13:00:00,2019-06-30 23:00:00,VICTORIA,SEATTLE
2019-07-01,AMSTERDAM,SEA,2019-07-01 07:00:00,2019-07-01 16:00:00,SEATTLE,AT SEA
2019-07-02,AMSTERDAM,AS,2019-07-02 06:00:00,2019-07-02 22:00:00,AT SEA,KETCHIKAN
2019-07-03,AMSTERDAM,KTN,2019-07-03 08:00:00,2019-07-03 16:00:00,KETCHIKAN,JUNEAU
2019-07-04,AMSTERDAM,JNU,2019-07-04 14:00:00,2019-07-04 23:00:00,JUNEAU,TRACY ARM
2019-07-04,AMSTERDAM,TA,2019-07-04 08:00:00,2019-07-04 11:00:00,TRACY ARM,SKAGWAY
2019-07-05,AMSTERDAM,SKG,2019-07-05 08:00:00,2019-07-05 17:00:00,SKAGWAY,AT SEA
2019-07-06,AMSTERDAM,AS,2019-07-06 06:00:00,2019-07-06 22:00:00,AT SEA,VICTORIA
2019-07-07,AMSTERDAM,VIC,2019-07-07 18:00:00,2019-07-07 23:30:00,VICTORIA,SEATTLE
2019-07-08,AMSTERDAM,SEA,2019-07-08 07:00:00,2019-07-08 16:00:00,SEATTLE,AT SEA
2019-07-09,AMSTERDAM,AS,2019-07-09 06:00:00,2019-07-09 22:00:00,AT SEA,KETCHIKAN
2019-07-10,AMSTERDAM,KTN,2019-07-10 08:00:00,2019-07-10 16:00:00,KETCHIKAN,JUNEAU
2019-07-11,AMSTERDAM,JNU,2019-07-11 14:00:00,2019-07-11 23:00:00,JUNEAU,TRACY ARM
2019-07-11,AMSTERDAM,TA,2019-07-11 08:00:00,2019-07-11 11:00:00,TRACY ARM,SKAGWAY
2019-07-12,AMSTERDAM,SKG,2019-07-12 08:00:00,2019-07-12 17:00:00,SKAGWAY,AT SEA
2019-07-13,AMSTERDAM,AS,2019-07-13 06:00:00,2019-07-13 22:00:00,AT SEA,VICTORIA
2019-07-14,AMSTERDAM,VIC,2019-07-14 18:00:00,2019-07-14 23:30:00,VICTORIA,SEATTLE
2019-07-15,AMSTERDAM,SEA,2019-07-15 07:00:00,2019-07-15 16:00:00,SEATTLE,AT SEA
2019-07-16,AMSTERDAM,AS,2019-07-16 06:00:00,2019-07-16 22:00:00,AT SEA,KETCHIKAN
2019-07-17,AMSTERDAM,KTN,2019-07-17 08:00:00,2019-07-17 17:00:00,KETCHIKAN,TRACY ARM
2019-07-18,AMSTERDAM,TA,2019-07-18 12:00:00,2019-07-18 17:00:00,TRACY ARM,JUNEAU
2019-07-19,AMSTERDAM,JNU,2019-07-19 08:00:00,2019-07-19 22:00:00,JUNEAU,ICY STRAIT POINT
2019-07-20,AMSTERDAM,ISP,2019-07-20 07:00:00,2019-07-20 14:00:00,ICY STRAIT POINT,AT SEA
2019-07-21,AMSTERDAM,AS,2019-07-21 06:00:00,2019-07-21 22:00:00,AT SEA,ANCHORAGE
2019-07-22,AMSTERDAM,ANC,2019-07-22 08:00:00,2019-07-22 21:00:00,ANCHORAGE,HOMER
2019-07-23,AMSTERDAM,HOM,2019-07-23 08:00:00,2019-07-23 18:00:00,HOMER,KODIAK
2019-07-24,AMSTERDAM,KDK,2019-07-24 07:00:00,2019-07-24 14:00:00,KODIAK,HUBBARD GLACIER
2019-07-25,AMSTERDAM,HUB,2019-07-25 13:00:00,2019-07-25 18:00:00,HUBBARD GLACIER,SITKA
2019-07-26,AMSTERDAM,SIT,2019-07-26 08:00:00,2019-07-26 16:00:00,SITKA,AT SEA
2019-07-27,AMSTERDAM,AS,2019-07-27 06:00:00,2019-07-27 22:00:00,AT SEA,VICTORIA
2019-07-28,AMSTERDAM,VIC,2019-07-28 13:00:00,2019-07-28 23:00:00,VICTORIA,SEATTLE
2019-07-29,AMSTERDAM,SEA,2019-07-29 07:00:00,2019-07-29 16:00:00,SEATTLE,AT SEA
2019-07-30,AMSTERDAM,AS,2019-07-30 06:00:00,2019-07-30 22:00:00,AT SEA,KETCHIKAN
2019-07-31,AMSTERDAM,KTN,2019-07-31 08:00:00,2019-07-31 17:00:00,KETCHIKAN,TRACY ARM
2019-08-01,AMSTERDAM,TA,2019-08-01 12:00:00,2019-08-01 17:00:00,TRACY ARM,JUNEAU
2019-08-02,AMSTERDAM,JNU,2019-08-02 08:00:00,2019-08-02 22:00:00,JUNEAU,ICY STRAIT POINT
2019-08-03,AMSTERDAM,ISP,2019-08-03 07:00:00,2019-08-03 14:00:00,ICY STRAIT POINT,AT SEA
2019-08-04,AMSTERDAM,AS,2019-08-04 06:00:00,2019-08-04 22:00:00,AT SEA,ANCHORAGE
2019-08-05,AMSTERDAM,ANC,2019-08-05 08:00:00,2019-08-05 21:00:00,ANCHORAGE,HOMER
2019-08-06,AMSTERDAM,HOM,2019-08-06 08:00:00,2019-08-06 18:00:00,HOMER,KODIAK
2019-08-07,AMSTERDAM,KDK,2019-08-07 07:00:00,2019-08-07 14:00:00,KODIAK,HUBBARD GLACIER
2019-08-08,AMSTERDAM,HUB,2019-08-08 13:00:00,2019-08-08 18:00:00,HUBBARD GLACIER,SITKA
2019-08-09,AMSTERDAM,SIT,2019-08-09 08:00:00,2019-08-09 16:00:00,SITKA,AT SEA
2019-08-10,AMSTERDAM,AS,2019-08-10 06:00:00,2019-08-10 22:00:00,AT SEA,VICTORIA
2019-08-11,AMSTERDAM,VIC,2019-08-11 13:00:00,2019-08-11 23:00:00,VICTORIA,SEATTLE
2019-08-12,AMSTERDAM,SEA,2019-08-12 07:00:00,2019-08-12 16:00:00,SEATTLE,AT SEA
2019-08-13,AMSTERDAM,AS,2019-08-13 06:00:00,2019-08-13 22:00:00,AT SEA,KETCHIKAN
2019-08-14,AMSTERDAM,KTN,2019-08-14 08:00:00,2019-08-14 17:00:00,KETCHIKAN,TRACY ARM
2019-08-15,AMSTERDAM,TA,2019-08-15 12:00:00,2019-08-15 17:00:00,TRACY ARM,JUNEAU
2019-08-16,AMSTERDAM,JNU,2019-08-16 08:00:00,2019-08-16 22:00:00,JUNEAU,ICY STRAIT POINT
2019-08-17,AMSTERDAM,ISP,2019-08-17 07:00:00,2019-08-17 14:00:00,ICY STRAIT POINT,AT SEA
2019-08-18,AMSTERDAM,AS,2019-08-18 06:00:00,2019-08-18 22:00:00,AT SEA,ANCHORAGE
2019-08-19,AMSTERDAM,ANC,2019-08-19 08:00:00,2019-08-19 21:00:00,ANCHORAGE,HOMER
2019-08-20,AMSTERDAM,HOM,2019-08-20 08:00:00,2019-08-20 18:00:00,HOMER,KODIAK
2019-08-21,AMSTERDAM,KDK,2019-08-21 07:00:00,2019-08-21 14:00:00,KODIAK,HUBBARD GLACIER
2019-08-22,AMSTERDAM,HUB,2019-08-22 13:00:00,2019-08-22 18:00:00,HUBBARD GLACIER,SITKA
2019-08-23,AMSTERDAM,SIT,2019-08-23 08:00:00,2019-08-23 16:00:00,SITKA,AT SEA
2019-08-24,AMSTERDAM,AS,2019-08-24 06:00:00,2019-08-24 22:00:00,AT SEA,VICTORIA
2019-08-25,AMSTERDAM,VIC,2019-08-25 13:00:00,2019-08-25 23:00:00,VICTORIA,SEATTLE
2019-08-26,AMSTERDAM,SEA,2019-08-26 07:00:00,2019-08-26 16:00:00,SEATTLE,AT SEA
2019-08-27,AMSTERDAM,AS,2019-08-27 06:00:00,2019-08-27 22:00:00,AT SEA,KETCHIKAN
2019-08-28,AMSTERDAM,KTN,2019-08-28 08:00:00,2019-08-28 17:00:00,KETCHIKAN,TRACY ARM
2019-08-29,AMSTERDAM,TA,2019-08-29 12:00:00,2019-08-29 17:00:00,TRACY ARM,JUNEAU
2019-08-30,AMSTERDAM,JNU,2019-08-30 08:00:00,2019-08-30 22:00:00,JUNEAU,ICY STRAIT POINT
2019-08-31,AMSTERDAM,ISP,2019-08-31 07:00:00,2019-08-31 14:00:00,ICY STRAIT POINT,AT SEA
2019-09-01,AMSTERDAM,AS,2019-09-01 06:00:00,2019-09-01 22:00:00,AT SEA,ANCHORAGE
2019-09-02,AMSTERDAM,ANC,2019-09-02 08:00:00,2019-09-02 21:00:00,ANCHORAGE,HOMER
2019-09-03,AMSTERDAM,HOM,2019-09-03 08:00:00,2019-09-03 18:00:00,HOMER,KODIAK
2019-09-04,AMSTERDAM,KDK,2019-09-04 07:00:00,2019-09-04 14:00:00,KODIAK,HUBBARD GLACIER
2019-09-05,AMSTERDAM,HUB,2019-09-05 13:00:00,2019-09-05 18:00:00,HUBBARD GLACIER,SITKA
2019-09-06,AMSTERDAM,SIT,2019-09-06 08:00:00,2019-09-06 16:00:00,SITKA,AT SEA
2019-09-07,AMSTERDAM,AS,2019-09-07 06:00:00,2019-09-07 22:00:00,AT SEA,VICTORIA
2019-09-08,AMSTERDAM,VIC,2019-09-08 13:00:00,2019-09-08 23:00:00,VICTORIA,SEATTLE
2019-09-09,AMSTERDAM,SEA,2019-09-09 07:00:00,2019-09-09 16:00:00,SEATTLE,AT SEA
2019-09-10,AMSTERDAM,AS,2019-09-10 06:00:00,2019-09-10 22:00:00,AT SEA,KETCHIKAN
2019-09-11,AMSTERDAM,KTN,2019-09-11 08:00:00,2019-09-11 17:00:00,KETCHIKAN,TRACY ARM
2019-09-12,AMSTERDAM,TA,2019-09-12 12:00:00,2019-09-12 17:00:00,TRACY ARM,JUNEAU
2019-09-13,AMSTERDAM,JNU,2019-09-13 08:00:00,2019-09-13 22:00:00,JUNEAU,ICY STRAIT POINT
2019-09-14,AMSTERDAM,ISP,2019-09-14 07:00:00,2019-09-14 14:00:00,ICY STRAIT POINT,AT SEA
2019-09-15,AMSTERDAM,AS,2019-09-15 06:00:00,2019-09-15 22:00:00,AT SEA,ANCHORAGE
2019-09-16,AMSTERDAM,ANC,2019-09-16 08:00:00,2019-09-16 21:00:00,ANCHORAGE,HOMER
2019-09-17,AMSTERDAM,HOM,2019-09-17 08:00:00,2019-09-17 18:00:00,HOMER,KODIAK
2019-09-18,AMSTERDAM,KDK,2019-09-18 07:00:00,2019-09-18 14:00:00,KODIAK,HUBBARD GLACIER
2019-09-19,AMSTERDAM,HUB,2019-09-19 13:00:00,2019-09-19 18:00:00,HUBBARD GLACIER,SITKA
2019-09-20,AMSTERDAM,SIT,2019-09-20 08:00:00,2019-09-20 16:00:00,SITKA,AT SEA
2019-09-21,AMSTERDAM,AS,2019-09-21 06:00:00,2019-09-21 22:00:00,AT SEA,VICTORIA
2019-09-22,AMSTERDAM,VIC,2019-09-22 13:00:00,2019-09-22 23:00:00,VICTORIA,SEATTLE
2019-09-23,AMSTERDAM,SEA,2019-09-23 07:00:00,2019-09-23 16:00:00,SEATTLE,VANCOUVER
2019-09-24,AMSTERDAM,VAN,2019-09-24 07:00:00,2019-09-24 23:00:00,VANCOUVER,VICTORIA
2019-09-25,AMSTERDAM,VIC,2019-09-25 07:00:00,2019-09-25 13:00:00,VICTORIA,AT SEA
2019-09-26,AMSTERDAM,AS,2019-09-26 06:00:00,2019-09-26 22:00:00,AT SEA,SAN FRANCISCO
2019-09-27,AMSTERDAM,SFO,2019-09-27 08:00:00,2019-09-27 23:00:00,SAN FRANCISCO,
2019-06-22,ASUKA II,VIC,2019-06-22 07:00:00,2019-06-22 17:00:00,VICTORIA,VANCOUVER
2019-06-23,ASUKA II,VAN,2019-06-23 07:00:00,2019-06-23 18:00:00,VANCOUVER,AT SEA
2019-06-24,ASUKA II,AS,2019-06-24 06:00:00,2019-06-24 22:00:00,AT SEA,KETCHIKAN
2019-06-25,ASUKA II,KTN,2019-06-25 08:00:00,2019-06-25 17:00:00,KETCHIKAN,TRACY ARM
2019-06-26,ASUKA II,TA,2019-06-26 10:00:00,2019-06-26 16:00:00,TRACY ARM,AT SEA
2019-06-27,ASUKA II,AS,2019-06-27 06:00:00,2019-06-27 22:00:00,AT SEA,JUNEAU
2019-06-28,ASUKA II,JNU,2019-06-28 08:00:00,2019-06-28 17:00:00,JUNEAU,SKAGWAY
2019-06-29,ASUKA II,SKG,2019-06-29 07:00:00,2019-06-29 17:00:00,SKAGWAY,HUBBARD GLACIER
2019-06-30,ASUKA II,HUB,2019-06-30 08:00:00,2019-06-30 14:00:00,HUBBARD GLACIER,COLLEGE FJORD
2019-07-01,ASUKA II,CFJ,2019-07-01 07:00:00,2019-07-01 17:00:00,COLLEGE FJORD,
2019-05-21,AZAMARA QUEST,DH,2019-05-21 08:00:00,2019-05-21 14:00:00,DUTCH HARBOR,AT SEA
2019-05-22,AZAMARA QUEST,AS,2019-05-22 06:00:00,2019-05-22 22:00:00,AT SEA,KODIAK
2019-05-23,AZAMARA QUEST,KDK,2019-05-23 08:00:00,2019-05-23 18:00:00,KODIAK,HOMER
2019-05-24,AZAMARA QUEST,HOM,2019-05-24 08:30:00,2019-05-24 17:00:00,HOMER,SEWARD
2019-05-25,AZAMARA QUEST,SEW,2019-05-25 07:00:00,2019-05-25 18:00:00,SEWARD,HUBBARD GLACIER
2019-05-26,AZAMARA QUEST,HUB,2019-05-26 13:30:00,2019-05-26 17:00:00,HUBBARD GLACIER,ICY STRAIT POINT
2019-05-27,AZAMARA QUEST,ISP,2019-05-27 09:00:00,2019-05-27 19:00:00,ICY STRAIT POINT,HAINES
2019-05-28,AZAMARA QUEST,HNS,2019-05-28 17:00:00,2019-05-28 22:00:00,HAINES,SKAGWAY
2019-05-29,AZAMARA QUEST,SKG,2019-05-29 06:00:00,2019-05-29 16:30:00,SKAGWAY,SITKA
2019-05-30,AZAMARA QUEST,SIT,2019-05-30 09:00:00,2019-05-30 16:00:00,SITKA,JUNEAU
2019-05-31,AZAMARA QUEST,JNU,2019-05-31 07:30:00,2019-05-31 18:00:00,JUNEAU,KETCHIKAN
2019-06-01,AZAMARA QUEST,KTN,2019-06-01 13:00:00,2019-06-01 22:00:00,KETCHIKAN,AT SEA
2019-06-02,AZAMARA QUEST,AS,2019-06-02 06:00:00,2019-06-02 22:00:00,AT SEA,VICTORIA
2019-06-03,AZAMARA QUEST,VIC,2019-06-03 13:30:00,2019-06-03 23:00:00,VICTORIA,VANCOUVER
2019-06-04,AZAMARA QUEST,VAN,2019-06-04 07:00:00,2019-06-04 17:00:00,VANCOUVER,AT SEA
2019-06-05,AZAMARA QUEST,AS,2019-06-05 06:00:00,2019-06-05 22:00:00,AT SEA,KETCHIKAN
