date,boatName,portCode,ts_in,ts_out,portName,nextPort
2013-07-29,AMSTERDAM,SKG,2013-07-29 07:00:00,2013-07-29 21:00:00,SKAGWAY,TRACY ARM
2013-07-30,AMSTERDAM,TA,2013-07-30 08:00:00,2013-07-30 16:00:00,TRACY ARM,KETCHIKAN
2013-07-31,AMSTERDAM,KTN,2013-07-31 10:00:00,2013-07-31 18:00:00,KETCHIKAN,AT SEA
2013-08-01,AMSTERDAM,AS,2013-08-01 06:00:00,2013-08-01 22:00:00,AT SEA,VANCOUVER
2013-08-02,AMSTERDAM,VAN,2013-08-02 07:00:00,2013-08-02 16:00:00,VANCOUVER,AT SEA
2013-08-03,AMSTERDAM,AS,2013-08-03 06:00:00,2013-08-03 22:00:00,AT SEA,JUNEAU
2013-08-04,AMSTERDAM,JNU,2013-08-04 13:00:00,2013-08-04 22:30:00,JUNEAU,SKAGWAY
2013-08-05,AMSTERDAM,SKG,2013-08-05 07:00:00,2013-08-05 21:00:00,SKAGWAY,TRACY ARM
2013-08-06,AMSTERDAM,TA,2013-08-06 08:00:00,2013-08-06 16:00:00,TRACY ARM,KETCHIKAN
2013-08-07,AMSTERDAM,KTN,2013-08-07 10:00:00,2013-08-07 18:00:00,KETCHIKAN,AT SEA
2013-08-08,AMSTERDAM,AS,2013-08-08 06:00:00,2013-08-08 22:00:00,AT SEA,VANCOUVER
2013-08-09,AMSTERDAM,VAN,2013-08-09 07:00:00,2013-08-09 16:00:00,VANCOUVER,AT SEA
2013-08-10,AMSTERDAM,AS,2013-08-10 06:00:00,2013-08-10 22:00:00,AT SEA,JUNEAU
2013-08-11,AMSTERDAM,JNU,2013-08-11 13:00:00,2013-08-11 22:30:00,JUNEAU,SKAGWAY
2013-08-12,AMSTERDAM,SKG,2013-08-12 07:00:00,2013-08-12 21:00:00,SKAGWAY,TRACY ARM
2013-08-13,AMSTERDAM,TA,2013-08-13 08:00:00,2013-08-13 16:00:00,TRACY ARM,KETCHIKAN
2013-08-14,AMSTERDAM,KTN,2013-08-14 10:00:00,2013-08-14 18:00:00,KETCHIKAN,AT SEA
2013-08-15,AMSTERDAM,AS,2013-08-15 06:00:00,2013-08-15 22:00:00,AT SEA,VANCOUVER
2013-08-16,AMSTERDAM,VAN,2013-08-16 07:00:00,2013-08-16 16:00:00,VANCOUVER,AT SEA
2013-08-17,AMSTERDAM,AS,2013-08-17 06:00:00,2013-08-17 22:00:00,AT SEA,JUNEAU
2013-08-18,AMSTERDAM,JNU,2013-08-18 13:00:00,2013-08-18 22:30:00,JUNEAU,SKAGWAY
2013-08-19,AMSTERDAM,SKG,2013-08-19 07:00:00,2013-08-19 21:00:00,SKAGWAY,TRACY ARM
2013-08-20,AMSTERDAM,TA,2013-08-20 08:00:00,2013-08-20 16:00:00,TRACY ARM,KETCHIKAN
2013-08-21,AMSTERDAM,KTN,2013-08-21 10:00:00,2013-08-21 18:00:00,KETCHIKAN,AT SEA
2013-08-22,AMSTERDAM,AS,2013-08-22 06:00:00,2013-08-22 22:00:00,AT SEA,VANCOUVER
2013-08-23,AMSTERDAM,VAN,2013-08-23 07:00:00,2013-08-23 16:00:00,VANCOUVER,AT SEA
2013-08-24,AMSTERDAM,AS,2013-08-24 06:00:00,2013-08-24 22:00:00,AT SEA,GLACIER BAY
2013-08-25,AMSTERDAM,GB,2013-08-25 11:30:00,2013-08-25 20:00:00,GLACIER BAY,SKAGWAY
2013-08-26,AMSTERDAM,SKG,2013-08-26 07:00:00,2013-08-26 21:00:00,SKAGWAY,JUNEAU
2013-08-27,AMSTERDAM,JNU,2013-08-27 08:00:00,2013-08-27 18:00:00,JUNEAU,KETCHIKAN
2013-08-28,AMSTERDAM,KTN,2013-08-28 12:00:00,2013-08-28 20:00:00,KETCHIKAN,AT SEA
2013-08-29,AMSTERDAM,AS,2013-08-29 06:00:00,2013-08-29 22:00:00,AT SEA,VANCOUVER
2013-08-30,AMSTERDAM,VAN,2013-08-30 07:00:00,2013-08-30 16:00:00,VANCOUVER,AT SEA
2013-08-31,AMSTERDAM,AS,2013-08-31 06:00:00,2013-08-31 22:00:00,AT SEA,GLACIER BAY
2013-09-01,AMSTERDAM,GB,2013-09-01 11:30:00,2013-09-01 20:00:00,GLACIER BAY,SKAGWAY
2013-09-02,AMSTERDAM,SKG,2013-09-02 07:00:00,2013-09-02 21:00:00,SKAGWAY,JUNEAU
2013-09-03,AMSTERDAM,JNU,2013-09-03 08:00:00,2013-09-03 18:00:00,JUNEAU,KETCHIKAN
2013-09-04,AMSTERDAM,KTN,2013-09-04 12:00:00,2013-09-04 20:00:00,KETCHIKAN,AT SEA
2013-09-05,AMSTERDAM,AS,2013-09-05 06:00:00,2013-09-05 22:00:00,AT SEA,VANCOUVER
2013-09-06,AMSTERDAM,VAN,2013-09-06 07:00:00,2013-09-06 16:00:00,VANCOUVER,AT SEA
2013-09-07,AMSTERDAM,AS,2013-09-07 06:00:00,2013-09-07 22:00:00,AT SEA,GLACIER BAY
2013-09-08,AMSTERDAM,GB,2013-09-08 11:30:00,2013-09-08 20:00:00,GLACIER BAY,SKAGWAY
2013-09-09,AMSTERDAM,SKG,2013-09-09 07:00:00,2013-09-09 21:00:00,SKAGWAY,JUNEAU
2013-09-10,AMSTERDAM,JNU,2013-09-10 08:00:00,2013-09-10 18:00:00,JUNEAU,KETCHIKAN
2013-09-11,AMSTERDAM,KTN,2013-09-11 12:00:00,2013-09-11 20:00:00,KETCHIKAN,AT SEA
2013-09-12,AMSTERDAM,AS,2013-09-12 06:00:00,2013-09-12 22:00:00,AT SEA,VANCOUVER
2013-09-13,AMSTERDAM,VAN,2013-09-13 07:00:00,2013-09-13 16:00:00,VANCOUVER,AT SEA
2013-09-14,AMSTERDAM,AS,2013-09-14 06:00:00,2013-09-14 22:00:00,AT SEA,GLACIER BAY
2013-09-15,AMSTERDAM,GB,2013-09-15 11:30:00,2013-09-15 20:00:00,GLACIER BAY,SKAGWAY
2013-09-16,AMSTERDAM,SKG,2013-09-16 07:00:00,2013-09-16 21:00:00,SKAGWAY,JUNEAU
2013-09-17,AMSTERDAM,JNU,2013-09-17 08:00:00,2013-09-17 18:00:00,JUNEAU,KETCHIKAN
2013-09-18,AMSTERDAM,KTN,2013-09-18 12:00:00,2013-09-18 18:00:00,KETCHIKAN,AT SEA
2013-09-19,AMSTERDAM,AS,2013-09-19 06:00:00,2013-09-19 22:00:00,AT SEA,SEATTLE
2013-09-20,AMSTERDAM,SEA,2013-09-20 07:00:00,2013-09-20 16:00:00,SEATTLE,
2013-06-19,BREMEN,NOM,2013-06-19 19:30:00,unknown,NOME,NOME
2013-06-20,BREMEN,NOM,unknown,2013-06-20 19:00:00,NOME,AT SEA
2013-06-21,BREMEN,AS,2013-06-21 06:00:00,2013-06-21 22:00:00,AT SEA,ST. PAUL
2013-06-22,BREMEN,STP,2013-06-22 07:00:00,2013-06-22 13:00:00,ST. PAUL,DUTCH HARBOR
2013-06-23,BREMEN,DH,2013-06-23 08:00:00,2013-06-23 13:00:00,DUTCH HARBOR,AT SEA
2013-06-24,BREMEN,AS,2013-06-24 06:00:00,2013-06-24 22:00:00,AT SEA,AT SEA
2013-06-25,BREMEN,AS,2013-06-25 06:00:00,2013-06-25 22:00:00,AT SEA,COLLEGE FJORD
2013-06-26,BREMEN,CFJ,2013-06-26 16:00:00,2013-06-26 19:00:00,COLLEGE FJORD,SEWARD
2013-06-27,BREMEN,SEW,2013-06-27 06:00:00,2013-06-27 16:00:00,SEWARD,HUBBARD GLACIER
2013-06-28,BREMEN,HUB,2013-06-28 17:00:00,2013-06-28 20:00:00,HUBBARD GLACIER,PELICAN
2013-06-29,BREMEN,PEL,2013-06-29 08:00:00,2013-06-29 11:00:00,PELICAN,SKAGWAY
2013-06-30,BREMEN,SKG,2013-06-30 07:00:00,2013-06-30 17:00:00,SKAGWAY,WRANGELL
2013-07-01,BREMEN,WRG,2013-07-01 12:00:00,2013-07-01 20:00:00,WRANGELL,KETCHIKAN
2013-07-02,BREMEN,KTN,2013-07-02 07:00:00,2013-07-02 21:00:00,KETCHIKAN,MISTY FJORD
2013-07-03,BREMEN,MFJ,2013-07-03 06:00:00,2013-07-03 13:00:00,MISTY FJORD,AT SEA
2013-07-04,BREMEN,AS,2013-07-04 06:00:00,2013-07-04 22:00:00,AT SEA,VANCOUVER
2013-07-05,BREMEN,VAN,2013-07-05 20:00:00,unknown,VANCOUVER,VANCOUVER
2013-07-06,BREMEN,VAN,unknown,2013-07-06 23:59:00,VANCOUVER,AT SEA
2013-07-07,BREMEN,AS,2013-07-07 06:00:00,2013-07-07 22:00:00,AT SEA,AT SEA
2013-07-08,BREMEN,AS,2013-07-08 06:00:00,2013-07-08 22:00:00,AT SEA,KETCHIKAN
2013-07-09,BREMEN,KTN,2013-07-09 23:00:00,unknown,KETCHIKAN,MISTY FJORD
2013-07-09,BREMEN,MFJ,2013-07-09 14:00:00,2013-07-09 18:00:00,MISTY FJORD,KETCHIKAN
2013-07-10,BREMEN,KTN,unknown,2013-07-10 23:59:00,KETCHIKAN,WRANGELL
2013-07-11,BREMEN,WRG,2013-07-11 07:00:00,2013-07-11 13:30:00,WRANGELL,JUNEAU
2013-07-12,BREMEN,JNU,2013-07-12 07:00:00,2013-07-12 23:59:00,JUNEAU,ELFIN COVE
2013-07-13,BREMEN,ELF,2013-07-13 14:30:00,2013-07-13 20:00:00,ELFIN COVE,HUBBARD GLACIER
2013-07-14,BREMEN,HUB,2013-07-14 11:30:00,2013-07-14 14:30:00,HUBBARD GLACIER,COLLEGE FJORD
2013-07-15,BREMEN,CFJ,2013-07-15 15:30:00,2013-07-15 18:30:00,COLLEGE FJORD,KODIAK
2013-07-16,BREMEN,KDK,2013-07-16 11:30:00,2013-07-16 20:30:00,KODIAK,AT SEA
2013-07-17,BREMEN,AS,2013-07-17 06:00:00,2013-07-17 22:00:00,AT SEA,AT SEA
2013-07-18,BREMEN,AS,2013-07-18 06:00:00,2013-07-18 22:00:00,AT SEA,DUTCH HARBOR
2013-07-19,BREMEN,DH,2013-07-19 13:30:00,2013-07-19 18:00:00,DUTCH HARBOR,ST. PAUL
2013-07-20,BREMEN,STP,2013-07-20 13:00:00,2013-07-20 19:00:00,ST. PAUL,AT SEA
2013-07-21,BREMEN,AS,2013-07-21 06:00:00,2013-07-21 22:00:00,AT SEA,NOME
2013-07-22,BREMEN,NOM,2013-07-22 08:00:00,2013-07-22 23:59:00,NOME,AT SEA
2013-07-23,BREMEN,AS,2013-07-23 06:00:00,2013-07-23 22:00:00,AT SEA,AT SEA
2013-07-24,BREMEN,AS,2013-07-24 06:00:00,2013-07-24 22:00:00,AT SEA,AT SEA
2013-07-25,BREMEN,AS,2013-07-25 06:00:00,2013-07-25 22:00:00,AT SEA,AT SEA
2013-07-26,BREMEN,AS,2013-07-26 06:00:00,2013-07-26 22:00:00,AT SEA,AT SEA
2013-07-27,BREMEN,AS,2013-07-27 06:00:00,2013-07-27 22:00:00,AT SEA,AT SEA
2013-07-28,BREMEN,AS,2013-07-28 06:00:00,2013-07-28 22:00:00,AT SEA,AT SEA
2013-07-29,BREMEN,AS,2013-07-29 06:00:00,2013-07-29 22:00:00,AT SEA,AT SEA
2013-07-30,BREMEN,AS,2013-07-30 06:00:00,2013-07-30 22:00:00,AT SEA,AT SEA
2013-07-31,BREMEN,AS,2013-07-31 06:00:00,2013-07-31 22:00:00,AT SEA,AT SEA
2013-08-01,BREMEN,AS,2013-08-01 06:00:00,2013-08-01 22:00:00,AT SEA,AT SEA
2013-08-02,BREMEN,AS,2013-08-02 06:00:00,2013-08-02 22:00:00,AT SEA,AT SEA
2013-08-03,BREMEN,AS,2013-08-03 06:00:00,2013-08-03 22:00:00,AT SEA,AT SEA
2013-08-04,BREMEN,AS,2013-08-04 06:00:00,2013-08-04 22:00:00,AT SEA,NOME
2013-08-05,BREMEN,NOM,2013-08-05 19:00:00,unknown,NOME,NOME
2013-08-06,BREMEN,NOM,unknown,2013-08-06 17:00:00,NOME,AT SEA
2013-08-07,BREMEN,AS,2013-08-07 06:00:00,2013-08-07 22:00:00,AT SEA,POINT BARROW
2013-08-08,BREMEN,BRW,2013-08-08 15:00:00,2013-08-08 20:00:00,POINT BARROW,
2013-06-10,CALEDONIAN SKY,ATT,2013-06-10 14:00:00,2013-06-10 19:00:00,ATTU,AT SEA
2013-06-11,CALEDONIAN SKY,AS,2013-06-11 06:00:00,2013-06-11 22:00:00,AT SEA,AT SEA
2013-06-12,CALEDONIAN SKY,AS,2013-06-12 06:00:00,2013-06-12 22:00:00,AT SEA,AT SEA
2013-06-13,CALEDONIAN SKY,AS,2013-06-13 06:00:00,2013-06-13 22:00:00,AT SEA,DUTCH HARBOR
2013-06-14,CALEDONIAN SKY,DH,2013-06-14 15:00:00,2013-06-14 21:00:00,DUTCH HARBOR,AT SEA
2013-06-15,CALEDONIAN SKY,AS,2013-06-15 06:00:00,2013-06-15 22:00:00,AT SEA,AT SEA
2013-06-16,CALEDONIAN SKY,AS,2013-06-16 06:00:00,2013-06-16 22:00:00,AT SEA,AT SEA
2013-06-17,CALEDONIAN SKY,AS,2013-06-17 06:00:00,2013-06-17 22:00:00,AT SEA,SEWARD
2013-06-18,CALEDONIAN SKY,SEW,2013-06-18 08:00:00,2013-06-18 18:00:00,SEWARD,COLLEGE FJORD
2013-06-19,CALEDONIAN SKY,CFJ,2013-06-19 07:00:00,2013-06-19 17:00:00,COLLEGE FJORD,ICY BAY
2013-06-20,CALEDONIAN SKY,ICB,2013-06-20 21:00:00,2013-06-20 23:00:00,ICY BAY,HUBBARD GLACIER
2013-06-21,CALEDONIAN SKY,HUB,2013-06-21 07:00:00,2013-06-21 14:00:00,HUBBARD GLACIER,ELFIN COVE
2013-06-22,CALEDONIAN SKY,ELF,2013-06-22 13:00:00,2013-06-22 14:30:00,ELFIN COVE,AT SEA
2013-06-23,CALEDONIAN SKY,AS,2013-06-23 06:00:00,2013-06-23 22:00:00,AT SEA,ENDICOTT ARM
2013-06-24,CALEDONIAN SKY,END,2013-06-24 07:00:00,2013-06-24 11:00:00,ENDICOTT ARM,TRACY ARM
2013-06-24,CALEDONIAN SKY,TA,2013-06-24 15:00:00,2013-06-24 20:00:00,TRACY ARM,PETERSBURG
2013-06-25,CALEDONIAN SKY,PTB,2013-06-25 06:00:00,2013-06-25 12:30:00,PETERSBURG,MISTY FJORD
2013-06-26,CALEDONIAN SKY,MFJ,2013-06-26 09:00:00,2013-06-26 20:00:00,MISTY FJORD,PRINCE RUPERT
2013-06-27,CALEDONIAN SKY,PR,2013-06-27 06:00:00,2013-06-27 13:30:00,PRINCE RUPERT,AT SEA
2013-06-28,CALEDONIAN SKY,AS,2013-06-28 06:00:00,2013-06-28 22:00:00,AT SEA,AT SEA
2013-06-29,CALEDONIAN SKY,AS,2013-06-29 06:00:00,2013-06-29 22:00:00,AT SEA,VANCOUVER
2013-06-30,CALEDONIAN SKY,VAN,2013-06-30 07:00:00,2013-06-30 18:00:00,VANCOUVER,AT SEA
2013-07-01,CALEDONIAN SKY,AS,2013-07-01 06:00:00,2013-07-01 22:00:00,AT SEA,AT SEA
2013-07-02,CALEDONIAN SKY,AS,2013-07-02 06:00:00,2013-07-02 22:00:00,AT SEA,MISTY FJORD
2013-07-03,CALEDONIAN SKY,MFJ,2013-07-03 12:00:00,2013-07-03 19:00:00,MISTY FJORD,PETERSBURG
2013-07-04,CALEDONIAN SKY,PTB,2013-07-04 10:30:00,2013-07-04 13:00:00,PETERSBURG,ENDICOTT ARM
2013-07-05,CALEDONIAN SKY,END,2013-07-05 07:00:00,2013-07-05 11:00:00,ENDICOTT ARM,TRACY ARM
2013-07-05,CALEDONIAN SKY,TA,2013-07-05 15:00:00,2013-07-05 23:00:00,TRACY ARM,AT SEA
2013-07-06,CALEDONIAN SKY,AS,2013-07-06 06:00:00,2013-07-06 22:00:00,AT SEA,AT SEA
2013-07-07,CALEDONIAN SKY,AS,2013-07-07 06:00:00,2013-07-07 22:00:00,AT SEA,ELFIN COVE
2013-07-08,CALEDONIAN SKY,ELF,2013-07-08 14:30:00,2013-07-08 17:30:00,ELFIN COVE,HUBBARD GLACIER
2013-07-09,CALEDONIAN SKY,HUB,2013-07-09 09:30:00,2013-07-09 14:00:00,HUBBARD GLACIER,AT SEA
2013-07-10,CALEDONIAN SKY,AS,2013-07-10 06:00:00,2013-07-10 22:00:00,AT SEA,COLLEGE FJORD
2013-07-11,CALEDONIAN SKY,CFJ,2013-07-11 06:00:00,2013-07-11 11:30:00,COLLEGE FJORD,SEWARD
2013-07-12,CALEDONIAN SKY,SEW,2013-07-12 07:00:00,2013-07-12 17:00:00,SEWARD,KODIAK
2013-07-13,CALEDONIAN SKY,KDK,2013-07-13 13:30:00,2013-07-13 18:00:00,KODIAK,AT SEA
2013-07-14,CALEDONIAN SKY,AS,2013-07-14 06:00:00,2013-07-14 22:00:00,AT SEA,AT SEA
2013-07-15,CALEDONIAN SKY,AS,2013-07-15 06:00:00,2013-07-15 22:00:00,AT SEA,AT SEA
2013-07-16,CALEDONIAN SKY,AS,2013-07-16 06:00:00,2013-07-16 22:00:00,AT SEA,AT SEA
2013-07-17,CALEDONIAN SKY,AS,2013-07-17 06:00:00,2013-07-17 22:00:00,AT SEA,DUTCH HARBOR
2013-07-18,CALEDONIAN SKY,DH,2013-07-18 12:30:00,2013-07-18 18:30:00,DUTCH HARBOR,AT SEA
2013-07-19,CALEDONIAN SKY,AS,2013-07-19 06:00:00,2013-07-19 22:00:00,AT SEA,ST. PAUL
2013-07-20,CALEDONIAN SKY,STP,2013-07-20 06:00:00,2013-07-20 11:30:00,ST. PAUL,ST. MATHEW
2013-07-21,CALEDONIAN SKY,STM,2013-07-21 07:00:00,2013-07-21 11:30:00,ST. MATHEW,AT SEA
2013-07-22,CALEDONIAN SKY,AS,2013-07-22 06:00:00,2013-07-22 22:00:00,AT SEA,AT SEA
2013-07-23,CALEDONIAN SKY,AS,2013-07-23 06:00:00,2013-07-23 22:00:00,AT SEA,AT SEA
2013-07-24,CALEDONIAN SKY,AS,2013-07-24 06:00:00,2013-07-24 22:00:00,AT SEA,NOME
2013-07-25,CALEDONIAN SKY,NOM,2013-07-25 08:00:00,2013-07-25 17:00:00,NOME,
2013-04-29,CARNIVAL MIRACLE,VAN,2013-04-29 08:00:00,2013-04-29 16:00:00,VANCOUVER,AT SEA
2013-04-30,CARNIVAL MIRACLE,AS,2013-04-30 06:00:00,2013-04-30 22:00:00,AT SEA,AT SEA
2013-05-01,CARNIVAL MIRACLE,AS,2013-05-01 06:00:00,2013-05-01 22:00:00,AT SEA,JUNEAU
2013-05-02,CARNIVAL MIRACLE,JNU,2013-05-02 07:00:00,2013-05-02 22:00:00,JUNEAU,SKAGWAY
2013-05-03,CARNIVAL MIRACLE,SKG,2013-05-03 07:00:00,2013-05-03 20:00:00,SKAGWAY,GLACIER BAY
2013-05-04,CARNIVAL MIRACLE,GB,2013-05-04 07:00:00,2013-05-04 17:00:00,GLACIER BAY,KETCHIKAN
2013-05-05,CARNIVAL MIRACLE,KTN,2013-05-05 08:00:00,2013-05-05 17:00:00,KETCHIKAN,AT SEA
2013-05-06,CARNIVAL MIRACLE,AS,2013-05-06 06:00:00,2013-05-06 22:00:00,AT SEA,SEATTLE
2013-05-07,CARNIVAL MIRACLE,SEA,2013-05-07 07:00:00,2013-05-07 16:00:00,SEATTLE,AT SEA
2013-05-08,CARNIVAL MIRACLE,AS,2013-05-08 06:00:00,2013-05-08 22:00:00,AT SEA,TRACY ARM
2013-05-09,CARNIVAL MIRACLE,TA,2013-05-09 11:00:00,2013-05-09 18:00:00,TRACY ARM,SKAGWAY
