date,boatName,portCode,ts_in,ts_out,portName,nextPort
2018-07-19,AMSTERDAM,SIT,2018-07-19 08:00:00,2018-07-19 16:00:00,SITKA,KETCHIKAN
2018-07-20,AMSTERDAM,KTN,2018-07-20 07:00:00,2018-07-20 13:00:00,KETCHIKAN,VICTORIA
2018-07-21,AMSTERDAM,VIC,2018-07-21 18:00:00,2018-07-21 23:59:00,VICTORIA,SEATTLE
2018-07-22,AMSTERDAM,SEA,2018-07-22 07:00:00,2018-07-22 16:00:00,SEATTLE,AT SEA
2018-07-23,AMSTERDAM,AS,2018-07-23 06:00:00,2018-07-23 22:00:00,AT SEA,JUNEAU
2018-07-24,AMSTERDAM,JNU,2018-07-24 13:00:00,2018-07-24 21:00:00,JUNEAU,HUBBARD GLACIER
2018-07-25,AMSTERDAM,HUB,2018-07-25 13:30:00,2018-07-25 18:00:00,HUBBARD GLACIER,SITKA
2018-07-26,AMSTERDAM,SIT,2018-07-26 08:00:00,2018-07-26 16:00:00,SITKA,KETCHIKAN
2018-07-27,AMSTERDAM,KTN,2018-07-27 07:00:00,2018-07-27 13:00:00,KETCHIKAN,VICTORIA
2018-07-28,AMSTERDAM,VIC,2018-07-28 18:00:00,2018-07-28 23:59:00,VICTORIA,SEATTLE
2018-07-29,AMSTERDAM,SEA,2018-07-29 07:00:00,2018-07-29 16:00:00,SEATTLE,AT SEA
2018-07-30,AMSTERDAM,AS,2018-07-30 06:00:00,2018-07-30 22:00:00,AT SEA,JUNEAU
2018-07-31,AMSTERDAM,JNU,2018-07-31 13:00:00,2018-07-31 21:00:00,JUNEAU,HUBBARD GLACIER
2018-08-01,AMSTERDAM,HUB,2018-08-01 13:30:00,2018-08-01 18:00:00,HUBBARD GLACIER,SITKA
2018-08-02,AMSTERDAM,SIT,2018-08-02 08:00:00,2018-08-02 16:00:00,SITKA,AT SEA
2018-08-03,AMSTERDAM,AS,2018-08-03 06:00:00,2018-08-03 22:00:00,AT SEA,VICTORIA
2018-08-04,AMSTERDAM,VIC,2018-08-04 18:00:00,2018-08-04 23:59:00,VICTORIA,SEATTLE
2018-08-05,AMSTERDAM,SEA,2018-08-05 07:00:00,2018-08-05 16:00:00,SEATTLE,AT SEA
2018-08-06,AMSTERDAM,AS,2018-08-06 06:00:00,2018-08-06 22:00:00,AT SEA,JUNEAU
2018-08-07,AMSTERDAM,JNU,2018-08-07 13:00:00,2018-08-07 21:00:00,JUNEAU,HUBBARD GLACIER
2018-08-08,AMSTERDAM,HUB,2018-08-08 13:30:00,2018-08-08 18:00:00,HUBBARD GLACIER,SITKA
2018-08-09,AMSTERDAM,SIT,2018-08-09 08:00:00,2018-08-09 16:00:00,SITKA,KETCHIKAN
2018-08-10,AMSTERDAM,KTN,2018-08-10 07:00:00,2018-08-10 13:00:00,KETCHIKAN,VICTORIA
2018-08-11,AMSTERDAM,VIC,2018-08-11 18:00:00,2018-08-11 23:59:00,VICTORIA,SEATTLE
2018-08-12,AMSTERDAM,SEA,2018-08-12 07:00:00,2018-08-12 16:00:00,SEATTLE,AT SEA
2018-08-13,AMSTERDAM,AS,2018-08-13 06:00:00,2018-08-13 22:00:00,AT SEA,JUNEAU
2018-08-14,AMSTERDAM,JNU,2018-08-14 13:00:00,2018-08-14 21:00:00,JUNEAU,HUBBARD GLACIER
2018-08-15,AMSTERDAM,HUB,2018-08-15 13:30:00,2018-08-15 18:00:00,HUBBARD GLACIER,SITKA
2018-08-16,AMSTERDAM,SIT,2018-08-16 08:00:00,2018-08-16 16:00:00,SITKA,KETCHIKAN
2018-08-17,AMSTERDAM,KTN,2018-08-17 07:00:00,2018-08-17 13:00:00,KETCHIKAN,VICTORIA
2018-08-18,AMSTERDAM,VIC,2018-08-18 18:00:00,2018-08-18 23:59:00,VICTORIA,SEATTLE
2018-08-19,AMSTERDAM,SEA,2018-08-19 07:00:00,2018-08-19 16:00:00,SEATTLE,AT SEA
2018-08-20,AMSTERDAM,AS,2018-08-20 06:00:00,2018-08-20 22:00:00,AT SEA,JUNEAU
2018-08-21,AMSTERDAM,JNU,2018-08-21 13:00:00,2018-08-21 21:00:00,JUNEAU,HUBBARD GLACIER
2018-08-22,AMSTERDAM,HUB,2018-08-22 13:30:00,2018-08-22 18:00:00,HUBBARD GLACIER,SITKA
2018-08-23,AMSTERDAM,SIT,2018-08-23 08:00:00,2018-08-23 16:00:00,SITKA,KETCHIKAN
2018-08-24,AMSTERDAM,KTN,2018-08-24 07:00:00,2018-08-24 13:00:00,KETCHIKAN,VICTORIA
2018-08-25,AMSTERDAM,VIC,2018-08-25 18:00:00,2018-08-25 23:59:00,VICTORIA,SEATTLE
2018-08-26,AMSTERDAM,SEA,2018-08-26 07:00:00,2018-08-26 16:00:00,SEATTLE,AT SEA
2018-08-27,AMSTERDAM,AS,2018-08-27 06:00:00,2018-08-27 22:00:00,AT SEA,JUNEAU
2018-08-28,AMSTERDAM,JNU,2018-08-28 13:00:00,2018-08-28 21:00:00,JUNEAU,HUBBARD GLACIER
2018-08-29,AMSTERDAM,HUB,2018-08-29 13:30:00,2018-08-29 18:00:00,HUBBARD GLACIER,SITKA
2018-08-30,AMSTERDAM,SIT,2018-08-30 08:00:00,2018-08-30 16:00:00,SITKA,KETCHIKAN
2018-08-31,AMSTERDAM,KTN,2018-08-31 07:00:00,2018-08-31 13:00:00,KETCHIKAN,VICTORIA
2018-09-01,AMSTERDAM,VIC,2018-09-01 18:00:00,2018-09-01 23:59:00,VICTORIA,SEATTLE
2018-09-02,AMSTERDAM,SEA,2018-09-02 07:00:00,2018-09-02 16:00:00,SEATTLE,AT SEA
2018-09-03,AMSTERDAM,AS,2018-09-03 06:00:00,2018-09-03 22:00:00,AT SEA,JUNEAU
2018-09-04,AMSTERDAM,JNU,2018-09-04 13:00:00,2018-09-04 21:00:00,JUNEAU,HUBBARD GLACIER
2018-09-05,AMSTERDAM,HUB,2018-09-05 13:30:00,2018-09-05 18:00:00,HUBBARD GLACIER,SITKA
2018-09-06,AMSTERDAM,SIT,2018-09-06 08:00:00,2018-09-06 16:00:00,SITKA,KETCHIKAN
2018-09-07,AMSTERDAM,KTN,2018-09-07 07:00:00,2018-09-07 13:00:00,KETCHIKAN,VICTORIA
2018-09-08,AMSTERDAM,VIC,2018-09-08 18:00:00,2018-09-08 23:59:00,VICTORIA,SEATTLE
2018-09-09,AMSTERDAM,SEA,2018-09-09 07:00:00,2018-09-09 16:00:00,SEATTLE,AT SEA
2018-09-10,AMSTERDAM,AS,2018-09-10 06:00:00,2018-09-10 22:00:00,AT SEA,JUNEAU
2018-09-11,AMSTERDAM,JNU,2018-09-11 13:00:00,2018-09-11 21:00:00,JUNEAU,HUBBARD GLACIER
2018-09-12,AMSTERDAM,HUB,2018-09-12 13:30:00,2018-09-12 18:00:00,HUBBARD GLACIER,SITKA
2018-09-13,AMSTERDAM,SIT,2018-09-13 08:00:00,2018-09-13 16:00:00,SITKA,KETCHIKAN
2018-09-14,AMSTERDAM,KTN,2018-09-14 07:00:00,2018-09-14 13:00:00,KETCHIKAN,VICTORIA
2018-09-15,AMSTERDAM,VIC,2018-09-15 18:00:00,2018-09-15 23:59:00,VICTORIA,SEATTLE
2018-09-16,AMSTERDAM,SEA,2018-09-16 07:00:00,2018-09-16 16:00:00,SEATTLE,AT SEA
2018-09-17,AMSTERDAM,AS,2018-09-17 06:00:00,2018-09-17 22:00:00,AT SEA,JUNEAU
2018-09-18,AMSTERDAM,JNU,2018-09-18 13:00:00,2018-09-18 21:00:00,JUNEAU,HUBBARD GLACIER
2018-09-19,AMSTERDAM,HUB,2018-09-19 13:30:00,2018-09-19 18:00:00,HUBBARD GLACIER,SITKA
2018-09-20,AMSTERDAM,SIT,2018-09-20 08:00:00,2018-09-20 16:00:00,SITKA,KETCHIKAN
2018-09-21,AMSTERDAM,KTN,2018-09-21 07:00:00,2018-09-21 13:00:00,KETCHIKAN,VICTORIA
2018-09-22,AMSTERDAM,VIC,2018-09-22 18:00:00,2018-09-22 23:59:00,VICTORIA,SEATTLE
2018-09-23,AMSTERDAM,SEA,2018-09-23 07:00:00,2018-09-23 16:00:00,SEATTLE,VICTORIA
2018-09-24,AMSTERDAM,VIC,2018-09-24 08:00:00,2018-09-24 23:00:00,VICTORIA,VANCOUVER
2018-09-25,AMSTERDAM,VAN,2018-09-25 07:00:00,2018-09-25 16:45:00,VANCOUVER,ASTORIA
2018-09-26,AMSTERDAM,AST,2018-09-26 12:00:00,2018-09-26 20:00:00,ASTORIA,AT SEA
2018-09-27,AMSTERDAM,AS,2018-09-27 06:00:00,2018-09-27 22:00:00,AT SEA,SAN FRANCISCO
2018-09-28,AMSTERDAM,SFO,2018-09-28 08:00:00,2018-09-28 23:59:00,SAN FRANCISCO,AT SEA
2018-09-29,AMSTERDAM,AS,2018-09-29 06:00:00,2018-09-29 22:00:00,AT SEA,LOS ANGELES
2018-09-30,AMSTERDAM,LAX,2018-09-30 07:00:00,2018-09-30 17:00:00,LOS ANGELES,AT SEA
2018-10-01,AMSTERDAM,AS,2018-10-01 06:00:00,2018-10-01 22:00:00,AT SEA,AT SEA
2018-10-02,AMSTERDAM,AS,2018-10-02 06:00:00,2018-10-02 22:00:00,AT SEA,AT SEA
2018-10-03,AMSTERDAM,AS,2018-10-03 06:00:00,2018-10-03 22:00:00,AT SEA,AT SEA
2018-10-04,AMSTERDAM,AS,2018-10-04 06:00:00,2018-10-04 22:00:00,AT SEA,AT SEA
2018-10-05,AMSTERDAM,AS,2018-10-05 06:00:00,2018-10-05 22:00:00,AT SEA,DUTCH HARBOR
2018-10-06,AMSTERDAM,DH,2018-10-06 08:00:00,2018-10-06 17:00:00,DUTCH HARBOR,
2018-09-06,BREMEN,NOM,2018-09-06 16:00:00,unknown,NOME,NOME
2018-09-07,BREMEN,NOM,unknown,2018-09-07 19:00:00,NOME,
2018-05-15,CARNIVAL LEGEND,SEA,2018-05-15 07:00:00,2018-05-15 16:00:00,SEATTLE,AT SEA
2018-05-16,CARNIVAL LEGEND,AS,2018-05-16 06:00:00,2018-05-16 22:00:00,AT SEA,JUNEAU
2018-05-17,CARNIVAL LEGEND,JNU,2018-05-17 14:00:00,2018-05-17 23:00:00,JUNEAU,SKAGWAY
2018-05-18,CARNIVAL LEGEND,SKG,2018-05-18 07:00:00,2018-05-18 20:00:00,SKAGWAY,GLACIER BAY
2018-05-19,CARNIVAL LEGEND,GB,2018-05-19 06:00:00,2018-05-19 15:00:00,GLACIER BAY,KETCHIKAN
2018-05-20,CARNIVAL LEGEND,KTN,2018-05-20 07:00:00,2018-05-20 13:00:00,KETCHIKAN,VICTORIA
2018-05-21,CARNIVAL LEGEND,VIC,2018-05-21 19:30:00,2018-05-21 23:59:00,VICTORIA,SEATTLE
2018-05-22,CARNIVAL LEGEND,SEA,2018-05-22 07:00:00,2018-05-22 16:00:00,SEATTLE,AT SEA
2018-05-23,CARNIVAL LEGEND,AS,2018-05-23 06:00:00,2018-05-23 22:00:00,AT SEA,JUNEAU
