,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-06-05 00:00:10,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.83278833,-139.694395,12.9,15.8,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
1,2023-06-05 00:00:16,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.83321667,-139.6942,12.9,15.8,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
2,2023-06-05 00:05:46,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.85690167,-139.68330833,12.7,16.0,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
3,2023-06-05 00:10:19,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.876315,-139.67484333,14.7,16.0,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
4,2023-06-05 00:11:04,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.87969333,-139.67275333,18.2,15.9,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
5,2023-06-05 00:13:40,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89040667,-139.66450667,27.0,15.9,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
6,2023-06-05 00:14:16,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89256667,-139.66197167,31.8,14.7,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
7,2023-06-05 00:14:34,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89359833,-139.66058667,34.0,14.2,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
8,2023-06-05 00:14:58,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89475833,-139.65889,36.6,13.5,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
9,2023-06-05 00:15:22,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89588667,-139.65713833,37.9,12.8,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
10,2023-06-05 00:15:52,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89721,-139.65502,39.0,12.1,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
11,2023-06-05 00:16:22,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.898455,-139.65298167,39.5,11.5,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
12,2023-06-05 00:16:52,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.89963833,-139.651025,39.6,11.0,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
13,2023-06-05 00:17:34,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90123833,-139.64836167,40.0,10.3,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
14,2023-06-05 00:18:10,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90247,-139.646315,40.2,9.8,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
15,2023-06-05 00:18:56,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90395333,-139.643705,41.7,9.1,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
16,2023-06-05 00:19:36,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90516167,-139.64154333,42.1,8.6,US CF1,2023-06-03 01:45:00,Passenger ship,8.5,330,38
17,2023-06-05 00:20:25,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90659333,-139.63902167,41.5,8.1,US GB1,2023-06-05 17:00:00,Passenger ship,8.5,330,38
18,2023-06-05 00:21:25,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90820167,-139.63621833,41.0,7.5,US GB1,2023-06-05 17:00:00,Passenger ship,8.5,330,38
19,2023-06-05 00:22:05,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.90914,-139.63458,41.5,6.7,US GB1,2023-06-05 17:00:00,Passenger ship,8.5,330,38
20,2023-06-05 00:22:47,232002990,MABI4,9614141,MAJESTIC PRINCESS,Under way using engine,59.91003833,-139.63294833,42.7,6.1,US GB1,2023-06-05 17:00:00,Passenger ship,8.5,330,38
