bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-10-10 00:01:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799333,-134.40634500,240.2,0.0,JUNEAU,2023-10-09 04:00:00,Passenger ship,8.7,334,45
2023-10-10 00:04:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799500,-134.40634167,55.4,0.0,JUNEAU,2023-10-09 04:00:00,Passenger ship,8.7,334,45
2023-10-10 00:10:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799500,-134.40634000,323.2,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:16:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40634000,67.2,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:22:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40634333,228.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:28:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40634167,209.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:34:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40634167,232.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:40:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633833,276.4,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:46:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40633667,344.7,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:52:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633667,197.8,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 00:58:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800333,-134.40633500,259.5,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:04:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800333,-134.40633500,262.5,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:10:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799833,-134.40633833,274.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:13:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40633667,347.4,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:19:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799833,-134.40633833,299.8,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:25:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633833,236.3,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:31:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40634000,232.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:37:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633833,218.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:43:22,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633833,5.2,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:49:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799833,-134.40633667,136.5,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 01:55:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40634333,232.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:01:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40634000,313.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:07:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800333,-134.40634000,210.3,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:13:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40634000,30.2,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:19:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633833,268.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:25:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40634000,296.7,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:31:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633833,338.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:37:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40633667,268.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:43:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633667,257.2,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:49:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800333,-134.40633333,200.8,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 02:55:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800333,-134.40633167,191.7,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:01:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633333,219.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:07:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800167,-134.40633500,180.8,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:13:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40633167,232.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:16:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29800000,-134.40633000,57.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:22:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799833,-134.40633167,206.5,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:28:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633167,65.7,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:34:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633333,232.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:40:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633333,232.0,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:46:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633333,246.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:52:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799833,-134.40633167,240.3,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 03:58:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799500,-134.40633500,227.8,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 04:04:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633333,232.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 04:10:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633167,225.3,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 04:16:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633000,232.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 04:22:23,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633167,232.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 04:28:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799667,-134.40633167,232.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
2023-10-10 04:34:24,311000710,C6DL4,9751509,NORWEGIAN BLISS,Moored,58.29799833,-134.40632833,232.1,0.0,GLACIER BAY,2023-10-11 15:30:00,Passenger ship,8.7,334,45
