bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-06-19 00:01:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29377167,-134.41223833,109.5,0.1,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:01:55,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29377167,-134.41223833,109.5,0.1,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:07:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29362833,-134.41210833,154.5,0.2,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:13:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29349167,-134.41155500,160.2,0.1,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:19:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29351833,-134.41107833,44.1,0.3,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:25:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29362167,-134.41052167,330.9,0.0,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:31:52,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29360167,-134.41048667,105.6,0.1,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:37:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29375333,-134.41046667,335.3,0.3,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:43:52,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29381167,-134.41068833,313.8,0.1,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:49:51,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29365833,-134.41001167,80.3,0.3,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 00:52:45,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29333333,-134.41000000,30.0,1.0,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 01:00:32,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29398333,-134.40999333,59.8,0.1,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 01:01:02,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29401333,-134.40997833,357.8,0.5,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
2023-06-19 01:01:12,311746000,C6TQ6,9141065,NORWEGIAN SPIRIT,Under way using engine,58.29403667,-134.40998167,351.3,0.5,"VANCOUVER,BC",2023-06-21 13:00:00,Passenger ship,8.3,269,36
