bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-05-11 00:03:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,311.4,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:09:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,311.3,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:15:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32353500,131.2,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:21:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,131.1,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:27:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32353500,131.3,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:33:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32351833,131.4,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:39:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32353500,311.6,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:45:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32353500,311.8,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:51:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32353500,312.0,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 00:57:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,132.1,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:03:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,132.2,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:09:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32351833,199.4,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:15:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32351833,132.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:21:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,132.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:27:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32351833,132.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:33:09,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,312.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:39:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32351833,312.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:45:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32351833,132.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:51:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32351833,312.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 01:57:10,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45121667,-135.32353500,312.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
2023-05-11 02:03:11,310327000,ZCBU5,9104005,GRAND PRINCESS,Moored,59.45123333,-135.32353500,312.5,0.0,US GB1,2023-05-10 14:00:00,Passenger ship,8.7,290,36
