bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2023-10-02 00:00:02,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.45304000,-131.85747500,300.1,14.8,KETCHIKAN,2023-10-01 16:35:00,Passenger ship,6.9,198,30
2023-10-02 00:00:08,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.45325667,-131.85808833,300.1,14.8,KETCHIKAN,2023-10-01 16:35:00,Passenger ship,6.9,198,30
2023-10-02 00:00:38,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.45425667,-131.86126500,298.0,14.9,KETCHIKAN,2023-10-01 16:35:00,Passenger ship,6.9,198,30
2023-10-02 00:01:38,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.45621000,-131.86778000,295.6,15.1,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:01:50,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.45658167,-131.86923167,293.6,15.1,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:03:50,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.45988167,-131.88237333,295.9,14.9,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:04:26,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.46091833,-131.88629000,293.9,14.7,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:04:56,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.46169167,-131.88959667,290.9,14.6,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:05:19,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.46222833,-131.89226333,288.5,14.5,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:07:02,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.46427500,-131.90371333,286.0,14.5,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:09:38,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.46711333,-131.92140333,283.8,14.6,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:14:26,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47201500,-131.95484667,286.1,14.9,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:17:32,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47537333,-131.97644167,288.7,14.7,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:18:02,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47606667,-131.97983000,293.3,14.7,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:18:08,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47623333,-131.98061333,290.6,14.8,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:18:20,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47653167,-131.98194667,293.3,14.7,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:18:50,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47732500,-131.98511500,296.7,14.7,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:18:55,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47749167,-131.98578333,293.6,14.7,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
2023-10-02 00:19:02,309416000,C6XC6,9417086,SEABOURN ODYSSEY,Under way using engine,55.47767167,-131.98640333,297.1,14.6,HUBBARD,2023-10-03 17:00:00,Passenger ship,6.9,198,30
