,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-05-25 00:01:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,84.6,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
1,2023-05-25 00:04:35,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
2,2023-05-25 00:10:35,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
3,2023-05-25 00:16:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
4,2023-05-25 00:22:34,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
5,2023-05-25 00:28:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
6,2023-05-25 00:34:34,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77898333,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
7,2023-05-25 00:40:35,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77898333,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
8,2023-05-25 00:46:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
9,2023-05-25 00:52:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
10,2023-05-25 00:58:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
11,2023-05-25 01:04:34,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
12,2023-05-25 01:10:33,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,250.9,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
13,2023-05-25 01:16:34,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
14,2023-05-25 01:22:34,235103357,2HFZ6,9228186,SAPPHIRE PRINCESS,Moored,60.77896667,-148.69651667,81.5,0.0,US YA1,2023-05-25 23:00:00,Passenger ship,8.2,288,50
