,bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
0,2023-06-26 00:00:01,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Moored,58.29161667,-134.39551667,144.0,0.0,US GB1,2023-06-23 17:15:00,Passenger ship,8.2,288.0,50.0
1,2023-06-26 00:03:03,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29161667,-134.39553333,236.4,0.0,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
2,2023-06-26 00:07:54,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29158333,-134.39565,234.4,0.5,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
3,2023-06-26 00:12:44,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29161667,-134.39596667,304.9,0.5,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
4,2023-06-26 00:13:03,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29165,-134.39606667,310.2,0.9,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
5,2023-06-26 00:13:14,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29168333,-134.39613333,318.0,1.0,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
6,2023-06-26 00:13:23,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29171667,-134.39618333,308.4,1.1,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
7,2023-06-26 00:13:44,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29178333,-134.39638333,300.4,1.4,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
8,2023-06-26 00:14:03,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29183333,-134.39663333,289.9,1.7,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
9,2023-06-26 00:14:14,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29186667,-134.39678333,284.8,1.8,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
10,2023-06-26 00:15:04,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29201667,-134.39766667,284.7,2.4,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
11,2023-06-26 00:16:14,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29223333,-134.39916667,290.7,2.4,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
12,2023-06-26 00:18:33,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29278333,-134.40163333,290.7,1.9,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
13,2023-06-26 00:19:13,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29288333,-134.40223333,284.3,1.7,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
14,2023-06-26 00:19:33,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.2929,-134.40251667,276.5,1.6,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
15,2023-06-26 00:19:44,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.2929,-134.40266667,270.9,1.6,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
16,2023-06-26 00:20:04,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29288333,-134.40295,263.2,1.6,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
17,2023-06-26 00:20:33,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29285,-134.40333333,257.9,1.6,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
18,2023-06-26 00:21:32,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29273333,-134.40411667,250.3,1.5,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
19,2023-06-26 00:22:44,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29256667,-134.40498333,253.8,1.0,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
20,2023-06-26 00:23:04,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29253333,-134.40511667,237.6,0.7,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
21,2023-06-26 00:23:13,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.2925,-134.40516667,220.2,0.7,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
22,2023-06-26 00:23:24,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29246667,-134.4052,205.4,0.8,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
23,2023-06-26 00:23:33,235103357,2HFZ6,9228186.0,SAPPHIRE PRINCESS,Under way using engine,58.29243333,-134.40521667,190.6,0.9,US KTN,2023-06-26 17:30:00,Passenger ship,8.2,288.0,50.0
