bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-09-01T21:13:47,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T20:52:06,MILLENNIUM,SKAGWAY,59.44538333,-135.326,43,43.0,0.0,5,9189419.0,9HJF9,249055000,16.0
2008-09-01T20:13:10,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T19:12:58,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T18:43:44,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,0,0.0,0.0,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T18:12:12,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T17:12:21,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T16:02:00,MILLENNIUM,SKAGWAY,59.44533333,-135.326,43,43.0,0.0,5,9189419.0,9HJF9,249055000,16.0
2008-09-01T15:10:46,MILLENNIUM,SKAGWAY,59.4446667,-135.326667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T14:28:18,MILLENNIUM,SKAGWAY,59.44533333,-135.3259833,43,133.0,0.1,5,9189419.0,9HJF9,249055000,16.0
2008-09-01T14:23:19,MILLENNIUM,SKAGWAY,59.44533333,-135.32605,45,45.0,0.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T14:14:10,MILLENNIUM,SKAGWAY,59.444,-135.328667,511,360.0,102.3,15,9189419.0,9HJF9,249055000,16.0
2008-09-01T14:06:08,MILLENNIUM,SKAGWAY,59.44321667,-135.3307333,35,38.5,1.6,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T14:03:48,MILLENNIUM,SKAGWAY,59.44211667,-135.33245,33,37.2,2.7,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T14:01:28,MILLENNIUM,SKAGWAY,59.44031667,-135.3346833,27,27.0,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:56:48,MILLENNIUM,SKAGWAY,59.43525,-135.3395333,22,23.1,5.0,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:54:28,MILLENNIUM,SKAGWAY,59.43223333,-135.3418833,20,20.0,4.7,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:52:28,MILLENNIUM,SKAGWAY,59.43001667,-135.3435,19,20.5,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:51:49,MILLENNIUM,SKAGWAY,59.42936667,-135.3439167,18,17.0,3.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:50:28,MILLENNIUM,SKAGWAY,59.428,-135.34475,17,15.5,4.0,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:48:49,MILLENNIUM,SKAGWAY,59.42618333,-135.3458,16,16.0,4.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:45:09,MILLENNIUM,SKAGWAY,59.42163333,-135.3481833,15,15.0,5.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:43:09,MILLENNIUM,SKAGWAY,59.4187,-135.3496167,13,13.0,5.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:43:00,MILLENNIUM,SKAGWAY,59.41851667,-135.3496833,13,13.0,5.9,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:42:29,MILLENNIUM,SKAGWAY,59.41765,-135.3500833,13,12.0,6.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:40:29,MILLENNIUM,SKAGWAY,59.41408333,-135.35165,13,12.2,7.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:39:39,MILLENNIUM,SKAGWAY,59.4124,-135.35235,11,11.0,7.6,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:38:59,MILLENNIUM,SKAGWAY,59.41101667,-135.3529167,11,11.0,8.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:38:50,MILLENNIUM,SKAGWAY,59.41066667,-135.3530833,11,11.0,8.2,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:38:39,MILLENNIUM,SKAGWAY,59.41025,-135.35325,11,10.3,8.3,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:38:29,MILLENNIUM,SKAGWAY,59.40991667,-135.3532833,11,10.3,8.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:38:11,MILLENNIUM,SKAGWAY,59.40913333,-135.3536,0,0.0,0.0,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:38:09,MILLENNIUM,SKAGWAY,59.40913333,-135.3536,11,10.3,8.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:37:49,MILLENNIUM,SKAGWAY,59.40838333,-135.3538667,11,10.3,9.1,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:37:29,MILLENNIUM,SKAGWAY,59.4075,-135.3541667,11,10.3,9.4,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:37:09,MILLENNIUM,SKAGWAY,59.40661667,-135.3544667,11,10.4,9.6,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:36:28,MILLENNIUM,SKAGWAY,59.40476667,-135.3551333,12,10.8,9.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:35:28,MILLENNIUM,SKAGWAY,59.40215,-135.3560333,12,11.4,9.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:35:08,MILLENNIUM,SKAGWAY,59.4012,-135.3564,11,10.4,9.8,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:34:08,MILLENNIUM,SKAGWAY,59.39851667,-135.3574833,11,12.1,9.7,0,9189419.0,9HJF9,249055000,16.0
2008-09-01T13:33:59,MILLENNIUM,SKAGWAY,59.39813333,-135.3576333,11,12.1,9.7,0,9189419.0,9HJF9,249055000,16.0
