bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-06-09T23:59:58,311082000,55.439705,-131.8343117,310.3,16.1,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:52,311082000,55.439405,-131.8337283,310.3,16.1,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:46,311082000,55.43912,-131.833125,310.3,16.1,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:40,311082000,55.43882,-131.832525,310.3,16.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:34,311082000,55.43858667,-131.8320233,310.3,16.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:28,311082000,55.43828667,-131.83144,310.7,16.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:22,311082000,55.43795167,-131.830755,310.3,15.9,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:16,311082000,55.43771833,-131.8302567,310.3,15.9,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:10,311082000,55.43741833,-131.8296717,310.3,15.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:59:05,311082000,55.437135,-131.8290883,310.3,15.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:58,311082000,55.4368,-131.8284017,310.3,15.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:52,311082000,55.43656667,-131.8279183,310.3,15.7,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:46,311082000,55.436265,-131.8273333,310.3,15.7,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:40,311082000,55.43598167,-131.8267483,310.3,15.6,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:34,311082000,55.43566333,-131.8260617,311.3,15.6,311,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:28,311082000,55.43538,-131.8254933,310.3,15.5,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:22,311082000,55.435095,-131.8249083,310.3,15.4,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:16,311082000,55.43481167,-131.8243417,310.3,15.4,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:10,311082000,55.43453,-131.8237767,310.3,15.3,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:58:05,311082000,55.434295,-131.8232917,310.3,15.2,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:58,311082000,55.43397833,-131.82264,310.3,15.2,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:52,311082000,55.43374333,-131.8221733,310.3,15.1,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:46,311082000,55.43346,-131.821605,310.3,15.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:40,311082000,55.43314333,-131.820955,310.3,14.9,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:36,311082000,55.43296,-131.8205867,0.0,0.0,0,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:36,311082000,55.43296,-131.8205867,310.3,14.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:34,311082000,55.43292667,-131.8204867,310.3,14.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:28,311082000,55.43266,-131.8199367,310.3,14.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:26,311082000,55.43256,-131.8197533,310.3,14.7,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:22,311082000,55.43234333,-131.8193033,311.3,14.6,311,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:16,311082000,55.43211,-131.8188367,310.3,14.6,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:10,311082000,55.43184167,-131.8183017,310.3,14.5,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:05,311082000,55.431625,-131.8178533,310.3,14.4,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:57:05,311082000,55.431625,-131.8178533,310.3,14.4,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:58,311082000,55.43132667,-131.8172217,310.4,14.3,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:55,311082000,55.43114333,-131.81687,310.4,14.3,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:52,311082000,55.43101,-131.816605,310.4,14.2,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:46,311082000,55.43076,-131.8160717,311.4,14.2,311,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:36,311082000,55.430325,-131.8152017,310.4,14.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:26,311082000,55.42989167,-131.814335,310.4,13.9,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:16,311082000,55.42952667,-131.8135533,310.4,13.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:56:05,311082000,55.42906,-131.81262,310.8,13.6,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:55:55,311082000,55.42864333,-131.8117867,310.8,13.5,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:55:46,311082000,55.42827667,-131.8110367,310.8,13.4,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:55:36,311082000,55.427825,-131.8101167,310.8,13.3,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:55:26,311082000,55.42745833,-131.8093833,310.8,13.2,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:55:16,311082000,55.42700833,-131.8085,311.3,13.1,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:55:05,311082000,55.42657667,-131.8076183,311.3,13.0,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:54:55,311082000,55.426175,-131.8068317,311.3,12.9,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:54:46,311082000,55.42582333,-131.8061117,311.7,12.8,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:54:36,311082000,55.42542333,-131.805345,311.8,12.7,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:54:26,311082000,55.42502333,-131.8045617,311.8,12.6,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:54:16,311082000,55.42467333,-131.8038783,312.2,12.5,310,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:54:06,311082000,55.42429,-131.8031267,313.7,12.4,311,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:53:56,311082000,55.42389,-131.802375,313.7,12.4,311,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:53:45,311082000,55.42345667,-131.801575,314.7,12.3,312,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:53:36,311082000,55.42310833,-131.800925,315.8,12.2,313,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:53:26,311082000,55.42265833,-131.8001417,316.8,12.2,314,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
2008-06-09T23:53:16,311082000,55.42225667,-131.799455,317.8,12.2,315,9195157,C6FR3,NORWEGIAN STAR,16,JUNEAU
