bs_ts,mmsi,lat,lon,cog,sog,heading,imo,callsign,name,Type of ship,destination
2008-05-16T23:59:35,309653000,54.76051167,-131.1884667,200.1,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:59:23,309653000,54.761885,-131.1875867,200.4,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:59:11,309653000,54.76315667,-131.1867633,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:55,309653000,54.76483833,-131.1856667,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:53,309653000,54.76504833,-131.1855283,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:51,309653000,54.76525833,-131.1853917,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:47,309653000,54.76568167,-131.1851167,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:43,309653000,54.76610667,-131.1848383,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:38,309653000,54.76652333,-131.184565,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:35,309653000,54.76694333,-131.1842867,200.4,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:13,309653000,54.76915833,-131.18285,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:11,309653000,54.76947833,-131.1826383,200.6,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:58:05,309653000,54.770105,-131.18223,200.4,24.4,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:59,309653000,54.770625,-131.181885,200.4,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:57,309653000,54.77084,-131.181745,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:55,309653000,54.77104667,-131.18161,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:51,309653000,54.77147667,-131.1813317,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:41,309653000,54.77263,-131.1805783,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:39,309653000,54.77284,-131.1804417,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:37,309653000,54.77305,-131.1803033,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:35,309653000,54.77326167,-131.1801667,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:33,309653000,54.77347333,-131.1800333,200.8,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:29,309653000,54.77389333,-131.179765,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:27,309653000,54.774105,-131.1796283,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:13,309653000,54.77558167,-131.1786667,200.8,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:11,309653000,54.77579167,-131.1785317,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:09,309653000,54.77600167,-131.178395,200.6,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:07,309653000,54.77621167,-131.1782583,200.8,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:05,309653000,54.77641667,-131.1781267,200.8,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:03,309653000,54.77662667,-131.1779917,200.8,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:57:01,309653000,54.77684333,-131.1778533,200.8,24.3,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:56:59,309653000,54.77705167,-131.177715,200.8,24.2,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:56:51,309653000,54.77789333,-131.1771717,200.8,24.2,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:56:49,309653000,54.77810333,-131.177035,200.8,24.2,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
2008-05-16T23:56:47,309653000,54.77830167,-131.1769033,200.8,24.2,199,9342281,C6VG7,NORWEGIAN PEARL,16,VICTORIA
