bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign
2008-08-17T23:59:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:59:47,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:59:39,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:59:28,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:59:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:59:09,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:59:05,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,0,0.0,0.0,0,9192167.0,C6FN6
2008-08-17T23:58:58,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:58:47,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:58:39,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:58:28,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:58:18,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:58:09,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:57:58,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.0,0,9192167.0,C6FN6
2008-08-17T23:57:47,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:57:38,308628000,SILVER SHADOW,SEWARD,60.11933333,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:57:28,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:57:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:57:09,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:56:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:56:47,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:56:38,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:56:28,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:56:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:56:08,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:55:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:55:47,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:55:38,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:55:29,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:55:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4273333,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:55:08,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:54:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:54:49,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:54:38,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:54:29,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:54:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:54:08,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:49,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:38,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:29,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:08,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:53:04,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,0,0.0,0.0,0,9192167.0,C6FN6
2008-08-17T23:52:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:52:49,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:52:38,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:52:29,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.0,0,9192167.0,C6FN6
2008-08-17T23:52:18,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:52:08,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.0,0,9192167.0,C6FN6
2008-08-17T23:51:58,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:51:49,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.1,0,9192167.0,C6FN6
2008-08-17T23:51:39,308628000,SILVER SHADOW,SEWARD,60.11916667,-149.4271667,347,275.4,0.0,0,9192167.0,C6FN6
