bs_ts,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,mmsi,Type of ship
2008-08-27T23:57:02,MILLENNIUM,HUBBARD GLACIER,58.128,-135.4704,97,97.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T23:54:52,MILLENNIUM,HUBBARD GLACIER,58.128,-135.4705,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:51:01,MILLENNIUM,HUBBARD GLACIER,58.128,-135.4705,99,99.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T23:48:51,MILLENNIUM,HUBBARD GLACIER,58.128,-135.47055,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:44:59,MILLENNIUM,HUBBARD GLACIER,58.128,-135.47055,101,146.0,0.1,1,9189419,9HJF9,249055000,16
2008-08-27T23:38:58,MILLENNIUM,HUBBARD GLACIER,58.12803333,-135.4705333,100,100.0,0.1,1,9189419,9HJF9,249055000,16
2008-08-27T23:36:51,MILLENNIUM,HUBBARD GLACIER,58.12805,-135.4705833,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:32:55,MILLENNIUM,HUBBARD GLACIER,58.12805,-135.4705833,100,100.0,0.1,1,9189419,9HJF9,249055000,16
2008-08-27T23:30:52,MILLENNIUM,HUBBARD GLACIER,58.1281,-135.47055,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:26:52,MILLENNIUM,HUBBARD GLACIER,58.1281,-135.47055,99,9.0,0.1,1,9189419,9HJF9,249055000,16
2008-08-27T23:24:52,MILLENNIUM,HUBBARD GLACIER,58.12811667,-135.4705833,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:20:50,MILLENNIUM,HUBBARD GLACIER,58.12811667,-135.4705833,99,9.0,0.1,1,9189419,9HJF9,249055000,16
2008-08-27T23:18:50,MILLENNIUM,HUBBARD GLACIER,58.128,-135.472,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:18:47,MILLENNIUM,HUBBARD GLACIER,58.128,-135.472,511,360.0,102.3,15,9189419,9HJF9,249055000,16
2008-08-27T23:14:49,MILLENNIUM,HUBBARD GLACIER,58.1281,-135.4706333,100,10.0,0.1,1,9189419,9HJF9,249055000,16
2008-08-27T23:12:51,MILLENNIUM,HUBBARD GLACIER,58.12813333,-135.4705667,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T23:02:43,MILLENNIUM,HUBBARD GLACIER,58.12813333,-135.4705667,101,101.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T23:00:52,MILLENNIUM,HUBBARD GLACIER,58.12811667,-135.4705,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T22:50:34,MILLENNIUM,HUBBARD GLACIER,58.12811667,-135.4705,101,101.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T22:48:50,MILLENNIUM,HUBBARD GLACIER,58.12816667,-135.4705667,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T22:42:47,MILLENNIUM,HUBBARD GLACIER,58.12816667,-135.4705667,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T22:38:29,MILLENNIUM,HUBBARD GLACIER,58.12816667,-135.4705667,103,103.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T22:36:45,MILLENNIUM,HUBBARD GLACIER,58.12818333,-135.4704833,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T22:32:29,MILLENNIUM,HUBBARD GLACIER,58.12818333,-135.4704833,104,104.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T22:30:44,MILLENNIUM,HUBBARD GLACIER,58.12818333,-135.4704333,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T22:26:24,MILLENNIUM,HUBBARD GLACIER,58.12818333,-135.4704333,106,106.0,0.0,1,9189419,9HJF9,249055000,16
2008-08-27T22:24:43,MILLENNIUM,HUBBARD GLACIER,58.12816667,-135.4704833,0,0.0,0.0,0,9189419,9HJF9,249055000,16
2008-08-27T22:20:22,MILLENNIUM,HUBBARD GLACIER,58.12816667,-135.4704833,105,105.0,0.1,1,9189419,9HJF9,249055000,16
