bs_ts,name,mmsi,destination,heading,lat,lon,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-01T23:59:20,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6965983,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:56:17,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894667,-148.696605,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:55:45,ISLAND PRINCESS,310384000,WHITTIER,0,60.7786667,-148.698,0.0,0.0,0,9230402.0,ZCDG4,16.0
2008-09-01T23:54:29,ISLAND PRINCESS,310384000,WHITTIER,511,60.7786667,-148.698,360.0,102.3,15,9230402.0,ZCDG4,16.0
2008-09-01T23:53:20,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894833,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:50:17,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6965967,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:49:45,ISLAND PRINCESS,310384000,WHITTIER,0,60.77894167,-148.6966,0.0,0.0,0,9230402.0,ZCDG4,16.0
2008-09-01T23:47:14,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894167,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:45:11,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6965983,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:45:09,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6965983,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:45:07,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:45:05,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:45:03,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:45:01,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:58,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:57,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:55,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:53,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:50,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:49,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966017,81.0,0.0,5,9230402.0,ZCDG4,16.0
2008-09-01T23:44:47,ISLAND PRINCESS,310384000,WHITTIER,81,60.77894,-148.6966017,81.0,0.0,5,9230402.0,ZCDG4,16.0
