bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-28T23:59:58,NORWEGIAN SUN,311109000,57.74296667,-133.6458333,95,TRACY ARM- SKAGWAY,94.5,13.8,9218131,C6RN3,69
2008-05-28T23:59:52,NORWEGIAN SUN,311109000,57.743,-133.64655,95,TRACY ARM- SKAGWAY,94.5,13.8,9218131,C6RN3,69
2008-05-28T23:59:47,NORWEGIAN SUN,311109000,57.74303333,-133.6472667,95,TRACY ARM- SKAGWAY,94.5,13.8,9218131,C6RN3,69
2008-05-28T23:59:28,NORWEGIAN SUN,311109000,57.74315,-133.6494,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:59:22,NORWEGIAN SUN,311109000,57.74318333,-133.6501167,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:59:15,NORWEGIAN SUN,311109000,57.74321667,-133.6509833,95,TRACY ARM- SKAGWAY,95.8,13.9,9218131,C6RN3,69
2008-05-28T23:59:04,NORWEGIAN SUN,311109000,57.74328333,-133.6522667,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:58:58,NORWEGIAN SUN,311109000,57.74331667,-133.6529833,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:58:52,NORWEGIAN SUN,311109000,57.74335,-133.6537,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:58:46,NORWEGIAN SUN,311109000,57.74338333,-133.6542667,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:58:34,NORWEGIAN SUN,311109000,57.74345,-133.6557167,95,TRACY ARM- SKAGWAY,93.7,13.9,9218131,C6RN3,69
2008-05-28T23:58:28,NORWEGIAN SUN,311109000,57.74346667,-133.6564333,95,TRACY ARM- SKAGWAY,94.5,13.9,9218131,C6RN3,69
2008-05-28T23:58:22,NORWEGIAN SUN,311109000,57.7435,-133.6571667,95,TRACY ARM- SKAGWAY,94.5,14.0,9218131,C6RN3,69
2008-05-28T23:58:11,NORWEGIAN SUN,311109000,57.74356667,-133.6586,96,TRACY ARM- SKAGWAY,95.5,14.0,9218131,C6RN3,69
2008-05-28T23:58:04,NORWEGIAN SUN,311109000,57.7436,-133.6593167,95,TRACY ARM- SKAGWAY,94.5,14.0,9218131,C6RN3,69
2008-05-28T23:57:58,NORWEGIAN SUN,311109000,57.74363333,-133.6602,95,TRACY ARM- SKAGWAY,93.7,14.0,9218131,C6RN3,69
2008-05-28T23:57:46,NORWEGIAN SUN,311109000,57.7437,-133.66165,95,TRACY ARM- SKAGWAY,94.5,14.1,9218131,C6RN3,69
2008-05-28T23:57:40,NORWEGIAN SUN,311109000,57.74373333,-133.6623833,95,TRACY ARM- SKAGWAY,93.7,14.1,9218131,C6RN3,69
2008-05-28T23:57:34,NORWEGIAN SUN,311109000,57.74375,-133.6631167,95,TRACY ARM- SKAGWAY,93.7,14.1,9218131,C6RN3,69
2008-05-28T23:57:28,NORWEGIAN SUN,311109000,57.74378333,-133.66385,95,TRACY ARM- SKAGWAY,93.7,14.2,9218131,C6RN3,69
2008-05-28T23:57:22,NORWEGIAN SUN,311109000,57.74381667,-133.6645667,95,TRACY ARM- SKAGWAY,94.5,14.2,9218131,C6RN3,69
2008-05-28T23:57:16,NORWEGIAN SUN,311109000,57.74385,-133.6653,95,TRACY ARM- SKAGWAY,94.5,14.2,9218131,C6RN3,69
2008-05-28T23:57:04,NORWEGIAN SUN,311109000,57.7439,-133.6667833,95,TRACY ARM- SKAGWAY,93.7,14.3,9218131,C6RN3,69
2008-05-28T23:56:53,NORWEGIAN SUN,311109000,57.74396667,-133.6681,95,TRACY ARM- SKAGWAY,94.1,14.3,9218131,C6RN3,69
2008-05-28T23:56:45,NORWEGIAN SUN,311109000,57.744,-133.669,96,TRACY ARM- SKAGWAY,94.8,14.4,9218131,C6RN3,69
2008-05-28T23:56:28,NORWEGIAN SUN,311109000,57.7441,-133.6710667,97,TRACY ARM- SKAGWAY,95.4,14.5,9218131,C6RN3,69
2008-05-28T23:56:16,NORWEGIAN SUN,311109000,57.74418333,-133.6725667,98,TRACY ARM- SKAGWAY,96.4,14.6,9218131,C6RN3,69
2008-05-28T23:56:12,NORWEGIAN SUN,311109000,57.74423333,-133.6733167,98,TRACY ARM- SKAGWAY,97.8,14.6,9218131,C6RN3,69
2008-05-28T23:56:04,NORWEGIAN SUN,311109000,57.74428333,-133.6740667,99,TRACY ARM- SKAGWAY,97.4,14.6,9218131,C6RN3,69
2008-05-28T23:55:58,NORWEGIAN SUN,311109000,57.74435,-133.6749833,99,TRACY ARM- SKAGWAY,97.8,14.7,9218131,C6RN3,69
2008-05-28T23:55:53,NORWEGIAN SUN,311109000,57.7444,-133.6756,100,TRACY ARM- SKAGWAY,98.4,14.7,9218131,C6RN3,69
2008-05-28T23:55:45,NORWEGIAN SUN,311109000,57.74446667,-133.6764833,100,TRACY ARM- SKAGWAY,98.8,14.8,9218131,C6RN3,69
2008-05-28T23:55:40,NORWEGIAN SUN,311109000,57.74451667,-133.6771,101,TRACY ARM- SKAGWAY,99.8,14.8,9218131,C6RN3,69
2008-05-28T23:55:34,NORWEGIAN SUN,311109000,57.7446,-133.678,101,TRACY ARM- SKAGWAY,99.0,14.9,9218131,C6RN3,69
2008-05-28T23:55:28,NORWEGIAN SUN,311109000,57.74465,-133.6786167,102,TRACY ARM- SKAGWAY,100.4,14.9,9218131,C6RN3,69
2008-05-28T23:55:22,NORWEGIAN SUN,311109000,57.74473333,-133.6795333,102,TRACY ARM- SKAGWAY,100.7,15.0,9218131,C6RN3,69
2008-05-28T23:55:16,NORWEGIAN SUN,311109000,57.7448,-133.6801667,103,TRACY ARM- SKAGWAY,101.4,15.1,9218131,C6RN3,69
2008-05-28T23:55:04,NORWEGIAN SUN,311109000,57.74496667,-133.6818333,104,TRACY ARM- SKAGWAY,102.4,15.2,9218131,C6RN3,69
2008-05-28T23:54:58,NORWEGIAN SUN,311109000,57.74505,-133.6826167,104,TRACY ARM- SKAGWAY,102.1,15.3,9218131,C6RN3,69
2008-05-28T23:54:52,NORWEGIAN SUN,311109000,57.74513333,-133.6832333,105,TRACY ARM- SKAGWAY,103.5,15.4,9218131,C6RN3,69
2008-05-28T23:54:45,NORWEGIAN SUN,311109000,57.74525,-133.6841667,106,TRACY ARM- SKAGWAY,104.1,15.5,9218131,C6RN3,69
2008-05-28T23:54:40,NORWEGIAN SUN,311109000,57.74533333,-133.6847833,106,TRACY ARM- SKAGWAY,103.7,15.5,9218131,C6RN3,69
2008-05-28T23:54:34,NORWEGIAN SUN,311109000,57.74541667,-133.6855667,106,TRACY ARM- SKAGWAY,104.1,15.6,9218131,C6RN3,69
2008-05-28T23:54:28,NORWEGIAN SUN,311109000,57.74551667,-133.68635,107,TRACY ARM- SKAGWAY,104.4,15.7,9218131,C6RN3,69
2008-05-28T23:54:22,NORWEGIAN SUN,311109000,57.74563333,-133.68715,107,TRACY ARM- SKAGWAY,105.1,15.8,9218131,C6RN3,69
2008-05-28T23:54:16,NORWEGIAN SUN,311109000,57.74576667,-133.6879333,108,TRACY ARM- SKAGWAY,105.4,15.9,9218131,C6RN3,69
2008-05-28T23:54:11,NORWEGIAN SUN,311109000,57.74586667,-133.6887333,108,TRACY ARM- SKAGWAY,106.2,16.0,9218131,C6RN3,69
2008-05-28T23:54:07,NORWEGIAN SUN,311109000,57.74603333,-133.6896833,0,TRACY ARM- SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-28T23:54:04,NORWEGIAN SUN,311109000,57.74603333,-133.6896833,109,TRACY ARM- SKAGWAY,106.5,16.1,9218131,C6RN3,69
2008-05-28T23:53:58,NORWEGIAN SUN,311109000,57.74616667,-133.6904833,109,TRACY ARM- SKAGWAY,106.8,16.2,9218131,C6RN3,69
2008-05-28T23:53:45,NORWEGIAN SUN,311109000,57.74641667,-133.6921,110,TRACY ARM- SKAGWAY,107.9,16.4,9218131,C6RN3,69
2008-05-28T23:53:28,NORWEGIAN SUN,311109000,57.74683333,-133.69435,112,TRACY ARM- SKAGWAY,109.5,16.7,9218131,C6RN3,69
2008-05-28T23:53:16,NORWEGIAN SUN,311109000,57.74715,-133.696,113,TRACY ARM- SKAGWAY,110.6,17.0,9218131,C6RN3,69
2008-05-28T23:53:04,NORWEGIAN SUN,311109000,57.74755,-133.69785,114,TRACY ARM- SKAGWAY,111.3,17.3,9218131,C6RN3,69
2008-05-28T23:52:58,NORWEGIAN SUN,311109000,57.74766667,-133.6985,114,TRACY ARM- SKAGWAY,111.0,17.3,9218131,C6RN3,69
2008-05-28T23:52:46,NORWEGIAN SUN,311109000,57.74805,-133.7001833,116,TRACY ARM- SKAGWAY,114.0,17.3,9218131,C6RN3,69
2008-05-28T23:52:34,NORWEGIAN SUN,311109000,57.74841667,-133.7018167,117,TRACY ARM- SKAGWAY,114.0,17.3,9218131,C6RN3,69
2008-05-28T23:52:28,NORWEGIAN SUN,311109000,57.74861667,-133.7026333,117,TRACY ARM- SKAGWAY,114.6,17.3,9218131,C6RN3,69
2008-05-28T23:52:11,NORWEGIAN SUN,311109000,57.74923333,-133.7051167,118,TRACY ARM- SKAGWAY,115.0,17.3,9218131,C6RN3,69
2008-05-28T23:51:46,NORWEGIAN SUN,311109000,57.75013333,-133.7084667,120,TRACY ARM- SKAGWAY,118.0,17.3,9218131,C6RN3,69
2008-05-28T23:51:40,NORWEGIAN SUN,311109000,57.75031667,-133.7091167,121,TRACY ARM- SKAGWAY,118.6,17.3,9218131,C6RN3,69
2008-05-28T23:51:28,NORWEGIAN SUN,311109000,57.75078333,-133.7106833,122,TRACY ARM- SKAGWAY,119.6,17.3,9218131,C6RN3,69
2008-05-28T23:51:16,NORWEGIAN SUN,311109000,57.75125,-133.71225,123,TRACY ARM- SKAGWAY,120.6,17.3,9218131,C6RN3,69
2008-05-28T23:51:11,NORWEGIAN SUN,311109000,57.7515,-133.7130333,123,TRACY ARM- SKAGWAY,120.0,17.3,9218131,C6RN3,69
2008-05-28T23:51:04,NORWEGIAN SUN,311109000,57.75178333,-133.7139333,124,TRACY ARM- SKAGWAY,121.3,17.3,9218131,C6RN3,69
2008-05-28T23:50:58,NORWEGIAN SUN,311109000,57.752,-133.71455,124,TRACY ARM- SKAGWAY,121.0,17.3,9218131,C6RN3,69
2008-05-28T23:50:52,NORWEGIAN SUN,311109000,57.75223333,-133.7153167,125,TRACY ARM- SKAGWAY,122.6,17.3,9218131,C6RN3,69
2008-05-28T23:50:46,NORWEGIAN SUN,311109000,57.7525,-133.7160667,125,TRACY ARM- SKAGWAY,122.0,17.3,9218131,C6RN3,69
2008-05-28T23:50:40,NORWEGIAN SUN,311109000,57.75271667,-133.7166833,126,TRACY ARM- SKAGWAY,123.6,17.3,9218131,C6RN3,69
2008-05-28T23:50:28,NORWEGIAN SUN,311109000,57.7533,-133.7183167,127,TRACY ARM- SKAGWAY,124.6,17.3,9218131,C6RN3,69
2008-05-28T23:50:21,NORWEGIAN SUN,311109000,57.75356667,-133.7190667,127,TRACY ARM- SKAGWAY,125.0,17.2,9218131,C6RN3,69
2008-05-28T23:50:16,NORWEGIAN SUN,311109000,57.75383333,-133.7197833,128,TRACY ARM- SKAGWAY,125.6,17.2,9218131,C6RN3,69
2008-05-28T23:50:10,NORWEGIAN SUN,311109000,57.75416667,-133.7206833,128,TRACY ARM- SKAGWAY,127.0,17.2,9218131,C6RN3,69
2008-05-28T23:50:04,NORWEGIAN SUN,311109000,57.75446667,-133.7214,129,TRACY ARM- SKAGWAY,126.3,17.2,9218131,C6RN3,69
2008-05-28T23:49:58,NORWEGIAN SUN,311109000,57.75468333,-133.72195,129,TRACY ARM- SKAGWAY,127.0,17.2,9218131,C6RN3,69
2008-05-28T23:49:46,NORWEGIAN SUN,311109000,57.75531667,-133.7235,130,TRACY ARM- SKAGWAY,129.0,17.2,9218131,C6RN3,69
