name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CELEBRITY INFINITY,249048000,2008-05-14T03:22:33,58.25641667,-134.3364333,0,135.1,13.3,136,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:21:02,58.26023333,-134.34375,0,132.5,12.2,133,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:21:33,58.25898333,-134.3412667,0,133.5,12.6,135,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:18:12,58.26633333,-134.3564667,0,132.4,11.1,133,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:16:13,58.27013333,-134.3643833,0,132.4,9.9,133,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:14:03,58.27408333,-134.3726167,0,131.1,9.5,133,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:13:13,58.27553333,-134.3757167,0,132.3,9.3,133,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:12:22,58.27738333,-134.3798667,0,130.3,9.0,131,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:12:42,58.2764,-134.3776333,0,129.1,9.1,131,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:11:32,58.2782,-134.3818833,0,127.0,8.9,127,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:10:42,58.2794,-134.38495,0,126.3,8.5,127,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:08:23,58.28228333,-134.3925667,0,125.7,7.4,125,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:07:02,58.28386667,-134.3966833,0,126.8,7.0,126,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:06:12,58.28488333,-134.399,0,133.3,6.9,135,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:06:23,58.28461667,-134.3984667,0,132.1,6.8,133,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:06:42,58.28423333,-134.3976333,0,130.0,6.7,129,9189421,9HJD9,VICTORIA
CELEBRITY INFINITY,249048000,2008-05-14T03:05:52,58.28531667,-134.3998,0,139.1,6.7,140,9189421,9HJD9,VICTORIA
