name,mmsi,bs_ts,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
CORAL PRINCESS,310376000,2008-05-29T14:03:46,58.26189333,-134.3450717,0,315.0,7.0,315,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:02:58,58.26069167,-134.34282,0,314.7,8.1,314,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:02:46,58.26037,-134.3422117,0,314.6,8.3,314,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:00:47,58.256835,-134.3354117,0,314.7,9.5,316,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T13:58:27,58.252215,-134.3268667,0,316.0,10.6,316,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T23:59:30,58.29158333,-134.395385,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:56:29,58.29158833,-134.3953883,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:53:28,58.291585,-134.39539,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:47:25,58.29158167,-134.3953867,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:44:22,58.29158167,-134.3953867,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:38:21,58.29158,-134.3953917,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:35:19,58.29158333,-134.3953933,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:32:18,58.291585,-134.3953983,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:29:17,58.29158333,-134.395395,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:26:15,58.291585,-134.3953933,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:23:13,58.29158333,-134.3953983,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:17:12,58.29158833,-134.3954,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:11:11,58.29159,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:08:08,58.29158833,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:05:06,58.291585,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T23:02:05,58.29158667,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:56:03,58.291585,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:53:02,58.29158667,-134.3954083,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:46:59,58.291585,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:43:56,58.29158667,-134.3954,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:37:56,58.29158667,-134.395395,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:31:53,58.29159167,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:28:51,58.29159333,-134.3954017,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:25:50,58.29159333,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:22:49,58.29159,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:19:45,58.29159,-134.3954083,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:13:44,58.291595,-134.3954017,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:10:43,58.29159333,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:04:42,58.29159167,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T22:01:38,58.29159167,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:58:36,58.29159,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:52:37,58.29158833,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:49:33,58.29158833,-134.3953983,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:46:32,58.29158667,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:43:31,58.29159167,-134.3953983,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:37:28,58.29158333,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:31:26,58.29158333,-134.3954133,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:28:24,58.291585,-134.3954133,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:22:22,58.29158333,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:19:20,58.291585,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:16:18,58.29158667,-134.3954167,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:10:17,58.29158333,-134.3954283,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:07:15,58.291585,-134.3954283,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T21:01:14,58.29158667,-134.3954233,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:58:13,58.29158833,-134.3954217,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:52:10,58.291585,-134.39542,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:46:07,58.29158833,-134.3954217,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:43:05,58.29158667,-134.3954183,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:40:04,58.29158833,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:37:01,58.29158833,-134.3954117,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:33:59,58.29158833,-134.3954133,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:27:57,58.29158167,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:24:56,58.29156833,-134.3954117,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:21:54,58.29158,-134.3954183,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:18:52,58.29158167,-134.39542,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:15:51,58.29157333,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:09:51,58.29158167,-134.3954267,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:06:48,58.29158167,-134.3954217,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T20:00:47,58.291585,-134.3954183,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:57:44,58.291585,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:51:44,58.29159167,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:48:42,58.29159167,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:42:39,58.29158833,-134.3954217,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:36:36,58.29158833,-134.3954317,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:30:34,58.29159,-134.3954217,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:27:32,58.29159333,-134.3954183,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:24:29,58.29159,-134.3954167,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:21:27,58.29159,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:15:27,58.29158667,-134.3954117,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:09:26,58.29158667,-134.3954133,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:06:21,58.29159,-134.3954117,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T19:03:20,58.29158833,-134.3954133,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:57:20,58.29159,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:51:18,58.29158833,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:45:15,58.29159167,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:42:13,58.29159,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:36:10,58.29159167,-134.395395,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:33:09,58.29159167,-134.3953933,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:30:08,58.29159,-134.3953983,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:27:06,58.29158833,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:21:05,58.29159,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:15:01,58.2916,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:11:57,58.29160667,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:05:57,58.29160333,-134.3954083,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T18:02:55,58.2916,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:59:52,58.2916,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:53:53,58.29159833,-134.3954067,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:50:52,58.29159833,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:44:48,58.291605,-134.3953933,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:41:45,58.2916,-134.3953883,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:38:43,58.2916,-134.3953867,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:35:42,58.2916,-134.3953867,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:32:41,58.2916,-134.395385,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:29:39,58.29160167,-134.395385,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:23:39,58.2916,-134.3953967,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:17:36,58.29161,-134.3954017,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:14:35,58.29159833,-134.3954,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:11:34,58.2916,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T17:05:31,58.29159833,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:59:29,58.29159833,-134.3954167,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:56:28,58.29159833,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:53:25,58.29159667,-134.3954167,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:50:22,58.29160167,-134.3954083,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:44:22,58.2916,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:41:19,58.29160333,-134.3954083,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:38:17,58.29160167,-134.3954133,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:32:18,58.291605,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:26:16,58.29160167,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:23:11,58.29160333,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:20:10,58.2916,-134.395415,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:17:08,58.29159833,-134.39541,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:14:07,58.29159167,-134.3953983,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:08:06,58.29159333,-134.3953933,5,144.0,0.0,144,9229659,ZCDF4,SKAGWAY
CORAL PRINCESS,310376000,2008-05-29T16:02:04,58.29159333,-134.3953883,5,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:59:02,58.29159167,-134.3953933,5,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:53:07,58.2916,-134.395405,5,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:49:58,58.29160167,-134.3954033,5,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:46:57,58.29160333,-134.3954,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:43:47,58.291605,-134.3953983,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:40:37,58.29160333,-134.3954017,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:37:27,58.29160333,-134.395405,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:34:16,58.29159667,-134.3954033,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:31:07,58.291595,-134.3953983,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:27:56,58.29159,-134.3954017,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:24:47,58.29159167,-134.3954017,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:21:37,58.29159167,-134.3953983,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:18:28,58.291585,-134.3954,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:15:27,58.29158333,-134.3954033,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:12:17,58.291575,-134.3954067,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:09:07,58.29157,-134.3954133,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:05:56,58.29156667,-134.3954117,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T15:02:47,58.291565,-134.39541,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:59:46,58.29156333,-134.3954133,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:56:38,58.29156667,-134.3954133,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:53:37,58.291575,-134.3954067,0,144.0,0.0,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:50:27,58.29156667,-134.3954067,0,80.5,0.2,144,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:48:07,58.291645,-134.3955683,0,133.5,0.6,143,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:48:27,58.29161167,-134.395515,0,143.0,0.4,143,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:47:07,58.29174833,-134.3958183,0,114.4,0.7,141,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:47:16,58.29173333,-134.3957833,0,131.5,0.6,141,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:47:27,58.29170833,-134.3957517,0,151.4,0.6,142,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:47:46,58.291665,-134.3956767,0,109.3,0.7,143,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:46:07,58.2919,-134.39604,0,124.9,0.8,139,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:46:27,58.29185,-134.3959617,0,163.1,0.8,140,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:46:36,58.29182167,-134.3959383,0,148.1,0.7,140,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:46:46,58.29178833,-134.3959167,0,156.9,0.7,141,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:46:58,58.29176167,-134.39587,0,125.0,0.7,141,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:45:07,58.29210667,-134.3963167,0,148.3,1.0,137,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:45:26,58.29203667,-134.39622,0,126.6,1.0,138,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:45:36,58.292,-134.3961767,0,155.6,1.0,139,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:45:46,58.29196,-134.3961417,0,145.3,0.9,139,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:44:07,58.29236833,-134.3966517,0,136.7,1.2,132,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:44:17,58.29232,-134.39659,0,147.0,1.2,133,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:44:26,58.29226667,-134.3965583,0,160.5,1.3,134,9229659,ZCDF4,JUNEAU
CORAL PRINCESS,310376000,2008-05-29T14:44:38,58.29221833,-134.3964833,0,135.0,1.1,135,9229659,ZCDF4,JUNEAU
